RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,52513,Carson Young,42,20
2,0,34099,Harris English,40,1
3,0,51349,Nico Echavarria,38,3
3,0,26476,Chez Reavie,38,4
5,0,32366,Kevin Chappell,36,1
5,0,36699,Patrick Rodgers,36,2
5,0,52374,Brandon Wu,36,0
8,0,27139,David Skinns,35,3
9,0,46435,Austin Cook,34,0
9,0,59018,Ryan Gerard,34,6
9,0,40115,Adam Svensson,34,1
12,0,60004,Jacob Bridgeman,33,1
12,0,56762,Will Gordon,33,2
14,0,23108,Matt Kuchar,32,0
14,0,32640,Troy Merritt,32,3
14,0,37275,Sam Ryder,32,3
14,0,46340,Alex Smalley,32,3
14,0,48119,Ben Taylor,32,1
14,0,32139,Danny Willett,32,7
20,0,48084,Wesley Bryan,31,0
20,0,36326,David Lipsky,31,0
20,0,40162,Justin Lower,31,0
23,0,57975,Harry Hall,30,6
24,0,34076,Joel Dahmen,29,0
24,0,35310,Lanto Griffin,29,0
26,0,52372,Cameron Champ,28,6
26,0,34587,Chan Kim,28,1
26,0,37455,Si Woo Kim,28,5
26,0,36871,Matt NeSmith,28,0
26,0,34256,Andrew Putnam,28,3
26,0,25349,Tim Wilkinson,28,1
32,0,54591,Ben Griffin,27,3
32,0,36884,Ben Kohles,27,1
32,0,50525,Collin Morikawa,27,0
35,0,48867,Matti Schmid,26,3
35,0,34431,Robert Streb,26,1
37,0,40058,Zac Blair,25,1
37,0,61520,Santiago de la Fuente,25,25
37,0,23983,Luke Donald,25,25
37,0,32791,K.H. Lee,25,0
37,0,31202,William McGirt,25,6
42,0,19803,Ryan Armour,24,6
42,0,52375,Doug Ghim,24,3
42,0,35461,Beau Hossler,24,0
42,0,35879,Kelly Kraft,24,4
42,0,30163,Henrik Norlander,24,1
42,0,47983,Chad Ramey,24,0
42,0,50493,Justin Suh,24,3
49,0,47988,Nick Hardy,23,2
49,0,60067,Joe Highsmith,23,4
49,0,35449,Adam Long,23,6
49,0,59143,Mac Meissner,23,1
49,0,46414,Aaron Rai,23,3
49,0,27214,Kevin Streelman,23,3
49,0,35617,Martin Trainer,23,0
49,0,48319,Tom Whitney,23,1
57,0,33408,Tyson Alexander,22,7
57,0,32448,James Hahn,22,0
57,0,35532,Tom Hoge,22,0
57,0,36799,Stephan Jaeger,22,0
57,0,26596,Ryan Moore,22,3
57,0,48153,Matthieu Pavon,22,0
57,0,55454,Carl Yuan,22,6
64,0,52955,Ludvig Ãberg,21,0
64,0,45522,Christiaan Bezuidenhout,21,0
64,0,52514,Trace Crowe,21,1
64,0,51977,Max Greyserman,21,0
64,0,60767,Blaine Hale Jr.,21,3
64,0,29420,Billy Horschel,21,3
64,0,58696,Peter Kuest,21,3
64,0,28775,Nate Lashley,21,0
64,0,49947,Taylor Moore,21,2
64,0,40250,Taylor Pendrith,21,2
74,0,34310,Alexander BjÃ¶rk,20,1
74,0,57362,Austin Eckroat,20,5
74,0,30911,Tommy Fleetwood,20,0
74,0,39954,Cody Gribble,20,1
74,0,39975,Michael Kim,20,7
74,0,55182,Tom Kim,20,0
74,0,30926,Chris Kirk,20,0
74,0,33486,Roger Sloan,20,3
74,0,30927,Brendon Todd,20,9
83,0,37212,Paul Barjon,19,4
83,0,59836,Pierceson Coody,19,1
83,0,54576,Patrick Fishburn,19,1
83,0,34563,Chesson Hadley,19,19
83,0,35506,Mackenzie Hughes,19,3
83,0,33413,Ben Martin,19,0
83,0,47993,Denny McCarthy,19,3
83,0,46113,Ryan McCormick,19,4
83,0,46601,Trey Mullinax,19,2
83,0,29289,S.Y. Noh,19,4
83,0,39262,Alvaro Ortiz,19,3
83,0,23320,Ryan Palmer,19,12
83,0,46441,Robby Shelton,19,7
83,0,34046,Jordan Spieth,19,0
