RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,25900,Lucas Glover,20' 7",411.750,20,-2
2,0,33204,Shane Lowry,21' 8",390.000,18,-1
3,0,33448,Justin Thomas,22' 4",647.750,29,-1
4,0,21528,Henrik Stenson,22' 7",113.083,5,E
5,0,22056,Cameron Percy,22' 10",526.083,23,-6
6,0,35506,Mackenzie Hughes,23' 2",509.833,22,-5
7,0,34466,Peter Malnati,23' 3",1001.083,43,-6
8,0,34256,Andrew Putnam,24' 0",696.333,29,-4
9,0,33419,Cameron Tringale,24' 1",650.917,27,-2
10,0,47287,Ethan Tracy,24' 4",560.167,23,E
11,0,24924,Bill Haas,24' 7",712.583,29,E
12,0,27942,Rob Oppenheim,24' 11",573.917,23,-1
13,0,29478,Kevin Kisner,25' 3",556.000,22,E
14,0,26951,Johnson Wagner,25' 4",608.083,24,-3
15,0,37454,Whee Kim,25' 5",584.167,23,+5
16,0,33122,Russell Knox,25' 6",662.250,26,+1
17,0,23353,J.J. Henry,25' 7",485.667,19,E
18,0,22582,Kyle Thompson,25' 8",359.500,14,-1
19,0,27936,Martin Laird,25' 9",515.000,20,E
19,0,29926,Danny Lee,25' 9",360.167,14,+5
21,0,27649,Brandt Snedeker,25' 11",932.083,36,-6
22,0,23621,Rory Sabbatini,26' 0",780.583,30,-3
23,0,39975,Michael Kim,26' 4",552.167,21,-3
23,0,24138,Ian Poulter,26' 4",395.333,15,+1
25,0,40058,Zac Blair,26' 5",528.000,20,-1
25,0,20472,Alex Cejka,26' 5",608.500,23,+2
27,0,32254,Xinjun Zhang,26' 6",424.417,16,+1
28,0,34076,Joel Dahmen,26' 8",960.833,36,-4
29,0,34099,Harris English,26' 10",563.583,21,-1
29,0,24024,Zach Johnson,26' 10",591.000,22,E
31,0,35545,Blayne Barber,26' 11",752.917,28,E
32,0,25396,Kevin Na,27' 0",674.083,25,E
32,0,39324,J.J. Spaun,27' 0",728.500,27,+3
34,0,48084,Wesley Bryan,27' 1",460.250,17,+4
34,0,30925,Dustin Johnson,27' 1",974.833,36,-2
36,0,22371,Aaron Baddeley,27' 2",598.333,22,E
36,0,01810,Phil Mickelson,27' 2",1114.083,41,+2
38,0,34046,Jordan Spieth,27' 3",735.583,27,+5
