RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,28775,Nate Lashley,36' 5",60,2183.333,-2.00
2,0,30925,Dustin Johnson,37' 2",115,4274.417,+4.00
3,0,34046,Jordan Spieth,37' 8",128,4817.333,+3.00
4,0,01810,Phil Mickelson,38' 6",126,4848.917,+2.00
4,0,29485,Brett Stegmaier,38' 6",86,3307.500,+6.00
4,0,25804,Bubba Watson,38' 6",138,5316.083,+10.00
7,0,47287,Ethan Tracy,38' 8",123,4758.750,+15.00
8,0,27644,Brian Harman,39' 3",96,3765.750,+11.00
9,0,34076,Joel Dahmen,39' 4",123,4841.583,+8.00
9,0,27214,Kevin Streelman,39' 4",155,6095.417,+7.00
11,0,27141,J.B. Holmes,39' 6",123,4856.250,+9.00
12,0,34213,Grayson Murray,39' 10",119,4736.667,+19.00
13,0,29725,Tony Finau,40' 3",186,7488.333,+3.00
14,0,39997,Corey Conners,40' 6",157,6356.417,+17.00
15,0,47959,Bryson DeChambeau,40' 10",142,5803.417,+13.00
15,0,24361,Pat Perez,40' 10",92,3752.917,+16.00
17,0,34563,Chesson Hadley,40' 11",156,6378.667,+12.00
17,0,35461,Beau Hossler,40' 11",150,6143.083,+11.00
17,0,26329,Louis Oosthuizen,40' 11",81,3313.333,+7.00
20,0,31416,Derek Fathauer,41' 0",180,7381.917,+26.00
20,0,24138,Ian Poulter,41' 0",97,3976.833,+8.00
20,0,29518,Brendan Steele,41' 0",88,3609.167,-3.00
23,0,34021,Bud Cauley,41' 1",79,3245.167,+3.00
23,0,23541,Ben Crane,41' 1",86,3536.500,+8.00
23,0,34363,Tyrrell Hatton,41' 1",90,3700.417,E
26,0,27958,Ryan Blaum,41' 5",111,4597.250,+16.00
26,0,27129,Luke List,41' 5",174,7205.417,-2.00
26,0,33413,Ben Martin,41' 5",104,4308.333,+23.00
26,0,32150,Michael Thompson,41' 5",76,3146.667,E
30,0,36799,Stephan Jaeger,41' 6",138,5728.833,+1.00
30,0,23621,Rory Sabbatini,41' 6",143,5938.167,+2.00
30,0,35891,Cameron Smith,41' 6",111,4602.667,+2.00
33,0,20229,Stewart Cink,41' 7",135,5614.833,E
34,0,33410,Andrew Landry,41' 8",152,6338.417,+15.00
34,0,30692,Scott Stallings,41' 8",179,7456.167,+4.00
36,0,27895,Jonas Blixt,41' 11",107,4489.000,E
37,0,25632,Jimmy Walker,42' 0",149,6263.083,+8.00
38,0,25892,Steve Wheatcroft,42' 2",84,3542.667,+16.00
39,0,33141,Keegan Bradley,42' 4",103,4364.417,+2.00
39,0,12510,Chad Campbell,42' 4",113,4779.500,+10.00
41,0,46435,Austin Cook,42' 5",136,5768.917,+27.00
42,0,45526,Abraham Ancer,42' 6",179,7608.167,+17.00
43,0,29223,Sam Saunders,42' 7",140,5961.000,+16.00
44,0,21961,Charles Howell III,42' 8",135,5765.333,+8.00
45,0,34264,Hudson Swafford,42' 9",77,3290.000,+3.00
46,0,26758,David Hearn,42' 10",88,3772.000,+13.00
47,0,28679,Fabián Gómez,42' 11",118,5068.250,+11.00
47,0,32757,Patton Kizzire,42' 11",163,6991.417,+13.00
47,0,25818,Scott Piercy,42' 11",154,6609.417,+12.00
50,0,35545,Blayne Barber,43' 0",86,3699.667,+8.00
50,0,26476,Chez Reavie,43' 0",74,3182.667,+9.00
52,0,35376,Roberto Díaz,43' 1",113,4871.083,+26.00
52,0,28252,Seamus Power,43' 1",134,5773.167,+12.00
54,0,29478,Kevin Kisner,43' 2",99,4271.167,+11.00
54,0,50526,Tom Lovelady,43' 2",189,8157.667,+24.00
54,0,26331,Charl Schwartzel,43' 2",77,3324.333,+9.00
57,0,30944,Jason Kokrak,43' 4",205,8887.250,-2.00
57,0,24140,Sean O'Hair,43' 4",119,5161.417,+11.00
59,0,23353,J.J. Henry,43' 5",97,4208.167,+3.00
59,0,35532,Tom Hoge,43' 5",146,6338.000,+13.00
59,0,27936,Martin Laird,43' 5",134,5819.833,+8.00
59,0,25198,Francesco Molinari,43' 5",97,4213.167,+15.00
63,0,33399,Adam Hadwin,43' 6",110,4787.083,+4.00
63,0,23320,Ryan Palmer,43' 6",110,4782.667,+3.00
65,0,30926,Chris Kirk,43' 7",152,6626.417,+10.00
65,0,22056,Cameron Percy,43' 7",75,3266.083,+9.00
67,0,32366,Kevin Chappell,43' 8",87,3801.750,+12.00
68,0,35310,Lanto Griffin,43' 9",145,6338.917,-1.00
69,0,46501,Ollie Schniederjans,43' 10",168,7357.417,+23.00
70,0,26596,Ryan Moore,44' 0",110,4836.083,+4.00
71,0,29268,Bronson Burgoon,44' 1",117,5161.917,+18.00
72,0,24024,Zach Johnson,44' 3",101,4465.333,+7.00
72,0,29908,C.T. Pan,44' 3",125,5528.167,+17.00
74,0,24846,Ricky Barnes,44' 5",124,5506.500,+2.00
74,0,28307,Matt Every,44' 5",111,4933.417,+14.00
74,0,29461,Jamie Lovemark,44' 5",164,7284.917,+2.00
77,0,35879,Kelly Kraft,44' 6",113,5029.667,+9.00
77,0,39546,Keith Mitchell,44' 6",140,6226.000,+6.00
77,0,32333,Kevin Tway,44' 6",195,8681.750,+6.00
77,0,35544,Andrew Yun,44' 6",73,3250.333,+18.00
81,0,24925,Jonathan Byrd,44' 7",97,4323.333,+3.00
81,0,32839,Hideki Matsuyama,44' 7",105,4680.333,+16.00
83,0,30911,Tommy Fleetwood,44' 8",90,4020.917,+12.00
83,0,27556,Ted Potter Jr.,44' 8",116,5177.500,+27.00
85,0,19803,Ryan Armour,44' 9",115,5146.667,+4.00
85,0,40026,Daniel Berger,44' 9",121,5418.833,+13.00
85,0,25364,Paul Casey,44' 9",87,3889.667,+16.00
85,0,29420,Billy Horschel,44' 9",118,5276.583,+19.00
85,0,31420,Anirban Lahiri,44' 9",131,5865.000,+20.00
85,0,27095,Nick Watney,44' 9",143,6401.250,+14.00
85,0,49964,Aaron Wise,44' 9",128,5732.500,+8.00
92,0,37454,Whee Kim,44' 10",127,5698.417,+30.00
92,0,39328,Conrad Shindler,44' 10",81,3633.917,+12.00
94,0,29484,Peter Uihlein,44' 11",157,7046.417,+18.00
95,0,28500,Martin Flores,45' 0",171,7698.500,+21.00
95,0,20157,Retief Goosen,45' 0",78,3509.417,+10.00
95,0,26951,Johnson Wagner,45' 0",107,4817.583,+8.00
98,0,22371,Aaron Baddeley,45' 2",144,6501.500,+15.00
99,0,35421,Brandon Harkins,45' 3",199,8999.833,+24.00
99,0,25240,D.A. Points,45' 3",84,3799.000,-4.00
99,0,33418,Shawn Stefani,45' 3",132,5969.833,+13.00
99,0,22582,Kyle Thompson,45' 3",73,3302.083,+7.00
103,0,30978,Kiradech Aphibarnrat,45' 4",52,2358.250,+3.00
104,0,23108,Matt Kuchar,45' 5",90,4084.500,+17.00
104,0,28237,Rory McIlroy,45' 5",119,5400.333,+13.00
104,0,46601,Trey Mullinax,45' 5",119,5406.833,+17.00
107,0,48084,Wesley Bryan,45' 7",80,3647.417,+33.00
107,0,19846,Brian Gay,45' 7",142,6475.750,+30.00
107,0,46402,Talor Gooch,45' 7",159,7247.583,+20.00
107,0,26851,Marc Leishman,45' 7",150,6835.333,+13.00
107,0,34466,Peter Malnati,45' 7",159,7246.750,+9.00
112,0,32816,Satoshi Kodaira,45' 8",67,3060.333,+21.00
113,0,27649,Brandt Snedeker,45' 9",116,5302.333,+7.00
113,0,25493,Nick Taylor,45' 9",149,6812.833,+23.00
