RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,27095,Nick Watney,43.75,80,35
2,0,40009,Dominic Bozzelli,42.86,42,18
2,0,34046,Jordan Spieth,42.86,77,33
4,0,30911,Tommy Fleetwood,42.00,50,21
5,0,34314,Sebastian Cappelen,41.94,62,26
6,0,21407,Arjun Atwal,41.67,36,15
6,0,32618,Rhein Gibson,41.67,60,25
8,0,40026,Daniel Berger,40.19,107,43
9,-1,25396,Kevin Na,39.25,107,42
10,1,29926,Danny Lee,39.18,97,38
11,1,36801,Mark Hubbard,39.06,128,50
11,1,27349,Alex Noren,39.06,64,25
13,2,34255,Joseph Bramlett,38.95,95,37
14,2,32366,Kevin Chappell,38.46,65,25
14,5,35891,Cameron Smith,38.46,104,40
16,1,29484,Peter Uihlein,38.33,60,23
17,-3,34360,Patrick Reed,38.28,128,49
18,6,29221,Webb Simpson,38.18,110,42
19,2,47128,Richy Werenski,37.63,93,35
20,2,22056,Cameron Percy,37.50,56,21
21,30,35506,Mackenzie Hughes,37.39,115,43
22,1,27974,Sung Kang,37.36,91,34
23,3,32139,Danny Willett,36.84,57,21
24,4,46435,Austin Cook,36.73,98,36
25,4,24138,Ian Poulter,36.62,71,26
26,13,50525,Collin Morikawa,36.43,129,47
27,3,24024,Zach Johnson,36.36,110,40
28,4,33122,Russell Knox,36.26,91,33
29,5,39546,Keith Mitchell,36.08,97,35
30,6,46550,Brandon Hagy,35.90,78,28
31,6,48045,Michael Gellerman,35.82,67,24
32,-5,46046,Scottie Scheffler,35.71,126,45
33,5,33204,Shane Lowry,35.62,73,26
34,-4,39971,Sungjae Im,35.29,153,54
35,5,26758,David Hearn,34.85,66,23
36,5,23325,Vaughn Taylor,34.83,89,31
37,5,32757,Patton Kizzire,34.65,101,35
38,5,31557,Jim Herman,34.52,84,29
38,5,24361,Pat Perez,34.52,84,29
40,-7,52372,Cameron Champ,34.48,116,40
41,4,22405,Justin Rose,34.38,64,22
41,4,39324,J.J. Spaun,34.38,96,33
43,4,36699,Patrick Rodgers,34.35,131,45
44,5,35310,Lanto Griffin,34.25,146,50
45,3,25349,Tim Wilkinson,34.18,79,27
46,3,39977,Max Homa,34.07,91,31
47,4,46441,Robby Shelton,33.96,106,36
48,5,47504,Sam Burns,33.94,109,37
49,5,37455,Si Woo Kim,33.88,121,41
50,5,39953,Chase Seiffert,33.82,68,23
51,5,23621,Rory Sabbatini,33.75,80,27
52,5,29970,Dylan Frittelli,33.64,110,37
53,5,27644,Brian Harman,33.55,155,52
54,5,22371,Aaron Baddeley,33.33,69,23
54,5,23108,Matt Kuchar,33.33,90,30
