RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
270,0,02170,Hal Sutton,.67,39233,5824000
273,0,06581,David Sutherland,.65,11296,1746000
274,0,01571,Barry Jaeckel,.63,13351,2106000
275,0,01127,Danny Briggs,.60,2265,378000
275,0,01443,Hubert Green,.60,23601,3916000
275,0,07465,Hideki Kase,.60,4868,810000
278,0,06010,Brad Bell,.58,21413,3690000
278,0,02195,Leonard Thompson,.58,30539,5283000
280,0,06514,Kevin Johnson,.57,2050,360000
280,0,02041,Bill Sander,.57,23248,4059000
280,0,02268,Tom Weiskopf,.57,15295,2673000
283,0,02254,Scott Watkins,.55,2265,414000
284,0,01884,Mac O'Grady,.54,2030,378000
285,0,06132,Sonny Skinner,.52,26453,5049000
286,0,01162,Rex Caldwell,.51,3865,756000
286,0,01248,Rick Dalpos,.51,2398,473000
288,0,06483,Ricky Kawagishi,.50,4950,990000
288,0,01877,Tim Norris,.50,1624,324000
288,0,02255,Denis Watson,.50,16105,3191000
291,0,01578,Tom Jenkins,.49,6963,1427000
291,0,02087,Don Shirey Jr.,.49,3341,684000
293,0,01785,Shawn McEntee,.47,2244,473000
293,0,01934,Dave Peege,.47,22746,4851000
295,0,06513,Ken Allard,.45,2070,460000
296,0,01544,Joe Huber,.44,1820,414000
296,0,01641,Gary Koch,.44,3690,833000
296,0,10215,Charlie Rymer,.44,1832,419000
296,0,02148,Ray Stewart,.44,7151,1638000
300,0,01925,Jerry Pate,.41,10971,2700000
301,0,01878,Andy North,.40,16360,4136000
302,0,01639,Kenny Knox,.39,24888,6382000
303,0,06197,Michael Allen,.38,11454,2988000
304,0,01181,Jon Chaffee,.35,18245,5220000
304,0,01662,Greg Ladehoff,.35,2681,774000
306,0,06334,Bruce Lehnhard,.34,2266,676000
307,0,01715,Mark Lye,.33,9921,3042000
308,0,01023,Jerry Anderson,.31,19312,6170000
308,0,01256,Rodger Davis,.31,3200,1049000
310,0,06383,E.J. Pfister,.30,12615,4248000
311,0,01150,George Burns,.26,6864,2682000
311,0,01966,Anthony Price,.26,600,234000
311,0,02230,Stan Utley,.26,14964,5751000
314,0,02063,Dave Schreyer,.25,10214,4068000
315,0,06599,John Elliott,.23,9857,4230000
316,0,02094,Tony Sills,.22,10574,4743000
317,0,01790,Pat McGowan,.21,4065,1917000
318,0,01782,Mike McCullough,.18,721,396000
319,0,07459,Paul McIntire,.16,6075,3888000
320,0,06118,Greg Bruckner,.13,2200,1638000
321,0,02239,Scott Verplank,.07,1760,2538000
