RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,45526,Abraham Ancer,.00,0,124,100.00
1,0,19803,Ryan Armour,.00,0,88,100.00
1,0,33141,Keegan Bradley,.00,0,181,100.00
1,0,47504,Sam Burns,.00,0,174,100.00
1,0,35450,Patrick Cantlay,.00,0,159,100.00
1,0,32366,Kevin Chappell,.00,0,105,100.00
1,0,39436,Joshua Creel,.00,0,113,100.00
1,0,28089,Jason Day,.00,0,118,100.00
1,0,25686,Jason Dufner,.00,0,97,100.00
1,0,45609,Tyler Duncan,.00,0,148,100.00
1,0,29725,Tony Finau,.00,0,186,100.00
1,0,40098,Matt Fitzpatrick,.00,0,111,100.00
1,0,30911,Tommy Fleetwood,.00,0,104,100.00
1,0,24980,Scott Gutschewski,.00,0,98,100.00
1,0,34563,Chesson Hadley,.00,0,155,100.00
1,0,27644,Brian Harman,.00,0,204,100.00
1,0,34363,Tyrrell Hatton,.00,0,128,100.00
1,0,31557,Jim Herman,.00,0,125,100.00
1,0,54421,Garrick Higgo,.00,0,95,100.00
1,0,35532,Tom Hoge,.00,0,186,100.00
1,0,39977,Max Homa,.00,0,171,100.00
1,0,29420,Billy Horschel,.00,0,140,100.00
1,0,35461,Beau Hossler,.00,0,151,100.00
1,0,36801,Mark Hubbard,.00,0,140,100.00
1,0,35506,Mackenzie Hughes,.00,0,178,100.00
1,0,33122,Russell Knox,.00,0,190,100.00
1,0,36689,Brooks Koepka,.00,0,102,100.00
1,0,30944,Jason Kokrak,.00,0,139,100.00
1,0,35879,Kelly Kraft,.00,0,153,100.00
1,0,23108,Matt Kuchar,.00,0,154,100.00
1,0,31420,Anirban Lahiri,.00,0,157,100.00
1,0,27936,Martin Laird,.00,0,159,100.00
1,0,40162,Justin Lower,.00,0,154,100.00
1,0,28237,Rory McIlroy,.00,0,144,100.00
1,0,46442,Maverick McNealy,.00,0,199,100.00
1,0,25198,Francesco Molinari,.00,0,117,100.00
1,0,49947,Taylor Moore,.00,0,220,100.00
1,0,46601,Trey Mullinax,.00,0,172,100.00
1,0,27349,Alex Noren,.00,0,114,100.00
1,0,29908,C.T. Pan,.00,0,172,100.00
1,0,22056,Cameron Percy,.00,0,76,100.00
1,0,24361,Pat Perez,.00,0,129,100.00
1,0,28252,Seamus Power,.00,0,151,100.00
1,0,46970,Jon Rahm,.00,0,168,100.00
1,0,46414,Aaron Rai,.00,0,171,100.00
1,0,53165,Doc Redman,.00,0,156,100.00
1,0,47856,Seth Reeves,.00,0,130,100.00
1,0,36699,Patrick Rodgers,.00,0,181,100.00
1,0,51890,Greyson Sigg,.00,0,207,100.00
1,0,27139,David Skinns,.00,0,131,100.00
1,0,46340,Alex Smalley,.00,0,202,100.00
1,0,27649,Brandt Snedeker,.00,0,141,100.00
1,0,29518,Brendan Steele,.00,0,184,100.00
1,0,49960,Sepp Straka,.00,0,197,100.00
1,0,34431,Robert Streb,.00,0,183,100.00
1,0,48699,Callum Tarren,.00,0,140,100.00
1,0,33448,Justin Thomas,.00,0,168,100.00
1,0,30927,Brendon Todd,.00,0,149,100.00
1,0,40006,Erik van Rooyen,.00,0,104,100.00
1,0,37189,Harold Varner III,.00,0,162,100.00
1,0,48887,Matt Wallace,.00,0,126,100.00
1,0,51894,Vince Whaley,.00,0,204,100.00
1,0,32139,Danny Willett,.00,0,110,100.00
1,0,47483,Will Zalatoris,.00,0,147,100.00
65,0,37455,Si Woo Kim,.46,1,217,99.54
65,0,32791,K.H. Lee,.46,1,216,99.54
65,0,49964,Aaron Wise,.46,1,216,99.54
68,0,47347,Adam Schenk,.48,1,210,99.52
69,0,55708,Hayden Buckley,.49,1,206,99.51
69,0,49298,Kramer Hickok,.49,1,203,99.51
71,0,34076,Joel Dahmen,.50,1,202,99.50
71,0,47529,Mito Pereira,.50,1,199,99.50
71,0,34256,Andrew Putnam,.50,1,202,99.50
74,0,36326,David Lipsky,.51,1,198,99.49
74,0,32640,Troy Merritt,.51,1,195,99.49
76,0,39971,Sungjae Im,.52,1,193,99.48
76,0,33419,Cameron Tringale,.52,1,194,99.48
78,0,52375,Doug Ghim,.53,1,188,99.47
78,0,35310,Lanto Griffin,.53,1,187,99.47
80,0,37212,Paul Barjon,.54,1,185,99.46
81,0,34098,Russell Henley,.55,1,181,99.45
81,0,46046,Scottie Scheffler,.55,1,181,99.45
81,0,34046,Jordan Spieth,.55,1,183,99.45
84,0,35449,Adam Long,.56,1,177,99.44
84,0,31560,Brian Stuard,.56,1,180,99.44
86,0,32448,James Hahn,.59,1,170,99.41
86,0,30926,Chris Kirk,.59,1,169,99.41
86,0,32839,Hideki Matsuyama,.59,1,169,99.41
89,0,46717,Viktor Hovland,.60,1,167,99.40
89,0,57366,Cameron Young,.60,1,168,99.40
91,0,50095,Austin Smotherman,.61,1,164,99.39
92,0,30163,Henrik Norlander,.63,1,158,99.37
92,0,48081,Xander Schauffele,.63,1,159,99.37
94,0,34610,Matthias Schwab,.64,1,156,99.36
95,0,46435,Austin Cook,.65,1,153,99.35
96,0,32102,Rickie Fowler,.67,1,150,99.33
96,0,12716,Charley Hoffman,.67,1,149,99.33
96,0,27770,Camilo Villegas,.67,1,149,99.33
99,0,47983,Chad Ramey,.69,1,145,99.31
100,0,54783,Dylan Wu,.70,1,142,99.30
101,0,45522,Christiaan Bezuidenhout,.72,1,139,99.28
102,0,46402,Talor Gooch,.73,1,137,99.27
102,0,40250,Taylor Pendrith,.73,1,137,99.27
102,0,31323,Gary Woodland,.73,1,137,99.27
105,0,33667,Carlos Ortiz,.74,1,135,99.26
105,0,23320,Ryan Palmer,.74,1,136,99.26
105,0,34360,Patrick Reed,.74,1,136,99.26
108,0,23621,Rory Sabbatini,.75,1,133,99.25
109,0,45540,Jared Wolfe,.77,1,130,99.23
110,0,36884,Ben Kohles,.78,1,129,99.22
111,0,33204,Shane Lowry,.79,1,126,99.21
112,0,51997,Andrew Novak,.80,1,125,99.20
113,0,32662,Michael Gligic,.81,1,123,99.19
113,0,47128,Richy Werenski,.81,1,123,99.19
115,0,29974,Branden Grace,.83,1,120,99.17
115,0,28114,Dawie van der Walt,.83,1,121,99.17
115,0,52374,Brandon Wu,.83,1,120,99.17
118,0,24925,Jonathan Byrd,.85,1,118,99.15
119,0,34466,Peter Malnati,.86,2,233,99.14
120,0,26476,Chez Reavie,.88,2,228,99.12
120,0,30692,Scott Stallings,.88,2,226,99.12
120,0,23325,Vaughn Taylor,.88,1,114,99.12
123,0,10381,Curtis Thompson,.90,1,111,99.10
124,0,47988,Nick Hardy,.91,1,110,99.09
