RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,26289,Boo Weekley,1.00,57,57
2,0,10962,Bradley Hughes,.95,57,60
3,0,02170,Hal Sutton,.88,64,73
4,0,23322,Brett Wetterich,.85,74,87
5,0,06036,Scott Dunlap,.78,56,72
6,0,23338,David Gossett,.77,72,93
6,0,10912,Craig Perks,.77,67,87
6,0,02106,Chris Smith,.77,77,100
9,0,01685,J.L. Lewis,.76,74,98
9,0,20436,Garrett Willis,.76,59,78
11,0,08881,Tripp Isenhour,.75,51,68
11,0,06016,Brad Lardon,.75,44,59
11,0,23177,Kenneth Staton,.75,77,102
14,0,08535,Gary Nicklaus,.74,49,66
15,0,21259,Jason Hill,.73,43,59
16,0,01161,Mark Calcavecchia,.70,55,79
16,0,23621,Rory Sabbatini,.70,45,64
18,0,01014,Fulton Allem,.69,44,64
18,0,01514,Eduardo Herrera,.69,41,59
18,0,01945,Kenny Perry,.69,66,95
18,0,02257,Brian Watts,.69,37,54
22,0,01035,Tommy Armour III,.67,54,81
22,0,24361,Pat Perez,.67,58,87
24,0,20029,Notah Begay III,.66,49,74
24,0,01203,Russ Cochran,.66,44,67
26,0,07867,Woody Austin,.65,64,99
26,0,07223,Brian Bateman,.65,59,91
26,0,01374,Robin Freeman,.65,49,75
29,0,06621,Joe Durant,.64,55,86
29,0,07457,Steve Flesch,.64,67,105
29,0,21806,Paul Gow,.64,61,96
29,0,12753,David Morland IV,.64,37,58
29,0,07749,Brett Quigley,.64,59,92
34,0,20645,John Senden,.63,59,93
34,0,06613,Tommy Tolles,.63,40,64
34,0,10423,Mike Weir,.63,58,92
34,0,02322,Richard Zokol,.63,32,51
38,0,06315,Pete Jordan,.62,48,78
38,0,02099,Scott Simpson,.62,38,61
40,0,01157,Tom Byrum,.61,47,77
40,0,19972,José Coceres,.61,31,51
40,0,06617,Brian Henninger,.61,40,66
40,0,01707,Steve Lowery,.61,56,92
44,0,19881,Robert Damron,.60,49,82
44,0,20663,Brenden Pappas,.60,37,62
44,0,01926,Steve Pate,.60,36,60
44,0,20095,Carl Paulson,.60,49,82
44,0,08553,Lee Porter,.60,53,88
44,0,02245,Grant Waite,.60,58,96
50,0,08123,Jeff Brehaut,.59,51,87
50,0,12388,Michael Clark II,.59,56,95
50,0,01249,John Daly,.59,36,61
50,0,20043,Edward Fryatt,.59,54,92
50,0,01761,Len Mattiace,.59,63,106
50,0,01797,Rocco Mediate,.59,44,75
50,0,19817,Michael Muehr,.59,42,71
50,0,06527,Steve Stricker,.59,37,63
58,0,20574,Mathew Goggin,.58,37,64
58,0,01724,Jeff Maggert,.58,48,83
58,0,23623,Bo Van Pelt,.58,45,78
61,0,01226,Fred Couples,.57,34,60
61,0,21805,Harrison Frazar,.57,50,88
61,0,08633,Per-Ulrik Johansson,.57,50,87
61,0,06515,Shaun Micheel,.57,55,97
65,0,20498,Briny Baird,.56,60,108
65,0,24357,K.J. Choi,.56,50,89
65,0,12660,Jesper Parnevik,.56,47,84
65,0,02133,Craig Stadler,.56,38,68
65,0,08375,Paul Stankowski,.56,55,98
70,0,10885,Robert Allenby,.55,52,95
70,0,23614,Rich Beem,.55,52,95
70,0,23983,Luke Donald,.55,57,104
70,0,19958,Miguel Angel Jiménez,.55,32,58
70,0,11032,Frank Lickliter II,.55,49,89
70,0,02002,John Riegger,.55,47,86
76,0,06004,Stephen Ames,.54,47,87
76,0,12652,Cameron Beckman,.54,46,85
76,0,08537,J.P. Hayes,.54,41,76
76,0,01577,Lee Janzen,.54,52,96
76,0,08339,Spike McRoy,.54,36,67
81,0,23903,Stephen Gangluff,.53,40,75
81,0,12645,Brent Geiberger,.53,49,92
81,0,01475,Donnie Hammond,.53,32,60
81,0,01553,John Huston,.53,51,96
81,0,01599,Steve Jones,.53,36,68
81,0,10565,Ian Leggatt,.53,49,93
81,0,20634,Peter Lonard,.53,49,93
81,0,10585,Scott McCarron,.53,52,98
81,0,01810,Phil Mickelson,.53,50,94
81,0,02110,Jerry Smith,.53,46,87
91,0,12510,Chad Campbell,.52,57,109
91,0,20229,Stewart Cink,.52,46,88
91,0,01219,John Cook,.52,43,82
91,0,19846,Brian Gay,.52,60,115
91,0,06575,Dudley Hart,.52,44,84
91,0,21949,Joe Ogilvie,.52,26,50
91,0,22293,Heath Slocum,.52,48,92
98,0,21633,Steve Allan,.51,46,91
98,0,01361,Dan Forsman,.51,41,81
98,0,01388,Robert Gamez,.51,35,69
98,0,12782,Tim Herron,.51,50,99
98,0,23108,Matt Kuchar,.51,42,82
98,0,08993,Franklin Langham,.51,35,69
98,0,20502,Michael Long,.51,36,71
98,0,01706,Davis Love III,.51,44,87
98,0,01948,Tim Petrovic,.51,45,89
98,0,06595,Kevin Sutherland,.51,46,90
108,0,20098,Stuart Appleby,.50,47,94
108,0,19824,Craig Barlow,.50,29,58
108,0,01175,Jim Carter,.50,49,98
108,0,12823,Carlos Franco,.50,52,105
108,0,06012,Greg Kraft,.50,42,84
108,0,06332,Neal Lancaster,.50,50,101
108,0,01677,Tom Lehman,.50,35,70
