RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01810,Phil Mickelson,261
2,0,02206,David Toms,267
3,0,20157,Retief Goosen,279
4,0,08793,Tiger Woods,288
5,0,06567,Vijay Singh,304
6,0,10885,Robert Allenby,336
7,0,10860,Justin Leonard,346
8,0,01706,Davis Love III,354
9,0,01553,John Huston,362
10,0,01381,Fred Funk,385
11,0,10585,Scott McCarron,415
12,0,24925,Jonathan Byrd,418
13,0,12652,Cameron Beckman,423
14,0,06251,Chris DiMarco,434
14,0,01945,Kenny Perry,434
16,0,01388,Robert Gamez,441
17,0,20634,Peter Lonard,442
18,0,09011,David Duval,443
18,0,01307,Joel Edwards,443
18,0,21209,Sergio Garcia,443
21,0,01938,David Peoples,447
22,0,02239,Scott Verplank,455
23,0,21961,Charles Howell III,462
24,0,22913,John Rollins,465
25,0,01797,Rocco Mediate,468
26,0,07457,Steve Flesch,472
27,0,01577,Lee Janzen,492
28,0,20098,Stuart Appleby,497
29,0,01968,Nick Price,498
30,0,01161,Mark Calcavecchia,502
30,0,24357,K.J. Choi,502
32,0,01361,Dan Forsman,528
33,0,02214,Kirk Triplett,537
34,0,06522,Ernie Els,541
35,0,06575,Dudley Hart,553
36,0,01320,Bob Estes,565
37,0,12680,Shigeki Maruyama,578
38,0,20127,Chris Riley,585
39,0,01226,Fred Couples,586
39,0,10423,Mike Weir,586
41,0,20572,Rod Pampling,592
41,0,20645,John Senden,592
43,0,02246,Duffy Waldorf,593
44,0,10565,Ian Leggatt,597
44,0,02133,Craig Stadler,597
46,0,24361,Pat Perez,598
47,0,12510,Chad Campbell,609
48,0,23541,Ben Crane,611
48,0,02002,John Riegger,611
50,0,08881,Tripp Isenhour,613
51,0,22046,Geoff Ogilvy,614
52,0,12782,Tim Herron,619
52,0,02104,Jeff Sluman,619
54,0,01475,Donnie Hammond,622
55,0,08075,Jerry Kelly,631
56,0,21633,Steve Allan,634
57,0,23135,Tim Clark,638
57,0,01685,J.L. Lewis,638
59,0,12663,Phil Tataurangi,650
60,0,08633,Per-Ulrik Johansson,653
61,0,23621,Rory Sabbatini,654
61,0,20548,Hidemichi Tanaka,654
63,0,02223,Bob Tway,657
64,0,06004,Stephen Ames,658
65,0,23614,Rich Beem,660
66,0,01024,Billy Andrade,663
67,0,19846,Brian Gay,666
68,0,01707,Steve Lowery,669
69,0,02106,Chris Smith,680
70,0,06515,Shaun Micheel,687
71,0,10809,Jim Furyk,695
72,0,20593,Greg Chalmers,696
73,0,01219,John Cook,707
74,0,01142,Bart Bryant,712
75,0,01920,Craig Parry,716
76,0,20498,Briny Baird,717
76,0,07721,Pat Bates,717
78,0,23338,David Gossett,720
79,0,02010,Loren Roberts,727
80,0,01457,Jay Haas,728
81,0,06573,Brandt Jobe,729
82,0,01329,Brad Faxon,731
82,0,12823,Carlos Franco,731
84,0,02101,Joey Sindelar,744
85,0,08545,Glen Hnatiuk,749
86,0,01761,Len Mattiace,750
87,0,20029,Notah Begay III,753
88,0,06350,Bob May,755
89,0,01948,Tim Petrovic,759
90,0,20229,Stewart Cink,761
90,0,08375,Paul Stankowski,761
92,0,01527,Scott Hoch,762
93,0,11032,Frank Lickliter II,763
94,0,01139,Olin Browne,764
95,0,06527,Steve Stricker,766
96,0,23983,Luke Donald,774
97,0,08931,Glen Day,776
98,0,23353,J.J. Henry,779
99,0,23800,Bryce Molder,780
100,0,01619,Skip Kendall,795
101,0,06809,Bob Burns,796
102,0,08537,J.P. Hayes,799
103,0,07003,David Berganio Jr.,809
104,0,23108,Matt Kuchar,814
105,0,12645,Brent Geiberger,815
106,0,20094,Jonathan Kaye,820
107,0,01927,Dennis Paulson,821
108,0,20095,Carl Paulson,825
109,0,01249,John Daly,831
110,0,01313,Steve Elkington,836
111,0,10425,Jay Williamson,840
112,0,23177,Kenneth Staton,844
113,0,01157,Tom Byrum,846
114,0,01766,Billy Mayfair,851
115,0,07749,Brett Quigley,858
116,0,06613,Tommy Tolles,860
117,0,10117,Bob Heintz,861
118,0,21805,Harrison Frazar,863
119,0,01569,Peter Jacobsen,874
120,0,06617,Brian Henninger,875
121,0,01677,Tom Lehman,881
122,0,01941,Tom Pernice Jr.,885
123,0,01175,Jim Carter,895
124,0,01098,Jay Don Blake,898
125,0,12660,Jesper Parnevik,904
126,0,08123,Jeff Brehaut,909
127,0,20574,Mathew Goggin,917
128,0,01723,Andrew Magee,920
129,0,06332,Neal Lancaster,921
130,0,07223,Brian Bateman,925
131,0,20566,Kaname Yokoo,926
132,0,10733,Kent Jones,928
132,0,06078,Esteban Toledo,928
134,0,06621,Joe Durant,941
135,0,06595,Kevin Sutherland,942
136,0,06643,Paul Goydos,945
137,0,19824,Craig Barlow,946
137,0,26289,Boo Weekley,946
139,0,10457,Frank Nobilo,948
139,0,23322,Brett Wetterich,948
141,0,02245,Grant Waite,950
142,0,19958,Miguel Angel Jiménez,954
143,0,01926,Steve Pate,959
144,0,23903,Stephen Gangluff,965
145,0,10912,Craig Perks,968
146,0,01887,Mark O'Meara,969
147,0,20043,Edward Fryatt,972
148,0,19881,Robert Damron,973
149,0,06373,José María Olazábal,974
150,0,23623,Bo Van Pelt,975
151,0,01666,Bernhard Langer,986
152,0,01185,Brandel Chamblee,991
153,0,12388,Michael Clark II,994
154,0,01928,Corey Pavin,1000
155,0,23125,Brad Elder,1008
156,0,19972,José Coceres,1018
157,0,21806,Paul Gow,1019
158,0,01042,Paul Azinger,1023
159,0,01374,Robin Freeman,1025
159,0,22293,Heath Slocum,1025
161,0,10201,Matt Gogel,1036
162,0,01035,Tommy Armour III,1037
163,0,01378,David Frost,1050
164,0,12753,David Morland IV,1053
165,0,10962,Bradley Hughes,1056
166,0,06498,Matt Peterson,1067
167,0,01599,Steve Jones,1071
168,0,11011,Mike Sposa,1081
169,0,01724,Jeff Maggert,1082
170,0,20436,Garrett Willis,1092
171,0,20663,Brenden Pappas,1100
172,0,01203,Russ Cochran,1104
173,0,07867,Woody Austin,1110
174,0,01132,Mark Brooks,1113
175,0,20502,Michael Long,1125
176,0,10649,Tom Scherrer,1131
177,0,06012,Greg Kraft,1137
178,0,01771,Blaine McCallister,1143
179,0,20105,Jeff Gove,1144
180,0,08993,Franklin Langham,1148
181,0,12826,Paul Claxton,1157
181,0,10213,Dicky Pride,1157
183,0,10107,Deane Pappas,1159
184,0,02170,Hal Sutton,1160
185,0,06197,Michael Allen,1163
186,0,02257,Brian Watts,1182
187,0,24937,Jess Daley,1195
188,0,08553,Lee Porter,1211
189,0,21259,Jason Hill,1232
190,0,01514,Eduardo Herrera,1242
191,0,21949,Joe Ogilvie,1243
192,0,08339,Spike McRoy,1245
193,0,06036,Scott Dunlap,1257
193,0,06016,Brad Lardon,1257
195,0,06315,Pete Jordan,1275
196,0,02322,Richard Zokol,1285
