RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,06522,Ernie Els,2.05,44,9
2,0,24980,Scott Gutschewski,1.70,53,9
3,0,22621,Ben Curtis,1.69,59,10
4,0,26882,Michael Sim,1.64,55,9
5,0,11123,Chris Couch,1.59,63,10
6,0,24290,D.J. Brigman,1.56,64,10
7,0,06373,José María Olazábal,1.52,33,5
7,0,27770,Camilo Villegas,1.52,66,10
9,0,01142,Bart Bryant,1.47,75,11
10,0,19803,Ryan Armour,1.44,104,15
11,0,22212,Craig Lile,1.43,84,12
12,0,06595,Kevin Sutherland,1.41,92,13
13,0,22371,Aaron Baddeley,1.38,65,9
14,0,20104,Ken Duke,1.37,95,13
15,0,23135,Tim Clark,1.36,59,8
16,0,21350,Ryuji Imada,1.35,96,13
17,0,24024,Zach Johnson,1.34,67,9
18,0,20433,Mark Hensby,1.33,75,10
18,0,23325,Vaughn Taylor,1.33,75,10
20,0,20623,Gavin Coles,1.32,76,10
20,0,23638,Brendon de Jonge,1.32,68,9
22,0,20572,Rod Pampling,1.31,99,13
23,0,01948,Tim Petrovic,1.29,85,11
24,0,21961,Charles Howell III,1.28,78,10
24,0,21949,Joe Ogilvie,1.28,86,11
26,0,20766,Padraig Harrington,1.25,48,6
26,0,21731,Freddie Jacobson,1.25,72,9
26,0,08375,Paul Stankowski,1.25,48,6
29,0,07223,Brian Bateman,1.22,41,5
30,0,20574,Mathew Goggin,1.18,110,13
31,0,24925,Jonathan Byrd,1.17,60,7
32,0,27963,Chris Stroud,1.16,69,8
33,0,12510,Chad Campbell,1.15,78,9
34,0,24357,K.J. Choi,1.14,70,8
35,0,01797,Rocco Mediate,1.13,62,7
36,0,20160,Charlie Wi,1.12,98,11
37,0,20498,Briny Baird,1.11,117,13
37,0,25396,Kevin Na,1.11,90,10
39,0,01941,Tom Pernice Jr.,1.10,100,11
39,0,23322,Brett Wetterich,1.10,73,8
41,0,12714,Chris Tidland,1.09,55,6
42,0,20105,Jeff Gove,1.08,102,11
42,0,01707,Steve Lowery,1.08,65,7
44,0,12660,Jesper Parnevik,1.06,94,10
45,0,20859,Anders Hansen,1.05,38,4
45,0,27702,Matt Hendrix,1.05,57,6
45,0,08881,Tripp Isenhour,1.05,76,8
48,0,24358,Robert Garrigus,1.04,96,10
48,0,12602,Dean Wilson,1.04,67,7
50,0,06197,Michael Allen,1.03,68,7
50,0,22892,Jason Gore,1.03,78,8
50,0,21878,Mark Wilson,1.03,87,9
53,0,12652,Cameron Beckman,1.02,108,11
53,0,21209,Sergio Garcia,1.02,59,6
55,0,21753,Brian Davis,1.01,99,10
55,0,20691,Greg Owen,1.01,69,7
55,0,10213,Dicky Pride,1.01,69,7
58,0,26360,Bubba Dickerson,1.00,40,4
58,0,27060,John Mallinger,1.00,100,10
58,0,23621,Rory Sabbatini,1.00,70,7
61,0,10117,Bob Heintz,.99,71,7
61,0,12195,Tom Johnson,.99,71,7
61,0,01928,Corey Pavin,.99,71,7
64,0,24912,Will MacKenzie,.97,103,10
64,0,24361,Pat Perez,.97,62,6
66,0,24490,George McNeill,.96,83,8
66,0,25345,Carl Pettersson,.96,94,9
68,0,19846,Brian Gay,.95,105,10
68,0,23718,Nathan Green,.95,95,9
68,0,24781,Hunter Mahan,.95,74,7
68,0,20127,Chris Riley,.95,42,4
72,0,28158,Steve Marino,.94,96,9
73,0,25190,Jeff Quinney,.93,97,9
73,0,22405,Justin Rose,.93,43,4
73,0,23349,Charles Warren,.93,108,10
76,0,10860,Justin Leonard,.92,87,8
77,0,20850,Daniel Chopra,.90,89,8
77,0,08537,J.P. Hayes,.90,78,7
77,0,26596,Ryan Moore,.90,78,7
80,0,19972,José Coceres,.89,45,4
80,0,26679,Kevin Stadler,.89,90,8
82,0,28486,Michael Putnam,.88,80,7
83,0,01157,Tom Byrum,.87,46,4
83,0,02101,Joey Sindelar,.87,69,6
85,0,07363,Craig Bowden,.86,58,5
85,0,06034,Marco Dawson,.86,70,6
85,0,20645,John Senden,.86,93,8
85,0,26289,Boo Weekley,.86,81,7
89,0,24507,Jason Bohn,.85,59,5
90,0,06621,Joe Durant,.84,95,8
91,0,19824,Craig Barlow,.83,60,5
91,0,27141,J.B. Holmes,.83,72,6
91,0,23800,Bryce Molder,.83,48,4
91,0,28475,Jeff Overton,.83,48,4
91,0,25804,Bubba Watson,.83,60,5
91,0,08793,Tiger Woods,.83,48,4
97,0,27120,Troy Matteson,.82,73,6
98,0,10809,Jim Furyk,.81,74,6
98,0,01388,Robert Gamez,.81,86,7
98,0,08075,Jerry Kelly,.81,86,7
98,0,27095,Nick Watney,.81,62,5
102,0,01320,Bob Estes,.80,87,7
103,0,23048,Eric Axley,.79,101,8
103,0,07457,Steve Flesch,.79,89,7
105,0,08123,Jeff Brehaut,.78,51,4
105,0,01945,Kenny Perry,.78,103,8
107,0,10885,Robert Allenby,.76,92,7
107,0,22378,Trevor Immelman,.76,66,5
107,0,07547,Craig Kanada,.76,92,7
110,0,23614,Rich Beem,.75,80,6
110,0,01706,Davis Love III,.75,67,5
110,0,22293,Heath Slocum,.75,93,7
113,0,06643,Paul Goydos,.74,54,4
114,0,11032,Frank Lickliter II,.73,110,8
114,0,02036,Jim Rutledge,.73,55,4
116,0,20098,Stuart Appleby,.71,56,4
116,0,23933,Michael Boyd,.71,56,4
116,0,24449,Parker McLachlin,.71,70,5
119,0,21806,Paul Gow,.70,57,4
119,0,01577,Lee Janzen,.70,43,3
119,0,01677,Tom Lehman,.70,57,4
119,0,22046,Geoff Ogilvy,.70,71,5
119,0,02206,David Toms,.70,71,5
124,0,20472,Alex Cejka,.69,72,5
124,0,20628,Arron Oberholser,.69,58,4
124,0,02239,Scott Verplank,.69,58,4
127,0,25273,Andrew Buckle,.68,73,5
127,0,22295,Darron Stiles,.68,59,4
129,0,12705,Cliff Kresge,.67,105,7
129,0,21959,Ted Purdy,.67,119,8
131,0,21646,David Branshaw,.66,91,6
131,0,24140,Sean O'Hair,.66,91,6
131,0,07749,Brett Quigley,.66,76,5
134,0,01024,Billy Andrade,.65,92,6
134,0,08931,Glen Day,.65,93,6
134,0,23983,Luke Donald,.65,46,3
134,0,10733,Kent Jones,.65,108,7
134,0,29718,Anthony Kim,.65,92,6
134,0,06527,Steve Stricker,.65,62,4
140,0,25686,Jason Dufner,.63,96,6
140,0,21805,Harrison Frazar,.63,64,4
140,0,21660,Jason Schultz,.63,63,4
143,0,24924,Bill Haas,.62,81,5
143,0,12680,Shigeki Maruyama,.62,81,5
143,0,02246,Duffy Waldorf,.62,65,4
146,0,23320,Ryan Palmer,.61,82,5
147,0,25900,Lucas Glover,.60,100,6
147,0,26420,Richard Johnson,.60,84,5
147,0,21470,Daisuke Maruyama,.60,84,5
147,0,06515,Shaun Micheel,.60,84,5
147,0,27649,Brandt Snedeker,.60,83,5
152,0,20157,Retief Goosen,.59,34,2
