RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23497,Tag Ridings,1.01,79,8
2,0,23135,Tim Clark,.86,93,8
3,0,21528,Henrik Stenson,.83,72,6
4,0,24024,Zach Johnson,.76,119,9
5,0,06197,Michael Allen,.73,109,8
6,0,01161,Mark Calcavecchia,.68,117,8
6,0,20229,Stewart Cink,.68,148,10
6,0,01381,Fred Funk,.68,88,6
9,0,26881,Jarrod Lyle,.66,152,10
10,0,01577,Lee Janzen,.65,108,7
11,0,20850,Daniel Chopra,.64,172,11
12,0,21209,Sergio Garcia,.63,112,7
13,0,06643,Paul Goydos,.62,81,5
14,0,24358,Robert Garrigus,.60,183,11
15,0,12510,Chad Campbell,.58,138,8
15,0,02206,David Toms,.58,120,7
17,0,24925,Jonathan Byrd,.56,124,7
18,0,25892,Steve Wheatcroft,.55,128,7
18,0,20160,Charlie Wi,.55,183,10
20,0,01677,Tom Lehman,.53,113,6
20,0,20572,Rod Pampling,.53,169,9
22,0,12680,Shigeki Maruyama,.52,153,8
23,0,19846,Brian Gay,.51,177,9
23,0,20378,Mathias Grönberg,.51,177,9
23,0,20433,Mark Hensby,.51,118,6
23,0,11032,Frank Lickliter II,.51,157,8
27,0,25686,Jason Dufner,.50,200,10
27,0,20628,Arron Oberholser,.50,101,5
27,0,02104,Jeff Sluman,.50,80,4
27,0,23349,Charles Warren,.50,202,10
31,0,10885,Robert Allenby,.49,162,8
31,0,01024,Billy Andrade,.49,163,8
31,0,23613,Rich Barcelo,.49,142,7
34,0,25190,Jeff Quinney,.48,188,9
34,0,22293,Heath Slocum,.48,189,9
36,0,19803,Ryan Armour,.47,171,8
36,0,12782,Tim Herron,.47,192,9
36,0,22046,Geoff Ogilvy,.47,127,6
36,0,06527,Steve Stricker,.47,127,6
40,0,25396,Kevin Na,.46,151,7
40,0,08375,Paul Stankowski,.46,87,4
42,0,20498,Briny Baird,.45,266,12
42,0,01249,John Daly,.45,111,5
42,0,10860,Justin Leonard,.45,178,8
42,0,08793,Tiger Woods,.45,88,4
46,0,21753,Brian Davis,.44,180,8
46,0,24361,Pat Perez,.44,135,6
46,0,20127,Chris Riley,.44,90,4
49,0,01388,Robert Gamez,.43,138,6
49,0,20859,Anders Hansen,.43,69,3
49,0,26596,Ryan Moore,.43,161,7
49,0,24140,Sean O'Hair,.43,185,8
49,0,06373,José María Olazábal,.43,70,3
49,0,27963,Chris Stroud,.43,115,5
55,0,20098,Stuart Appleby,.42,118,5
55,0,07547,Craig Kanada,.42,190,8
55,0,08075,Jerry Kelly,.42,144,6
55,0,28475,Jeff Overton,.42,119,5
55,0,26951,Johnson Wagner,.42,190,8
60,0,01142,Bart Bryant,.41,172,7
60,0,28486,Michael Putnam,.41,194,8
60,0,02101,Joey Sindelar,.41,148,6
63,0,01157,Tom Byrum,.40,100,4
63,0,08931,Glen Day,.40,150,6
63,0,23983,Luke Donald,.40,101,4
63,0,20105,Jeff Gove,.40,226,9
63,0,27120,Troy Matteson,.40,151,6
63,0,01928,Corey Pavin,.40,149,6
63,0,26679,Kevin Stadler,.40,176,7
63,0,23325,Vaughn Taylor,.40,124,5
71,0,07867,Woody Austin,.39,155,6
71,0,01941,Tom Pernice Jr.,.39,153,6
71,0,27649,Brandt Snedeker,.39,178,7
71,0,24457,Jaco Van Zyl,.39,103,4
75,0,01035,Tommy Armour III,.38,156,6
75,0,23614,Rich Beem,.38,130,5
75,0,10117,Bob Heintz,.38,130,5
75,0,20382,Stephen Leaney,.38,183,7
75,0,27060,John Mallinger,.38,157,6
75,0,24490,George McNeill,.38,158,6
75,0,21949,Joe Ogilvie,.38,158,6
75,0,01948,Tim Petrovic,.38,208,8
75,0,06567,Vijay Singh,.38,156,6
75,0,12602,Dean Wilson,.38,157,6
85,0,01313,Steve Elkington,.37,162,6
85,0,22378,Trevor Immelman,.37,135,5
85,0,10733,Kent Jones,.37,187,7
85,0,22212,Craig Lile,.37,164,6
85,0,01724,Jeff Maggert,.37,163,6
85,0,26882,Michael Sim,.37,108,4
85,0,23322,Brett Wetterich,.37,161,6
92,0,08123,Jeff Brehaut,.36,112,4
92,0,24357,K.J. Choi,.36,165,6
92,0,08537,J.P. Hayes,.36,166,6
92,0,21470,Daisuke Maruyama,.36,169,6
96,0,20691,Greg Owen,.35,144,5
96,0,12660,Jesper Parnevik,.35,171,6
96,0,23621,Rory Sabbatini,.35,115,4
99,0,23718,Nathan Green,.34,149,5
100,0,07363,Craig Bowden,.33,151,5
100,0,01132,Mark Brooks,.33,91,3
100,0,23638,Brendon de Jonge,.33,120,4
100,0,01320,Bob Estes,.33,153,5
100,0,21805,Harrison Frazar,.33,151,5
100,0,01766,Billy Mayfair,.33,182,6
106,0,06004,Stephen Ames,.32,124,4
106,0,23048,Eric Axley,.32,186,6
106,0,06522,Ernie Els,.32,95,3
106,0,26420,Richard Johnson,.32,190,6
106,0,12705,Cliff Kresge,.32,222,7
106,0,06515,Shaun Micheel,.32,154,5
112,0,06251,Chris DiMarco,.31,131,4
112,0,21806,Paul Gow,.31,127,4
112,0,08881,Tripp Isenhour,.31,129,4
112,0,10213,Dicky Pride,.31,131,4
112,0,02036,Jim Rutledge,.31,127,4
117,0,21633,Steve Allan,.30,132,4
117,0,25900,Lucas Glover,.30,166,5
117,0,27702,Matt Hendrix,.30,99,3
117,0,12716,Charley Hoffman,.30,167,5
117,0,27933,John Merrick,.30,202,6
117,0,23800,Bryce Molder,.30,100,3
123,0,12652,Cameron Beckman,.29,172,5
123,0,20766,Padraig Harrington,.29,70,2
123,0,27141,J.B. Holmes,.29,138,4
123,0,12195,Tom Johnson,.29,140,4
127,0,20634,Peter Lonard,.28,144,4
127,0,24912,Will MacKenzie,.28,214,6
127,0,01945,Kenny Perry,.28,143,4
130,0,21646,David Branshaw,.27,148,4
130,0,25273,Andrew Buckle,.27,147,4
130,0,26360,Bubba Dickerson,.27,75,2
130,0,24924,Bill Haas,.27,184,5
130,0,01707,Steve Lowery,.27,146,4
130,0,26289,Boo Weekley,.27,149,4
136,0,21961,Charles Howell III,.26,154,4
136,0,29718,Anthony Kim,.26,154,4
136,0,22806,Doug LaBelle II,.26,190,5
136,0,24781,Hunter Mahan,.26,155,4
136,0,24449,Parker McLachlin,.26,156,4
136,0,23320,Ryan Palmer,.26,151,4
136,0,24138,Ian Poulter,.26,76,2
136,0,24502,Adam Scott,.26,115,3
136,0,23788,D.J. Trahan,.26,193,5
145,0,23933,Michael Boyd,.25,121,3
145,0,20645,John Senden,.25,238,6
147,0,23353,J.J. Henry,.24,164,4
148,0,11123,Chris Couch,.23,176,4
148,0,24980,Scott Gutschewski,.23,133,3
148,0,27095,Nick Watney,.23,173,4
148,0,25804,Bubba Watson,.23,128,3
148,0,21878,Mark Wilson,.23,177,4
153,0,22621,Ben Curtis,.22,139,3
153,0,06621,Joe Durant,.22,138,3
153,0,07457,Steve Flesch,.22,179,4
153,0,20574,Mathew Goggin,.22,228,5
153,0,22892,Jason Gore,.22,183,4
153,0,21350,Ryuji Imada,.22,185,4
153,0,25345,Carl Pettersson,.22,182,4
160,0,20472,Alex Cejka,.21,140,3
160,0,10809,Jim Furyk,.21,145,3
160,0,22348,Nick O'Hern,.21,95,2
163,0,19824,Craig Barlow,.20,99,2
163,0,28158,Steve Marino,.20,199,4
163,0,23623,Bo Van Pelt,.20,202,4
166,0,24507,Jason Bohn,.18,111,2
166,0,06595,Kevin Sutherland,.18,164,3
166,0,10423,Mike Weir,.18,111,2
169,0,22371,Aaron Baddeley,.17,120,2
169,0,20623,Gavin Coles,.17,174,3
169,0,20157,Retief Goosen,.17,60,1
169,0,01797,Rocco Mediate,.17,120,2
173,0,24290,D.J. Brigman,.16,125,2
173,0,06034,Marco Dawson,.16,124,2
173,0,07749,Brett Quigley,.16,124,2
173,0,02223,Bob Tway,.16,183,3
177,0,21731,Freddie Jacobson,.15,132,2
177,0,23108,Matt Kuchar,.15,132,2
177,0,29476,Kyle Reifers,.15,133,2
180,0,19972,José Coceres,.14,72,1
180,0,27770,Camilo Villegas,.14,144,2
180,0,02246,Duffy Waldorf,.14,139,2
183,0,22405,Justin Rose,.13,77,1
184,0,21959,Ted Purdy,.12,165,2
184,0,22913,John Rollins,.12,171,2
186,0,20104,Ken Duke,.11,174,2
186,0,01810,Phil Mickelson,.11,89,1
186,0,02239,Scott Verplank,.11,90,1
189,0,01473,Todd Hamilton,.10,99,1
189,0,22295,Darron Stiles,.10,100,1
191,0,01706,Davis Love III,.09,116,1
192,0,21660,Jason Schultz,.08,123,1
193,0,02214,Kirk Triplett,.07,144,1
194,0,07223,Brian Bateman,.00,86
194,0,12714,Chris Tidland,.00,133
194,0,10425,Jay Williamson,.00,89
