RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
95,57,01168,David Canipe,192,93,99
95,64,01307,Joel Edwards,192,158,34
95,48,01736,Roger Maltbie,192,80,112
98,68,01996,Mike Reid,193,93,100
99,67,01701,Bob Lohr,194,91,103
100,109,01154,Bill Buttner,197,171,26
101,39,01129,Bill Britton,199,129,70
102,38,01715,Mark Lye,209,129,80
103,72,01823,Larry Mize,214,92,122
104,71,01414,Bob Gilder,216,63,153
104,55,01943,Chris Perry,216,140,76
106,34,02256,Tom Watson,217,102,115
107,70,01928,Corey Pavin,221,93,128
107,127,01931,Rick Pearson,221,180,41
109,72,01078,Jim Benepe,222,63,159
110,23,01887,Mark O'Meara,223,110,113
111,87,01550,Ed Humenik,225,75,150
112,57,01331,Rick Fehr,226,138,88
113,102,01891,David Ogrin,230,133,97
114,99,02041,Bill Sander,231,80,151
115,53,01284,Mike Donald,233,97,136
116,80,01106,Jim Booros,235,137,98
116,85,01507,Webb Heintzelman,235,140,95
116,76,02090,Tom Sieckmann,235,75,160
119,67,01662,Greg Ladehoff,238,99,139
120,155,01061,Ray Barr Jr.,239,183,56
120,83,01132,Mark Brooks,239,145,94
122,41,01329,Brad Faxon,241,120,121
123,123,01248,Rick Dalpos,242,126,116
123,116,01261,Jay Delsing,242,131,111
125,70,01024,Billy Andrade,243,151,92
126,92,02095,Larry Silveira,245,102,143
127,80,01381,Fred Funk,246,127,119
127,120,01935,Calvin Peete,246,93,153
129,121,01557,John Inman,247,162,85
129,80,02267,D.A. Weibring,247,109,138
131,104,01773,Ronnie McCann,248,114,134
132,80,02292,Bob Wolcott,249,161,88
133,61,01310,Dave Eichelberger,250,104,146
134,46,01303,Bob Eastwood,251,118,133
135,87,01717,Sandy Lyle,255,84,171
135,122,02099,Scott Simpson,255,131,124
137,121,01157,Tom Byrum,257,84,173
138,82,02201,Jim Thorpe,259,150,109
139,128,02261,Doug Weaver,261,104,157
140,86,01487,Jeff Hart,263,149,114
141,132,01443,Hubert Green,264,82,182
142,128,01096,Phil Blackmar,273,101,172
142,118,01323,Brad Fabel,273,166,107
144,82,01571,Barry Jaeckel,274,148,126
145,70,02023,Clarence Rose,275,140,135
146,79,02167,Mike Sullivan,277,107,170
147,116,01361,Dan Forsman,278,134,144
147,116,01960,Don Pooley,278,112,166
149,114,01374,Robin Freeman,281,151,130
150,99,01093,Ronnie Black,282,136,146
151,111,01984,Sam Randolph,283,114,169
152,116,01641,Gary Koch,286,155,131
153,207,01790,Pat McGowan,290,185,105
154,98,01150,George Burns,291,123,168
155,131,01685,J.L. Lewis,293,114,179
156,102,01197,Bobby Clampett,295,147,148
156,144,01457,Jay Haas,295,178,117
156,97,01813,Mike Miles,295,158,137
159,134,01086,Roy Biancalana,297,172,125
160,143,01533,P.H. Horgan III,302,173,129
161,131,01666,Bernhard Langer,304,127,177
162,110,01553,John Huston,305,140,165
163,130,01992,Don Reese,307,158,149
163,141,02239,Scott Verplank,307,175,132
165,141,01235,Ben Crenshaw,309,154,155
166,148,01626,Karl Kimball,311,169,142
167,149,02094,Tony Sills,314,169,145
167,165,02224,Greg Twiggs,314,140,174
169,178,01355,Raymond Floyd,319,138,181
169,182,02222,Billy Tuten,319,179,140
171,141,02104,Jeff Sluman,324,157,167
172,143,01952,Billy Pierot,325,163,162
173,168,01112,Charlie Bowles,326,146,180
174,170,01033,George Archer,328,165,163
175,166,01448,Tony Grimes,329,168,161
176,158,01162,Rex Caldwell,333,155,178
176,194,02196,Robert Thompson,333,181,152
178,174,02007,Larry Rinker,335,177,158
179,195,01030,Isao Aoki,336,153,183
180,175,01320,Bob Estes,339,175,164
180,191,01755,Dick Mast,339,184,155
182,273,01495,Morris Hatalsky,349,164,185
182,212,01614,Jack Kay Jr.,349,174,175
184,215,01925,Jerry Pate,351,167,184
185,220,01489,Steve Hart,358,182,176
186,358,02294,Willie Wood,372,186,186
