RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,12716,Charley Hoffman,18' 3",1712.167,94,-19
2,0,33448,Justin Thomas,18' 10",2145.833,114,-23
3,0,40009,Dominic Bozzelli,19' 4",1893.250,98,-25
3,0,32200,Roberto Castro,19' 4",2604.583,135,-31
3,0,39997,Corey Conners,19' 4",2955.167,153,-31
6,0,24502,Adam Scott,19' 8",1907.417,97,-15
7,0,35532,Tom Hoge,19' 10",2857.250,144,-23
8,0,01810,Phil Mickelson,19' 11",1811.000,91,-18
9,0,29908,C.T. Pan,20' 5",2429.083,119,-21
10,0,30925,Dustin Johnson,20' 6",2110.333,103,-21
10,0,25396,Kevin Na,20' 6",2072.500,101,-19
12,0,27330,Josh Teater,20' 8",2166.333,105,-19
13,0,21209,Sergio Garcia,20' 9",1555.750,75,-15
14,0,28237,Rory McIlroy,20' 10",2599.833,125,-29
15,0,20472,Alex Cejka,21' 0",1909.583,91,-11
15,0,32640,Troy Merritt,21' 0",2330.583,111,-20
15,0,46970,Jon Rahm,21' 0",2522.833,120,-18
18,0,33410,Andrew Landry,21' 1",3272.500,155,-14
19,0,33141,Keegan Bradley,21' 2",3073.667,145,-11
19,0,25364,Paul Casey,21' 2",2789.583,132,-23
21,0,23320,Ryan Palmer,21' 3",2618.083,123,-23
21,0,25804,Bubba Watson,21' 3",2207.917,104,-7
23,0,27141,J.B. Holmes,21' 4",1877.500,88,-14
23,0,23108,Matt Kuchar,21' 4",3096.750,145,-10
23,0,29221,Webb Simpson,21' 4",2832.500,133,-31
26,0,19803,Ryan Armour,21' 5",4519.417,211,-37
26,0,33399,Adam Hadwin,21' 5",2505.000,117,-14
26,0,37454,Whee Kim,21' 5",2116.167,99,-10
29,0,30191,Julián Etulain,21' 6",2108.667,98,-17
29,0,28679,Fabián Gómez,21' 6",2190.333,102,-16
29,0,31646,Emiliano Grillo,21' 6",2839.583,132,-9
32,0,26596,Ryan Moore,21' 7",3257.833,151,-34
32,0,30692,Scott Stallings,21' 7",3344.833,155,-19
34,0,35879,Kelly Kraft,21' 8",2556.000,118,-15
34,0,34360,Patrick Reed,21' 8",2985.417,138,-26
34,0,30110,Kyle Stanley,21' 8",2710.667,125,-15
34,0,21528,Henrik Stenson,21' 8",1817.917,84,-11
34,0,23325,Vaughn Taylor,21' 8",3815.750,176,-30
39,0,35450,Patrick Cantlay,21' 9",2388.750,110,-13
39,0,25686,Jason Dufner,21' 9",2980.833,137,-13
39,0,24024,Zach Johnson,21' 9",2220.083,102,-12
39,0,20572,Rod Pampling,21' 9",1763.167,81,-1
39,0,25632,Jimmy Walker,21' 9",2151.417,99,-5
44,0,29478,Kevin Kisner,21' 10",3621.333,166,-27
44,0,35449,Adam Long,21' 10",3642.750,167,-11
44,0,22405,Justin Rose,21' 10",1987.000,91,-11
44,0,35891,Cameron Smith,21' 10",2181.500,100,-8
48,0,34306,John Chin,21' 11",1729.500,79,-13
48,0,33486,Roger Sloan,21' 11",3501.500,160,-29
50,0,34098,Russell Henley,22' 0",3260.167,148,-13
51,0,34076,Joel Dahmen,22' 1",4147.833,188,-24
51,0,36689,Brooks Koepka,22' 1",2847.000,129,-16
51,0,26951,Johnson Wagner,22' 1",2557.167,116,-27
54,0,46435,Austin Cook,22' 2",3076.167,139,-14
54,0,30944,Jason Kokrak,22' 2",3946.750,178,-33
54,0,23621,Rory Sabbatini,22' 2",3281.000,148,-29
57,0,25900,Lucas Glover,22' 3",3966.083,178,-25
57,0,35732,Wes Roach,22' 3",2826.250,127,-14
57,0,37275,Sam Ryder,22' 3",2890.333,130,-19
57,0,40115,Adam Svensson,22' 3",2931.667,132,-9
61,0,33948,Byeong Hun An,22' 4",2969.250,133,-23
61,0,29725,Tony Finau,22' 4",2567.833,115,-10
61,0,27644,Brian Harman,22' 4",3265.917,146,-17
61,0,26329,Louis Oosthuizen,22' 4",2545.250,114,-20
61,0,49964,Aaron Wise,22' 4",2118.750,95,+2
