RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24925,Jonathan Byrd,12' 6",513.250,41,-0.15
2,0,24361,Pat Perez,13' 6",677.000,50,-0.24
3,0,33141,Keegan Bradley,13' 9",836.583,61,-0.15
4,0,47990,Kyle Jones,14' 0",1047.000,75,-0.33
5,0,22405,Justin Rose,14' 1",618.167,44,-0.14
5,0,27214,Kevin Streelman,14' 1",899.500,64,-0.27
7,0,30946,Alex Prugh,14' 2",1132.583,80,-0.31
8,0,32102,Rickie Fowler,14' 4",775.667,54,-0.39
8,0,32839,Hideki Matsuyama,14' 4",934.250,65,-0.09
8,0,48081,Xander Schauffele,14' 4",571.833,40,-0.33
11,0,23108,Matt Kuchar,14' 5",1371.083,95,-0.29
12,0,35449,Adam Long,14' 6",1229.000,85,-0.11
12,0,26329,Louis Oosthuizen,14' 6",811.250,56,-0.16
12,0,32139,Danny Willett,14' 6",436.000,30,-0.13
15,0,25396,Kevin Na,14' 7",538.750,37,-0.16
15,0,27556,Ted Potter Jr.,14' 7",1149.833,79,-0.19
17,0,33419,Cameron Tringale,14' 8",761.833,52,-0.17
18,0,25900,Lucas Glover,14' 9",931.750,63,-0.03
18,0,34363,Tyrrell Hatton,14' 9",606.417,41,-0.15
18,0,28775,Nate Lashley,14' 9",957.167,65,-0.28
21,0,21961,Charles Howell III,14' 11",1417.417,95,-0.09
21,0,32640,Troy Merritt,14' 11",1117.417,75,-0.13
21,0,29484,Peter Uihlein,14' 11",1028.583,69,-0.10
24,0,33948,Byeong Hun An,15' 0",570.000,38,-0.13
24,0,33418,Shawn Stefani,15' 0",841.667,56,-0.16
26,0,46601,Trey Mullinax,15' 1",1131.833,75,-0.07
26,0,25632,Jimmy Walker,15' 1",919.833,61,-0.11
28,0,27974,Sung Kang,15' 2",1138.250,75,-0.29
29,0,33448,Justin Thomas,15' 4",858.167,56,-0.23
30,0,37454,Whee Kim,15' 6",481.083,31,-0.03
30,0,45486,Joaquin Niemann,15' 6",1412.417,91,-0.19
30,0,23325,Vaughn Taylor,15' 6",1890.583,122,-0.20
30,0,27064,Jhonattan Vegas,15' 6",789.583,51,-0.24
34,0,29535,Brice Garnett,15' 7",1121.917,72,-0.14
34,0,34563,Chesson Hadley,15' 7",950.000,61,+0.02
34,0,34466,Peter Malnati,15' 7",1370.750,88,-0.26
34,0,32333,Kevin Tway,15' 7",1450.333,93,-0.14
38,0,29268,Bronson Burgoon,15' 8",862.667,55,-0.13
38,0,30944,Jason Kokrak,15' 8",1093.833,70,-0.11
38,0,37380,Curtis Luck,15' 8",734.667,47,-0.26
38,0,34256,Andrew Putnam,15' 8",1079.333,69,-0.29
38,0,35891,Cameron Smith,15' 8",941.250,60,-0.12
43,0,28089,Jason Day,15' 9",993.667,63,-0.32
43,0,48822,Sebastián Muñoz,15' 9",804.667,51,-0.31
43,0,32150,Michael Thompson,15' 9",898.667,57,-0.23
