RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01418,Bill Glasson,34.48,2103,61
2,0,02100,Tim Simpson,34.55,2971,86
3,0,01766,Billy Mayfair,34.80,3584,103
4,0,01823,Larry Mize,34.85,2753,79
5,0,01633,Tom Kite,34.97,2728,78
6,0,01559,Hale Irwin,35.04,1857,53
7,0,01569,Peter Jacobsen,35.05,2629,75
7,0,02267,D.A. Weibring,35.05,2313,66
9,0,02322,Richard Zokol,35.11,2212,63
10,0,02010,Loren Roberts,35.13,3653,104
11,0,02303,Robert Wrenn,35.14,3233,92
12,0,01361,Dan Forsman,35.17,2919,83
13,0,01024,Billy Andrade,35.19,3484,99
14,0,01527,Scott Hoch,35.20,2675,76
14,0,01690,Bruce Lietzke,35.20,2077,59
16,0,01313,Steve Elkington,35.21,3169,90
17,0,01876,Greg Norman,35.23,1832,52
18,0,02170,Hal Sutton,35.24,2960,84
19,0,01049,Ian Baker-Finch,35.25,2714,77
20,0,01042,Paul Azinger,35.26,3173,90
21,0,01715,Mark Lye,35.28,3069,87
22,0,01390,Buddy Gardner,35.31,3531,100
23,0,01887,Mark O'Meara,35.37,2794,79
23,0,01968,Nick Price,35.37,3325,94
25,0,01323,Brad Fabel,35.38,2724,77
25,0,01510,Nolan Henke,35.38,2901,82
27,0,01507,Webb Heintzelman,35.39,2973,84
27,0,01837,Gil Morgan,35.39,2725,77
29,0,01571,Barry Jaeckel,35.41,1735,49
30,0,01219,John Cook,35.42,3365,95
30,0,01846,Jodie Mudd,35.42,2869,81
30,0,02186,Brian Tennyson,35.42,3259,92
33,0,02190,Doug Tewell,35.43,2657,75
33,0,02201,Jim Thorpe,35.43,3047,86
33,0,02223,Bob Tway,35.43,3153,89
36,0,01096,Phil Blackmar,35.44,3083,87
36,0,02049,Gene Sauers,35.44,3225,91
38,0,01938,David Peoples,35.46,3652,103
39,0,01385,Jim Gallagher Jr.,35.47,3866,109
39,0,01444,Ken Green,35.47,3086,87
39,0,01725,John Mahaffey,35.47,3192,90
42,0,01284,Mike Donald,35.48,3761,106
43,0,02180,Harry Taylor,35.50,1917,54
44,0,01196,Brian Claar,35.51,2841,80
44,0,01926,Steve Pate,35.51,3267,92
