RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
42,0,23320,Ryan Palmer,$89751,1974523
43,0,24138,Ian Poulter,$88978,1690587
44,0,34098,Russell Henley,$87949,2110774
45,0,28259,Sangmoon Bae,$86654,2599632
46,0,24507,Jason Bohn,$86577,2337580
47,0,26300,Matt Jones,$79822,1995553
48,0,23135,Tim Clark,$79088,1028139
49,0,46435,Austin Cook,$76807,537648
50,0,26851,Marc Leishman,$76620,1762267
51,0,33448,Justin Thomas,$75952,2278564
52,0,35891,Cameron Smith,$75100,976297
53,0,32448,James Hahn,$73742,2064783
54,0,29518,Brendan Steele,$73312,1759484
55,0,29461,Jamie Lovemark,$73069,146138
56,0,32640,Troy Merritt,$72161,2092669
57,0,01381,Fred Funk,$70586,141171
58,0,26289,Boo Weekley,$70413,1689914
59,0,01706,Davis Love III,$70200,1263596
60,0,31646,Emiliano Grillo,$69681,348407
61,0,34265,Will Wilcox,$68724,1168302
62,0,33122,Russell Knox,$68452,1916666
63,0,27408,Martin Kaymer,$68183,886378
64,0,34099,Harris English,$67989,1971687
65,0,33418,Shawn Stefani,$67608,1757803
66,0,29725,Tony Finau,$67587,2095186
67,0,24781,Hunter Mahan,$67416,1617973
68,0,30927,Brendon Todd,$67007,1809192
69,0,33419,Cameron Tringale,$65613,1837164
70,0,33141,Keegan Bradley,$65212,1565079
71,0,45534,Jimmy Gunn,$64126,64126
72,0,24140,Sean O'Hair,$63935,1662300
73,0,26331,Charl Schwartzel,$63659,1209528
74,0,28679,Fabián Gómez,$63500,1651012
75,0,20766,Padraig Harrington,$63374,1330852
76,0,20396,Lee Westwood,$63109,946628
77,0,25198,Francesco Molinari,$62337,997389
78,0,20691,Greg Owen,$62147,1180794
79,0,29420,Billy Horschel,$61991,1735751
80,0,27095,Nick Watney,$61924,1733873
81,0,20433,Mark Hensby,$61469,122938
82,0,24361,Pat Perez,$61102,1588664
83,0,36699,Patrick Rodgers,$61076,1038291
84,0,23621,Rory Sabbatini,$61031,1525784
85,0,26758,David Hearn,$60568,1817043
86,0,24083,Marcus Fraser,$59880,119760
87,0,20645,John Senden,$59251,1422033
88,0,25369,Jamie Donaldson,$58667,938664
89,0,28307,Matt Every,$58531,1521816
90,0,01887,Mark O'Meara,$57458,114915
91,0,30978,Kiradech Aphibarnrat,$57313,229250
92,0,29256,James Morrison,$56619,113238
93,0,27214,Kevin Streelman,$56510,1525774
94,0,25834,Daniel Summerhays,$56343,1633957
95,0,08075,Jerry Kelly,$55692,1336607
96,0,24912,Will MacKenzie,$53973,863563
97,0,27644,Brian Harman,$53391,1548352
98,0,23638,Brendon de Jonge,$51450,1594935
99,0,23983,Luke Donald,$51332,1026643
100,0,24490,George McNeill,$49325,1331768
101,0,32366,Kevin Chappell,$49290,1281552
102,0,26951,Johnson Wagner,$49203,1131659
103,0,28937,George Coetzee,$48410,338872
104,0,30692,Scott Stallings,$48401,919619
105,0,25686,Jason Dufner,$48000,1007997
106,0,32876,Martin Piller,$47250,47250
107,0,27936,Martin Laird,$46875,1124988
108,0,35451,Scott Pinckney,$46644,1259389
109,0,25572,Graeme McDowell,$45763,686438
110,0,27436,Graham DeLaet,$44925,988349
111,0,31557,Jim Herman,$44918,1212778
112,0,23800,Bryce Molder,$44829,1165547
113,0,23325,Vaughn Taylor,$44420,533036
114,0,22046,Geoff Ogilvy,$43595,653925
115,0,29891,Scott Arnold,$43480,43480
115,0,19904,Paul Lawrie,$43480,43480
117,0,33461,Morgan Hoffmann,$42740,1111240
118,0,22892,Jason Gore,$42356,1101246
119,0,21961,Charles Howell III,$41912,1257361
120,0,29484,Peter Uihlein,$41333,165333
121,0,20472,Alex Cejka,$40907,1227196
122,0,32139,Danny Willett,$40844,408435
123,0,31420,Anirban Lahiri,$40834,490003
124,0,08793,Tiger Woods,$40782,448598
125,0,08725,Tom Gillis,$39660,634554
126,0,36836,Cory Whitsett,$39272,78544
127,0,29479,Scott Brown,$38725,1161750
128,0,33204,Shane Lowry,$38655,502517
129,0,24461,Thomas Aiken,$38338,153350
130,0,25493,Nick Taylor,$38299,1072360
131,0,29476,Kyle Reifers,$38040,1179228
132,0,34563,Chesson Hadley,$37851,1135529
133,0,34262,Jon Curran,$37484,1049549
134,0,34363,Tyrrell Hatton,$37300,74600
135,0,25345,Carl Pettersson,$37086,1186763
136,0,30944,Jason Kokrak,$36910,1033489
137,0,20157,Retief Goosen,$36873,921830
138,0,30711,Colt Knost,$36778,1066553
139,0,40058,Zac Blair,$36608,1244676
140,0,28339,Victor Dubuisson,$35462,354625
141,0,02206,David Toms,$35356,742470
142,0,23353,J.J. Henry,$34871,1046123
143,0,25892,Steve Wheatcroft,$34751,973024
144,0,29289,S.Y. Noh,$33886,711609
145,0,12510,Chad Campbell,$33857,1015707
146,0,31202,William McGirt,$33490,1004696
147,0,29720,Andres Gonzales,$33048,925335
148,0,37454,Whee Kim,$32869,755998
149,0,06567,Vijay Singh,$32716,752462
150,0,29908,C.T. Pan,$32528,65056
151,0,26499,Rafa Cabrera Bello,$32362,129450
152,0,33667,Carlos Ortiz,$32138,964137
153,0,34264,Hudson Swafford,$31980,959391
154,0,33399,Adam Hadwin,$31254,937611
155,0,35541,John Peterson,$31180,779509
156,0,25720,Chad Collins,$31162,747899
157,0,33110,Michael Smith,$31099,31099
158,0,21878,Mark Wilson,$30423,851845
159,0,30852,Ryo Ishikawa,$30394,851044
160,0,20229,Stewart Cink,$30202,694655
161,0,06527,Steve Stricker,$29967,269701
162,0,35314,Andy Sullivan,$29887,179325
163,0,21731,Freddie Jacobson,$29733,416259
164,0,35545,Blayne Barber,$29553,768383
165,0,29936,Ryan Fox,$29227,29227
166,0,32334,Charlie Beljan,$28983,782546
167,0,40115,Adam Svensson,$28669,28669
168,0,20104,Ken Duke,$27256,817675
169,0,27895,Jonas Blixt,$27064,703664
170,0,27466,Spencer Levin,$26990,836698
171,0,27963,Chris Stroud,$26672,746814
172,0,27770,Camilo Villegas,$26611,718497
173,0,35532,Tom Hoge,$26551,690319
174,0,25562,Andres Romero,$25719,617253
175,0,23125,Brad Elder,$25358,25358
176,0,06522,Ernie Els,$25199,453579
177,0,22056,Cameron Percy,$25041,575943
178,0,31559,Garrett Osborn,$25000,100000
179,0,27747,Hiroshi Iwata,$24417,97667
180,0,24494,Erik Compton,$24164,676602
181,0,02106,Chris Smith,$23657,212910
182,0,24357,K.J. Choi,$23624,448864
183,0,30946,Alex Prugh,$23569,636373
184,0,46501,Ollie Schniederjans,$22872,160107
185,0,34261,Scott Langley,$22792,638182
186,0,24846,Ricky Barnes,$22758,614455
187,0,23797,Brett Rumford,$22551,22551
188,0,32150,Michael Thompson,$22216,599835
189,0,31560,Brian Stuard,$22165,687109
190,0,34130,Sung Joon Park,$22115,597103
191,0,28723,John Parry,$22067,22067
192,0,29535,Brice Garnett,$21993,637789
193,0,34174,John Huh,$21889,678556
194,0,28780,Nicholas Thompson,$21522,667185
195,0,35539,Luke Guthrie,$21302,575150
196,0,21753,Brian Davis,$21179,656534
197,0,29222,Billy Hurley III,$21123,591450
198,0,23623,Bo Van Pelt,$20736,580611
199,0,29223,Sam Saunders,$20663,578571
200,0,35732,Wes Roach,$20495,20495
201,0,30110,Kyle Stanley,$20459,245504
202,0,24925,Jonathan Byrd,$20306,446732
203,0,39324,J.J. Spaun,$20300,20300
204,0,01948,Tim Petrovic,$20232,222551
205,0,20848,Ángel Cabrera,$20102,381942
206,0,28486,Michael Putnam,$19922,557803
207,0,20098,Stuart Appleby,$19853,138968
208,0,25900,Lucas Glover,$19817,515241
209,0,28092,D.H. Lee,$19493,38985
210,0,31997,Steve Lewton,$19180,19180
211,0,20572,Rod Pampling,$18905,189055
212,0,29939,Fabrizio Zanotti,$18736,18736
213,0,28475,Jeff Overton,$18720,561614
214,0,33120,Mark Anderson,$18459,129215
215,0,25841,Marc Warren,$18214,163922
216,0,28300,Joost Luiten,$18083,235074
217,0,23366,Brian Gaffney,$17900,17900
218,0,31416,Derek Fathauer,$17853,482023
219,0,22371,Aaron Baddeley,$17597,439925
220,0,26476,Chez Reavie,$17454,331623
221,0,33592,Andy Pope,$17262,34524
222,0,20593,Greg Chalmers,$17119,291016
223,0,37092,Hyung-Sung Kim,$16640,33280
224,0,27064,Jhonattan Vegas,$16531,446345
225,0,01945,Kenny Perry,$15821,142390
226,0,07457,Steve Flesch,$15790,110527
227,0,22913,John Rollins,$15576,218064
228,0,23481,Marcel Siem,$15119,120950
229,0,25240,D.A. Points,$15023,390607
230,0,28500,Martin Flores,$14976,449274
231,0,02246,Duffy Waldorf,$14972,29944
232,0,24980,Scott Gutschewski,$14697,14697
233,0,20608,David Howell,$14613,29227
233,0,34709,Eddie Pepperell,$14613,29227
235,0,25457,Alexandre Rocha,$14528,14528
236,0,27933,John Merrick,$14500,391513
237,0,23699,Danny Chia,$14420,14420
237,0,32105,Nicholas Fung,$14420,14420
239,0,32333,Kevin Tway,$14322,14322
240,0,29454,Bernd Wiesberger,$14104,155149
241,0,39977,Max Homa,$14087,380339
242,0,29425,Andrew Svoboda,$13965,418963
243,0,30237,Cory Renfrew,$13734,13734
244,0,27899,Rikard Karlberg,$13650,27300
244,0,22806,Doug LaBelle II,$13650,13650
246,0,34259,Mark Silvers,$13636,27272
247,0,33948,Byeong Hun An,$12690,63450
248,0,24663,Y.E. Yang,$12506,50024
249,0,30736,Oscar Fraustro,$12499,262475
250,0,29740,Brad Fritsch,$12363,37090
251,0,34305,Daniel Miernicki,$12348,12348
252,0,37273,Derek Ernst,$12311,320095
253,0,34256,Andrew Putnam,$12299,282879
254,0,27711,Jay Woodson,$12261,12261
255,0,35300,Andrew Loupe,$12257,183850
256,0,45854,Thomas Birdsey,$12090,12090
257,0,29910,Blake Adams,$12072,156939
258,0,08635,Colin Montgomerie,$11911,23822
259,0,36801,Mark Hubbard,$11759,293980
260,0,29531,Richie Ramsay,$11665,23331
261,0,35450,Patrick Cantlay,$11468,11468
262,0,32200,Roberto Castro,$11233,179723
263,0,25191,Gonzalo Fernandez-Castaño,$11145,312053
264,0,36685,Cameron Wilson,$11100,33300
265,0,23540,Jason Allred,$10894,32683
266,0,10885,Robert Allenby,$10875,271887
266,0,01577,Lee Janzen,$10875,43500
268,0,20771,Steven Alker,$10766,236862
269,0,35260,Kelvin Day,$10618,21236
270,0,25234,Jason Knutzon,$10500,21000
271,0,34358,Jonathan Randolph,$10243,256066
272,0,24358,Robert Garrigus,$10148,253699
273,0,10860,Justin Leonard,$9962,219175
274,0,34579,Alexander Levy,$9707,77658
275,0,46550,Brandon Hagy,$9639,77111
276,0,37076,Marcelo Rozo,$9628,9628
277,0,23541,Ben Crane,$9239,203254
278,0,34314,Sebastian Cappelen,$9238,18475
279,0,01249,John Daly,$9193,91933
280,0,30911,Tommy Fleetwood,$9161,64126
281,0,21407,Arjun Atwal,$9130,63909
282,0,27072,Alvaro Quiros,$8826,17651
283,0,20436,Garrett Willis,$8708,8708
284,0,39954,Cody Gribble,$8557,34229
285,0,19803,Ryan Armour,$8484,144229
286,0,26679,Kevin Stadler,$8432,42160
287,0,28132,Tyrone Van Aswegen,$8412,168234
288,0,23048,Eric Axley,$8128,170687
289,0,34296,Wes Homan,$7947,31789
290,0,10213,Dicky Pride,$7883,39414
291,0,27796,Joe Affrunti,$7870,31480
292,0,30750,Tommy Gainey,$7793,70137
293,0,27896,Ross Fisher,$7777,23331
294,0,36326,David Lipsky,$7653,38264
295,0,06004,Stephen Ames,$7613,7613
295,0,39384,Alex Kang,$7613,7613
297,0,28308,Troy Kelly,$7505,67547
298,0,23788,D.J. Trahan,$7371,36855
299,0,01666,Bernhard Langer,$7361,22082
300,0,28023,Byron Smith,$7330,153930
301,0,27330,Josh Teater,$7305,80359
302,0,23548,Bill Lunde,$7155,128788
303,0,20127,Chris Riley,$7108,14216
304,0,26434,Antonio Lascuna,$6895,13790
305,0,08931,Glen Day,$6864,54909
306,0,47128,Richy Werenski,$6825,6825
307,0,33486,Roger Sloan,$6652,133048
308,0,26881,Jarrod Lyle,$6615,66145
309,0,32354,Seuk-hyun Baek,$6580,13160
310,0,12195,Tom Johnson,$6484,12967
311,0,32757,Patton Kizzire,$6272,12544
312,0,34306,John Chin,$6262,6262
313,0,34087,Carlos Sainz Jr,$6206,124115
314,0,20376,Stephen Gallacher,$6163,67790
315,0,09011,David Duval,$6140,36839
316,0,25349,Tim Wilkinson,$6131,171654
317,0,32741,Michael McCabe,$6014,6014
318,0,23409,James Driscoll,$5820,5820
319,0,20070,Matt Bettencourt,$5813,46505
320,0,39537,Chris Naegel,$5668,11336
321,0,22293,Heath Slocum,$5567,122480
322,0,21805,Harrison Frazar,$5364,37550
323,0,33449,Zack Sucher,$4756,85614
324,0,27120,Troy Matteson,$4717,42450
325,0,24511,Thongchai Jaidee,$4696,46955
326,0,01116,Michael Bradley,$4684,18736
327,0,27119,Koumei Oda,$4425,17700
328,0,20160,Charlie Wi,$4387,39480
329,0,22621,Ben Curtis,$4216,59018
330,0,12652,Cameron Beckman,$4124,32995
331,0,10423,Mike Weir,$4044,72800
332,0,19825,Darren Clarke,$3967,23800
333,0,22378,Trevor Immelman,$3929,74660
334,0,02256,Tom Watson,$3874,11623
335,0,10733,Kent Jones,$3813,7626
336,0,24449,Parker McLachlin,$3780,7560
337,0,10944,Thomas Bjørn,$3679,25750
338,0,06575,Dudley Hart,$3627,29013
339,0,46440,Smylie Kaufman,$3605,7210
340,0,31289,Benjamín Alvarado,$3600,28800
341,0,31193,Jim Renner,$3358,90668
342,0,19970,Robert Karlsson,$3345,6690
343,0,01766,Billy Mayfair,$3285,19710
344,0,06515,Shaun Micheel,$3264,16321
345,0,06214,Guy Boros,$3135,6270
346,0,25444,Justin Hicks,$3012,42171
347,0,46507,Bobby Wyatt,$3000,6000
348,0,24956,Mikko Ilonen,$2813,22500
349,0,07867,Woody Austin,$2525,27774
350,0,22764,Michael Block,$2493,14960
351,0,24748,WC Liang,$2352,11760
352,0,20850,Daniel Chopra,$2340,11700
353,0,01707,Steve Lowery,$2217,6650
354,0,06573,Brandt Jobe,$2138,12825
355,0,21959,Ted Purdy,$2129,6386
356,0,02239,Scott Verplank,$1976,25683
357,0,24459,Richard Sterne,$1538,27690
358,0,10585,Scott McCarron,$1269,8880
359,0,01761,Len Mattiace,$1080,6479
360,0,12782,Tim Herron,$831,5820
