RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
68,0,29725,Tony Finau,5.70,2095186,36783000
69,0,33418,Shawn Stefani,5.68,1757803,30951000
70,0,36699,Patrick Rodgers,5.67,1038291,18324000
71,0,33122,Russell Knox,5.66,1916666,33861690
72,0,34099,Harris English,5.47,1971687,36016690
73,0,28679,Fabián Gómez,5.41,1651012,30541000
74,0,20691,Greg Owen,5.39,1180794,21891690
75,0,24140,Sean O'Hair,5.32,1662300,31257000
76,0,27095,Nick Watney,5.14,1733873,33759000
77,0,28937,George Coetzee,5.10,532696,10452690
78,0,33419,Cameron Tringale,5.05,1837164,36367690
79,0,29461,Jamie Lovemark,5.04,146138,2898000
80,0,24361,Pat Perez,5.01,1588664,31707000
81,0,30927,Brendon Todd,4.98,1809192,36305690
82,0,20766,Padraig Harrington,4.95,1330852,26881690
82,0,23621,Rory Sabbatini,4.95,1525784,30825000
84,0,08075,Jerry Kelly,4.94,1336607,27045000
85,0,26758,David Hearn,4.92,1817043,36903690
86,0,24781,Hunter Mahan,4.82,1617973,33587690
87,0,25198,Francesco Molinari,4.80,997389,20774690
88,0,25834,Daniel Summerhays,4.79,1633957,34137000
89,0,24912,Will MacKenzie,4.77,863563,18090000
90,0,23325,Vaughn Taylor,4.72,533036,11304000
91,0,33141,Keegan Bradley,4.68,1565079,33473690
92,0,29420,Billy Horschel,4.62,1735751,37565690
93,0,29484,Peter Uihlein,4.57,165333,3618000
94,0,27408,Martin Kaymer,4.55,886378,19478690
94,0,27214,Kevin Streelman,4.55,1525774,33530690
94,0,36836,Cory Whitsett,4.55,78544,1728000
97,0,26951,Johnson Wagner,4.52,1131659,25038000
98,0,26331,Charl Schwartzel,4.47,1209528,27047690
99,0,28307,Matt Every,4.45,1521816,34222690
100,0,35296,Haotong Li,4.39,61500,1400000
101,0,23638,Brendon de Jonge,4.37,1594935,36513000
102,0,20645,John Senden,4.35,1422033,32692690
103,0,20396,Lee Westwood,4.25,946628,22277690
104,0,27644,Brian Harman,4.22,1548352,36657690
104,0,35451,Scott Pinckney,4.22,1259389,29862000
106,0,30911,Tommy Fleetwood,4.21,465251,11050690
107,0,25369,Jamie Donaldson,4.07,938664,23042690
108,0,30692,Scott Stallings,4.05,919619,22700000
109,0,27936,Martin Laird,4.03,1124988,27900000
109,0,24490,George McNeill,4.03,1331768,33021000
111,0,28114,Dawie van der Walt,4.00,56000,1400000
112,0,22892,Jason Gore,3.97,1101246,27738000
113,0,31557,Jim Herman,3.96,1212778,30636000
114,0,32366,Kevin Chappell,3.93,1281552,32589000
115,0,30978,Kiradech Aphibarnrat,3.92,229250,5844690
116,0,23800,Bryce Molder,3.90,1165547,29853000
117,0,23983,Luke Donald,3.83,1026643,26778690
117,0,31420,Anirban Lahiri,3.83,712795,18614690
119,0,24461,Thomas Aiken,3.76,236350,6280690
120,0,20472,Alex Cejka,3.69,1227196,33264000
121,0,08725,Tom Gillis,3.67,634554,17292690
122,0,27436,Graham DeLaet,3.66,988349,26981690
123,0,21961,Charles Howell III,3.63,1257361,34614000
124,0,45534,Jimmy Gunn,3.56,64126,1800000
125,0,23783,Felipe Aguilar,3.52,49300,1400000
126,0,25686,Jason Dufner,3.50,1007997,28798690
127,0,34262,Jon Curran,3.48,1049549,30141000
128,0,29476,Kyle Reifers,3.47,1179228,33966000
128,0,29939,Fabrizio Zanotti,3.47,18736,540000
130,0,29479,Scott Brown,3.42,1161750,34002000
131,0,40058,Zac Blair,3.36,1244676,37053000
131,0,22400,Hennie Otto,3.36,47000,1400000
133,0,24083,Marcus Fraser,3.33,119760,3594690
133,0,25841,Marc Warren,3.33,461089,13862690
135,0,25493,Nick Taylor,3.30,1072360,32523000
136,0,34563,Chesson Hadley,3.29,1135529,34548000
136,0,02206,David Toms,3.29,742470,22554000
138,0,30711,Colt Knost,3.28,1066553,32490000
139,0,33461,Morgan Hoffmann,3.26,1111240,34036690
140,0,30944,Jason Kokrak,3.22,1033489,32076000
141,0,01887,Mark O'Meara,3.20,114915,3594690
141,0,22046,Geoff Ogilvy,3.20,653925,20452690
143,0,23353,J.J. Henry,3.18,1046123,32850000
143,0,37092,Hyung-Sung Kim,3.18,76530,2408000
143,0,37454,Whee Kim,3.18,755998,23796000
143,0,25892,Steve Wheatcroft,3.18,973024,30645000
147,0,25572,Graeme McDowell,3.17,686438,21638690
148,0,29256,James Morrison,3.15,113238,3594690
149,0,28719,Mu Hu,3.13,43875,1400000
150,0,20721,Darren Fichardt,3.11,43500,1400000
150,0,20157,Retief Goosen,3.11,921830,29676690
150,0,25345,Carl Pettersson,3.11,1186763,38100690
153,0,29720,Andres Gonzales,3.06,925335,30267000
154,0,12510,Chad Campbell,3.05,1015707,33264000
155,0,29930,Mike Hendry,3.04,42500,1400000
155,0,21736,Lian-Wei Zhang,3.04,42500,1400000
157,0,37338,Zecheng Dou,2.97,41625,1400000
158,0,31202,William McGirt,2.90,1004696,34659000
158,0,34264,Hudson Swafford,2.90,959391,33120000
160,0,33667,Carlos Ortiz,2.89,964137,33390000
160,0,30798,Yoshitaka Takeya,2.89,40500,1400000
162,0,27506,Oliver Wilson,2.88,85625,2970000
163,0,32878,Jin Jeong,2.86,40000,1400000
164,0,25720,Chad Collins,2.85,747899,26253000
164,0,33399,Adam Hadwin,2.85,937611,32949000
164,0,25289,Steven Jeffress,2.85,44750,1570000
164,0,29289,S.Y. Noh,2.85,711609,25008000
164,0,35541,John Peterson,2.85,779509,27369000
164,0,08793,Tiger Woods,2.85,448598,15762690
170,0,21878,Mark Wilson,2.81,851845,30276000
171,0,28751,Andrew Dodt,2.79,43875,1570000
171,0,35181,Daniel van Tonder,2.79,43875,1570000
173,0,32493,Gary Stal,2.77,86875,3140000
174,0,40115,Adam Svensson,2.75,28669,1044000
175,0,35545,Blayne Barber,2.71,768383,28386000
176,0,30852,Ryo Ishikawa,2.70,851044,31545000
177,0,02106,Chris Smith,2.68,212910,7938000
178,0,06567,Vijay Singh,2.67,752462,28143000
179,0,33780,Nick Cullen,2.62,41125,1570000
180,0,35314,Andy Sullivan,2.61,242825,9286690
181,0,28300,Joost Luiten,2.58,503398,19514690
182,0,32334,Charlie Beljan,2.57,782546,30438000
182,0,20229,Stewart Cink,2.57,694655,27003690
184,0,02246,Duffy Waldorf,2.56,29944,1170000
185,0,21731,Freddie Jacobson,2.52,416259,16542000
186,0,20104,Ken Duke,2.51,817675,32535000
187,0,33110,Michael Smith,2.50,31099,1242000
188,0,26499,Rafa Cabrera Bello,2.49,129450,5196690
188,0,35532,Tom Hoge,2.49,690319,27756000
190,0,22986,Søren Kjeldsen,2.44,126000,5164690
190,0,31559,Garrett Osborn,2.44,100000,4104000
190,0,23481,Marcel Siem,2.44,298750,12220690
193,0,27466,Spencer Levin,2.43,836698,34470000
194,0,29891,Scott Arnold,2.42,43480,1794690
194,0,19904,Paul Lawrie,2.42,43480,1794690
196,0,22056,Cameron Percy,2.39,575943,24120000
197,0,27963,Chris Stroud,2.38,746814,31401000
198,0,25234,Jason Knutzon,2.33,62000,2660000
199,0,34579,Alexander Levy,2.30,282376,12292690
200,0,25562,Andres Romero,2.28,617253,27108000
201,0,28339,Victor Dubuisson,2.27,354625,15590690
202,0,36326,David Lipsky,2.24,170014,7594690
202,0,01948,Tim Petrovic,2.24,222551,9936000
202,0,06527,Steve Stricker,2.24,269701,12024000
205,0,27895,Jonas Blixt,2.23,703664,31499690
206,0,30946,Alex Prugh,2.21,636373,28800000
207,0,29908,C.T. Pan,2.20,65056,2952000
208,0,24956,Mikko Ilonen,2.18,276500,12692690
209,0,22806,Doug LaBelle II,2.17,13650,630000
210,0,29670,Pablo Larrazabal,2.15,140833,6564690
211,0,27770,Camilo Villegas,2.13,718497,33778000
212,0,34130,Sung Joon Park,2.12,597103,28152000
213,0,29454,Bernd Wiesberger,2.11,365316,17286690
214,0,24357,K.J. Choi,2.10,448864,21366000
214,0,34261,Scott Langley,2.10,638182,30348000
216,0,24846,Ricky Barnes,2.09,614455,29430000
217,0,34363,Tyrrell Hatton,2.08,74600,3594690
217,0,26434,Antonio Lascuna,2.08,55415,2660000
217,0,30110,Kyle Stanley,2.08,245504,11826000
220,0,27896,Ross Fisher,2.06,106331,5164690
221,0,29535,Brice Garnett,2.04,637789,31320000
221,0,28780,Nicholas Thompson,2.04,667185,32652000
223,0,24494,Erik Compton,2.03,676602,33309000
223,0,32150,Michael Thompson,2.03,599835,29610000
225,0,31560,Brian Stuard,2.00,687109,34344000
226,0,24925,Jonathan Byrd,1.95,446732,22878000
226,0,34174,John Huh,1.95,678556,34767000
228,0,29223,Sam Saunders,1.94,578571,29826000
228,0,39324,J.J. Spaun,1.94,20300,1044000
230,0,21753,Brian Davis,1.91,656534,34416000
231,0,06522,Ernie Els,1.90,453579,23858690
231,0,07457,Steve Flesch,1.90,110527,5814000
231,0,46501,Ollie Schniederjans,1.90,160107,8436690
234,0,35539,Luke Guthrie,1.89,575150,30420000
235,0,23623,Bo Van Pelt,1.88,580611,30924000
236,0,29222,Billy Hurley III,1.87,591450,31680000
237,0,20572,Rod Pampling,1.85,189055,10236690
238,0,35732,Wes Roach,1.84,20495,1116000
239,0,20098,Stuart Appleby,1.83,138968,7596000
240,0,25900,Lucas Glover,1.78,515241,28908000
241,0,27119,Koumei Oda,1.73,116200,6734690
242,0,28486,Michael Putnam,1.72,557803,32382000
243,0,31416,Derek Fathauer,1.68,482023,28764000
243,0,28475,Jeff Overton,1.68,561614,33435000
245,0,33120,Mark Anderson,1.64,129215,7866000
245,0,22913,John Rollins,1.64,218064,13266000
247,0,29936,Ryan Fox,1.63,29227,1794690
248,0,20376,Stephen Gallacher,1.62,281550,17408690
249,0,20848,Ángel Cabrera,1.60,381942,23874000
250,0,22371,Aaron Baddeley,1.58,439925,27828000
250,0,24511,Thongchai Jaidee,1.58,255455,16166690
250,0,26476,Chez Reavie,1.58,331623,20970000
253,0,28092,D.H. Lee,1.55,38985,2520000
254,0,31997,Steve Lewton,1.52,19180,1260000
255,0,20593,Greg Chalmers,1.51,291016,19312690
256,0,27064,Jhonattan Vegas,1.47,446345,30420000
257,0,27349,Alex Noren,1.42,48000,3370000
258,0,06004,Stephen Ames,1.41,7613,540000
258,0,23125,Brad Elder,1.41,25358,1800000
258,0,39384,Alex Kang,1.41,7613,540000
261,0,28500,Martin Flores,1.40,449274,32058000
262,0,27933,John Merrick,1.39,391513,28206000
262,0,01945,Kenny Perry,1.39,142390,10260000
264,0,33948,Byeong Hun An,1.38,109200,7936690
264,0,20436,Garrett Willis,1.38,8708,630000
266,0,25240,D.A. Points,1.37,390607,28422000
267,0,24748,WC Liang,1.35,102185,7572690
268,0,39977,Max Homa,1.33,380339,28656000
269,0,29425,Andrew Svoboda,1.30,418963,32184000
270,0,32333,Kevin Tway,1.28,14322,1116000
271,0,24457,Jaco Van Zyl,1.27,40500,3194690
272,0,35300,Andrew Loupe,1.26,183850,14544000
272,0,25457,Alexandre Rocha,1.26,14528,1152000
272,0,23797,Brett Rumford,1.26,22551,1794690
275,0,30736,Oscar Fraustro,1.23,262475,21294000
275,0,28723,John Parry,1.23,22067,1800000
275,0,33592,Andy Pope,1.23,34524,2808000
278,0,30237,Cory Renfrew,1.21,13734,1134000
279,0,20127,Chris Riley,1.20,14216,1188000
279,0,24663,Y.E. Yang,1.20,50024,4158000
281,0,37273,Derek Ernst,1.19,320095,26982000
282,0,34256,Andrew Putnam,1.18,282879,24066000
283,0,24980,Scott Gutschewski,1.15,14697,1278000
284,0,23699,Danny Chia,1.14,14420,1260000
284,0,32105,Nicholas Fung,1.14,14420,1260000
284,0,36801,Mark Hubbard,1.14,293980,25848000
287,0,10944,Thomas Bjørn,1.13,124500,11032690
288,0,34306,John Chin,1.12,6262,558000
288,0,27711,Jay Woodson,1.12,12261,1098000
290,0,21407,Arjun Atwal,1.10,63909,5832000
290,0,32200,Roberto Castro,1.10,179723,16272000
292,0,34305,Daniel Miernicki,1.09,12348,1134000
293,0,45854,Thomas Birdsey,1.08,12090,1116000
293,0,23409,James Driscoll,1.08,5820,540000
293,0,32741,Michael McCabe,1.08,6014,558000
293,0,27072,Alvaro Quiros,1.08,17651,1638000
293,0,47128,Richy Werenski,1.08,6825,630000
298,0,29910,Blake Adams,1.06,156939,14832000
298,0,20771,Steven Alker,1.06,236862,22446000
298,0,23540,Jason Allred,1.06,32683,3078000
298,0,01577,Lee Janzen,1.06,43500,4086000
302,0,35450,Patrick Cantlay,1.04,11468,1098000
303,0,25191,Gonzalo Fernandez-Castaño,1.03,312053,30366000
303,0,19958,Miguel Angel Jiménez,1.03,104750,10164690
305,0,23366,Brian Gaffney,.99,17900,1800000
305,0,34358,Jonathan Randolph,.99,256066,25902000
307,0,34259,Mark Silvers,.97,27272,2808000
308,0,10885,Robert Allenby,.96,271887,28386000
308,0,10213,Dicky Pride,.96,39414,4122000
308,0,23788,D.J. Trahan,.96,36855,3834000
311,0,29740,Brad Fritsch,.95,37090,3924000
311,0,36685,Cameron Wilson,.95,33300,3510000
313,0,24358,Robert Garrigus,.92,253699,27630000
313,0,37076,Marcelo Rozo,.92,9628,1044000
315,0,46550,Brandon Hagy,.89,77111,8676000
315,0,27899,Rikard Karlberg,.89,27300,3054690
317,0,19803,Ryan Armour,.88,144229,16452000
318,0,35260,Kelvin Day,.86,21236,2466000
319,0,10860,Justin Leonard,.85,219175,25752690
320,0,01249,John Daly,.84,91933,10938690
321,0,12195,Tom Johnson,.83,12967,1566000
321,0,28132,Tyrone Van Aswegen,.83,168234,20232000
323,0,08931,Glen Day,.82,54909,6660000
323,0,21284,Hiroyuki Fujita,.82,42250,5164690
325,0,20608,David Howell,.81,29227,3594690
325,0,34709,Eddie Pepperell,.81,29227,3594690
325,0,27330,Josh Teater,.81,80359,9900000
328,0,23048,Eric Axley,.80,170687,21240000
328,0,23541,Ben Crane,.80,203254,25260000
328,0,30750,Tommy Gainey,.80,70137,8766000
331,0,27796,Joe Affrunti,.78,31480,4050000
331,0,34296,Wes Homan,.78,31789,4086000
333,0,32757,Patton Kizzire,.77,12544,1638000
334,0,34314,Sebastian Cappelen,.73,18475,2520000
335,0,28023,Byron Smith,.72,153930,21240000
336,0,20070,Matt Bettencourt,.71,46505,6570000
336,0,23548,Bill Lunde,.71,128788,18018000
338,0,28308,Troy Kelly,.69,67547,9738000
339,0,01116,Michael Bradley,.67,18736,2808000
339,0,26679,Kevin Stadler,.67,42160,6302000
341,0,08635,Colin Montgomerie,.66,23822,3600000
341,0,33486,Roger Sloan,.66,133048,20232000
343,0,29531,Richie Ramsay,.65,23331,3594690
344,0,10733,Kent Jones,.64,7626,1188000
344,0,24449,Parker McLachlin,.64,7560,1188000
346,0,39954,Cody Gribble,.63,34229,5436000
347,0,09011,David Duval,.62,36839,5916690
348,0,26881,Jarrod Lyle,.61,66145,10890000
348,0,34087,Carlos Sainz Jr,.61,124115,20250000
350,0,25349,Tim Wilkinson,.55,171654,30978000
351,0,06214,Guy Boros,.54,6270,1170000
351,0,39537,Chris Naegel,.54,11336,2088000
351,0,22293,Heath Slocum,.54,122480,22500000
354,0,27120,Troy Matteson,.53,42450,7956000
355,0,12652,Cameron Beckman,.49,32995,6732000
355,0,20160,Charlie Wi,.49,39480,8136000
357,0,33449,Zack Sucher,.48,85614,17928000
357,0,46507,Bobby Wyatt,.48,6000,1260000
359,0,21805,Harrison Frazar,.47,37550,7956000
360,0,32354,Seuk-hyun Baek,.43,13160,3060000
361,0,01666,Bernhard Langer,.41,22082,5394690
361,0,01766,Billy Mayfair,.41,19710,4752000
363,0,46440,Smylie Kaufman,.40,7210,1818000
364,0,22621,Ben Curtis,.39,59018,15078690
365,0,01707,Steve Lowery,.38,6650,1728000
366,0,22378,Trevor Immelman,.37,74660,20160000
366,0,19970,Robert Karlsson,.37,6690,1818000
366,0,21959,Ted Purdy,.37,6386,1728000
369,0,31289,Benjamín Alvarado,.36,28800,7938000
370,0,06515,Shaun Micheel,.35,16321,4608000
371,0,06575,Dudley Hart,.34,29013,8658000
371,0,10423,Mike Weir,.34,72800,21168000
373,0,31193,Jim Renner,.32,90668,28044000
374,0,20850,Daniel Chopra,.29,11700,4050000
374,0,25444,Justin Hicks,.29,42171,14436000
376,0,22764,Michael Block,.28,14960,5382000
377,0,02256,Tom Watson,.25,11623,4656690
378,0,06573,Brandt Jobe,.24,12825,5310000
379,0,07867,Woody Austin,.23,27774,11988000
379,0,19825,Darren Clarke,.23,23800,10182690
381,0,02239,Scott Verplank,.19,25683,13500000
382,0,10585,Scott McCarron,.14,8880,6228000
382,0,24459,Richard Sterne,.14,27690,19548000
384,0,01761,Len Mattiace,.13,6479,5148000
385,0,12782,Tim Herron,.09,5820,6264000
