RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
66,0,01783,Mark McCumber,+.44,71.61,72.05
67,0,01306,David Edwards,+.43,71.49,71.92
68,0,02239,Scott Verplank,+.42,71.69,72.11
69,0,01329,Brad Faxon,+.41,71.84,72.25
69,0,02067,Ted Schulz,+.41,71.53,71.94
71,0,01323,Brad Fabel,+.39,71.29,71.68
71,0,01577,Lee Janzen,+.39,71.53,71.92
71,0,02099,Scott Simpson,+.39,71.96,72.35
71,0,02321,Fuzzy Zoeller,+.39,71.54,71.93
75,0,01129,Bill Britton,+.38,71.57,71.95
75,0,02303,Robert Wrenn,+.38,71.39,71.77
77,0,01320,Bob Estes,+.37,71.40,71.77
78,0,01960,Don Pooley,+.36,71.58,71.94
78,0,02190,Doug Tewell,+.36,71.69,72.05
80,0,01457,Jay Haas,+.32,71.41,71.73
80,0,02201,Jim Thorpe,+.32,71.74,72.06
82,0,01549,Mike Hulbert,+.31,71.93,72.24
82,0,02322,Richard Zokol,+.31,71.67,71.98
84,0,01331,Rick Fehr,+.30,71.65,71.95
84,0,01475,Donnie Hammond,+.30,71.71,72.01
86,0,02279,Mark Wiebe,+.29,71.70,71.99
87,0,01096,Phil Blackmar,+.28,71.37,71.65
87,0,02214,Kirk Triplett,+.28,71.93,72.21
89,0,01035,Tommy Armour III,+.27,71.66,71.93
90,0,01154,Bill Buttner,+.22,71.92,72.14
90,0,02007,Larry Rinker,+.22,71.63,71.85
92,0,06284,Jim Hallet,+.21,71.70,71.91
93,0,01143,Brad Bryant,+.20,71.87,72.07
93,0,01303,Bob Eastwood,+.20,72.02,72.22
93,0,01418,Bill Glasson,+.20,72.28,72.48
96,0,01414,Bob Gilder,+.19,71.96,72.15
97,0,06332,Neal Lancaster,+.18,71.45,71.63
98,0,02101,Joey Sindelar,+.15,71.89,72.04
99,0,01701,Bob Lohr,+.14,71.76,71.90
100,0,01068,Andy Bean,+.13,71.81,71.94
101,0,02267,D.A. Weibring,+.12,71.73,71.85
102,0,01388,Robert Gamez,+.09,72.00,72.09
102,0,02111,Mike Smith,+.09,71.77,71.86
104,0,01443,Hubert Green,+.07,72.21,72.28
104,0,02090,Tom Sieckmann,+.07,71.74,71.81
106,0,01797,Rocco Mediate,+.05,71.74,71.79
107,0,01150,George Burns,+.04,72.24,72.28
108,0,01487,Jeff Hart,+.03,71.89,71.92
109,0,02294,Willie Wood,+.02,72.25,72.27
110,0,01151,Clark Burroughs,E,71.71,71.71
111,0,01014,Fulton Allem,-.01,71.93,71.92
111,0,02292,Bob Wolcott,-.01,71.63,71.62
113,0,01078,Jim Benepe,-.03,71.70,71.67
114,0,01381,Fred Funk,-.04,71.94,71.90
114,0,01639,Kenny Knox,-.04,71.96,71.92
116,0,01040,Emlyn Aubrey,-.05,71.90,71.85
116,0,02033,Dave Rummells,-.05,72.08,72.03
118,0,01495,Morris Hatalsky,-.06,71.90,71.84
119,0,01156,Curt Byrum,-.07,71.90,71.83
120,0,01499,Mark Hayes,-.08,72.22,72.14
121,0,01571,Barry Jaeckel,-.10,71.94,71.84
121,0,02225,Howard Twitty,-.10,71.85,71.75
123,0,02118,J.C. Snead,-.11,72.12,72.01
124,0,01201,Lennie Clements,-.12,72.07,71.95
124,0,01557,John Inman,-.12,72.17,72.05
124,0,01771,Blaine McCallister,-.12,71.80,71.68
127,0,01307,Joel Edwards,-.13,72.13,72.00
127,0,01346,Ed Fiori,-.13,71.86,71.73
129,0,01200,Keith Clearwater,-.14,72.32,72.18
130,0,01946,Peter Persons,-.15,72.21,72.06
131,0,02230,Stan Utley,-.16,72.01,71.85
132,0,06197,Michael Allen,-.17,72.22,72.05
133,0,02095,Larry Silveira,-.21,72.09,71.88
134,0,06118,Greg Bruckner,-.22,72.01,71.79
135,0,01835,Tommy Moore,-.23,72.05,71.82
135,0,02180,Harry Taylor,-.23,72.06,71.83
137,0,06128,Steve Lamontagne,-.25,72.20,71.95
138,0,01288,Ed Dougherty,-.26,72.09,71.83
138,0,01971,Dillard Pruitt,-.26,72.34,72.08
140,0,02167,Mike Sullivan,-.28,72.21,71.93
141,0,01266,Clark Dennis,-.29,72.34,72.05
141,0,01790,Pat McGowan,-.29,72.26,71.97
143,0,02215,Paul Trittler,-.30,72.23,71.93
144,0,01468,Gary Hallberg,-.34,72.15,71.81
145,0,01106,Jim Booros,-.36,72.03,71.67
146,0,01469,Dan Halldorson,-.37,71.98,71.61
146,0,01878,Andy North,-.37,72.84,72.47
148,0,01553,John Huston,-.40,72.42,72.02
149,0,01736,Roger Maltbie,-.45,72.71,72.26
149,0,02246,Duffy Waldorf,-.45,72.29,71.84
151,0,01093,Ronnie Black,-.47,72.10,71.63
152,0,01006,John Adams,-.49,72.26,71.77
153,0,01168,David Canipe,-.50,72.36,71.86
154,0,01310,Dave Eichelberger,-.51,72.47,71.96
155,0,02094,Tony Sills,-.52,72.42,71.90
156,0,02298,Jim Woodward,-.56,72.51,71.95
157,0,02185,Lance Ten Broeck,-.57,72.48,71.91
158,0,01157,Tom Byrum,-.60,72.70,72.10
159,0,01197,Bobby Clampett,-.61,72.51,71.90
159,0,01533,P.H. Horgan III,-.61,72.48,71.87
161,0,01458,Jerry Haas,-.62,72.39,71.77
162,0,06142,Mitch Adcock,-.64,72.26,71.62
162,0,01507,Webb Heintzelman,-.64,72.26,71.62
162,0,06130,Jeffrey Wilson,-.64,72.34,71.70
165,0,02087,Don Shirey Jr.,-.65,72.48,71.83
166,0,01321,Tom Eubank,-.67,72.49,71.82
167,0,01175,Jim Carter,-.72,72.71,71.99
167,0,01925,Jerry Pate,-.72,73.12,72.40
169,0,02195,Leonard Thompson,-.78,72.46,71.68
170,0,01641,Gary Koch,-.80,72.47,71.67
171,0,06136,Mike Schuchart,-.87,72.74,71.87
172,0,01333,Jack Ferenz,-.97,72.74,71.77
173,0,06132,Sonny Skinner,-.98,72.91,71.93
174,0,01489,Steve Hart,-1.02,72.94,71.92
175,0,01935,Calvin Peete,-1.03,72.78,71.75
176,0,01891,David Ogrin,-1.04,72.94,71.90
177,0,06140,Sean Murphy,-1.06,73.00,71.94
178,0,01941,Tom Pernice Jr.,-1.09,73.10,72.01
179,0,06148,Dennis Harrington,-1.14,72.85,71.71
180,0,02245,Grant Waite,-1.15,73.25,72.10
181,0,06144,John Dowdall,-1.17,73.08,71.91
182,0,01037,Dewey Arnette,-1.20,73.33,72.13
183,0,01522,Lon Hinkle,-1.28,73.18,71.90
184,0,02224,Greg Twiggs,-1.34,73.22,71.88
185,0,02023,Clarence Rose,-1.41,73.56,72.15
186,0,01023,Jerry Anderson,-1.47,73.63,72.16
186,0,01607,Brian Kamm,-1.47,73.34,71.87
188,0,06122,Greg Hickman,-1.51,73.22,71.71
189,0,06124,Patrick Burke,-1.56,73.77,72.21
190,0,06150,Carl Cooper,-2.11,74.00,71.89
191,0,06425,Rick Todd,-2.32,74.58,72.26
192,0,01061,Ray Barr Jr.,-2.37,74.02,71.65
