RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
140,3,33120,Mark Anderson,274.6,29387.1,107
141,3,46442,Maverick McNealy,274.5,94983.9,346
142,3,46441,Robby Shelton,274.4,60087.3,219
143,3,35532,Tom Hoge,274.3,63640.8,232
144,3,34021,Bud Cauley,273.7,120406.6,440
145,4,25900,Lucas Glover,273.5,98182.6,359
146,6,29478,Kevin Kisner,273.4,118670.0,434
147,3,40098,Matt Fitzpatrick,273.1,113899.4,417
147,3,33410,Andrew Landry,273.1,125373.1,459
149,4,29535,Brice Garnett,272.9,43398.3,159
149,4,39953,Chase Seiffert,272.9,63863.9,234
151,4,49298,Kramer Hickok,272.8,57556.1,211
152,4,29479,Scott Brown,272.7,49084.9,180
153,4,29974,Branden Grace,272.6,80423.4,295
154,4,35732,Wes Roach,272.4,36778.4,135
155,5,45526,Abraham Ancer,272.3,128803.8,473
156,3,26499,Rafa Cabrera Bello,272.2,95533.6,351
157,3,32150,Michael Thompson,272.0,62560.8,230
158,4,27644,Brian Harman,271.8,163073.3,600
158,4,33490,Bo Hoag,271.8,76380.1,281
160,4,27963,Chris Stroud,271.5,83899.6,309
161,4,34098,Russell Henley,271.4,60241.1,222
161,4,28775,Nate Lashley,271.4,81426.6,300
161,4,33413,Ben Martin,271.4,32024.2,118
164,1,25396,Kevin Na,271.3,99563.5,367
165,4,23108,Matt Kuchar,271.0,112743.1,416
165,4,27649,Brandt Snedeker,271.0,111911.6,413
167,5,24024,Zach Johnson,270.9,98893.8,365
168,5,22056,Cameron Percy,270.6,58171.9,215
169,5,23621,Rory Sabbatini,270.1,124537.3,461
170,5,29908,C.T. Pan,269.6,108092.7,401
171,5,19846,Brian Gay,269.5,57143.1,212
172,5,45609,Tyler Duncan,269.0,138000.5,513
173,5,22371,Aaron Baddeley,268.8,44085.4,164
174,5,28679,Fabián Gómez,268.2,36482.0,136
174,5,36801,Mark Hubbard,268.2,126840.1,473
174,5,25572,Graeme McDowell,268.2,70260.5,262
177,5,31557,Jim Herman,267.7,75746.7,283
177,5,26476,Chez Reavie,267.7,123137.3,460
179,6,21407,Arjun Atwal,266.4,22642.4,85
180,7,25686,Jason Dufner,265.9,123895.0,466
181,7,30110,Kyle Stanley,265.6,44095.1,166
182,7,23325,Vaughn Taylor,265.5,78841.8,297
183,7,25349,Tim Wilkinson,264.5,63755.8,241
184,8,40058,Zac Blair,262.7,107697.7,410
185,8,26758,David Hearn,262.3,35666.7,136
186,8,24138,Ian Poulter,261.8,41887.8,160
187,8,34256,Andrew Putnam,261.5,27984.6,107
188,8,30927,Brendon Todd,260.6,126381.2,485
189,7,27942,Rob Oppenheim,260.4,43492.3,167
190,8,26596,Ryan Moore,259.6,37118.0,143
191,8,31560,Brian Stuard,258.4,128663.3,498
192,8,19803,Ryan Armour,256.6,96723.6,377
193,8,10809,Jim Furyk,253.8,70311.0,277
