RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,23125,Brad Elder,14' 7",1591.833,109
2,0,01378,David Frost,13' 8",3214.083,235
3,0,01329,Brad Faxon,13' 0",2985.417,229
4,0,01569,Peter Jacobsen,12' 10",2412.833,188
4,0,02010,Loren Roberts,12' 10",2533.250,198
6,0,02223,Bob Tway,12' 8",2974.417,235
7,0,01098,Jay Don Blake,12' 6",2028.500,162
8,0,21806,Paul Gow,12' 5",2000.917,161
8,0,07749,Brett Quigley,12' 5",2913.750,235
10,0,01157,Tom Byrum,12' 1",2607.083,216
10,0,10201,Matt Gogel,12' 1",2077.333,172
10,0,08339,Spike McRoy,12' 1",3049.000,252
13,0,19846,Brian Gay,12' 0",3006.000,250
13,0,06475,Jeff Klein,12' 0",1377.417,115
13,0,01948,Tim Petrovic,12' 0",3343.833,279
16,0,23541,Ben Crane,11' 11",2959.333,249
17,0,23353,J.J. Henry,11' 10",2898.750,245
17,0,20568,Anthony Painter,11' 10",2232.250,189
19,0,19881,Robert Damron,11' 9",2746.167,233
19,0,22892,Jason Gore,11' 9",2357.000,201
19,0,01723,Andrew Magee,11' 9",2763.500,236
19,0,01766,Billy Mayfair,11' 9",3064.833,260
19,0,12660,Jesper Parnevik,11' 9",2764.417,236
24,0,20498,Briny Baird,11' 8",3537.000,304
25,0,12823,Carlos Franco,11' 7",2949.000,255
25,0,11011,Mike Sposa,11' 7",2276.667,197
27,0,12388,Michael Clark II,11' 6",1850.333,161
27,0,21961,Charles Howell III,11' 6",3251.750,283
27,0,02049,Gene Sauers,11' 6",2171.833,189
30,0,01042,Paul Azinger,11' 5",1939.167,170
30,0,08337,Mike Heinen,11' 5",2925.583,256
30,0,08547,John Maginnes,11' 5",2174.167,191
30,0,06515,Shaun Micheel,11' 5",2726.500,239
30,0,22046,Geoff Ogilvy,11' 5",2621.250,229
30,0,01968,Nick Price,11' 5",1581.417,139
30,0,02214,Kirk Triplett,11' 5",2798.333,246
30,0,26489,Cameron Yancey,11' 5",1475.083,129
38,0,20771,Steven Alker,11' 4",2051.083,181
38,0,22371,Aaron Baddeley,11' 4",2000.250,177
38,0,10809,Jim Furyk,11' 4",3049.083,269
38,0,07941,Mike Grob,11' 4",2300.750,203
38,0,20940,Kenichi Kuboya,11' 4",2609.083,231
38,0,26950,John Morgan,11' 4",2042.333,180
38,0,02170,Hal Sutton,11' 4",2344.417,207
45,0,01024,Billy Andrade,11' 3",3104.667,276
45,0,01226,Fred Couples,11' 3",1637.250,145
45,0,21209,Sergio Garcia,11' 3",1212.083,108
45,0,08537,J.P. Hayes,11' 3",2429.167,216
45,0,26420,Richard Johnson,11' 3",2480.083,220
45,0,20663,Brenden Pappas,11' 3",3242.333,289
45,0,01928,Corey Pavin,11' 3",2095.000,186
45,0,22293,Heath Slocum,11' 3",3204.667,285
53,0,23036,Chris Anderson,11' 2",2552.167,229
53,0,08123,Jeff Brehaut,11' 2",3075.667,276
53,0,23656,Jason Caron,11' 2",1738.333,156
53,0,24357,K.J. Choi,11' 2",2782.917,250
53,0,22621,Ben Curtis,11' 2",1913.417,171
53,0,01666,Bernhard Langer,11' 2",1544.583,138
53,0,12662,Thomas Levet,11' 2",2337.000,210
53,0,02206,David Toms,11' 2",2257.417,202
53,0,12602,Dean Wilson,11' 2",2372.583,212
62,0,06004,Stephen Ames,11' 1",3021.833,272
62,0,12652,Cameron Beckman,11' 1",2785.917,252
62,0,24356,Jason Buha,11' 1",1503.667,136
62,0,20593,Greg Chalmers,11' 1",2916.167,263
62,0,01307,Joel Edwards,11' 1",1750.000,158
62,0,20121,Todd Fischer,11' 1",2876.333,260
62,0,12645,Brent Geiberger,11' 1",1430.417,129
62,0,06643,Paul Goydos,11' 1",2821.500,254
62,0,25692,Akio Sadakata,11' 1",2352.750,213
62,0,02246,Duffy Waldorf,11' 1",2543.167,229
72,0,06809,Bob Burns,11' 0",1969.500,179
72,0,06034,Marco Dawson,11' 0",2258.167,206
72,0,08931,Glen Day,11' 0",3504.417,318
72,0,23983,Luke Donald,11' 0",2601.333,236
72,0,01361,Dan Forsman,11' 0",2780.000,252
72,0,01388,Robert Gamez,11' 0",3448.833,313
72,0,20574,Mathew Goggin,11' 0",2216.583,201
72,0,06575,Dudley Hart,11' 0",1672.500,152
72,0,10107,Deane Pappas,11' 0",2191.833,199
72,0,01938,David Peoples,11' 0",2723.417,247
72,0,22913,John Rollins,11' 0",2204.000,201
83,0,20099,Doug Barron,10' 11",2355.667,216
83,0,20029,Notah Begay III,10' 11",2484.667,227
83,0,01577,Lee Janzen,10' 11",1960.583,179
83,0,12680,Shigeki Maruyama,10' 11",2273.000,209
83,0,20095,Carl Paulson,10' 11",3156.833,289
83,0,01945,Kenny Perry,10' 11",2564.083,235
83,0,20127,Chris Riley,10' 11",2458.333,226
83,0,22548,Patrick Sheehan,10' 11",3020.083,276
83,0,20548,Hidemichi Tanaka,10' 11",3413.833,313
92,0,01035,Tommy Armour III,10' 10",1759.917,163
92,0,19824,Craig Barlow,10' 10",2937.833,272
92,0,12782,Tim Herron,10' 10",2938.250,271
92,0,08075,Jerry Kelly,10' 10",2976.417,275
92,0,01677,Tom Lehman,10' 10",2038.917,188
97,0,01139,Olin Browne,10' 9",3161.583,293
97,0,12510,Chad Campbell,10' 9",3125.000,290
97,0,01175,Jim Carter,10' 9",2420.750,225
97,0,10733,Kent Jones,10' 9",2165.833,202
