RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
55,0,19824,Craig Barlow,80' 9",64956,67,448,3204001902
55,0,01723,Andrew Magee,80' 9",62989,65,454,0803001798
55,0,10107,Deane Pappas,80' 9",49405,51,456,4601001996
55,0,01941,Tom Pernice Jr.,80' 9",73619,76,456,3804001807
55,0,20436,Garrett Willis,80' 9",69755,72,460,3203001709
60,0,22371,Aaron Baddeley,80' 8",45478,47,460,0801001920
61,0,02170,Hal Sutton,80' 6",52168,54,446,1601001707
61,0,08793,Tiger Woods,80' 6",43461,45,457,3703001739
63,0,23621,Rory Sabbatini,80' 5",57903,60,463,4101001588
64,0,01035,Tommy Armour III,80' 4",43376,45,441,4103002119
64,0,07867,Woody Austin,80' 4",66509,69,462,0803001703
64,0,07223,Brian Bateman,80' 4",47235,49,440,3202001782
67,0,26489,Cameron Yancey,80' 3",38528,40,462,3702001622
68,0,24925,Jonathan Byrd,80' 2",55807,58,457,1004001810
69,0,12388,Michael Clark II,80' 1",42280,44,455,1403001596
70,0,19846,Brian Gay,80' 0",60491,63,466,1801002097
71,0,23036,Chris Anderson,79' 10",56522,59,456,1801001623
71,0,20029,Notah Begay III,79' 10",61297,64,438,4102001845
73,0,08931,Glen Day,79' 9",77510,81,449,3701001764
73,0,07457,Steve Flesch,79' 9",79396,83,455,4904001442
73,0,10733,Kent Jones,79' 9",49748,52,447,4104001504
73,0,10860,Justin Leonard,79' 9",51651,54,448,3604002173
77,0,01388,Robert Gamez,79' 8",78404,82,464,2202001662
78,0,22621,Ben Curtis,79' 7",47748,50,433,3601001579
78,0,20121,Todd Fischer,79' 7",60134,63,458,4101001880
78,0,06567,Vijay Singh,79' 7",63957,67,445,1701001734
81,0,06475,Jeff Klein,79' 6",37191,39,436,3701001819
82,0,01724,Jeff Maggert,79' 5",51460,54,448,1704002109
83,0,01577,Lee Janzen,79' 4",48577,51,447,2603001628
83,0,08339,Spike McRoy,79' 4",70415,74,451,2204001602
83,0,20095,Carl Paulson,79' 4",73305,77,448,3201001924
86,0,23135,Tim Clark,79' 3",49445,52,457,3602001717
86,0,25031,Andy Miller,79' 3",41844,44,457,0802001641
86,0,12660,Jesper Parnevik,79' 3",62770,66,457,1604001845
89,0,08075,Jerry Kelly,79' 2",63659,67,449,4702001818
90,0,06515,Shaun Micheel,79' 1",67388,71,440,4301001857
91,0,01361,Dan Forsman,79' 0",66386,70,446,3702001837
92,0,01553,John Huston,78' 11",49259,52,462,0301001605
93,0,20472,Alex Cejka,78' 10",53928,57,448,0304001976
94,0,01139,Olin Browne,78' 9",74681,79,447,0701001805
94,0,01175,Jim Carter,78' 9",64227,68,433,0302002018
94,0,01381,Fred Funk,78' 9",68024,72,450,0701001910
94,0,21209,Sergio Garcia,78' 9",26461,28,447,2504001666
94,0,12645,Brent Geiberger,78' 9",34982,37,439,1702001304
94,0,08725,Tom Gillis,78' 9",45382,48,443,3903001438
94,0,08537,J.P. Hayes,78' 9",44392,47,464,3502001945
94,0,20634,Peter Lonard,78' 9",56677,60,442,2003001877
94,0,26950,John Morgan,78' 9",52892,56,439,0802001812
103,0,01666,Bernhard Langer,78' 8",33979,36,454,2602001456
103,0,01707,Steve Lowery,78' 8",51902,55,445,1802001696
103,0,25345,Carl Pettersson,78' 8",52843,56,461,1401001985
106,0,01619,Skip Kendall,78' 7",74520,79,447,3901001813
107,0,20645,John Senden,78' 6",72549,77,439,3704002038
107,0,06595,Kevin Sutherland,78' 6",52728,56,438,0701001800
109,0,24356,Jason Buha,78' 5",36684,39,435,2702001495
109,0,12662,Thomas Levet,78' 5",50810,54,436,1402001912
111,0,24357,K.J. Choi,78' 4",65780,70,439,4902001638
111,0,06617,Brian Henninger,78' 4",43217,46,436,3101001685
111,0,25450,Ty Tryon,78' 4",31954,34,441,0301001924
114,0,23983,Luke Donald,78' 2",56305,60,445,1401001574
115,0,02223,Bob Tway,78' 1",60879,65,458,0401002009
116,0,06573,Brandt Jobe,77' 10",51345,55,436,4101001769
116,0,20572,Rod Pampling,77' 10",48574,52,436,0302002142
118,0,23108,Matt Kuchar,77' 9",36377,39,440,1902001967
118,0,11032,Frank Lickliter II,77' 9",58750,63,437,0405001628
118,0,20548,Hidemichi Tanaka,77' 9",74673,80,447,4201001696
121,0,12680,Shigeki Maruyama,77' 8",44735,48,452,1302001665
121,0,06581,David Sutherland,77' 8",45660,49,425,3502001907
123,0,07941,Mike Grob,77' 7",53999,58,442,2002001913
124,0,08123,Jeff Brehaut,77' 6",72524,78,440,3901002469
124,0,22295,Darron Stiles,77' 6",52068,56,446,3703001542
126,0,01161,Mark Calcavecchia,77' 5",54831,59,440,2101001605
126,0,01761,Len Mattiace,77' 5",58550,63,441,2601001522
128,0,02002,John Riegger,77' 3",32441,35,421,1801001703
129,0,02104,Jeff Sluman,77' 1",61976,67,442,4405001969
130,0,21739,Aaron Barber,77' 0",58228,63,433,4601001656
130,0,20099,Doug Barron,77' 0",60986,66,443,2801001646
130,0,01320,Bob Estes,77' 0",56393,61,431,4404001650
130,0,06575,Dudley Hart,77' 0",39743,43,444,1801001537
134,0,01042,Paul Azinger,76' 10",47021,51,429,4602001518
134,0,06809,Bob Burns,76' 10",48892,53,429,4401001724
136,0,01968,Nick Price,76' 9",39599,43,437,4301001915
136,0,02239,Scott Verplank,76' 9",66285,72,431,1303001692
138,0,01249,John Daly,76' 7",32156,35,427,1204001594
138,0,01307,Joel Edwards,76' 7",45951,50,432,0702002278
140,0,23614,Rich Beem,76' 6",41310,45,435,0701001562
140,0,20573,Scott Laycock,76' 6",37631,41,445,4102001826
140,0,01938,David Peoples,76' 6",59655,65,434,2604001577
143,0,01098,Jay Don Blake,76' 5",40364,44,443,2801001713
143,0,12823,Carlos Franco,76' 5",68808,75,438,0301001915
143,0,01945,Kenny Perry,76' 5",54109,59,444,4904001686
146,0,01475,Donnie Hammond,76' 2",59413,65,433,3902002350
146,0,23353,J.J. Henry,76' 2",65778,72,435,2703001760
146,0,10912,Craig Perks,76' 2",45685,50,445,3201001648
149,0,21633,Steve Allan,75' 10",37291,41,423,3902001430
149,0,20574,Mathew Goggin,75' 10",51857,57,430,1104001888
149,0,22548,Patrick Sheehan,75' 10",67322,74,437,3101001553
152,0,23338,David Gossett,75' 6",64297,71,429,4601001395
152,0,02106,Chris Smith,75' 6",52553,58,433,0702001688
154,0,23656,Jason Caron,75' 4",43393,48,435,1701001708
154,0,23034,Brent Schwarzrock,75' 4",38875,43,425,3701001441
156,0,01887,Mark O'Meara,75' 3",30700,34,452,1603001738
156,0,21878,Mark Wilson,75' 3",50587,56,421,3901001620
156,0,20566,Kaname Yokoo,75' 3",35222,39,424,0702001332
159,0,06522,Ernie Els,74' 10",28750,32,421,1202001843
160,0,06034,Marco Dawson,74' 9",46634,52,437,1004001633
160,0,06527,Steve Stricker,74' 9",39473,44,421,0704001663
162,0,07721,Pat Bates,74' 8",70748,79,424,0304002244
162,0,12705,Cliff Kresge,74' 8",56476,63,431,1002002126
164,0,20157,Retief Goosen,74' 7",29546,33,418,4701001517
164,0,06078,Esteban Toledo,74' 7",67997,76,437,0301001906
166,0,20094,Jonathan Kaye,74' 6",50961,57,425,1701001503
166,0,01928,Corey Pavin,74' 6",52740,59,427,1302001953
168,0,08547,John Maginnes,74' 5",49142,55,426,1904001858
168,0,12755,Vance Veazey,74' 5",36623,41,416,4204001828
170,0,02049,Gene Sauers,74' 2",56096,63,410,0604001771
171,0,20628,Arron Oberholser,73' 11",55853,63,428,1702001663
171,0,24502,Adam Scott,73' 11",26612,30,422,3702001625
173,0,01706,Davis Love III,73' 10",43421,49,427,1801001410
174,0,01797,Rocco Mediate,73' 9",46908,53,420,3201001393
175,0,23177,Kenneth Staton,73' 4",36941,42,419,2801001707
176,0,01677,Tom Lehman,73' 1",41240,47,421,4603001413
176,0,07101,Dave Stockton Jr.,73' 1",42107,48,438,2802001291
178,0,20623,Gavin Coles,73' 0",35910,41,414,2802001603
179,0,06621,Joe Durant,72' 11",56890,65,414,4401001513
179,0,10425,Jay Williamson,72' 11",61221,70,417,4202001486
181,0,08633,Per-Ulrik Johansson,72' 10",58529,67,421,3201001472
182,0,12661,Todd Barranger,72' 9",44524,51,424,3702001465
183,0,21805,Harrison Frazar,72' 8",52290,60,420,1002001501
183,0,06332,Neal Lancaster,72' 8",68923,79,410,3802001970
185,0,20771,Steven Alker,71' 9",45629,53,412,1601001556
185,0,02101,Joey Sindelar,71' 9",57716,67,404,0405002047
187,0,01132,Mark Brooks,71' 2",49531,58,402,4701001728
188,0,08545,Glen Hnatiuk,70' 10",58645,69,399,4103001479
189,0,10565,Ian Leggatt,70' 2",42099,50,392,3202001474
190,0,19972,José Coceres,66' 7",35960,45,391,1701001478
