RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,23125,Brad Elder,8' 9",2523.667,288
2,0,01329,Brad Faxon,8' 7",4531.833,526
2,0,01378,David Frost,8' 7",4716.000,548
4,0,20498,Briny Baird,8' 4",5031.833,602
4,0,23541,Ben Crane,8' 4",4585.333,548
4,0,08337,Mike Heinen,8' 4",4188.667,503
4,0,01569,Peter Jacobsen,8' 4",3439.583,414
4,0,07749,Brett Quigley,8' 4",4487.667,538
4,0,02223,Bob Tway,8' 4",4210.583,503
10,0,21961,Charles Howell III,8' 3",4836.583,589
10,0,02214,Kirk Triplett,8' 3",4135.000,499
12,0,12388,Michael Clark II,8' 2",2578.083,315
12,0,10201,Matt Gogel,8' 2",3682.833,453
12,0,21806,Paul Gow,8' 2",3122.333,384
12,0,07941,Mike Grob,8' 2",3554.167,434
12,0,01766,Billy Mayfair,8' 2",4640.833,571
12,0,08339,Spike McRoy,8' 2",4591.833,565
12,0,02010,Loren Roberts,8' 2",3704.833,452
19,0,12510,Chad Campbell,8' 1",4291.083,530
19,0,23353,J.J. Henry,8' 1",4346.583,537
19,0,22046,Geoff Ogilvy,8' 1",4024.583,500
19,0,01948,Tim Petrovic,8' 1",4954.833,613
19,0,25692,Akio Sadakata,8' 1",3548.583,437
24,0,01098,Jay Don Blake,8' 0",3011.917,378
24,0,01157,Tom Byrum,8' 0",4386.000,547
24,0,01226,Fred Couples,8' 0",2448.833,305
24,0,10809,Jim Furyk,8' 0",4247.083,532
24,0,12660,Jesper Parnevik,8' 0",4274.583,533
24,0,02206,David Toms,8' 0",3366.500,420
30,0,01024,Billy Andrade,7' 11",4905.750,621
30,0,12652,Cameron Beckman,7' 11",4137.000,522
30,0,12823,Carlos Franco,7' 11",4388.917,553
30,0,21209,Sergio Garcia,7' 11",1858.583,235
30,0,01457,Jay Haas,7' 11",4015.417,506
30,0,02170,Hal Sutton,7' 11",3451.000,435
36,0,19881,Robert Damron,7' 10",4554.250,579
36,0,08931,Glen Day,7' 10",4992.167,638
36,0,19846,Brian Gay,7' 10",4705.583,598
36,0,06643,Paul Goydos,7' 10",4416.833,562
36,0,01577,Lee Janzen,7' 10",3000.000,382
36,0,20940,Kenichi Kuboya,7' 10",4300.917,550
36,0,01677,Tom Lehman,7' 10",2849.917,364
36,0,06515,Shaun Micheel,7' 10",4003.167,509
36,0,20663,Brenden Pappas,7' 10",4751.500,606
36,0,22293,Heath Slocum,7' 10",4737.250,602
36,0,11011,Mike Sposa,7' 10",3500.333,448
36,0,02246,Duffy Waldorf,7' 10",3685.167,469
48,0,10885,Robert Allenby,7' 9",3141.833,405
48,0,06004,Stephen Ames,7' 9",4341.000,563
48,0,20593,Greg Chalmers,7' 9",4921.250,636
48,0,23983,Luke Donald,7' 9",3961.667,512
48,0,06621,Joe Durant,7' 9",3780.083,488
48,0,01361,Dan Forsman,7' 9",4158.000,534
48,0,08537,J.P. Hayes,7' 9",3591.000,464
48,0,06475,Jeff Klein,7' 9",2491.750,321
48,0,12680,Shigeki Maruyama,7' 9",3636.083,471
48,0,01945,Kenny Perry,7' 9",3625.167,470
48,0,02106,Chris Smith,7' 9",3569.667,463
48,0,10423,Mike Weir,7' 9",2929.583,379
60,0,08123,Jeff Brehaut,7' 8",4590.417,596
60,0,24357,K.J. Choi,7' 8",4158.583,541
60,0,06034,Marco Dawson,7' 8",3382.083,440
60,0,06251,Chris DiMarco,7' 8",4019.250,522
60,0,01307,Joel Edwards,7' 8",2928.333,380
60,0,20121,Todd Fischer,7' 8",4523.083,588
60,0,01388,Robert Gamez,7' 8",5168.167,674
60,0,08725,Tom Gillis,7' 8",2921.667,381
60,0,22892,Jason Gore,7' 8",3746.917,491
60,0,01723,Andrew Magee,7' 8",4034.917,525
60,0,01887,Mark O'Meara,7' 8",2268.250,295
60,0,20568,Anthony Painter,7' 8",3917.750,511
60,0,08375,Paul Stankowski,7' 8",2912.667,380
60,0,20548,Hidemichi Tanaka,7' 8",5136.000,668
60,0,26489,Cameron Yancey,7' 8",2578.583,338
75,0,01042,Paul Azinger,7' 7",3041.833,402
75,0,07457,Steve Flesch,7' 7",4892.500,644
75,0,20574,Mathew Goggin,7' 7",3456.667,456
75,0,12782,Tim Herron,7' 7",4635.583,609
75,0,01553,John Huston,7' 7",3447.083,454
75,0,26420,Richard Johnson,7' 7",3953.250,523
75,0,08075,Jerry Kelly,7' 7",4276.667,565
75,0,23552,Hank Kuehne,7' 7",3331.083,439
75,0,12662,Thomas Levet,7' 7",3415.417,451
75,0,01707,Steve Lowery,7' 7",3319.833,438
75,0,10585,Scott McCarron,7' 7",3283.500,434
75,0,01810,Phil Mickelson,7' 7",2950.667,388
75,0,24361,Pat Perez,7' 7",3991.667,524
75,0,02104,Jeff Sluman,7' 7",4255.500,559
75,0,06581,David Sutherland,7' 7",3002.917,397
75,0,12602,Dean Wilson,7' 7",3925.583,518
91,0,01035,Tommy Armour III,7' 6",2785.917,372
91,0,07867,Woody Austin,7' 6",4523.417,606
91,0,19824,Craig Barlow,7' 6",4309.250,575
91,0,07223,Brian Bateman,7' 6",2951.250,393
91,0,23135,Tim Clark,7' 6",3111.833,417
91,0,22621,Ben Curtis,7' 6",2965.167,397
91,0,01666,Bernhard Langer,7' 6",2586.000,345
91,0,20095,Carl Paulson,7' 6",4735.417,628
91,0,01941,Tom Pernice Jr.,7' 6",4615.167,618
91,0,25345,Carl Pettersson,7' 6",3782.167,504
91,0,10213,Dicky Pride,7' 6",3076.250,412
91,0,22913,John Rollins,7' 6",3285.250,440
91,0,20436,Garrett Willis,7' 6",4703.000,630
91,0,08793,Tiger Woods,7' 6",2785.083,373
105,0,23036,Chris Anderson,7' 5",3973.833,533
105,0,20098,Stuart Appleby,7' 5",3717.167,499
105,0,22371,Aaron Baddeley,7' 5",3092.500,419
105,0,20099,Doug Barron,7' 5",4122.667,558
105,0,01139,Olin Browne,7' 5",4832.917,648
105,0,19825,Darren Clarke,7' 5",2024.167,272
105,0,01381,Fred Funk,7' 5",4430.833,599
105,0,12645,Brent Geiberger,7' 5",2310.000,313
105,0,01475,Donnie Hammond,7' 5",3907.583,528
105,0,10733,Kent Jones,7' 5",3193.000,430
105,0,01685,J.L. Lewis,7' 5",3746.750,504
105,0,01706,Davis Love III,7' 5",2838.583,383
105,0,08547,John Maginnes,7' 5",3442.917,464
105,0,26950,John Morgan,7' 5",3471.583,469
105,0,01968,Nick Price,7' 5",2472.917,332
105,0,02002,John Riegger,7' 5",2237.667,303
105,0,20645,John Senden,7' 5",4558.250,612
122,0,21739,Aaron Barber,7' 4",3933.667,535
122,0,23614,Rich Beem,7' 4",2750.500,373
122,0,20029,Notah Begay III,7' 4",3993.917,542
122,0,24356,Jason Buha,7' 4",2487.583,341
122,0,24925,Jonathan Byrd,7' 4",4040.750,548
122,0,20472,Alex Cejka,7' 4",3571.667,487
122,0,06575,Dudley Hart,7' 4",2748.667,375
122,0,06617,Brian Henninger,7' 4",2558.500,350
122,0,01724,Jeff Maggert,7' 4",3381.167,462
122,0,01797,Rocco Mediate,7' 4",2931.167,398
122,0,10107,Deane Pappas,7' 4",3548.417,483
122,0,01938,David Peoples,7' 4",4063.667,554
122,0,02049,Gene Sauers,7' 4",3430.333,468
122,0,22548,Patrick Sheehan,7' 4",4713.333,640
122,0,22295,Darron Stiles,7' 4",3686.583,504
122,0,06595,Kevin Sutherland,7' 4",3416.083,464
122,0,12755,Vance Veazey,7' 4",2584.333,353
122,0,02239,Scott Verplank,7' 4",3986.417,546
140,0,06809,Bob Burns,7' 3",3221.500,445
140,0,20229,Stewart Cink,7' 3",4555.750,630
140,0,21805,Harrison Frazar,7' 3",3448.167,478
140,0,06573,Brandt Jobe,7' 3",3242.917,446
140,0,01619,Skip Kendall,7' 3",4833.750,666
140,0,23108,Matt Kuchar,7' 3",2697.417,373
140,0,10860,Justin Leonard,7' 3",3291.500,454
140,0,11032,Frank Lickliter II,7' 3",3824.667,528
140,0,20634,Peter Lonard,7' 3",3550.917,491
140,0,23621,Rory Sabbatini,7' 3",3738.667,517
140,0,23177,Kenneth Staton,7' 3",2199.167,304
140,0,07101,Dave Stockton Jr.,7' 3",3148.500,435
140,0,06078,Esteban Toledo,7' 3",4701.167,651
140,0,25450,Ty Tryon,7' 3",2117.667,292
140,0,20566,Kaname Yokoo,7' 3",2171.500,299
155,0,07721,Pat Bates,7' 2",4557.583,634
155,0,23656,Jason Caron,7' 2",3028.417,421
155,0,01175,Jim Carter,7' 2",4065.917,565
155,0,06522,Ernie Els,7' 2",2013.417,280
155,0,20157,Retief Goosen,7' 2",2140.333,300
155,0,23338,David Gossett,7' 2",4022.500,559
155,0,20573,Scott Laycock,7' 2",2933.250,410
155,0,25031,Andy Miller,7' 2",3248.917,453
155,0,10912,Craig Perks,7' 2",3299.000,463
155,0,20127,Chris Riley,7' 2",3974.000,554
155,0,23034,Brent Schwarzrock,7' 2",2425.833,338
155,0,02101,Joey Sindelar,7' 2",3684.583,516
167,0,01249,John Daly,7' 1",2086.250,294
167,0,01320,Bob Estes,7' 1",3557.917,500
167,0,08633,Per-Ulrik Johansson,7' 1",3916.000,555
167,0,01928,Corey Pavin,7' 1",3710.083,521
167,0,06567,Vijay Singh,7' 1",4118.250,579
172,0,21633,Steve Allan,7' 0",2196.917,313
172,0,20094,Jonathan Kaye,7' 0",3213.417,457
172,0,12705,Cliff Kresge,7' 0",3925.833,563
172,0,01761,Len Mattiace,7' 0",3651.167,521
172,0,20628,Arron Oberholser,7' 0",3689.417,524
172,0,20572,Rod Pampling,7' 0",3443.500,491
172,0,10425,Jay Williamson,7' 0",3866.417,555
179,0,20771,Steven Alker,6' 11",3372.750,490
179,0,08545,Glen Hnatiuk,6' 11",3742.167,544
179,0,21878,Mark Wilson,6' 11",3271.000,472
182,0,12661,Todd Barranger,6' 10",3170.500,465
182,0,01161,Mark Calcavecchia,6' 10",3464.333,507
182,0,06332,Neal Lancaster,6' 10",4347.750,634
182,0,24502,Adam Scott,6' 10",1667.250,243
186,0,01132,Mark Brooks,6' 8",3357.750,504
186,0,19972,José Coceres,6' 8",2368.917,356
186,0,20623,Gavin Coles,6' 8",2520.917,379
189,0,10565,Ian Leggatt,6' 5",2363.917,367
189,0,06527,Steve Stricker,6' 5",2614.833,405
