RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
57,0,20585,Niclas Fasth,1.11,813405,73077452
58,0,20104,Ken Duke,1.10,1927100,174500000
58,0,25804,Bubba Watson,1.10,1654805,150900000
60,0,25345,Carl Pettersson,1.09,2040936,187277452
61,0,28475,Jeff Overton,1.07,1009629,94200000
62,0,01766,Billy Mayfair,1.06,1814516,171600000
63,0,08191,Paul Broadhurst,1.05,169458,16177452
63,0,20157,Retief Goosen,1.05,1044385,99177452
63,0,24361,Pat Perez,1.05,1678294,159177452
66,0,29416,Andy Bare,1.04,52142,5000000
66,0,27060,John Mallinger,1.04,1681762,161000000
68,0,24236,Nick Dougherty,1.03,227921,22177452
68,0,29718,Anthony Kim,1.03,1545192,150600000
70,0,06643,Paul Goydos,1.02,1229352,120900000
71,0,07223,Brian Bateman,1.00,1022761,102500000
72,0,12510,Chad Campbell,.98,1701242,172877452
72,0,25190,Jeff Quinney,.98,1612055,164100000
74,0,20850,Daniel Chopra,.95,1755108,184200000
74,0,25900,Lucas Glover,.95,1664164,174777452
74,0,24490,George McNeill,.95,1504623,158600000
77,0,12716,Charley Hoffman,.94,1689365,179877452
77,0,06595,Kevin Sutherland,.94,1351942,144400000
79,0,06197,Michael Allen,.93,1016950,109000000
79,0,01381,Fred Funk,.93,1239376,132600000
79,0,26596,Ryan Moore,.93,1554900,167977452
79,0,06373,José María Olazábal,.93,979249,105200000
83,0,23623,Bo Van Pelt,.92,1559178,169900000
84,0,22348,Nick O'Hern,.91,1342390,147377452
84,0,20572,Rod Pampling,.91,1475968,162677452
86,0,01797,Rocco Mediate,.89,1166293,130400000
87,0,27120,Troy Matteson,.84,1282421,153000000
87,0,01945,Kenny Perry,.84,1197615,143200000
89,0,21753,Brian Davis,.82,1289205,157477452
89,0,23718,Nathan Green,.82,1380316,168600000
91,0,24358,Robert Garrigus,.81,1260009,156400000
91,0,20634,Peter Lonard,.81,1259879,156400000
91,0,20160,Charlie Wi,.81,1145971,142300000
94,0,20945,Markus Brier,.79,120458,15177452
94,0,01142,Bart Bryant,.79,1167872,147800000
94,0,21350,Ryuji Imada,.79,1414862,179500000
94,0,23325,Vaughn Taylor,.79,1313350,167077452
98,0,01677,Tom Lehman,.78,880823,113277452
98,0,21949,Joe Ogilvie,.78,1339150,171300000
98,0,22582,Kyle Thompson,.78,42900,5500000
98,0,12602,Dean Wilson,.78,1258504,162300000
102,0,26500,Alejandro Cañizares,.75,111900,15000000
103,0,12660,Jesper Parnevik,.74,1075214,144900000
103,0,29939,Fabrizio Zanotti,.74,25900,3500000
105,0,22892,Jason Gore,.73,1105984,150600000
105,0,01706,Davis Love III,.73,1016488,139077452
107,0,01035,Tommy Armour III,.72,919132,127500000
108,0,01203,Russ Cochran,.70,31275,4500000
108,0,20433,Mark Hensby,.70,969728,139177452
110,0,20382,Stephen Leaney,.69,1015200,147100000
111,0,28158,Steve Marino,.68,1179162,173300000
112,0,20472,Alex Cejka,.67,868301,129000000
112,0,19970,Robert Karlsson,.67,609370,90977452
112,0,24912,Will MacKenzie,.67,1116504,167500000
112,0,23788,D.J. Trahan,.67,1106371,165500000
112,0,23349,Charles Warren,.67,1068438,160500000
117,0,19846,Brian Gay,.66,1114569,169000000
117,0,23353,J.J. Henry,.66,1088659,163777452
119,0,01313,Steve Elkington,.65,911873,140100000
120,0,27561,Nick Flanagan,.64,122028,19000000
120,0,27141,J.B. Holmes,.64,874215,137200000
122,0,06012,Greg Kraft,.63,278590,44500000
123,0,12652,Cameron Beckman,.62,902255,146000000
123,0,23108,Matt Kuchar,.62,886146,143277452
125,0,06251,Chris DiMarco,.61,950413,155577452
125,0,24924,Bill Haas,.61,967441,159000000
125,0,12782,Tim Herron,.61,951197,155100000
125,0,25396,Kevin Na,.61,856668,140200000
125,0,01948,Tim Petrovic,.61,1052445,173000000
130,0,21633,Steve Allan,.60,568058,94000000
130,0,08537,J.P. Hayes,.60,890813,148400000
132,0,20498,Briny Baird,.59,985448,168000000
132,0,27576,Anton Haig,.59,94750,16000000
132,0,01724,Jeff Maggert,.59,845583,142900000
135,0,20574,Mathew Goggin,.58,969484,166400000
135,0,12680,Shigeki Maruyama,.58,951287,165000000
135,0,12461,Paul McGinley,.58,195151,33877452
135,0,26951,Johnson Wagner,.58,1013022,174500000
139,0,08993,Franklin Langham,.57,30720,5400000
140,0,01320,Bob Estes,.56,878050,156600000
140,0,06515,Shaun Micheel,.56,948194,170577452
140,0,26329,Louis Oosthuizen,.56,45000,8000000
140,0,27963,Chris Stroud,.56,673106,119800000
144,0,23541,Ben Crane,.55,278251,51000000
145,0,12705,Cliff Kresge,.54,901547,166600000
146,0,24507,Jason Bohn,.53,527510,99300000
147,0,19803,Ryan Armour,.52,862976,165900000
147,0,23614,Rich Beem,.52,868654,167077452
147,0,22792,Peter Hanson,.52,116159,22177452
147,0,24511,Thongchai Jaidee,.52,118500,23000000
151,0,22379,Mark Foster,.51,41352,8177452
151,0,19958,Miguel Angel Jiménez,.51,182991,35677452
151,0,01941,Tom Pernice Jr.,.51,927406,181977452
151,0,20127,Chris Riley,.51,403197,79700000
151,0,02256,Tom Watson,.51,64350,12500000
151,0,20396,Lee Westwood,.51,288280,56977452
157,0,22621,Ben Curtis,.50,772319,155877452
158,0,22400,Hennie Otto,.49,39250,8000000
159,0,20378,Mathias Grönberg,.48,785178,163500000
159,0,10117,Bob Heintz,.48,649340,135600000
159,0,01619,Skip Kendall,.48,116345,24000000
159,0,26882,Michael Sim,.48,399898,83900000
159,0,26679,Kevin Stadler,.48,810875,167777452
164,0,25679,B.J. Staten,.47,175505,37400000
165,0,06034,Marco Dawson,.46,521430,113100000
165,0,01388,Robert Gamez,.46,693464,151800000
165,0,20859,Anders Hansen,.46,461213,99977452
165,0,06575,Dudley Hart,.46,299249,65300000
165,0,24039,Prom Meesawat,.46,36750,8000000
165,0,07749,Brett Quigley,.46,717410,156877452
171,0,20121,Todd Fischer,.45,92000,20500000
172,0,24449,Parker McLachlin,.44,627581,141300000
172,0,27933,John Merrick,.44,649437,147300000
174,0,01707,Steve Lowery,.43,502621,116900000
174,0,21959,Ted Purdy,.43,758732,177100000
176,0,10944,Thomas Bjørn,.42,188043,45177452
176,0,06621,Joe Durant,.42,723597,171277452
176,0,07547,Craig Kanada,.42,743303,178800000
179,0,21805,Harrison Frazar,.41,698534,171200000
179,0,10733,Kent Jones,.41,651108,157800000
179,0,12755,Vance Veazey,.41,185208,45000000
182,0,06332,Neal Lancaster,.40,229052,57600000
182,0,23497,Tag Ridings,.40,351589,87400000
182,0,20436,Garrett Willis,.40,233568,59000000
185,0,25273,Andrew Buckle,.39,513629,132000000
185,0,20218,Shingo Katayama,.39,194927,50200000
187,0,01139,Olin Browne,.37,304604,82300000
187,0,22983,Bradley Dredge,.37,112533,30177452
189,0,23129,Ross Bain,.36,29820,8177452
189,0,20623,Gavin Coles,.36,511350,142300000
189,0,24083,Marcus Fraser,.36,25016,7000000
192,0,11032,Frank Lickliter II,.35,584081,165800000
192,0,21470,Daisuke Maruyama,.35,499205,144300000
192,0,01928,Corey Pavin,.35,498250,141100000
192,0,08385,Omar Uresti,.35,64350,18500000
196,0,01024,Billy Andrade,.34,499195,148100000
196,0,23638,Brendon de Jonge,.34,447171,129900000
196,0,01261,Jay Delsing,.34,181808,52700000
196,0,25686,Jason Dufner,.34,574989,169000000
196,0,01361,Dan Forsman,.34,185522,55100000
196,0,22806,Doug LaBelle II,.34,604631,175400000
196,0,10213,Dicky Pride,.34,415790,123800000
203,0,20105,Jeff Gove,.33,526642,158700000
203,0,01577,Lee Janzen,.33,409188,123500000
203,0,28670,Wonjoon Lee,.33,26735,8177452
203,0,26881,Jarrod Lyle,.33,390302,118300000
203,0,23320,Ryan Palmer,.33,524986,159600000
203,0,12714,Chris Tidland,.33,339480,102500000
209,0,06350,Bob May,.32,244968,76700000
209,0,08635,Colin Montgomerie,.32,216988,67677452
211,0,01717,Sandy Lyle,.31,47493,15177452
211,0,08375,Paul Stankowski,.31,282388,92300000
213,0,12760,Danny Ellis,.30,28770,9600000
213,0,20608,David Howell,.30,213581,72177452
213,0,23548,Bill Lunde,.30,12093,4000000
213,0,26331,Charl Schwartzel,.30,134303,45177452
213,0,02246,Duffy Waldorf,.30,359017,118477452
218,0,26525,Grégory Bourdy,.29,23393,8177452
218,0,08931,Glen Day,.29,397488,135300000
218,0,08881,Tripp Isenhour,.29,471979,165400000
221,0,20369,John Bickerton,.28,45000,16177452
221,0,21207,José Manuel Lara,.28,32250,11500000
221,0,25572,Graeme McDowell,.28,52768,18677452
221,0,20691,Greg Owen,.28,426601,152200000
221,0,20686,Jeev Milkha Singh,.28,227679,81877452
226,0,07363,Craig Bowden,.27,333968,123800000
226,0,28486,Michael Putnam,.27,422357,155977452
226,0,02133,Craig Stadler,.27,18560,7000000
226,0,02223,Bob Tway,.27,456764,166800000
226,0,24663,Y.E. Yang,.27,170980,63077452
231,0,23613,Rich Barcelo,.26,334243,130500000
231,0,23982,Jon Bevan,.26,21080,8177452
231,0,23821,Yusaku Miyazato,.26,13537,5200000
234,0,27088,Johan Edfors,.25,140005,56677452
234,0,24184,Alastair Forsyth,.25,20257,8177452
234,0,24748,WC Liang,.25,36750,15000000
234,0,23800,Bryce Molder,.25,257593,101600000
238,0,20367,Fredrik Andersson Hed,.24,19846,8177452
238,0,24290,D.J. Brigman,.24,268204,110600000
238,0,20400,Michael Campbell,.24,159832,67677452
238,0,01235,Ben Crenshaw,.24,16530,7000000
238,0,24980,Scott Gutschewski,.24,252178,106500000
243,0,21407,Arjun Atwal,.23,135014,59000000
243,0,23048,Eric Axley,.23,440909,195000000
243,0,01042,Paul Azinger,.23,174067,76500000
243,0,01226,Fred Couples,.23,43085,18500000
243,0,01553,John Huston,.23,170568,72700000
243,0,20832,Raphael Jacquelin,.23,52418,23177452
243,0,26420,Richard Johnson,.23,377950,167000000
243,0,02101,Joey Sindelar,.23,310715,135900000
243,0,02104,Jeff Sluman,.23,273191,120600000
243,0,02214,Kirk Triplett,.23,316033,136500000
243,0,02321,Fuzzy Zoeller,.23,15950,7000000
254,0,11123,Chris Couch,.22,355385,160200000
254,0,21461,Kenneth Ferrie,.22,31084,14000000
254,0,26758,David Hearn,.22,10850,5000000
254,0,22212,Craig Lile,.22,255658,118300000
254,0,30786,Brady Schnell,.22,9102,4100000
259,0,21806,Paul Gow,.21,264149,128600000
259,0,26956,Bronson La'Cassie,.21,8692,4100000
259,0,28456,Andrew Ruthkoski,.21,19112,8900000
259,0,12663,Phil Tataurangi,.21,77102,37200000
259,0,22951,Azuma Yano,.21,10920,5200000
264,0,19824,Craig Barlow,.20,154213,78100000
264,0,27124,Chris Baryla,.20,9800,5000000
264,0,21646,David Branshaw,.20,323407,157800000
264,0,08123,Jeff Brehaut,.20,202387,103100000
264,0,01157,Tom Byrum,.20,201507,102000000
264,0,10875,Todd Demsey,.20,12411,6300000
264,0,09011,David Duval,.20,71944,35400000
264,0,29725,Tony Finau,.20,7960,4000000
264,0,07941,Mike Grob,.20,10200,5000000
264,0,01823,Larry Mize,.20,105740,54100000
264,0,23091,Alan Morin,.20,11000,5500000
264,0,29476,Kyle Reifers,.20,276368,136900000
264,0,23969,Graeme Storm,.20,47150,23177452
277,0,01132,Mark Brooks,.19,162838,87500000
277,0,01249,John Daly,.19,248500,129177452
277,0,12823,Carlos Franco,.19,108020,55900000
277,0,02215,Paul Trittler,.19,7640,4000000
281,0,25896,Ryan Benzel,.18,12900,7000000
281,0,27958,Ryan Blaum,.18,8800,5000000
281,0,29720,Andres Gonzales,.18,7120,4000000
281,0,25074,Martin Rominger,.18,11163,6100000
281,0,24459,Richard Sterne,.18,42000,23177452
281,0,22295,Darron Stiles,.18,215378,119800000
287,0,01219,John Cook,.17,119756,71700000
287,0,01887,Mark O'Meara,.17,42914,25377452
289,0,10505,Shane Bertsch,.16,39760,24400000
290,0,19825,Darren Clarke,.15,107980,69877452
290,0,21660,Jason Schultz,.15,163242,107600000
292,0,22896,Grégory Havret,.14,33500,23177452
292,0,12195,Tom Johnson,.14,190923,134100000
292,0,30711,Colt Knost,.14,27483,19800000
292,0,25972,Pablo Martin Benavides,.14,45313,32400000
292,0,02106,Chris Smith,.14,50381,35800000
292,0,06078,Esteban Toledo,.14,12250,9000000
292,0,02245,Grant Waite,.14,75347,54100000
292,0,20566,Kaname Yokoo,.14,16640,12200000
300,0,23933,Michael Boyd,.13,126839,101300000
300,0,06090,Jim McGovern,.13,27333,21100000
300,0,21498,Hideto Tanihara,.13,36000,28377452
300,0,22540,Anthony Wall,.13,38000,30177452
304,0,25892,Steve Wheatcroft,.12,153245,122700000
305,0,12645,Brent Geiberger,.11,91749,81600000
306,0,24846,Ricky Barnes,.10,12540,12500000
306,0,26360,Bubba Dickerson,.10,87430,91100000
306,0,28307,Matt Every,.10,12420,12000000
306,0,01385,Jim Gallagher Jr.,.10,38635,39600000
310,0,01116,Michael Bradley,.09,31889,37200000
310,0,06809,Bob Burns,.09,18153,20900000
310,0,08835,Kris Cox,.09,36729,41800000
310,0,19883,Joe Daley,.09,10920,12200000
310,0,01329,Brad Faxon,.09,84644,98300000
310,0,27702,Matt Hendrix,.09,108269,118200000
310,0,07707,Mike Small,.09,13050,14000000
310,0,28310,Lee Williams,.09,11152,11900000
318,0,01599,Steve Jones,.08,34922,42900000
318,0,20935,Toru Taniguchi,.08,21594,27377452
318,0,23824,Oliver Thomson,.08,7630,9600000
321,0,01473,Todd Hamilton,.07,109776,158877452
321,0,08339,Spike McRoy,.07,18280,27000000
321,0,19795,Kelly Mitchum,.07,16326,23700000
321,0,07013,Wes Short Jr.,.07,42118,64200000
321,0,02110,Jerry Smith,.07,63334,90600000
326,0,20029,Notah Begay III,.06,19245,33100000
326,0,07003,David Berganio Jr.,.06,11025,17500000
326,0,08725,Tom Gillis,.06,11152,17900000
326,0,01685,J.L. Lewis,.06,12915,23000000
326,0,02010,Loren Roberts,.06,12660,19577452
331,0,06214,Guy Boros,.05,7268,15600000
331,0,02036,Jim Rutledge,.05,62241,114800000
331,0,24457,Jaco Van Zyl,.05,53762,101300000
334,0,19881,Robert Damron,.04,18060,47800000
334,0,06573,Brandt Jobe,.04,11016,28600000
334,0,02294,Willie Wood,.04,8700,23600000
337,0,01771,Blaine McCallister,.03,11330,35700000
338,0,23043,Paul Sheehan,.02,10143,56577452
339,0,06044,Scott Gump,.01,7805,54700000
