RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
157,0,26679,Kevin Stadler,$26157,810875
158,0,29939,Fabrizio Zanotti,$25900,25900
159,0,06621,Joe Durant,$25842,723598
160,0,20378,Mathias Grönberg,$25328,785179
161,0,25679,B.J. Staten,$25072,175505
162,0,24083,Marcus Fraser,$25016,25016
163,0,06575,Dudley Hart,$24937,299249
164,0,10117,Bob Heintz,$24049,649341
165,0,01717,Sandy Lyle,$23746,47493
166,0,20127,Chris Riley,$23717,403199
167,0,26882,Michael Sim,$23523,399899
168,0,26525,Grégory Bourdy,$23393,23393
169,0,01619,Skip Kendall,$23269,116345
170,0,01388,Robert Gamez,$23115,693464
171,0,20121,Todd Fischer,$23000,92000
172,0,21959,Ted Purdy,$22991,758734
173,0,01707,Steve Lowery,$22846,502621
174,0,06034,Marco Dawson,$22670,521431
175,0,24449,Parker McLachlin,$22413,627582
176,0,27933,John Merrick,$22394,649438
177,0,07547,Craig Kanada,$21861,743305
178,0,21805,Harrison Frazar,$21829,698534
179,0,10733,Kent Jones,$21703,651108
180,0,20608,David Howell,$21358,213582
181,0,23982,Jon Bevan,$21080,21080
182,0,12755,Vance Veazey,$20578,185208
183,0,01139,Olin Browne,$20307,304605
184,0,24184,Alastair Forsyth,$20257,20257
185,0,01928,Corey Pavin,$19930,498251
186,0,20367,Fredrik Andersson Hed,$19846,19846
187,0,25273,Andrew Buckle,$19755,513630
188,0,23497,Tag Ridings,$19532,351590
189,0,11032,Frank Lickliter II,$19469,584084
190,0,02133,Craig Stadler,$18560,18560
191,0,01024,Billy Andrade,$18488,499196
192,0,22806,Doug LaBelle II,$18322,604632
193,0,20623,Gavin Coles,$18262,511352
194,0,25686,Jason Dufner,$17968,574991
195,0,20436,Garrett Willis,$17966,233568
196,0,21470,Daisuke Maruyama,$17828,499206
197,0,06332,Neal Lancaster,$17619,229052
198,0,25572,Graeme McDowell,$17589,52768
199,0,20105,Jeff Gove,$17554,526643
200,0,23320,Ryan Palmer,$17499,524987
201,0,23638,Brendon de Jonge,$17198,447172
202,0,01577,Lee Janzen,$17049,409188
203,0,10213,Dicky Pride,$16631,415791
204,0,01235,Ben Crenshaw,$16530,16530
205,0,26881,Jarrod Lyle,$16262,390303
206,0,12714,Chris Tidland,$16165,339481
207,0,08385,Omar Uresti,$16087,64350
208,0,02321,Fuzzy Zoeller,$15950,15950
209,0,08375,Paul Stankowski,$15688,282388
210,0,02246,Duffy Waldorf,$15609,359018
211,0,21461,Kenneth Ferrie,$15542,31084
212,0,01361,Dan Forsman,$15460,185522
213,0,06350,Bob May,$15310,244969
214,0,01261,Jay Delsing,$15150,181808
215,0,08881,Tripp Isenhour,$14749,471980
216,0,08931,Glen Day,$14721,397491
217,0,20691,Greg Owen,$14710,426601
218,0,28486,Michael Putnam,$14564,422358
219,0,12760,Danny Ellis,$14385,28770
220,0,01226,Fred Couples,$14361,43085
221,0,02223,Bob Tway,$14273,456766
222,0,23821,Yusaku Miyazato,$13537,13537
223,0,01042,Paul Azinger,$13389,174069
224,0,07363,Craig Bowden,$13358,333969
225,0,02104,Jeff Sluman,$13009,273192
226,0,26331,Charl Schwartzel,$12967,77803
227,0,25896,Ryan Benzel,$12900,12900
228,0,23613,Rich Barcelo,$12855,334244
229,0,02214,Kirk Triplett,$12641,316033
230,0,02101,Joey Sindelar,$12428,310716
231,0,10875,Todd Demsey,$12411,12411
232,0,23800,Bryce Molder,$12266,257593
233,0,23048,Eric Axley,$12247,440910
234,0,24290,D.J. Brigman,$12191,268205
235,0,23548,Bill Lunde,$12093,12093
236,0,11123,Chris Couch,$11846,355385
237,0,26420,Richard Johnson,$11810,377950
238,0,24980,Scott Gutschewski,$11462,252179
239,0,21407,Arjun Atwal,$11251,135015
240,0,25074,Martin Rominger,$11163,11163
241,0,23091,Alan Morin,$11000,11000
242,0,22951,Azuma Yano,$10920,10920
243,0,26758,David Hearn,$10850,10850
244,0,19825,Darren Clarke,$10798,107980
245,0,21646,David Branshaw,$10780,323407
246,0,01887,Mark O'Meara,$10728,42914
247,0,20218,Shingo Katayama,$10703,74927
248,0,01553,John Huston,$10660,170569
249,0,22212,Craig Lile,$10652,255658
250,0,01249,John Daly,$10354,248501
251,0,09011,David Duval,$10277,71945
252,0,29476,Kyle Reifers,$10235,276369
253,0,07941,Mike Grob,$10200,10200
254,0,21806,Paul Gow,$10159,264149
255,0,01157,Tom Byrum,$10075,201507
256,0,10505,Shane Bertsch,$9940,39760
257,0,27124,Chris Baryla,$9800,9800
258,0,19824,Craig Barlow,$9638,154214
259,0,08123,Jeff Brehaut,$9637,202388
259,0,12663,Phil Tataurangi,$9637,77102
261,0,28456,Andrew Ruthkoski,$9556,19112
262,0,01219,John Cook,$9212,119756
263,0,30786,Brady Schnell,$9102,9102
264,0,01132,Mark Brooks,$9046,162838
265,0,12823,Carlos Franco,$9001,108020
266,0,22295,Darron Stiles,$8974,215378
267,0,01823,Larry Mize,$8811,105740
268,0,27958,Ryan Blaum,$8800,8800
269,0,26956,Bronson La'Cassie,$8692,8692
270,0,20566,Kaname Yokoo,$8320,16640
271,0,29725,Tony Finau,$7960,7960
272,0,02215,Paul Trittler,$7640,7640
273,0,25972,Pablo Martin Benavides,$7552,45313
274,0,21660,Jason Schultz,$7420,163243
275,0,29720,Andres Gonzales,$7120,7120
276,0,12195,Tom Johnson,$7071,190925
277,0,20832,Raphael Jacquelin,$6889,20668
278,0,30711,Colt Knost,$6870,27483
279,0,20686,Jeev Milkha Singh,$6598,79179
280,0,07707,Mike Small,$6525,13050
281,0,27088,Johan Edfors,$6375,51005
282,0,02106,Chris Smith,$6297,50381
283,0,02245,Grant Waite,$6278,75347
284,0,24846,Ricky Barnes,$6270,12540
285,0,28307,Matt Every,$6210,12420
286,0,10944,Thomas Bjørn,$6173,37043
287,0,25892,Steve Wheatcroft,$6129,153245
288,0,06078,Esteban Toledo,$6125,12250
289,0,23933,Michael Boyd,$6039,126839
290,0,24663,Y.E. Yang,$5942,53480
291,0,22983,Bradley Dredge,$5633,22533
292,0,28310,Lee Williams,$5576,11152
293,0,06090,Jim McGovern,$5466,27333
294,0,19883,Joe Daley,$5460,10920
295,0,20935,Toru Taniguchi,$5398,21594
296,0,12645,Brent Geiberger,$5397,91749
297,0,01329,Brad Faxon,$4702,84644
298,0,26360,Bubba Dickerson,$4601,87430
299,0,08835,Kris Cox,$4591,36729
300,0,23969,Graeme Storm,$4550,13650
301,0,27702,Matt Hendrix,$4511,108269
302,0,20400,Michael Campbell,$4398,39582
303,0,01385,Jim Gallagher Jr.,$4292,38635
304,0,02010,Loren Roberts,$4220,12660
305,0,19795,Kelly Mitchum,$4081,16326
306,0,08635,Colin Montgomerie,$3998,35988
307,0,01116,Michael Bradley,$3986,31889
308,0,01473,Todd Hamilton,$3920,109776
309,0,01599,Steve Jones,$3880,34922
310,0,23824,Oliver Thomson,$3815,7630
311,0,08725,Tom Gillis,$3717,11152
312,0,07003,David Berganio Jr.,$3675,11025
313,0,06809,Bob Burns,$3630,18153
314,0,07013,Wes Short Jr.,$3509,42119
315,0,02110,Jerry Smith,$3333,63334
316,0,01685,J.L. Lewis,$3228,12915
317,0,08339,Spike McRoy,$3046,18280
318,0,20029,Notah Begay III,$2749,19245
319,0,02036,Jim Rutledge,$2706,62241
320,0,24457,Jaco Van Zyl,$2560,53762
321,0,06573,Brandt Jobe,$2203,11016
322,0,06214,Guy Boros,$1817,7268
323,0,19881,Robert Damron,$1806,18060
324,0,02294,Willie Wood,$1450,8700
325,0,01771,Blaine McCallister,$1416,11330
326,0,23043,Paul Sheehan,$922,10143
327,0,06044,Scott Gump,$650,7805
