RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,12705,Cliff Kresge,10,43
1,0,06078,Esteban Toledo,10,57
3,0,07867,Woody Austin,9,57
3,0,01766,Billy Mayfair,9,52
3,0,20095,Carl Paulson,9,54
6,0,08725,Tom Gillis,7,39
7,0,12661,Todd Barranger,6,53
7,0,24356,Jason Buha,6,29
7,0,01475,Donnie Hammond,6,36
7,0,20940,Kenichi Kuboya,6,44
7,0,20573,Scott Laycock,6,31
7,0,24361,Pat Perez,6,49
13,0,06004,Stephen Ames,5,43
13,0,07223,Brian Bateman,5,35
13,0,26950,John Morgan,5,52
13,0,25692,Akio Sadakata,5,57
13,0,22548,Patrick Sheehan,5,46
13,0,07101,Dave Stockton Jr.,5,35
13,0,02206,David Toms,5,35
20,0,10885,Robert Allenby,4,39
20,0,20498,Briny Baird,4,62
20,0,24925,Jonathan Byrd,4,45
20,0,06034,Marco Dawson,4,41
20,0,01381,Fred Funk,4,44
20,0,20574,Mathew Goggin,4,50
20,0,01677,Tom Lehman,4,39
20,0,11032,Frank Lickliter II,4,40
20,0,20634,Peter Lonard,4,32
20,0,01707,Steve Lowery,4,42
20,0,01797,Rocco Mediate,4,29
20,0,06515,Shaun Micheel,4,45
20,0,20568,Anthony Painter,4,49
20,0,23034,Brent Schwarzrock,4,42
20,0,22293,Heath Slocum,4,56
35,0,20098,Stuart Appleby,3,37
35,0,01042,Paul Azinger,3,30
35,0,19824,Craig Barlow,3,52
35,0,20099,Doug Barron,3,54
35,0,07721,Pat Bates,3,47
35,0,01098,Jay Don Blake,3,27
35,0,24357,K.J. Choi,3,46
35,0,20229,Stewart Cink,3,29
35,0,12388,Michael Clark II,3,31
35,0,01249,John Daly,3,26
35,0,19881,Robert Damron,3,41
35,0,01320,Bob Estes,3,25
35,0,21209,Sergio Garcia,3,26
35,0,12645,Brent Geiberger,3,17
35,0,10201,Matt Gogel,3,33
35,0,23338,David Gossett,3,66
35,0,21806,Paul Gow,3,32
35,0,23353,J.J. Henry,3,46
35,0,12782,Tim Herron,3,38
35,0,08545,Glen Hnatiuk,3,46
35,0,21961,Charles Howell III,3,42
35,0,01553,John Huston,3,26
35,0,01569,Peter Jacobsen,3,27
35,0,06573,Brandt Jobe,3,40
35,0,06475,Jeff Klein,3,44
35,0,23552,Hank Kuehne,3,40
35,0,01723,Andrew Magee,3,42
35,0,08339,Spike McRoy,3,49
35,0,01887,Mark O'Meara,3,35
35,0,20663,Brenden Pappas,3,41
35,0,01948,Tim Petrovic,3,34
35,0,25345,Carl Pettersson,3,36
35,0,10213,Dicky Pride,3,21
35,0,23621,Rory Sabbatini,3,58
35,0,20645,John Senden,3,62
35,0,02104,Jeff Sluman,3,47
35,0,02106,Chris Smith,3,45
35,0,23177,Kenneth Staton,3,40
35,0,20436,Garrett Willis,3,60
35,0,21878,Mark Wilson,3,43
75,0,01024,Billy Andrade,2,45
75,0,21739,Aaron Barber,2,39
75,0,12652,Cameron Beckman,2,42
75,0,08123,Jeff Brehaut,2,62
75,0,12510,Chad Campbell,2,37
75,0,23656,Jason Caron,2,42
75,0,01175,Jim Carter,2,49
75,0,20472,Alex Cejka,2,44
75,0,19972,José Coceres,2,35
75,0,20623,Gavin Coles,2,35
75,0,22621,Ben Curtis,2,34
75,0,08931,Glen Day,2,35
75,0,06621,Joe Durant,2,56
75,0,12823,Carlos Franco,2,50
75,0,21805,Harrison Frazar,2,36
75,0,01388,Robert Gamez,2,52
75,0,19846,Brian Gay,2,39
75,0,22892,Jason Gore,2,45
75,0,06643,Paul Goydos,2,38
75,0,08537,J.P. Hayes,2,22
75,0,26420,Richard Johnson,2,25
75,0,10733,Kent Jones,2,30
75,0,06332,Neal Lancaster,2,50
75,0,01666,Bernhard Langer,2,19
75,0,10565,Ian Leggatt,2,36
75,0,01706,Davis Love III,2,22
75,0,08547,John Maginnes,2,38
75,0,01810,Phil Mickelson,2,26
75,0,20628,Arron Oberholser,2,34
75,0,22046,Geoff Ogilvy,2,33
75,0,10107,Deane Pappas,2,25
75,0,01928,Corey Pavin,2,26
75,0,01938,David Peoples,2,44
75,0,10912,Craig Perks,2,39
75,0,20127,Chris Riley,2,32
75,0,02010,Loren Roberts,2,16
75,0,06567,Vijay Singh,2,38
75,0,08375,Paul Stankowski,2,34
75,0,06581,David Sutherland,2,55
75,0,02170,Hal Sutton,2,29
75,0,02246,Duffy Waldorf,2,40
75,0,10425,Jay Williamson,2,42
75,0,26489,Cameron Yancey,2,29
118,0,20771,Steven Alker,1,33
118,0,21633,Steve Allan,1,19
118,0,23036,Chris Anderson,1,39
118,0,01035,Tommy Armour III,1,31
118,0,23614,Rich Beem,1,39
118,0,20029,Notah Begay III,1,48
118,0,01132,Mark Brooks,1,30
118,0,01139,Olin Browne,1,39
118,0,06809,Bob Burns,1,42
118,0,01157,Tom Byrum,1,36
118,0,20593,Greg Chalmers,1,28
118,0,23135,Tim Clark,1,28
118,0,01226,Fred Couples,1,15
118,0,23983,Luke Donald,1,28
118,0,01307,Joel Edwards,1,22
118,0,06522,Ernie Els,1,20
118,0,01329,Brad Faxon,1,36
118,0,20121,Todd Fischer,1,34
118,0,07457,Steve Flesch,1,47
118,0,01361,Dan Forsman,1,46
118,0,01378,David Frost,1,22
118,0,20157,Retief Goosen,1,21
118,0,01457,Jay Haas,1,24
118,0,06575,Dudley Hart,1,22
118,0,08337,Mike Heinen,1,54
118,0,06617,Brian Henninger,1,17
118,0,01577,Lee Janzen,1,25
118,0,08633,Per-Ulrik Johansson,1,52
118,0,20094,Jonathan Kaye,1,44
118,0,08075,Jerry Kelly,1,49
118,0,12662,Thomas Levet,1,46
118,0,01724,Jeff Maggert,1,43
118,0,12680,Shigeki Maruyama,1,29
118,0,25031,Andy Miller,1,35
118,0,12660,Jesper Parnevik,1,25
118,0,01941,Tom Pernice Jr.,1,42
118,0,01945,Kenny Perry,1,37
118,0,01968,Nick Price,1,20
118,0,07749,Brett Quigley,1,32
118,0,02002,John Riegger,1,21
118,0,22913,John Rollins,1,27
118,0,02049,Gene Sauers,1,48
118,0,24502,Adam Scott,1,19
118,0,02101,Joey Sindelar,1,32
118,0,06527,Steve Stricker,1,28
118,0,02214,Kirk Triplett,1,40
118,0,02223,Bob Tway,1,31
118,0,02239,Scott Verplank,1,25
118,0,10423,Mike Weir,1,32
118,0,08793,Tiger Woods,1,25
118,0,20566,Kaname Yokoo,1,21
