RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
96,0,57362,Austin Eckroat,1,28
96,0,40098,Matt Fitzpatrick,1,27
96,0,59095,Chris Gotterup,1,39
96,0,51977,Max Greyserman,1,27
96,0,34563,Chesson Hadley,1,28
96,0,47988,Nick Hardy,1,43
96,0,34098,Russell Henley,1,10
96,0,52453,Nicolai Højgaard,1,26
96,0,29420,Billy Horschel,1,30
96,0,35461,Beau Hossler,1,31
96,0,34587,Chan Kim,1,48
96,0,30926,Chris Kirk,1,31
96,0,29478,Kevin Kisner,1,34
96,0,32757,Patton Kizzire,1,32
96,0,23108,Matt Kuchar,1,23
96,0,37378,Min Woo Lee,1,23
96,0,52215,Robert MacIntyre,1,21
96,0,46442,Maverick McNealy,1,29
96,0,32640,Troy Merritt,1,29
96,0,39546,Keith Mitchell,1,46
96,0,26596,Ryan Moore,1,44
96,0,50525,Collin Morikawa,1,19
96,0,27349,Alex Noren,1,25
96,0,30163,Henrik Norlander,1,22
96,0,51070,Vincent Norrman,1,36
96,0,33968,Thorbjørn Olesen,1,16
96,0,47806,Raul Pereda,1,21
96,0,34256,Andrew Putnam,1,28
96,0,47995,Davis Riley,1,30
96,0,37275,Sam Ryder,1,39
96,0,46046,Scottie Scheffler,1,19
96,0,24502,Adam Scott,1,19
96,0,46441,Robby Shelton,1,34
96,0,34046,Jordan Spieth,1,22
96,0,55893,Sam Stevens,1,40
96,0,48119,Ben Taylor,1,19
96,0,27330,Josh Teater,1,31
96,0,32333,Kevin Tway,1,19
96,0,52666,Sami Valimaki,1,29
96,0,40006,Erik van Rooyen,1,34
96,0,48887,Matt Wallace,1,41
96,0,51894,Vince Whaley,1,18
96,0,45242,Kevin Yu,1,37
