RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,12602,Dean Wilson,.43,1,234
2,0,20573,Scott Laycock,.56,1,180
3,0,20628,Arron Oberholser,.74,2,270
4,0,06251,Chris DiMarco,.79,3,378
5,0,08375,Paul Stankowski,.93,2,216
6,0,20593,Greg Chalmers,.98,3,306
7,0,01042,Paul Azinger,1.01,2,198
8,0,19846,Brian Gay,1.11,3,270
8,0,02002,John Riegger,1.11,2,180
8,0,20566,Kaname Yokoo,1.11,1,90
11,0,08537,J.P. Hayes,1.19,3,252
12,0,21806,Paul Gow,1.23,2,162
12,0,01457,Jay Haas,1.23,4,324
14,0,10107,Deane Pappas,1.28,3,234
14,0,10213,Dicky Pride,1.28,3,234
16,0,10809,Jim Furyk,1.39,6,432
16,0,26420,Richard Johnson,1.39,4,288
16,0,10733,Kent Jones,1.39,3,216
16,0,02010,Loren Roberts,1.39,5,360
20,0,20229,Stewart Cink,1.52,6,396
20,0,10201,Matt Gogel,1.52,3,198
22,0,10423,Mike Weir,1.54,5,324
23,0,01249,John Daly,1.59,2,126
24,0,01553,John Huston,1.74,5,288
25,0,02239,Scott Verplank,1.77,7,396
26,0,06522,Ernie Els,1.85,5,270
27,0,08931,Glen Day,1.94,7,360
28,0,02223,Bob Tway,1.96,6,306
29,0,01132,Mark Brooks,1.98,5,252
29,0,06809,Bob Burns,1.98,5,252
29,0,10585,Scott McCarron,1.98,5,252
32,0,01619,Skip Kendall,2.08,9,432
32,0,10860,Justin Leonard,2.08,6,288
32,0,06527,Steve Stricker,2.08,3,144
35,0,24925,Jonathan Byrd,2.12,8,378
35,0,01329,Brad Faxon,2.12,8,378
35,0,01361,Dan Forsman,2.12,8,378
38,0,01928,Corey Pavin,2.16,7,324
38,0,01938,David Peoples,2.16,7,324
38,0,06078,Esteban Toledo,2.16,7,324
41,0,20029,Notah Begay III,2.22,6,270
41,0,12388,Michael Clark II,2.22,2,90
41,0,20121,Todd Fischer,2.22,6,270
41,0,01378,David Frost,2.22,6,270
41,0,08725,Tom Gillis,2.22,4,180
41,0,26489,Cameron Yancey,2.22,2,90
47,0,10912,Craig Perks,2.31,5,216
48,0,23541,Ben Crane,2.34,8,342
49,0,21633,Steve Allan,2.38,3,126
49,0,21739,Aaron Barber,2.38,6,252
49,0,01139,Olin Browne,2.38,9,378
49,0,23656,Jason Caron,2.38,3,126
49,0,01569,Peter Jacobsen,2.38,6,252
54,0,02170,Hal Sutton,2.43,7,288
55,0,01706,Davis Love III,2.47,8,324
56,0,06617,Brian Henninger,2.53,5,198
57,0,06575,Dudley Hart,2.56,6,234
58,0,22046,Geoff Ogilvy,2.59,7,270
58,0,20572,Rod Pampling,2.59,7,270
60,0,02101,Joey Sindelar,2.61,8,306
61,0,20663,Brenden Pappas,2.63,9,342
62,0,12782,Tim Herron,2.65,10,378
63,0,01381,Fred Funk,2.66,11,414
64,0,01024,Billy Andrade,2.78,10,360
64,0,20099,Doug Barron,2.78,6,216
64,0,06034,Marco Dawson,2.78,6,216
64,0,12680,Shigeki Maruyama,2.78,8,288
64,0,01941,Tom Pernice Jr.,2.78,10,360
64,0,01948,Tim Petrovic,2.78,10,360
64,0,25345,Carl Pettersson,2.78,7,252
64,0,22913,John Rollins,2.78,8,288
64,0,25692,Akio Sadakata,2.78,6,216
64,0,24502,Adam Scott,2.78,5,180
64,0,07101,Dave Stockton Jr.,2.78,4,144
64,0,25450,Ty Tryon,2.78,2,72
64,0,02246,Duffy Waldorf,2.78,9,324
64,0,21878,Mark Wilson,2.78,5,180
78,0,01388,Robert Gamez,2.89,13,450
79,0,01320,Bob Estes,2.91,11,378
80,0,06621,Joe Durant,2.92,10,342
