RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,02010,Loren Roberts,4.27,12,281,95.7
2,0,02239,Scott Verplank,5.25,16,305,94.7
3,0,12660,Jesper Parnevik,5.56,21,378,94.4
4,0,01761,Len Mattiace,5.63,18,320,94.3
5,0,10809,Jim Furyk,5.79,18,311,94.2
5,0,01553,John Huston,5.79,14,242,94.2
7,0,12645,Brent Geiberger,5.86,13,222,94.1
7,0,10213,Dicky Pride,5.86,15,256,94.1
9,0,01378,David Frost,5.88,20,340,94.1
10,0,01226,Fred Couples,5.91,11,186,94.0
11,0,26420,Richard Johnson,6.03,19,315,93.9
12,0,01307,Joel Edwards,6.20,16,258,93.8
13,0,23541,Ben Crane,6.33,21,332,93.6
14,0,20634,Peter Lonard,6.35,20,315,93.6
15,0,20593,Greg Chalmers,6.36,22,346,93.6
16,0,01569,Peter Jacobsen,6.45,18,279,93.5
16,0,01948,Tim Petrovic,6.45,24,372,93.5
18,0,20663,Brenden Pappas,6.51,25,384,93.4
19,0,23983,Luke Donald,6.62,21,317,93.3
20,0,01457,Jay Haas,6.69,20,299,93.3
21,0,06617,Brian Henninger,6.73,14,208,93.2
22,0,01320,Bob Estes,6.76,19,281,93.2
23,0,22371,Aaron Baddeley,6.93,16,231,93.0
23,0,20229,Stewart Cink,6.93,23,332,93.0
25,0,10107,Deane Pappas,6.95,18,259,93.0
26,0,08537,J.P. Hayes,7.02,17,242,92.9
27,0,21739,Aaron Barber,7.23,25,346,92.7
27,0,02223,Bob Tway,7.23,25,346,92.7
29,0,01928,Corey Pavin,7.27,20,275,92.7
30,0,01577,Lee Janzen,7.41,18,243,92.5
30,0,07749,Brett Quigley,7.41,26,351,92.5
32,0,01475,Donnie Hammond,7.43,26,350,92.5
33,0,22046,Geoff Ogilvy,7.44,23,309,92.5
34,0,01139,Olin Browne,7.48,32,428,92.5
35,0,20573,Scott Laycock,7.52,17,226,92.4
36,0,06251,Chris DiMarco,7.53,21,279,92.4
37,0,01766,Billy Mayfair,7.55,32,424,92.4
38,0,12782,Tim Herron,7.59,28,369,92.4
39,0,12705,Cliff Kresge,7.60,25,329,92.4
40,0,01706,Davis Love III,7.63,18,236,92.3
40,0,10585,Scott McCarron,7.63,20,262,92.3
42,0,20121,Todd Fischer,7.65,26,340,92.3
43,0,01619,Skip Kendall,7.69,29,377,92.3
44,0,06332,Neal Lancaster,7.82,34,435,92.1
44,0,10860,Justin Leonard,7.82,19,243,92.1
46,0,01132,Mark Brooks,7.91,22,278,92.0
47,0,10733,Kent Jones,7.94,22,277,92.0
48,0,08931,Glen Day,8.00,28,350,92.0
49,0,02101,Joey Sindelar,8.02,28,349,91.9
50,0,20628,Arron Oberholser,8.03,24,299,91.9
51,0,06575,Dudley Hart,8.07,18,223,91.9
52,0,01666,Bernhard Langer,8.08,16,198,91.9
52,0,07101,Dave Stockton Jr.,8.08,21,260,91.9
