RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01706,Davis Love III,-30,3.96,3412
2,0,01943,Chris Perry,-15,3.99,5032
3,0,08793,Tiger Woods,-14,3.98,3232
4,0,01381,Fred Funk,-13,3.99,5028
5,0,10860,Justin Leonard,-8,3.99,4480
5,0,02170,Hal Sutton,-8,3.99,3848
7,0,06004,Stephen Ames,-2,4.00,2312
8,0,02214,Kirk Triplett,E,4.00,3616
9,0,09011,David Duval,+9,4.01,3176
10,0,01996,Mike Reid,+12,4.02,3136
11,0,01261,Jay Delsing,+16,4.02,3144
12,0,01040,Emlyn Aubrey,+18,4.03,2136
13,0,10649,Tom Scherrer,+19,4.02,3888
14,0,20229,Stewart Cink,+22,4.02,3872
15,0,01226,Fred Couples,+23,4.04,2384
16,0,02010,Loren Roberts,+25,4.03,3744
17,0,06522,Ernie Els,+26,4.04,2560
17,0,01527,Scott Hoch,+26,4.03,4136
17,0,01599,Steve Jones,+26,4.04,2312
20,0,01361,Dan Forsman,+27,4.03,3860
20,0,12645,Brent Geiberger,+27,4.02,4344
22,0,02104,Jeff Sluman,+28,4.02,4704
23,0,20094,Jonathan Kaye,+29,4.03,4524
24,0,12782,Tim Herron,+31,4.03,4112
24,0,06527,Steve Stricker,+31,4.04,2840
26,0,01766,Billy Mayfair,+32,4.04,3480
26,0,10585,Scott McCarron,+32,4.03,3688
28,0,01329,Brad Faxon,+34,4.05,2568
29,0,01968,Nick Price,+35,4.05,2704
30,0,02133,Craig Stadler,+36,4.07,2096
31,0,01093,Ronnie Black,+38,4.07,2320
31,0,02267,D.A. Weibring,+38,4.07,2248
33,0,01035,Tommy Armour III,+39,4.04,3672
33,0,02223,Bob Tway,+39,4.04,3864
35,0,01098,Jay Don Blake,+40,4.04,3840
35,0,02146,Payne Stewart,+40,4.06,2872
37,0,10885,Robert Allenby,+41,4.05,3504
37,0,01320,Bob Estes,+41,4.04,4576
37,0,01533,P.H. Horgan III,+41,4.04,4032
37,0,01619,Skip Kendall,+41,4.04,4328
37,0,01677,Tom Lehman,+41,4.05,3432
37,0,01724,Jeff Maggert,+41,4.05,3512
37,0,01810,Phil Mickelson,+41,4.05,3344
37,0,20127,Chris Riley,+41,4.05,3584
45,0,08547,John Maginnes,+42,4.04,3784
45,0,06595,Kevin Sutherland,+42,4.04,3984
47,0,20098,Stuart Appleby,+44,4.05,3828
48,0,01042,Paul Azinger,+45,4.06,3048
48,0,08993,Franklin Langham,+45,4.04,4136
48,0,01797,Rocco Mediate,+45,4.05,3400
48,0,01945,Kenny Perry,+45,4.05,3432
52,0,06617,Brian Henninger,+46,4.05,4000
52,0,01771,Blaine McCallister,+46,4.05,3928
52,0,02206,David Toms,+46,4.04,4288
55,0,20593,Greg Chalmers,+47,4.04,4384
55,0,08045,Perry Moss,+47,4.06,2920
57,0,06567,Vijay Singh,+48,4.04,4300
58,0,06643,Paul Goydos,+49,4.05,4000
58,0,06044,Scott Gump,+49,4.05,3968
58,0,20213,Katsumasa Miyamoto,+49,4.08,2488
58,0,02101,Joey Sindelar,+49,4.07,2960
62,0,01203,Russ Cochran,+50,4.06,3464
62,0,02279,Mark Wiebe,+50,4.06,3176
64,0,02245,Grant Waite,+51,4.05,4024
65,0,01175,Jim Carter,+52,4.05,4024
65,0,11032,Frank Lickliter II,+52,4.05,4320
65,0,02257,Brian Watts,+52,4.06,3576
68,0,06599,John Elliott,+53,4.07,3224
68,0,21805,Harrison Frazar,+53,4.05,4016
68,0,10809,Jim Furyk,+53,4.05,4136
68,0,01418,Bill Glasson,+53,4.07,3144
68,0,01457,Jay Haas,+53,4.07,3136
68,0,01823,Larry Mize,+53,4.07,2960
74,0,01553,John Huston,+54,4.07,3280
74,0,01905,Joe Ozaki,+54,4.10,2272
76,0,07867,Woody Austin,+55,4.05,4048
76,0,06012,Greg Kraft,+55,4.06,3976
78,0,20029,Notah Begay III,+56,4.05,4128
78,0,07457,Steve Flesch,+56,4.06,4040
78,0,19846,Brian Gay,+56,4.08,2848
78,0,08537,J.P. Hayes,+56,4.06,3712
78,0,10213,Dicky Pride,+56,4.06,3480
78,0,02023,Clarence Rose,+56,4.11,1968
84,0,08931,Glen Day,+57,4.06,3892
84,0,06315,Pete Jordan,+57,4.06,3728
84,0,01887,Mark O'Meara,+57,4.09,2552
84,0,12660,Jesper Parnevik,+57,4.08,2812
88,0,01219,John Cook,+58,4.07,3440
