RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,01943,Chris Perry,-172,4.59,2100
2,0,11032,Frank Lickliter II,-152,4.59,1845
3,0,01927,Dennis Paulson,-149,4.58,1785
4,0,06567,Vijay Singh,-147,4.57,1720
5,0,01619,Skip Kendall,-143,4.62,1905
6,0,19881,Robert Damron,-139,4.63,1895
7,0,08793,Tiger Woods,-138,4.45,1245
8,0,20094,Jonathan Kaye,-134,4.64,1885
9,0,10423,Mike Weir,-133,4.62,1755
10,0,02206,David Toms,-132,4.64,1825
11,0,02218,Ted Tryba,-129,4.66,1880
12,0,20593,Greg Chalmers,-125,4.67,1905
12,0,01381,Fred Funk,-125,4.69,1990
14,0,06575,Dudley Hart,-122,4.60,1535
15,0,20098,Stuart Appleby,-119,4.61,1530
15,0,01320,Bob Estes,-119,4.68,1850
17,0,06595,Kevin Sutherland,-118,4.66,1715
18,0,08075,Jerry Kelly,-116,4.69,1895
19,0,01175,Jim Carter,-113,4.66,1655
19,0,02104,Jeff Sluman,-113,4.70,1895
21,0,01527,Scott Hoch,-112,4.68,1730
22,0,06062,Charles Raulerson,-111,4.69,1795
23,0,07867,Woody Austin,-110,4.68,1715
23,0,20229,Stewart Cink,-110,4.66,1600
23,0,07457,Steve Flesch,-110,4.69,1780
26,0,21007,Gabriel Hjertstedt,-109,4.68,1720
26,0,08385,Omar Uresti,-109,4.70,1815
28,0,10809,Jim Furyk,-107,4.66,1585
29,0,06251,Chris DiMarco,-106,4.70,1790
29,0,01685,J.L. Lewis,-106,4.69,1710
31,0,06599,John Elliott,-105,4.63,1405
31,0,23621,Rory Sabbatini,-105,4.63,1405
31,0,11011,Mike Sposa,-105,4.66,1555
34,0,10885,Robert Allenby,-104,4.65,1485
34,0,10860,Justin Leonard,-104,4.70,1715
34,0,10585,Scott McCarron,-104,4.66,1535
34,0,02239,Scott Verplank,-104,4.66,1535
38,0,12645,Brent Geiberger,-103,4.71,1775
38,0,01707,Steve Lowery,-103,4.70,1715
38,0,01797,Rocco Mediate,-103,4.64,1415
41,0,01132,Mark Brooks,-102,4.75,2015
41,0,21805,Harrison Frazar,-102,4.69,1670
41,0,08547,John Maginnes,-102,4.68,1605
41,0,02245,Grant Waite,-102,4.70,1725
45,0,01098,Jay Don Blake,-101,4.69,1620
45,0,01549,Mike Hulbert,-101,4.72,1800
47,0,12782,Tim Herron,-99,4.69,1595
47,0,01569,Peter Jacobsen,-99,4.62,1295
47,0,01810,Phil Mickelson,-99,4.62,1305
47,0,06078,Esteban Toledo,-99,4.73,1815
51,0,08993,Franklin Langham,-98,4.72,1750
51,0,01723,Andrew Magee,-98,4.67,1500
51,0,01926,Steve Pate,-98,4.70,1610
54,0,08931,Glen Day,-97,4.70,1640
55,0,20029,Notah Begay III,-96,4.70,1625
55,0,09011,David Duval,-96,4.61,1235
57,0,19824,Craig Barlow,-95,4.69,1545
57,0,01161,Mark Calcavecchia,-95,4.70,1610
57,0,01191,Barry Cheesman,-95,4.72,1705
57,0,21949,Joe Ogilvie,-95,4.72,1670
57,0,02170,Hal Sutton,-95,4.69,1510
57,0,02246,Duffy Waldorf,-95,4.69,1535
63,0,01376,Bob Friend,-94,4.77,2015
63,0,01553,John Huston,-94,4.62,1250
63,0,01941,Tom Pernice Jr.,-94,4.69,1525
63,0,02214,Kirk Triplett,-94,4.68,1485
67,0,01096,Phil Blackmar,-93,4.71,1585
67,0,01282,Trevor Dodds,-93,4.73,1740
67,0,01577,Lee Janzen,-93,4.66,1360
70,0,06044,Scott Gump,-91,4.73,1685
70,0,01766,Billy Mayfair,-91,4.69,1480
70,0,08045,Perry Moss,-91,4.65,1295
70,0,01945,Kenny Perry,-91,4.68,1435
74,0,06014,Eric Booker,-90,4.72,1630
74,0,01706,Davis Love III,-90,4.63,1230
76,0,01323,Brad Fabel,-89,4.70,1500
76,0,10649,Tom Scherrer,-89,4.73,1635
78,0,20099,Doug Barron,-88,4.72,1580
78,0,01418,Bill Glasson,-88,4.68,1385
78,0,02010,Loren Roberts,-88,4.71,1520
81,0,01063,Ben Bates,-87,4.75,1730
81,0,01761,Len Mattiace,-87,4.74,1645
83,0,12652,Cameron Beckman,-86,4.70,1415
83,0,20127,Chris Riley,-86,4.69,1395
85,0,06036,Scott Dunlap,-85,4.72,1500
85,0,01361,Dan Forsman,-85,4.73,1590
85,0,06617,Brian Henninger,-85,4.75,1695
85,0,01724,Jeff Maggert,-85,4.69,1355
89,0,06315,Pete Jordan,-83,4.74,1620
89,0,06332,Neal Lancaster,-83,4.75,1670
89,0,06581,David Sutherland,-83,4.74,1580
92,0,01035,Tommy Armour III,-82,4.73,1540
92,0,01378,David Frost,-82,4.70,1380
92,0,06643,Paul Goydos,-82,4.75,1635
92,0,01677,Tom Lehman,-82,4.68,1300
96,0,01014,Fulton Allem,-81,4.67,1245
96,0,01203,Russ Cochran,-81,4.72,1470
96,0,01748,Doug Martin,-81,4.76,1690
99,0,01116,Michael Bradley,-80,4.70,1355
99,0,07763,Doug Dunakey,-80,4.74,1535
99,0,12823,Carlos Franco,-80,4.65,1150
99,0,02146,Payne Stewart,-80,4.66,1175
103,0,10962,Bradley Hughes,-79,4.77,1725
103,0,02257,Brian Watts,-79,4.72,1425
105,0,01157,Tom Byrum,-78,4.75,1555
106,0,01042,Paul Azinger,-77,4.70,1290
106,0,01385,Jim Gallagher Jr.,-77,4.73,1425
106,0,01533,P.H. Horgan III,-77,4.79,1795
106,0,01823,Larry Mize,-77,4.67,1180
106,0,02007,Larry Rinker,-77,4.75,1530
106,0,08375,Paul Stankowski,-77,4.72,1390
106,0,10425,Jay Williamson,-77,4.74,1465
113,0,01510,Nolan Henke,-76,4.74,1470
114,0,06809,Bob Burns,-75,4.75,1525
114,0,01185,Brandel Chamblee,-75,4.71,1315
116,0,01127,Danny Briggs,-74,4.72,1325
116,0,01249,John Daly,-74,4.67,1110
116,0,01261,Jay Delsing,-74,4.73,1365
116,0,01996,Mike Reid,-74,4.72,1315
120,0,01331,Rick Fehr,-73,4.71,1275
120,0,06140,Sean Murphy,-73,4.76,1535
120,0,01920,Craig Parry,-73,4.63,990
120,0,07749,Brett Quigley,-73,4.65,1055
120,0,02008,Lee Rinker,-73,4.77,1585
125,0,01072,Chip Beck,-72,4.72,1300
125,0,02101,Joey Sindelar,-72,4.72,1305
125,0,02223,Bob Tway,-72,4.78,1610
128,0,01024,Billy Andrade,-71,4.77,1545
128,0,06012,Greg Kraft,-71,4.79,1670
128,0,10213,Dicky Pride,-71,4.76,1500
128,0,02106,Chris Smith,-71,4.74,1365
132,0,08537,J.P. Hayes,-70,4.79,1645
132,0,01928,Corey Pavin,-70,4.75,1395
132,0,07753,Kevin Wentworth,-70,4.72,1270
135,0,01266,Clark Dennis,-69,4.78,1545
135,0,06621,Joe Durant,-69,4.74,1345
135,0,01457,Jay Haas,-69,4.75,1365
138,0,01313,Steve Elkington,-68,4.71,1185
139,0,20498,Briny Baird,-67,4.77,1435
139,0,08553,Lee Porter,-67,4.78,1555
139,0,06527,Steve Stricker,-67,4.73,1260
142,0,01771,Blaine McCallister,-66,4.80,1650
142,0,10457,Frank Nobilo,-66,4.77,1445
142,0,23349,Charles Warren,-66,4.74,1255
145,0,08123,Jeff Brehaut,-65,4.77,1405
145,0,12660,Jesper Parnevik,-65,4.71,1135
147,0,01329,Brad Faxon,-64,4.73,1195
147,0,06064,Jeff Gallagher,-64,4.80,1640
147,0,10107,Deane Pappas,-64,4.78,1485
150,0,01226,Fred Couples,-63,4.67,950
151,0,07781,Ty Armstrong,-62,4.77,1355
151,0,01887,Mark O'Meara,-62,4.68,965
153,0,01139,Olin Browne,-61,4.79,1430
153,0,01219,John Cook,-61,4.78,1385
153,0,06613,Tommy Tolles,-61,4.78,1395
156,0,01968,Nick Price,-60,4.69,980
157,0,01093,Ronnie Black,-58,4.71,995
158,0,06004,Stephen Ames,-56,4.71,950
158,0,11123,Chris Couch,-56,4.78,1285
160,0,06522,Ernie Els,-55,4.73,1020
161,0,23614,Rich Beem,-54,4.77,1185
161,0,01374,Robin Freeman,-54,4.81,1425
163,0,02133,Craig Stadler,-53,4.70,875
164,0,01040,Emlyn Aubrey,-52,4.71,895
164,0,20213,Katsumasa Miyamoto,-52,4.76,1075
164,0,02279,Mark Wiebe,-52,4.80,1320
167,0,07101,Dave Stockton Jr.,-51,4.84,1555
168,0,10733,Kent Jones,-47,4.80,1205
168,0,02131,Mike Springer,-47,4.85,1520
168,0,12663,Phil Tataurangi,-47,4.81,1270
171,0,10569,Mike Brisky,-45,4.83,1305
172,0,20124,Alan Bratton,-44,4.82,1235
172,0,19846,Brian Gay,-44,4.82,1255
172,0,01891,David Ogrin,-44,4.78,1005
172,0,02321,Fuzzy Zoeller,-44,4.76,920
176,0,01388,Robert Gamez,-42,4.81,1095
177,0,06655,Geoffrey Sisk,-41,4.85,1340
178,0,10963,Jimmy Green,-40,4.85,1305
178,0,01599,Steve Jones,-40,4.79,975
178,0,01705,Tim Loustalot,-40,4.83,1190
181,0,23623,Bo Van Pelt,-38,4.86,1345
182,0,02242,Lanny Wadkins,-36,4.82,995
183,0,02099,Scott Simpson,-34,4.83,995
184,0,01975,Tom Purtzer,-32,4.83,945
184,0,22292,David Seawell,-32,4.83,935
186,0,01633,Tom Kite,-31,4.84,985
186,0,02267,D.A. Weibring,-31,4.82,885
188,0,21959,Ted Purdy,-29,4.88,1160
188,0,02023,Clarence Rose,-29,4.84,885
190,0,02294,Willie Wood,-26,4.89,1230
191,0,01905,Joe Ozaki,-22,4.88,880
192,0,01604,Steve Jurgensen,-19,4.90,965
