RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,12782,Tim Herron,342,14
2,0,01569,Peter Jacobsen,339,4
3,0,12660,Jesper Parnevik,330,29
4,0,20572,Rod Pampling,300,11
5,0,08339,Spike McRoy,288,33
6,0,20593,Greg Chalmers,265,57
7,0,20095,Carl Paulson,260,15
8,0,01706,Davis Love III,249,5
9,0,08537,J.P. Hayes,237,35
10,0,01619,Skip Kendall,236,28
11,0,01457,Jay Haas,233,3
12,0,06515,Shaun Micheel,232,7
13,0,10860,Justin Leonard,229,11
14,0,01378,David Frost,224,12
15,0,06617,Brian Henninger,220,31
16,0,19904,Paul Lawrie,217,18
17,0,20568,Anthony Painter,215,10
18,0,10809,Jim Furyk,214,7
19,0,01139,Olin Browne,210,94
19,0,08931,Glen Day,210,3
19,0,01761,Len Mattiace,210,9
19,0,02010,Loren Roberts,210,5
23,0,08793,Tiger Woods,209,1
24,0,02104,Jeff Sluman,199,79
25,0,23036,Chris Anderson,198,25
25,0,01042,Paul Azinger,198,57
27,0,01307,Joel Edwards,193,18
28,0,21731,Freddie Jacobson,192,23
28,0,12680,Shigeki Maruyama,192,34
30,0,01577,Lee Janzen,190,15
30,0,07749,Brett Quigley,190,18
32,0,01381,Fred Funk,189,14
33,0,02002,John Riegger,187,15
34,0,20498,Briny Baird,185,8
35,0,06373,José María Olazábal,183,86
36,0,02230,Stan Utley,182,54
37,0,11032,Frank Lickliter II,181,6
37,0,20548,Hidemichi Tanaka,181,7
39,0,08123,Jeff Brehaut,180,17
39,0,12645,Brent Geiberger,180,5
39,0,12662,Thomas Levet,180,5
39,0,12602,Dean Wilson,180,30
43,0,06078,Esteban Toledo,179,27
44,0,07457,Steve Flesch,178,1
44,0,01553,John Huston,178,2
44,0,10213,Dicky Pride,178,21
47,0,20940,Kenichi Kuboya,177,0
47,0,20127,Chris Riley,177,26
49,0,08547,John Maginnes,176,20
50,0,20229,Stewart Cink,175,33
51,0,19846,Brian Gay,174,6
52,0,20848,Ángel Cabrera,173,17
52,0,06575,Dudley Hart,173,40
54,0,20121,Todd Fischer,172,21
55,0,01388,Robert Gamez,171,66
55,0,26420,Richard Johnson,171,66
55,0,01928,Corey Pavin,171,6
55,0,02214,Kirk Triplett,171,12
59,0,01475,Donnie Hammond,170,10
60,0,08337,Mike Heinen,167,9
61,0,20573,Scott Laycock,165,34
62,0,20098,Stuart Appleby,163,8
63,0,02239,Scott Verplank,160,2
64,0,08545,Glen Hnatiuk,159,2
65,0,01132,Mark Brooks,158,24
65,0,02106,Chris Smith,158,12
67,0,10821,Toshi Izawa,157,2
67,0,20663,Brenden Pappas,157,12
67,0,12755,Vance Veazey,157,32
70,0,21805,Harrison Frazar,156,29
71,0,06251,Chris DiMarco,155,22
71,0,20157,Retief Goosen,155,8
71,0,07941,Mike Grob,155,8
71,0,10585,Scott McCarron,155,19
71,0,01810,Phil Mickelson,155,0
71,0,12663,Phil Tataurangi,155,74
77,0,06567,Vijay Singh,153,3
78,0,01329,Brad Faxon,152,34
78,0,01948,Tim Petrovic,152,1
78,0,02223,Bob Tway,152,24
81,0,10107,Deane Pappas,150,150
81,0,10423,Mike Weir,150,22
83,0,12823,Carlos Franco,149,3
84,0,01098,Jay Don Blake,148,11
84,0,23983,Luke Donald,148,9
86,0,07867,Woody Austin,147,22
86,0,21806,Paul Gow,147,32
88,0,01418,Bill Glasson,146,14
88,0,22548,Patrick Sheehan,146,1
90,0,22371,Aaron Baddeley,144,68
90,0,19825,Darren Clarke,144,58
90,0,01766,Billy Mayfair,144,5
90,0,01941,Tom Pernice Jr.,144,4
90,0,06581,David Sutherland,144,3
95,0,06621,Joe Durant,143,24
96,0,02170,Hal Sutton,142,30
96,0,10425,Jay Williamson,142,142
98,0,01024,Billy Andrade,141,6
98,0,23135,Tim Clark,141,24
98,0,06527,Steve Stricker,141,47
101,0,20771,Steven Alker,140,21
101,0,20634,Peter Lonard,140,140
103,0,24357,K.J. Choi,139,12
103,0,22624,Joel Kribel,139,1
103,0,01927,Dennis Paulson,139,21
106,0,07223,Brian Bateman,138,5
106,0,06064,Jeff Gallagher,138,6
106,0,01938,David Peoples,138,2
106,0,21878,Mark Wilson,138,6
110,0,23656,Jason Caron,137,49
110,0,01320,Bob Estes,137,18
110,0,22046,Geoff Ogilvy,137,37
110,0,02101,Joey Sindelar,137,20
114,0,01261,Jay Delsing,136,56
114,0,01527,Scott Hoch,136,12
114,0,01945,Kenny Perry,136,23
117,0,06034,Marco Dawson,135,13
117,0,01707,Steve Lowery,135,19
119,0,06090,Jim McGovern,134,64
119,0,22913,John Rollins,134,2
119,0,02257,Brian Watts,134,23
122,0,24356,Jason Buha,133,22
122,0,01226,Fred Couples,133,15
122,0,06475,Jeff Klein,133,50
122,0,07101,Dave Stockton Jr.,133,27
126,0,20623,Gavin Coles,132,16
126,0,06332,Neal Lancaster,132,0
126,0,01723,Andrew Magee,132,24
126,0,20628,Arron Oberholser,132,62
126,0,20566,Kaname Yokoo,132,45
131,0,22892,Jason Gore,131,14
131,0,21961,Charles Howell III,131,16
133,0,21739,Aaron Barber,129,91
133,0,06573,Brandt Jobe,129,47
135,0,12652,Cameron Beckman,128,9
135,0,19881,Robert Damron,128,78
135,0,12705,Cliff Kresge,128,15
135,0,06595,Kevin Sutherland,128,9
139,0,21633,Steve Allan,127,6
139,0,20472,Alex Cejka,127,26
139,0,01823,Larry Mize,127,36
142,0,10201,Matt Gogel,126,34
143,0,23541,Ben Crane,125,13
143,0,01249,John Daly,125,6
145,0,25692,Akio Sadakata,124,15
146,0,12760,Danny Ellis,123,8
146,0,08725,Tom Gillis,123,21
146,0,20645,John Senden,123,34
146,0,02246,Duffy Waldorf,123,52
150,0,07721,Pat Bates,122,9
150,0,01361,Dan Forsman,122,92
152,0,08075,Jerry Kelly,121,7
152,0,02294,Willie Wood,121,21
154,0,01666,Bernhard Langer,120,0
154,0,01920,Craig Parry,120,42
154,0,02099,Scott Simpson,120,19
154,0,27095,Nick Watney,120,43
158,0,01157,Tom Byrum,119,3
158,0,01385,Jim Gallagher Jr.,119,16
158,0,06643,Paul Goydos,119,119
158,0,01968,Nick Price,119,4
162,0,20029,Notah Begay III,118,0
162,0,23125,Brad Elder,118,5
162,0,23353,J.J. Henry,118,13
162,0,01685,J.L. Lewis,118,5
162,0,08375,Paul Stankowski,118,52
167,0,01724,Jeff Maggert,117,0
168,0,01035,Tommy Armour III,116,24
169,0,12388,Michael Clark II,115,102
169,0,01306,David Edwards,115,23
169,0,02049,Gene Sauers,115,12
169,0,20396,Lee Westwood,115,21
173,0,12510,Chad Campbell,114,28
173,0,01219,John Cook,114,47
173,0,20382,Stephen Leaney,114,13
176,0,01797,Rocco Mediate,113,9
177,0,10733,Kent Jones,112,19
178,0,01161,Mark Calcavecchia,111,48
178,0,23552,Hank Kuehne,111,4
178,0,10565,Ian Leggatt,111,10
178,0,01771,Blaine McCallister,111,4
178,0,10912,Craig Perks,111,1
178,0,02007,Larry Rinker,111,8
184,0,20436,Garrett Willis,110,17
185,0,19824,Craig Barlow,109,14
185,0,20766,Padraig Harrington,109,19
187,0,25190,Jeff Quinney,108,108
187,0,22293,Heath Slocum,108,15
189,0,06004,Stephen Ames,107,59
189,0,01313,Steve Elkington,107,3
189,0,20585,Niclas Fasth,107,0
192,0,01175,Jim Carter,106,21
192,0,01185,Brandel Chamblee,106,6
192,0,01473,Todd Hamilton,106,41
192,0,23177,Kenneth Staton,106,11
196,0,24361,Pat Perez,105,0
197,0,25345,Carl Pettersson,104,39
197,0,02020,Eduardo Romero,104,39
197,0,22295,Darron Stiles,104,5
200,0,10885,Robert Allenby,103,5
201,0,01142,Bart Bryant,102,2
201,0,26950,John Morgan,102,12
203,0,20099,Doug Barron,100,7
203,0,23338,David Gossett,100,13
203,0,08633,Per-Ulrik Johansson,100,13
203,0,01887,Mark O'Meara,100,15
207,0,01326,Nick Faldo,99,25
207,0,22986,Søren Kjeldsen,99,99
207,0,01677,Tom Lehman,99,6
207,0,22405,Justin Rose,99,8
207,0,10649,Tom Scherrer,99,34
212,0,22621,Ben Curtis,98,23
212,0,23621,Rory Sabbatini,98,13
212,0,26489,Cameron Yancey,98,29
215,0,12394,Tom Carter,97,91
215,0,06522,Ernie Els,97,33
215,0,22253,Taichiro Kiyota,97,97
215,0,23108,Matt Kuchar,97,87
215,0,07235,John Morse,97,17
220,0,19972,José Coceres,96,0
220,0,09011,David Duval,96,3
222,0,25031,Andy Miller,95,52
222,0,25396,Kevin Na,95,12
222,0,02135,Mike Standly,95,15
222,0,25450,Ty Tryon,95,11
226,0,02206,David Toms,93,4
227,0,01549,Mike Hulbert,92,48
228,0,06809,Bob Burns,91,57
228,0,01444,Ken Green,91,3
228,0,06012,Greg Kraft,91,2
231,0,23614,Rich Beem,90,26
232,0,12661,Todd Barranger,89,4
232,0,07003,David Berganio Jr.,89,11
232,0,08635,Colin Montgomerie,89,0
232,0,23497,Tag Ridings,89,16
232,0,11011,Mike Sposa,89,0
237,0,24925,Jonathan Byrd,88,21
237,0,20473,Ignacio Garrido,88,9
237,0,19817,Michael Muehr,88,17
