RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
97,0,32366,Kevin Chappell,70.890,6194,- 26.600,87
98,0,30926,Chris Kirk,70.891,6286,23.341,89
99,0,26951,Johnson Wagner,70.899,6254,- 14.895,88
100,0,33122,Russell Knox,70.905,4792,29.538,68
101,0,22293,Heath Slocum,70.911,6307,4.100,89
102,0,27141,J.B. Holmes,70.924,6111,- 11.556,86
103,0,23353,J.J. Henry,70.939,6324,- 10.466,89
104,0,25240,D.A. Points,70.946,6243,.227,88
105,0,01766,Billy Mayfair,70.948,6110,- 8.484,86
106,0,27330,Josh Teater,70.953,6592,6.611,93
107,0,08075,Jerry Kelly,70.955,5948,12.192,84
108,0,26289,Boo Weekley,70.966,4976,- 8.391,70
109,0,11123,Chris Couch,70.977,4182,5.631,59
110,0,27936,Martin Laird,70.989,5212,- 29.837,73
111,0,23718,Nathan Green,70.991,4880,18.358,69
112,0,24663,Y.E. Yang,71.005,4449,- 46.665,62
113,0,24490,George McNeill,71.011,6058,- 22.027,85
114,0,33419,Cameron Tringale,71.023,6266,- 15.961,88
115,0,23800,Bryce Molder,71.028,5614,- 2.783,79
116,0,20572,Rod Pampling,71.038,5984,- 16.832,84
117,0,23325,Vaughn Taylor,71.059,5607,6.699,79
118,0,29926,Danny Lee,71.062,4958,16.341,70
118,0,23548,Bill Lunde,71.062,5605,8.881,79
120,0,06573,Brandt Jobe,71.064,4077,- 26.356,57
121,0,27770,Camilo Villegas,71.079,5456,17.115,77
122,0,20098,Stuart Appleby,71.095,5029,18.778,71
123,0,22371,Aaron Baddeley,71.113,5152,- 31.895,72
124,0,23621,Rory Sabbatini,71.125,5988,- 13.505,84
125,0,12716,Charley Hoffman,71.139,6276,- 15.750,88
126,0,29476,Kyle Reifers,71.160,6110,9.778,86
127,0,24846,Ricky Barnes,71.163,6280,- 17.686,88
128,0,27302,Garth Mulroy,71.192,4054,3.920,57
129,0,28087,Kris Blanks,71.201,4652,- 23.917,65
130,0,24604,Hunter Haas,71.205,4653,- 24.670,65
131,0,32698,Bobby Gates,71.208,6054,- 1.325,85
132,0,01797,Rocco Mediate,71.218,4821,21.850,68
133,0,23409,James Driscoll,71.246,5914,- .601,83
134,0,27120,Troy Matteson,71.247,6998,- 15.754,98
135,0,24507,Jason Bohn,71.248,5491,- 4.913,77
136,0,22961,David Mathis,71.333,5792,- 14.044,81
137,0,26476,Chez Reavie,71.334,5935,- 14.288,83
138,0,29478,Kevin Kisner,71.342,4618,19.227,65
139,0,10885,Robert Allenby,71.355,5458,- 34.995,76
140,0,26300,Matt Jones,71.367,3771,11.425,53
141,0,22378,Trevor Immelman,71.370,5466,- 41.891,76
142,0,21878,Mark Wilson,71.375,5585,- 17.727,78
143,0,20623,Gavin Coles,71.397,4971,26.764,70
144,0,32334,Charlie Beljan,71.401,4046,23.848,57
145,0,27064,Jhonattan Vegas,71.440,5507,- 6.133,77
146,0,30944,Jason Kokrak,71.445,5340,18.397,75
147,0,20574,Mathew Goggin,71.449,4482,19.285,63
148,0,19970,Robert Karlsson,71.453,3735,- 19.463,52
149,0,20229,Stewart Cink,71.483,4827,- 37.619,67
150,0,06251,Chris DiMarco,71.488,5792,- 1.432,81
151,0,30692,Scott Stallings,71.490,5573,3.247,78
152,0,24494,Erik Compton,71.499,5502,3.402,77
153,0,31558,J.J. Killeen,71.502,6943,- 7.318,97
154,0,06004,Stephen Ames,71.511,3882,- 20.403,54
155,0,28308,Troy Kelly,71.531,4566,11.965,64
156,0,30750,Tommy Gainey,71.540,7014,- 3.084,98
157,0,25562,Andres Romero,71.543,4606,- 27.268,64
158,0,31323,Gary Woodland,71.552,4969,- 31.940,69
159,0,23788,D.J. Trahan,71.563,4929,8.841,69
160,0,22348,Nick O'Hern,71.579,5303,- 6.141,74
161,0,20848,Ángel Cabrera,71.581,3890,- 24.631,54
162,0,10860,Justin Leonard,71.583,5377,- 8.286,75
163,0,25892,Steve Wheatcroft,71.584,3712,10.348,52
164,0,28259,Sangmoon Bae,71.629,5550,- 34.556,77
165,0,21407,Arjun Atwal,71.634,5357,15.565,75
166,0,26287,Roland Thatcher,71.646,3776,21.242,53
167,0,06036,Scott Dunlap,71.653,3783,14.610,53
168,0,33120,Mark Anderson,71.692,5224,9.488,73
169,0,27556,Ted Potter Jr.,71.710,5530,- 8.310,77
170,0,12652,Cameron Beckman,71.726,5520,2.874,77
171,0,21805,Harrison Frazar,71.739,3883,- 9.088,54
172,0,30711,Colt Knost,71.798,5541,- 12.570,77
173,0,29479,Scott Brown,71.835,4503,22.589,63
174,0,20850,Daniel Chopra,71.872,3808,1.208,53
175,0,30927,Brendon Todd,71.873,5306,12.575,74
176,0,27797,Derek Lamely,71.876,4590,10.055,64
177,0,29518,Brendan Steele,71.887,5251,- 3.237,73
178,0,28093,Miguel Angel Carballo,71.918,4947,15.362,69
179,0,24940,Edward Loar,71.922,4097,2.559,57
180,0,22548,Patrick Sheehan,71.950,4017,12.181,56
181,0,21350,Ryuji Imada,71.978,5462,8.320,76
182,0,25457,Alexandre Rocha,72.039,4160,18.273,58
183,0,01116,Michael Bradley,72.059,4517,22.729,63
184,0,29222,Billy Hurley III,72.116,4919,- 15.102,68
185,0,01941,Tom Pernice Jr.,72.137,4165,18.955,58
186,0,20070,Matt Bettencourt,72.182,5487,- 1.154,76
187,0,22582,Kyle Thompson,72.296,3535,7.498,49
188,0,06034,Marco Dawson,72.304,4170,23.648,58
189,0,23542,Tommy Biershenk,72.494,5213,6.545,72
190,0,27974,Sung Kang,72.571,5304,- 6.294,73
191,0,23903,Stephen Gangluff,72.995,4001,13.707,55
