RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,02206,David Toms,36,4
2,0,10809,Jim Furyk,28,5
2,0,25444,Justin Hicks,28,7
4,0,27072,Alvaro Quiros,27,0
5,0,23638,Brendon de Jonge,26,2
5,0,24399,Scott Gardiner,26,0
7,0,25572,Graeme McDowell,25,3
7,0,23623,Bo Van Pelt,25,4
9,0,29478,Kevin Kisner,24,1
10,0,25686,Jason Dufner,23,5
10,0,22293,Heath Slocum,23,0
10,0,33419,Cameron Tringale,23,0
13,0,24781,Hunter Mahan,22,2
14,0,21753,Brian Davis,21,0
14,0,06621,Joe Durant,21,1
14,0,26758,David Hearn,21,4
14,0,23706,Rashid Ismail,21,0
14,0,25198,Francesco Molinari,21,0
14,0,24361,Pat Perez,21,1
14,0,35541,John Peterson,21,0
14,0,26289,Boo Weekley,21,1
22,0,22378,Trevor Immelman,20,0
22,0,30852,Ryo Ishikawa,20,1
22,0,01666,Bernhard Langer,20,3
22,0,25396,Kevin Na,20,1
22,0,26679,Kevin Stadler,20,1
22,0,27214,Kevin Streelman,20,1
28,0,24507,Jason Bohn,19,0
28,0,23135,Tim Clark,19,0
28,0,25900,Lucas Glover,19,3
28,0,29222,Billy Hurley III,19,2
28,0,24511,Thongchai Jaidee,19,1
28,0,19958,Miguel Angel Jiménez,19,1
28,0,24024,Zach Johnson,19,1
28,0,24912,Will MacKenzie,19,3
28,0,32839,Hideki Matsuyama,19,1
28,0,30110,Kyle Stanley,19,1
28,0,27963,Chris Stroud,19,0
28,0,31560,Brian Stuard,19,1
28,0,25834,Daniel Summerhays,19,0
28,0,25349,Tim Wilkinson,19,1
42,0,20593,Greg Chalmers,18,1
42,0,23541,Ben Crane,18,4
42,0,37273,Derek Ernst,18,0
42,0,21209,Sergio Garcia,18,0
42,0,01706,Davis Love III,18,0
42,0,24490,George McNeill,18,0
42,0,26596,Ryan Moore,18,0
42,0,22046,Geoff Ogilvy,18,0
42,0,10213,Dicky Pride,18,2
42,0,24502,Adam Scott,18,0
42,0,27095,Nick Watney,18,1
53,0,07867,Woody Austin,17,3
53,0,29479,Scott Brown,17,0
53,0,01161,Mark Calcavecchia,17,0
53,0,23983,Luke Donald,17,4
53,0,20104,Ken Duke,17,0
53,0,30750,Tommy Gainey,17,0
53,0,27408,Martin Kaymer,17,1
53,0,36884,Ben Kohles,17,2
53,0,01724,Jeff Maggert,17,1
53,0,30163,Henrik Norlander,17,1
