RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
167,0,26476,Chez Reavie,71.02,3835,54
168,0,22056,Cameron Percy,71.03,2486,35
168,0,29221,Webb Simpson,71.03,2131,30
170,0,34610,Matthias Schwab,71.04,3907,55
170,0,48119,Ben Taylor,71.04,3765,53
172,0,34431,Robert Streb,71.05,2842,40
173,0,51349,Nico Echavarria,71.06,2558,36
174,0,40250,Taylor Pendrith,71.12,3485,49
175,0,52372,Cameron Champ,71.15,2775,39
175,0,27974,Sung Kang,71.15,1850,26
177,0,28420,Ryan Brehm,71.23,3134,44
177,0,25686,Jason Dufner,71.23,3348,47
179,0,58967,Trevor Werbylo,71.24,3277,46
180,0,49453,Trevor Cone,71.25,3420,48
180,0,35901,Paul Haley II,71.25,3135,44
182,0,32139,Danny Willett,71.27,2138,30
183,0,32662,Michael Gligic,71.35,2854,40
183,0,33410,Andrew Landry,71.35,3425,48
185,0,35310,Lanto Griffin,71.45,2072,29
186,0,51414,Brent Grant,71.51,2932,41
186,0,52411,Kyle Westmoreland,71.51,2932,41
188,0,34409,David Lingmerth,71.52,3290,46
189,0,51491,Brandon Matthews,71.57,2147,30
190,0,51950,Max McGreevy,71.69,3728,52
191,0,31557,Jim Herman,71.79,2728,38
192,0,29970,Dylan Frittelli,72.31,3254,45
193,0,27095,Nick Watney,72.49,2827,39
