RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01388,Robert Gamez,3.94,1451,368
2,0,06567,Vijay Singh,3.95,1987,503
3,0,01381,Fred Funk,3.96,2224,562
3,0,10809,Jim Furyk,3.96,1787,451
3,0,01810,Phil Mickelson,3.96,1962,495
3,0,20127,Chris Riley,3.96,2111,533
7,0,08545,Glen Hnatiuk,3.97,1947,490
7,0,08793,Tiger Woods,3.97,1417,357
9,0,01142,Bart Bryant,3.98,1341,337
9,0,01307,Joel Edwards,3.98,2107,529
9,0,21961,Charles Howell III,3.98,2342,588
9,0,02206,David Toms,3.98,2161,543
13,0,20157,Retief Goosen,3.99,1148,288
13,0,01677,Tom Lehman,3.99,1494,374
13,0,20572,Rod Pampling,3.99,1908,478
13,0,23621,Rory Sabbatini,3.99,1317,330
17,0,06004,Stephen Ames,4.00,1856,464
17,0,06251,Chris DiMarco,4.00,2241,560
17,0,23983,Luke Donald,4.00,2205,551
17,0,06621,Joe Durant,4.00,1838,460
17,0,01553,John Huston,4.00,1975,494
17,0,01797,Rocco Mediate,4.00,1535,384
17,0,01945,Kenny Perry,4.00,1992,498
17,0,02106,Chris Smith,4.00,2110,528
25,0,10885,Robert Allenby,4.01,2051,511
25,0,01024,Billy Andrade,4.01,2007,500
25,0,20098,Stuart Appleby,4.01,1960,489
25,0,01157,Tom Byrum,4.01,1616,403
25,0,12510,Chad Campbell,4.01,2258,563
25,0,20229,Stewart Cink,4.01,1826,455
25,0,23135,Tim Clark,4.01,1551,387
25,0,01219,John Cook,4.01,1725,430
25,0,01329,Brad Faxon,4.01,1809,451
25,0,01361,Dan Forsman,4.01,1655,413
25,0,19846,Brian Gay,4.01,2411,601
25,0,23338,David Gossett,4.01,1986,495
25,0,01619,Skip Kendall,4.01,2063,514
25,0,11032,Frank Lickliter II,4.01,1913,477
25,0,06515,Shaun Micheel,4.01,2055,512
25,0,01938,David Peoples,4.01,2191,547
25,0,20548,Hidemichi Tanaka,4.01,2168,540
25,0,12663,Phil Tataurangi,4.01,1827,456
