RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,32070,Rafael Campos,63.00,63,1
2,0,34256,Andrew Putnam,64.00,64,1
2,0,52666,Sami Valimaki,64.00,64,1
4,0,39546,Keith Mitchell,64.50,129,2
5,0,52955,Ludvig Ãberg,65.00,130,2
5,0,51890,Greyson Sigg,65.00,65,1
5,0,57366,Cameron Young,65.00,65,1
8,0,52375,Doug Ghim,65.67,197,3
8,0,25900,Lucas Glover,65.67,197,3
10,0,51766,Wyndham Clark,66.00,198,3
10,0,39977,Max Homa,66.00,66,1
10,0,48117,Kurt Kitayama,66.00,66,1
10,0,24502,Adam Scott,66.00,66,1
14,0,46442,Maverick McNealy,66.33,199,3
14,0,52513,Carson Young,66.33,199,3
16,0,47591,Eric Cole,66.50,133,2
16,0,47993,Denny McCarthy,66.50,133,2
18,0,29725,Tony Finau,67.00,67,1
18,0,54576,Patrick Fishburn,67.00,67,1
18,0,33399,Adam Hadwin,67.00,134,2
18,0,47988,Nick Hardy,67.00,67,1
18,0,34587,Chan Kim,67.00,67,1
18,0,37455,Si Woo Kim,67.00,67,1
18,0,52215,Robert MacIntyre,67.00,67,1
18,0,32839,Hideki Matsuyama,67.00,201,3
18,0,46113,Ryan McCormick,67.00,67,1
18,0,59143,Mac Meissner,67.00,67,1
18,0,47995,Davis Riley,67.00,67,1
29,0,59836,Pierceson Coody,67.33,202,3
29,0,27644,Brian Harman,67.33,202,3
31,0,50497,Adrien Dumont de Chassart,67.50,135,2
31,0,57900,Chandler Phillips,67.50,270,4
31,0,39324,J.J. Spaun,67.50,135,2
34,0,34255,Joseph Bramlett,68.00,68,1
34,0,32367,Jorge Campillo,68.00,68,1
34,0,28089,Jason Day,68.00,68,1
34,0,47663,Kevin Dougherty,68.00,136,2
34,0,29535,Brice Garnett,68.00,68,1
34,0,54591,Ben Griffin,68.00,340,5
34,0,31646,Emiliano Grillo,68.00,204,3
34,0,35532,Tom Hoge,68.00,272,4
34,0,35461,Beau Hossler,68.00,136,2
34,0,29908,C.T. Pan,68.00,136,2
34,0,40250,Taylor Pendrith,68.00,68,1
34,0,36699,Patrick Rodgers,68.00,68,1
34,0,30927,Brendon Todd,68.00,68,1
34,0,48887,Matt Wallace,68.00,272,4
34,0,51894,Vince Whaley,68.00,136,2
34,0,48319,Tom Whitney,68.00,136,2
34,0,47483,Will Zalatoris,68.00,136,2
51,0,39997,Corey Conners,68.33,205,3
51,0,40115,Adam Svensson,68.33,205,3
53,0,57975,Harry Hall,68.50,137,2
53,0,60067,Joe Highsmith,68.50,137,2
53,0,47679,Victor Perez,68.50,137,2
53,0,27214,Kevin Streelman,68.50,137,2
57,0,39975,Michael Kim,68.60,343,5
58,0,36801,Mark Hubbard,68.67,412,6
59,0,54783,Dylan Wu,68.75,275,4
60,0,40026,Daniel Berger,69.00,69,1
60,0,40058,Zac Blair,69.00,69,1
60,0,60767,Blaine Hale Jr.,69.00,69,1
60,0,29420,Billy Horschel,69.00,138,2
60,0,55182,Tom Kim,69.00,69,1
60,0,28775,Nate Lashley,69.00,69,1
60,0,37378,Min Woo Lee,69.00,138,2
60,0,34466,Peter Malnati,69.00,69,1
60,0,26596,Ryan Moore,69.00,69,1
60,0,49947,Taylor Moore,69.00,207,3
60,0,28252,Seamus Power,69.00,69,1
60,0,47983,Chad Ramey,69.00,69,1
60,0,48081,Xander Schauffele,69.00,69,1
60,0,27139,David Skinns,69.00,138,2
60,0,33486,Roger Sloan,69.00,138,2
60,0,32333,Kevin Tway,69.00,69,1
60,0,31323,Gary Woodland,69.00,69,1
77,0,45522,Christiaan Bezuidenhout,69.50,139,2
77,0,35310,Lanto Griffin,69.50,139,2
79,0,25493,Nick Taylor,69.67,209,3
80,0,51287,Ryo Hisatsune,69.80,349,5
81,0,37212,Paul Barjon,70.00,70,1
81,0,34021,Bud Cauley,70.00,140,2
81,0,57362,Austin Eckroat,70.00,70,1
81,0,30911,Tommy Fleetwood,70.00,70,1
81,0,56149,Wilson Furr,70.00,140,2
81,0,34563,Chesson Hadley,70.00,140,2
81,0,35506,Mackenzie Hughes,70.00,280,4
81,0,48153,Matthieu Pavon,70.00,70,1
81,0,46414,Aaron Rai,70.00,70,1
81,0,50484,Hayden Springer,70.00,70,1
81,0,49960,Sepp Straka,70.00,70,1
81,0,50493,Justin Suh,70.00,70,1
93,0,47347,Adam Schenk,70.33,211,3
93,0,40006,Erik van Rooyen,70.33,211,3
95,0,59095,Chris Gotterup,70.50,141,2
95,0,54421,Garrick Higgo,70.50,141,2
95,0,47420,Jake Knapp,70.50,141,2
95,0,36884,Ben Kohles,70.50,141,2
95,0,37275,Sam Ryder,70.50,141,2
95,0,46441,Robby Shelton,70.50,141,2
95,0,48119,Ben Taylor,70.50,141,2
102,0,51349,Nico Echavarria,70.67,212,3
103,0,33408,Tyson Alexander,71.00,142,2
103,0,34374,Erik Barnes,71.00,71,1
103,0,32366,Kevin Chappell,71.00,142,2
103,0,36326,David Lipsky,71.00,142,2
103,0,27129,Luke List,71.00,71,1
103,0,55789,Taylor Montgomery,71.00,142,2
103,0,50525,Collin Morikawa,71.00,71,1
103,0,27330,Josh Teater,71.00,71,1
111,0,50188,S.H. Kim,71.20,356,5
112,0,50095,Austin Smotherman,71.33,214,3
113,0,32791,K.H. Lee,71.50,143,2
113,0,22405,Justin Rose,71.50,143,2
113,0,51634,Sahith Theegala,71.50,143,2
113,0,58168,Davis Thompson,71.50,143,2
117,0,22371,Aaron Baddeley,71.67,215,3
118,0,55708,Hayden Buckley,72.00,216,3
118,0,34076,Joel Dahmen,72.00,72,1
118,0,45609,Tyler Duncan,72.00,72,1
118,0,34099,Harris English,72.00,216,3
118,0,40162,Justin Lower,72.00,144,2
118,0,36871,Matt NeSmith,72.00,72,1
118,0,51070,Vincent Norrman,72.00,72,1
118,0,55893,Sam Stevens,72.00,72,1
126,0,27770,Camilo Villegas,72.33,217,3
127,0,27064,Jhonattan Vegas,72.50,145,2
128,0,33141,Keegan Bradley,73.00,73,1
128,0,59442,Parker Coody,73.00,73,1
128,0,29478,Kevin Kisner,73.00,73,1
128,0,30163,Henrik Norlander,73.00,73,1
128,0,55454,Carl Yuan,73.00,73,1
133,0,48699,Callum Tarren,74.00,74,1
134,0,47806,Raul Pereda,75.00,75,1
134,0,48867,Matti Schmid,75.00,75,1
136,0,52514,Trace Crowe,76.00,76,1
137,0,46340,Alex Smalley,77.00,77,1
