RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,29725,Tony Finau,7
1,0,24924,Bill Haas,7
1,0,32448,James Hahn,7
1,0,29926,Danny Lee,7
1,0,01810,Phil Mickelson,7
1,0,30692,Scott Stallings,7
7,0,29910,Blake Adams,6
7,0,24507,Jason Bohn,6
7,0,29479,Scott Brown,6
7,0,20472,Alex Cejka,6
7,0,24494,Erik Compton,6
7,0,30852,Ryo Ishikawa,6
7,0,24024,Zach Johnson,6
7,0,27933,John Merrick,6
7,0,23800,Bryce Molder,6
7,0,28486,Michael Putnam,6
7,0,35732,Wes Roach,6
7,0,27214,Kevin Streelman,6
19,0,28259,Sangmoon Bae,5
19,0,35545,Blayne Barber,5
19,0,40026,Daniel Berger,5
19,0,25364,Paul Casey,5
19,0,24357,K.J. Choi,5
19,0,23541,Ben Crane,5
19,0,28089,Jason Day,5
19,0,27436,Graham DeLaet,5
19,0,20104,Ken Duke,5
19,0,37273,Derek Ernst,5
19,0,28307,Matt Every,5
19,0,10809,Jim Furyk,5
19,0,46550,Brandon Hagy,5
19,0,27644,Brian Harman,5
19,0,34098,Russell Henley,5
19,0,12716,Charley Hoffman,5
19,0,27141,J.B. Holmes,5
19,0,39977,Max Homa,5
19,0,21961,Charles Howell III,5
19,0,36801,Mark Hubbard,5
19,0,26300,Matt Jones,5
19,0,29478,Kevin Kisner,5
19,0,36689,Brooks Koepka,5
19,0,01677,Tom Lehman,5
19,0,26851,Marc Leishman,5
19,0,33413,Ben Martin,5
19,0,28237,Rory McIlroy,5
19,0,24490,George McNeill,5
19,0,32640,Troy Merritt,5
19,0,25198,Francesco Molinari,5
19,0,26596,Ryan Moore,5
19,0,29289,S.Y. Noh,5
19,0,24140,Sean O'Hair,5
19,0,22046,Geoff Ogilvy,5
19,0,26329,Louis Oosthuizen,5
19,0,20572,Rod Pampling,5
19,0,25818,Scott Piercy,5
19,0,35451,Scott Pinckney,5
19,0,30946,Alex Prugh,5
19,0,34360,Patrick Reed,5
19,0,36699,Patrick Rodgers,5
19,0,22913,John Rollins,5
19,0,22405,Justin Rose,5
19,0,46501,Ollie Schniederjans,5
19,0,26331,Charl Schwartzel,5
19,0,29221,Webb Simpson,5
19,0,33418,Shawn Stefani,5
19,0,34431,Robert Streb,5
19,0,25834,Daniel Summerhays,5
19,0,34264,Hudson Swafford,5
19,0,33419,Cameron Tringale,5
19,0,23623,Bo Van Pelt,5
19,0,27095,Nick Watney,5
19,0,25804,Bubba Watson,5
19,0,25892,Steve Wheatcroft,5
74,0,24461,Thomas Aiken,4
74,0,20771,Steven Alker,4
74,0,29891,Scott Arnold,4
74,0,21407,Arjun Atwal,4
74,0,22371,Aaron Baddeley,4
74,0,24846,Ricky Barnes,4
74,0,32334,Charlie Beljan,4
74,0,33141,Keegan Bradley,4
74,0,24925,Jonathan Byrd,4
74,0,20848,Ángel Cabrera,4
74,0,12510,Chad Campbell,4
74,0,20593,Greg Chalmers,4
74,0,32366,Kevin Chappell,4
74,0,20229,Stewart Cink,4
74,0,28937,George Coetzee,4
74,0,25720,Chad Collins,4
74,0,46435,Austin Cook,4
74,0,34262,Jon Curran,4
74,0,01249,John Daly,4
74,0,21753,Brian Davis,4
74,0,23638,Brendon de Jonge,4
74,0,23983,Luke Donald,4
74,0,25369,Jamie Donaldson,4
74,0,34099,Harris English,4
74,0,25191,Gonzalo Fernandez-Castaño,4
74,0,28500,Martin Flores,4
74,0,30736,Oscar Fraustro,4
74,0,30750,Tommy Gainey,4
74,0,29535,Brice Garnett,4
74,0,24358,Robert Garrigus,4
74,0,08725,Tom Gillis,4
74,0,25900,Lucas Glover,4
74,0,28679,Fabián Gómez,4
74,0,29720,Andres Gonzales,4
74,0,20157,Retief Goosen,4
74,0,22892,Jason Gore,4
74,0,31646,Emiliano Grillo,4
74,0,35539,Luke Guthrie,4
74,0,01458,Jerry Haas,4
74,0,34563,Chesson Hadley,4
74,0,33399,Adam Hadwin,4
74,0,20766,Padraig Harrington,4
74,0,26758,David Hearn,4
74,0,23353,J.J. Henry,4
74,0,31557,Jim Herman,4
74,0,12782,Tim Herron,4
74,0,33461,Morgan Hoffmann,4
74,0,35532,Tom Hoge,4
74,0,34296,Wes Homan,4
74,0,29420,Billy Horschel,4
74,0,34174,John Huh,4
74,0,30925,Dustin Johnson,4
74,0,12195,Tom Johnson,4
74,0,08075,Jerry Kelly,4
74,0,37454,Whee Kim,4
74,0,30926,Chris Kirk,4
74,0,30711,Colt Knost,4
74,0,33122,Russell Knox,4
74,0,30944,Jason Kokrak,4
74,0,23108,Matt Kuchar,4
74,0,27936,Martin Laird,4
74,0,34261,Scott Langley,4
74,0,29670,Pablo Larrazabal,4
74,0,27466,Spencer Levin,4
74,0,35296,Haotong Li,4
74,0,34409,David Lingmerth,4
74,0,01706,Davis Love III,4
74,0,23548,Bill Lunde,4
74,0,24912,Will MacKenzie,4
74,0,24781,Hunter Mahan,4
74,0,32839,Hideki Matsuyama,4
74,0,25396,Kevin Na,4
74,0,27119,Koumei Oda,4
74,0,33667,Carlos Ortiz,4
74,0,28475,Jeff Overton,4
74,0,20691,Greg Owen,4
74,0,34130,Sung Joon Park,4
74,0,22056,Cameron Percy,4
74,0,24361,Pat Perez,4
74,0,25345,Carl Pettersson,4
74,0,32876,Martin Piller,4
74,0,34256,Andrew Putnam,4
74,0,26435,Angelo Que,4
74,0,31193,Jim Renner,4
74,0,23621,Rory Sabbatini,4
74,0,20645,John Senden,4
74,0,06567,Vijay Singh,4
74,0,33486,Roger Sloan,4
74,0,22293,Heath Slocum,4
74,0,35891,Cameron Smith,4
74,0,27649,Brandt Snedeker,4
74,0,34046,Jordan Spieth,4
74,0,29518,Brendan Steele,4
74,0,21528,Henrik Stenson,4
74,0,27963,Chris Stroud,4
74,0,31560,Brian Stuard,4
74,0,35314,Andy Sullivan,4
74,0,29425,Andrew Svoboda,4
74,0,25493,Nick Taylor,4
74,0,23325,Vaughn Taylor,4
74,0,33448,Justin Thomas,4
74,0,28780,Nicholas Thompson,4
74,0,30927,Brendon Todd,4
74,0,02206,David Toms,4
74,0,29484,Peter Uihlein,4
74,0,28132,Tyrone Van Aswegen,4
74,0,27064,Jhonattan Vegas,4
74,0,02239,Scott Verplank,4
74,0,26951,Johnson Wagner,4
74,0,25632,Jimmy Walker,4
74,0,20396,Lee Westwood,4
74,0,36836,Cory Whitsett,4
74,0,25349,Tim Wilkinson,4
74,0,32139,Danny Willett,4
74,0,21878,Mark Wilson,4
74,0,08793,Tiger Woods,4
190,0,27796,Joe Affrunti,3
190,0,10885,Robert Allenby,3
190,0,31289,Benjamín Alvarado,3
190,0,33120,Mark Anderson,3
190,0,30978,Kiradech Aphibarnrat,3
190,0,20098,Stuart Appleby,3
190,0,19803,Ryan Armour,3
190,0,23048,Eric Axley,3
190,0,20070,Matt Bettencourt,3
190,0,10944,Thomas Bjørn,3
190,0,40058,Zac Blair,3
190,0,27895,Jonas Blixt,3
190,0,22764,Michael Block,3
190,0,25274,Steven Bowditch,3
190,0,01116,Michael Bradley,3
190,0,26499,Rafa Cabrera Bello,3
190,0,35450,Patrick Cantlay,3
190,0,34314,Sebastian Cappelen,3
190,0,32200,Roberto Castro,3
190,0,35540,Albin Choi,3
190,0,23135,Tim Clark,3
190,0,47906,Austin Connelly,3
190,0,39997,Corey Conners,3
190,0,22621,Ben Curtis,3
190,0,35376,Roberto Díaz,3
190,0,28339,Victor Dubuisson,3
190,0,25686,Jason Dufner,3
190,0,06522,Ernie Els,3
190,0,31416,Derek Fathauer,3
190,0,30911,Tommy Fleetwood,3
190,0,07457,Steve Flesch,3
190,0,32102,Rickie Fowler,3
190,0,29936,Ryan Fox,3
190,0,24083,Marcus Fraser,3
190,0,21805,Harrison Frazar,3
190,0,23366,Brian Gaffney,3
190,0,20376,Stephen Gallacher,3
190,0,21209,Sergio Garcia,3
190,0,20574,Mathew Goggin,3
190,0,29974,Branden Grace,3
190,0,45534,Jimmy Gunn,3
190,0,48135,Blair Hamilton,3
190,0,06575,Dudley Hart,3
190,0,34363,Tyrrell Hatton,3
190,0,20433,Mark Hensby,3
190,0,20608,David Howell,3
190,0,29222,Billy Hurley III,3
190,0,26908,Yuta Ikeda,3
190,0,22378,Trevor Immelman,3
190,0,27747,Hiroshi Iwata,3
190,0,21731,Freddie Jacobson,3
190,0,24511,Thongchai Jaidee,3
190,0,01577,Lee Janzen,3
190,0,06573,Brandt Jobe,3
190,0,27899,Rikard Karlberg,3
190,0,27408,Martin Kaymer,3
190,0,28308,Troy Kelly,3
190,0,37092,Hyung-Sung Kim,3
190,0,46302,Paul Kinnear,3
190,0,32757,Patton Kizzire,3
190,0,31420,Anirban Lahiri,3
190,0,26434,Antonio Lascuna,3
190,0,19904,Paul Lawrie,3
190,0,28092,D.H. Lee,3
190,0,10860,Justin Leonard,3
190,0,34579,Alexander Levy,3
190,0,24748,WC Liang,3
190,0,36326,David Lipsky,3
190,0,35300,Andrew Loupe,3
190,0,33204,Shane Lowry,3
190,0,26881,Jarrod Lyle,3
190,0,33199,Matteo Manassero,3
190,0,22961,David Mathis,3
190,0,10585,Scott McCarron,3
190,0,47994,Lee McCoy,3
190,0,25572,Graeme McDowell,3
190,0,31202,William McGirt,3
190,0,46442,Maverick McNealy,3
190,0,24039,Prom Meesawat,3
190,0,46048,Jordan Niebrugge,3
190,0,33968,Thorbjørn Olesen,3
190,0,23320,Ryan Palmer,3
190,0,29908,C.T. Pan,3
190,0,28723,John Parry,3
190,0,34709,Eddie Pepperell,3
190,0,25863,Rod Perry,3
190,0,35541,John Peterson,3
190,0,01948,Tim Petrovic,3
190,0,25240,D.A. Points,3
190,0,47567,Ben Polland,3
190,0,33592,Andy Pope,3
190,0,24138,Ian Poulter,3
190,0,07749,Brett Quigley,3
190,0,27072,Alvaro Quiros,3
190,0,46970,Jon Rahm,3
190,0,34358,Jonathan Randolph,3
190,0,26476,Chez Reavie,3
190,0,29476,Kyle Reifers,3
190,0,30237,Cory Renfrew,3
190,0,25562,Andres Romero,3
190,0,37076,Marcelo Rozo,3
190,0,39251,Ryan Ruffels,3
190,0,34087,Carlos Sainz Jr,3
190,0,29223,Sam Saunders,3
190,0,24502,Adam Scott,3
190,0,46441,Robby Shelton,3
190,0,40028,Justin Shin,3
190,0,28023,Byron Smith,3
190,0,02106,Chris Smith,3
190,0,30110,Kyle Stanley,3
190,0,24459,Richard Sterne,3
190,0,06527,Steve Stricker,3
190,0,33449,Zack Sucher,3
190,0,40115,Adam Svensson,3
190,0,27330,Josh Teater,3
190,0,37061,Matt Thompson,3
190,0,32150,Michael Thompson,3
190,0,23788,D.J. Trahan,3
190,0,32333,Kevin Tway,3
190,0,24457,Jaco Van Zyl,3
190,0,27770,Camilo Villegas,3
190,0,02246,Duffy Waldorf,3
190,0,25841,Marc Warren,3
190,0,32421,Romain Wattel,3
190,0,26289,Boo Weekley,3
190,0,10423,Mike Weir,3
190,0,20160,Charlie Wi,3
190,0,29454,Bernd Wiesberger,3
190,0,34265,Will Wilcox,3
190,0,31323,Gary Woodland,3
190,0,33870,Ashun Wu,3
190,0,46507,Bobby Wyatt,3
190,0,46932,Gunn Yang,3
190,0,24663,Y.E. Yang,3
324,0,23783,Felipe Aguilar,2
324,0,23540,Jason Allred,2
324,0,33948,Byeong Hun An,2
324,0,01035,Tommy Armour III,2
324,0,07867,Woody Austin,2
324,0,32354,Seuk-hyun Baek,2
324,0,12652,Cameron Beckman,2
324,0,45854,Thomas Birdsey,2
324,0,33803,Lucas Bjerregaard,2
324,0,06214,Guy Boros,2
324,0,24671,David Bradshaw,2
324,0,27318,Ted Brown,2
324,0,46443,Brian Campbell,2
324,0,32070,Rafael Campos,2
324,0,46504,Ashley Chesters,2
324,0,23699,Danny Chia,2
324,0,20850,Daniel Chopra,2
324,0,19825,Darren Clarke,2
324,0,45862,Jean-Philip Cornellier,2
324,0,31449,Jeff Corr,2
324,0,01235,Ben Crenshaw,2
324,0,33780,Nick Cullen,2
324,0,08931,Glen Day,2
324,0,35260,Kelvin Day,2
324,0,47959,Bryson DeChambeau,2
324,0,06251,Chris DiMarco,2
324,0,29954,Robert Dinwiddie,2
324,0,36983,Matt Dobyns,2
324,0,28751,Andrew Dodt,2
324,0,37338,Zecheng Dou,2
324,0,32582,Eric Dugas,2
324,0,45609,Tyler Duncan,2
324,0,46567,Paul Dunne,2
324,0,06621,Joe Durant,2
324,0,09011,David Duval,2
324,0,35213,Andrés Echavarría,2
324,0,23125,Brad Elder,2
324,0,01326,Nick Faldo,2
324,0,27896,Ross Fisher,2
324,0,29740,Brad Fritsch,2
324,0,21284,Hiroyuki Fujita,2
324,0,32105,Nicholas Fung,2
324,0,01381,Fred Funk,2
324,0,24399,Scott Gardiner,2
324,0,47528,Kevin Golding,2
324,0,37351,Oliver Goss,2
324,0,23338,David Gossett,2
324,0,06643,Paul Goydos,2
324,0,48083,Garland Green,2
324,0,39954,Cody Gribble,2
324,0,20378,Mathias Grönberg,2
324,0,24980,Scott Gutschewski,2
324,0,01473,Todd Hamilton,2
324,0,28380,Ryan Helminen,2
324,0,29930,Mike Hendry,2
324,0,25444,Justin Hicks,2
324,0,34073,Creighton Honeck,2
324,0,47989,Sam Horsfield,2
324,0,47791,T.J. Howe,2
324,0,28719,Mu Hu,2
324,0,24956,Mikko Ilonen,2
324,0,21350,Ryuji Imada,2
324,0,20832,Raphael Jacquelin,2
324,0,19958,Miguel Angel Jiménez,2
324,0,10733,Kent Jones,2
324,0,47990,Kyle Jones,2
324,0,35720,Joseph Juszczyk,2
324,0,39384,Alex Kang,2
324,0,19970,Robert Karlsson,2
324,0,46440,Smylie Kaufman,2
324,0,32815,Masahiro Kawamura,2
324,0,01619,Skip Kendall,2
324,0,39882,Alex Kim,2
324,0,22986,Søren Kjeldsen,2
324,0,47420,Jake Knapp,2
324,0,22806,Doug LaBelle II,2
324,0,06332,Neal Lancaster,2
324,0,37250,Romain Langasque,2
324,0,01666,Bernhard Langer,2
324,0,31997,Steve Lewton,2
324,0,47828,Thomas Lim,2
324,0,36528,Yanwei Liu,2
324,0,29461,Jamie Lovemark,2
324,0,40162,Justin Lower,2
324,0,01707,Steve Lowery,2
324,0,28300,Joost Luiten,2
324,0,01717,Sandy Lyle,2
324,0,01724,Jeff Maggert,2
324,0,47996,Jack Maguire,2
324,0,47472,MJ Maguire,2
324,0,33047,Gregor Main,2
324,0,34466,Peter Malnati,2
324,0,27120,Troy Matteson,2
324,0,01761,Len Mattiace,2
324,0,01766,Billy Mayfair,2
324,0,47993,Denny McCarthy,2
324,0,12461,Paul McGinley,2
324,0,06515,Shaun Micheel,2
324,0,34305,Daniel Miernicki,2
324,0,01823,Larry Mize,2
324,0,23814,Edoardo Molinari,2
324,0,08635,Colin Montgomerie,2
324,0,33952,Erick Morales,2
324,0,29256,James Morrison,2
324,0,46601,Trey Mullinax,2
324,0,39537,Chris Naegel,2
324,0,46569,Bradley Neil,2
324,0,27349,Alex Noren,2
324,0,47958,Sam O'Dell,2
324,0,01887,Mark O'Meara,2
324,0,23175,Timothy O'Neal,2
324,0,31559,Garrett Osborn,2
324,0,22400,Hennie Otto,2
324,0,20443,Jin Park,2
324,0,01945,Kenny Perry,2
324,0,40190,Ryan Polzin,2
324,0,10213,Dicky Pride,2
324,0,21959,Ted Purdy,2
324,0,29531,Richie Ramsay,2
324,0,20127,Chris Riley,2
324,0,47995,Davis Riley,2
324,0,25457,Alexandre Rocha,2
324,0,32058,José de Jesús Rodríguez,2
324,0,46915,Gerardo Ruiz,2
324,0,23797,Brett Rumford,2
324,0,48116,Ben Schlottman,2
324,0,23633,Phil Schmitt,2
324,0,33173,Efren Serna Jr.,2
324,0,23481,Marcel Siem,2
324,0,33110,Michael Smith,2
324,0,39324,J.J. Spaun,2
324,0,20657,Nigel Spence,2
324,0,26679,Kevin Stadler,2
324,0,32493,Gary Stal,2
324,0,08375,Paul Stankowski,2
324,0,24080,Scott Strange,2
324,0,33545,Grant Sturgeon,2
324,0,48119,Ben Taylor,2
324,0,10381,Curtis Thompson,2
324,0,36471,Guan Tian Liang,2
324,0,28114,Dawie van der Walt,2
324,0,20812,Tjaart van der Walt,2
324,0,48026,Zack Vervaecke,2
324,0,34126,Scott Vincent,2
324,0,39480,T.J. Vogel,2
324,0,22540,Anthony Wall,2
324,0,35729,Billy Walsh,2
324,0,02256,Tom Watson,2
324,0,47128,Richy Werenski,2
324,0,23322,Brett Wetterich,2
324,0,20436,Garrett Willis,2
324,0,27114,Ben Willman,2
324,0,36685,Cameron Wilson,2
324,0,27506,Oliver Wilson,2
324,0,22000,Chris Wood,2
324,0,27711,Jay Woodson,2
324,0,02300,Ian Woosnam,2
324,0,31677,Jake Younan,2
324,0,48120,Mark Young,2
324,0,47483,Will Zalatoris,2
324,0,29939,Fabrizio Zanotti,2
485,0,23778,Brad Adamonis,1
485,0,06004,Stephen Ames,1
485,0,47041,Camden Backel,1
485,0,48118,Alister Balcombe,1
485,0,30996,Mark Baldwin,1
485,0,25290,Kurt Barnes,1
485,0,47516,James Beale,1
485,0,47985,Jared Becher,1
485,0,23614,Rich Beem,1
485,0,47986,Rich Berberian Jr.,1
485,0,39990,Kyle Bilodeau,1
485,0,26418,Adam Bland,1
485,0,31640,Gary Boyd,1
485,0,35084,Jimmy Brandt,1
485,0,26949,Josh Broadaway,1
485,0,32115,Daniel Brooks,1
485,0,01132,Mark Brooks,1
485,0,34195,Christopher Brown,1
485,0,47504,Sam Burns,1
485,0,22789,Brian Cairns,1
485,0,01161,Mark Calcavecchia,1
485,0,27767,David Carr,1
485,0,45702,Rodolfo Cazaubòn,1
485,0,01200,Keith Clearwater,1
485,0,01226,Fred Couples,1
485,0,47131,T.T. Crouch,1
485,0,39563,Michael Davan,1
485,0,06034,Marco Dawson,1
485,0,47527,Matias Dominguez,1
485,0,32485,Sean Dougherty,1
485,0,23409,James Driscoll,1
485,0,46292,Ty Dunlap,1
485,0,27776,Pelle Edberg,1
485,0,37426,Jeronimo Esteve,1
485,0,12809,John Faidley,1
485,0,32594,Oliver Farr,1
485,0,34096,Matt Fast,1
485,0,20721,Darren Fichardt,1
485,0,36299,Edward Figueroa,1
485,0,12823,Carlos Franco,1
485,0,01374,Robin Freeman,1
485,0,01388,Robert Gamez,1
485,0,33839,CJ Gatto,1
485,0,47369,Chris Gilley,1
485,0,23718,Nathan Green,1
485,0,47987,Cole Hammer,1
485,0,47988,Nick Hardy,1
485,0,27554,Scott Harrington,1
485,0,47644,Scott Harvey,1
485,0,23063,Scott Hend,1
485,0,15704,David Holmes,1
485,0,47336,Michael Hopper,1
485,0,35461,Beau Hossler,1
485,0,36799,Stephan Jaeger,1
485,0,25289,Steven Jeffress,1
485,0,32878,Jin Jeong,1
485,0,26420,Richard Johnson,1
485,0,28327,Brett Jones,1
485,0,39470,Richard Jung,1
485,0,07547,Craig Kanada,1
485,0,27929,Shiv Kapur,1
485,0,47225,Ryan Kennedy,1
485,0,31558,J.J. Killeen,1
485,0,45961,Michael Kinkopf,1
485,0,25234,Jason Knutzon,1
485,0,27652,Johan Kok,1
485,0,47461,Andrew Kozan,1
485,0,35879,Kelly Kraft,1
485,0,33410,Andrew Landry,1
485,0,33904,Grant Leaver,1
485,0,35378,Jun Hak Lee,1
485,0,35139,Richard Lee,1
485,0,01684,Rick Lewallen,1
485,0,47643,Lance Lopez,1
485,0,46584,Kevin Lucas,1
485,0,47992,Matt Mabrey,1
485,0,27060,John Mallinger,1
485,0,28158,Steve Marino,1
485,0,33941,Nick Mason,1
485,0,06350,Bob May,1
485,0,06631,Todd McCorkle,1
485,0,24449,Parker McLachlin,1
485,0,01797,Rocco Mediate,1
485,0,35890,Byron Meth,1
485,0,25031,Andy Miller,1
485,0,39359,Brad Miller,1
485,0,23821,Yusaku Miyazato,1
485,0,29422,Jonathan Moore,1
485,0,27302,Garth Mulroy,1
485,0,35112,Anthony Murdaca,1
485,0,47565,Clay Myers II,1
485,0,23174,Jake Narro,1
485,0,36871,Matthew NeSmith,1
485,0,36789,Patrick Newcomb,1
485,0,47235,Garrett Okamura,1
485,0,06373,José María Olazábal,1
485,0,34357,Jeff Olson,1
485,0,34611,Jason Palmer,1
485,0,35143,Anthony Paolucci,1
485,0,12660,Jesper Parnevik,1
485,0,47127,David Pastore,1
485,0,01928,Corey Pavin,1
485,0,40250,Taylor Pendrith,1
485,0,34644,Josh Persons,1
485,0,48139,Austin Peters,1
485,0,36755,Zechariah Potter,1
485,0,46488,Adam Rainaud,1
485,0,47983,Chad Ramey,1
485,0,48095,Garrett Rank,1
485,0,23497,Tag Ridings,1
485,0,23929,Paul Scaletta,1
485,0,48102,Carson Schaake,1
485,0,32081,Drew Scott,1
485,0,24808,Kevin Shields,1
485,0,34259,Mark Silvers,1
485,0,06132,Sonny Skinner,1
485,0,48138,Brent Snyder,1
485,0,30860,Shunsuke Sonoda,1
485,0,47470,Chad Sorensen,1
485,0,12309,Bob Sowards,1
485,0,47745,Zach Steffen,1
485,0,47234,Kyle Suppa,1
485,0,26808,Tadahiro Takayama,1
485,0,30798,Yoshitaka Takeya,1
485,0,20773,Taichi Teshima,1
485,0,22582,Kyle Thompson,1
485,0,26595,Derek Tolan,1
485,0,33838,Shinji Tomimura,1
485,0,08385,Omar Uresti,1
485,0,02230,Stan Utley,1
485,0,35181,Daniel van Tonder,1
485,0,48137,Daniel Venezio,1
