RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
29,0,34174,John Huh,2.612,290.206,111.107,83,0219903093
30,0,01116,Michael Bradley,2.611,297.819,114.048,35,0209203297
30,0,27974,Sung Kang,2.611,286.674,109.781,56,0192403475
30,0,24140,Sean O'Hair,2.611,304.012,116.431,69,0225403371
33,0,21805,Harrison Frazar,2.608,298.330,114.391,43,0201003243
33,0,25572,Graeme McDowell,2.608,293.158,112.403,41,0227603274
33,0,23621,Rory Sabbatini,2.608,292.604,112.200,71,0226403299
33,0,21878,Mark Wilson,2.608,280.483,107.548,68,0230703426
37,0,25686,Jason Dufner,2.606,293.399,112.599,63,0217503350
37,0,23320,Ryan Palmer,2.606,302.715,116.169,68,0221902979
39,0,27060,John Mallinger,2.605,281.370,107.996,60,0220402916
39,0,22548,Patrick Sheehan,2.605,281.161,107.941,41,0228102924
39,0,30692,Scott Stallings,2.605,309.872,118.964,66,0212903408
42,0,23204,Gary Christian,2.604,284.579,109.298,64,0231102904
42,0,21753,Brian Davis,2.604,275.505,105.790,81,0216502950
44,0,26476,Chez Reavie,2.602,285.881,109.882,61,0216903147
45,0,28237,Rory McIlroy,2.601,312.711,120.209,38,0218503202
45,0,22582,Kyle Thompson,2.601,280.020,107.679,34,0232602856
45,0,26951,Johnson Wagner,2.601,287.654,110.577,73,0213903419
48,0,27556,Ted Potter Jr.,2.600,285.353,109.758,60,0221303301
49,0,23542,Tommy Biershenk,2.598,284.424,109.457,54,0205802925
49,0,28093,Miguel Angel Carballo,2.598,294.869,113.494,48,0224402886
51,0,35139,Richard Lee,2.597,285.062,109.783,47,0222602983
51,0,01766,Billy Mayfair,2.597,285.855,110.089,73,0226303020
51,0,26329,Louis Oosthuizen,2.597,303.343,116.795,50,0219203103
54,0,24924,Bill Haas,2.596,300.007,115.552,61,0210603315
54,0,27141,J.B. Holmes,2.596,314.989,121.332,74,0226302977
54,0,06573,Brandt Jobe,2.596,300.348,115.700,37,0217202997
54,0,28475,Jeff Overton,2.596,290.850,112.045,91,0216103032
54,0,27649,Brandt Snedeker,2.596,287.539,110.751,62,0231103509
54,0,20160,Charlie Wi,2.596,289.085,111.358,67,0178502976
60,0,33122,Russell Knox,2.595,284.253,109.551,53,0221402858
61,0,28089,Jason Day,2.593,309.014,119.156,43,0204103067
62,0,26596,Ryan Moore,2.592,289.039,111.513,82,0204803045
63,0,10809,Jim Furyk,2.590,283.850,109.601,67,0194103034
63,0,24358,Robert Garrigus,2.590,314.319,121.369,66,0193003287
63,0,01706,Davis Love III,2.590,298.303,115.182,41,0237603058
63,0,01941,Tom Pernice Jr.,2.590,277.138,107.017,51,0217003213
67,0,26758,David Hearn,2.589,284.087,109.736,80,0203603029
68,0,34021,Bud Cauley,2.588,290.856,112.393,90,0223003041
68,0,30926,Chris Kirk,2.588,295.502,114.177,81,0209703369
68,0,22405,Justin Rose,2.588,296.623,114.631,50,0235603269
71,0,26287,Roland Thatcher,2.587,291.097,112.540,38,0218402934
72,0,10860,Justin Leonard,2.586,277.536,107.307,56,0223003237
73,0,28259,Sangmoon Bae,2.584,294.867,114.122,57,0215603239
73,0,12782,Tim Herron,2.584,291.272,112.740,73,0211402985
73,0,22913,John Rollins,2.584,293.246,113.477,70,0225902985
76,0,23983,Luke Donald,2.583,285.913,110.695,50,0222803437
77,0,32200,Roberto Castro,2.582,291.285,112.832,70,0212302960
77,0,28455,Will Claxton,2.582,291.767,113.018,83,0228803093
77,0,08075,Jerry Kelly,2.582,272.200,105.405,73,0216202958
77,0,27330,Josh Teater,2.582,302.867,117.301,79,0225802895
81,0,20396,Lee Westwood,2.581,302.430,117.196,43,0220903211
82,0,10885,Robert Allenby,2.580,287.965,111.616,62,0157003095
82,0,27120,Troy Matteson,2.580,300.573,116.519,70,0221103089
82,0,01797,Rocco Mediate,2.580,277.381,107.529,56,0231402902
85,0,30925,Dustin Johnson,2.579,313.690,121.621,44,0161202938
86,0,12652,Cameron Beckman,2.578,282.939,109.768,68,0197803171
86,0,25457,Alexandre Rocha,2.578,282.084,109.418,48,0223902892
88,0,29221,Webb Simpson,2.577,292.044,113.340,60,0124103169
88,0,26679,Kevin Stadler,2.577,292.861,113.624,59,0201502955
88,0,27095,Nick Watney,2.577,305.822,118.691,74,0213203351
91,0,10213,Dicky Pride,2.576,281.726,109.375,50,0222702966
92,0,26851,Marc Leishman,2.575,297.501,115.516,65,0211803174
92,0,27770,Camilo Villegas,2.575,291.086,113.032,73,0190002956
94,0,12510,Chad Campbell,2.574,290.426,112.852,73,0202303159
95,0,27895,Jonas Blixt,2.572,287.971,111.944,62,0218103017
95,0,24507,Jason Bohn,2.572,282.474,109.845,63,0217303090
95,0,25892,Steve Wheatcroft,2.572,282.069,109.680,38,0220202820
98,0,25240,D.A. Points,2.571,284.160,110.517,74,0208803359
98,0,27214,Kevin Streelman,2.571,296.788,115.433,73,0218903149
100,0,22371,Aaron Baddeley,2.570,306.011,119.053,48,0205403458
101,0,23788,D.J. Trahan,2.569,294.859,114.761,50,0223103224
102,0,20623,Gavin Coles,2.567,268.996,104.776,51,0212302949
103,0,27466,Spencer Levin,2.566,283.529,110.499,62,0136403039
103,0,24663,Y.E. Yang,2.566,289.294,112.726,43,0206703132
105,0,25562,Andres Romero,2.565,296.074,115.417,53,0218802876
106,0,20593,Greg Chalmers,2.564,281.595,109.833,77,0210803239
106,0,28308,Troy Kelly,2.564,296.559,115.641,44,0161802875
106,0,25396,Kevin Na,2.564,289.684,112.971,60,0206603280
106,0,29476,Kyle Reifers,2.564,286.081,111.576,66,0191902930
106,0,06567,Vijay Singh,2.564,291.656,113.754,74,0197303068
111,0,24925,Jonathan Byrd,2.563,295.146,115.145,48,0209803375
111,0,23353,J.J. Henry,2.563,292.258,114.034,52,0179502941
113,0,20645,John Senden,2.562,296.913,115.898,64,0218802868
114,0,24494,Erik Compton,2.561,293.412,114.573,56,0199302895
114,0,26289,Boo Weekley,2.561,294.184,114.885,55,0202502972
116,0,29420,Billy Horschel,2.560,284.964,111.327,46,0196802861
116,0,30711,Colt Knost,2.560,273.367,106.778,64,0228803021
116,0,22961,David Mathis,2.560,275.638,107.662,65,0210102808
119,0,12716,Charley Hoffman,2.559,296.190,115.758,75,0203402931
119,0,01810,Phil Mickelson,2.559,298.889,116.810,55,0220603161
119,0,22046,Geoff Ogilvy,2.559,294.158,114.964,53,0223203033
122,0,22621,Ben Curtis,2.556,276.702,108.255,52,0217802963
123,0,20766,Padraig Harrington,2.555,293.558,114.917,38,0215902869
123,0,27963,Chris Stroud,2.555,288.171,112.792,67,0219503035
125,0,20070,Matt Bettencourt,2.554,288.727,113.043,45,0218402914
125,0,08793,Tiger Woods,2.554,308.850,120.938,38,0230303178
127,0,21961,Charles Howell III,2.553,301.737,118.187,65,0199803049
127,0,29289,S.Y. Noh,2.553,302.201,118.349,80,0185502937
129,0,06251,Chris DiMarco,2.552,273.506,107.153,66,0218202894
129,0,19970,Robert Karlsson,2.552,298.360,116.921,39,0214302881
129,0,27302,Garth Mulroy,2.552,292.981,114.821,40,0229402830
132,0,29910,Blake Adams,2.551,289.894,113.630,63,0204702844
132,0,33120,Mark Anderson,2.551,300.493,117.797,48,0208702942
134,0,20574,Mathew Goggin,2.550,287.495,112.758,54,0220502851
134,0,22348,Nick O'Hern,2.550,266.897,104.678,65,0224003052
134,0,20572,Rod Pampling,2.550,286.411,112.314,66,0200202991
134,0,26331,Charl Schwartzel,2.550,298.126,116.890,38,0209703351
138,0,32150,Michael Thompson,2.549,284.545,111.629,61,0228402895
138,0,33419,Cameron Tringale,2.549,292.658,114.802,73,0158803118
140,0,29479,Scott Brown,2.548,286.850,112.595,45,0225802849
140,0,24502,Adam Scott,2.548,303.962,119.302,40,0224103209
142,0,24604,Hunter Haas,2.547,285.165,111.960,46,0206403055
143,0,23548,Bill Lunde,2.546,284.976,111.942,64,0213302933
144,0,34099,Harris English,2.545,298.948,117.482,80,0171002982
145,0,01320,Bob Estes,2.544,284.630,111.901,57,0211902882
145,0,24361,Pat Perez,2.544,293.595,115.403,57,0231902905
147,0,21407,Arjun Atwal,2.542,278.796,109.690,62,0078503086
147,0,08725,Tom Gillis,2.542,289.845,114.018,67,0207302880
149,0,20098,Stuart Appleby,2.541,285.374,112.320,62,0222202903
150,0,30927,Brendon Todd,2.538,280.851,110.643,55,0227502952
151,0,28307,Matt Every,2.537,287.810,113.434,58,0210202890
151,0,24940,Edward Loar,2.537,298.099,117.512,38,0219802908
151,0,25632,Jimmy Walker,2.537,297.960,117.433,74,0206602864
154,0,24490,George McNeill,2.536,293.388,115.684,60,0212002857
155,0,20104,Ken Duke,2.535,281.116,110.889,88,0185602867
156,0,29478,Kevin Kisner,2.534,281.358,111.012,51,0205402899
157,0,20848,Ángel Cabrera,2.533,301.666,119.082,33,0188502850
158,0,32366,Kevin Chappell,2.530,296.807,117.334,71,0213802978
159,0,27436,Graham DeLaet,2.529,303.571,120.039,63,0209802873
160,0,06034,Marco Dawson,2.528,281.258,111.244,41,0151402890
161,0,32698,Bobby Gates,2.525,302.117,119.628,61,0175302873
162,0,28087,Kris Blanks,2.524,283.199,112.188,51,0224602836
162,0,30852,Ryo Ishikawa,2.524,286.571,113.555,35,0143902970
164,0,21731,Freddie Jacobson,2.521,286.092,113.467,44,0220602860
165,0,31558,J.J. Killeen,2.520,293.127,116.306,69,0191603051
166,0,20850,Daniel Chopra,2.518,294.125,116.810,41,0215302783
167,0,06004,Stephen Ames,2.517,276.445,109.850,31,0214602853
167,0,26300,Matt Jones,2.517,293.056,116.449,40,0212202803
169,0,31202,William McGirt,2.516,283.913,112.832,82,0223602838
170,0,31323,Gary Woodland,2.515,311.511,123.851,44,0208802947
171,0,32334,Charlie Beljan,2.514,308.724,122.826,38,0214302825
172,0,28500,Martin Flores,2.512,298.643,118.909,66,0206602840
172,0,29926,Danny Lee,2.512,286.024,113.852,53,0199202799
174,0,23409,James Driscoll,2.510,295.013,117.539,60,0183202913
175,0,06036,Scott Dunlap,2.507,277.628,110.725,44,0209102764
176,0,24846,Ricky Barnes,2.504,290.642,116.048,73,0211502919
177,0,21209,Sergio Garcia,2.502,298.057,119.128,44,0218003080
178,0,21350,Ryuji Imada,2.501,274.776,109.869,60,0166902865
179,0,30944,Jason Kokrak,2.499,295.389,118.210,62,0112602942
180,0,20691,Greg Owen,2.492,296.056,118.805,63,0162702795
181,0,22378,Trevor Immelman,2.491,294.324,118.156,54,0218502785
182,0,25834,Daniel Summerhays,2.488,289.660,116.409,64,0184502891
183,0,27797,Derek Lamely,2.486,288.687,116.118,51,0215802802
184,0,27064,Jhonattan Vegas,2.485,304.326,122.470,65,0173503450
185,0,23638,Brendon de Jonge,2.484,287.273,115.658,98,0111602952
186,0,20229,Stewart Cink,2.476,294.041,118.765,41,0204302841
187,0,23718,Nathan Green,2.464,283.312,114.973,46,0216702743
188,0,11123,Chris Couch,2.452,293.289,119.612,39,0212002769
189,0,29222,Billy Hurley III,2.450,267.482,109.166,52,0197702959
190,0,21528,Henrik Stenson,2.442,294.750,120.714,15,0203602693
191,0,23903,Stephen Gangluff,2.415,290.478,120.288,40,0200703044
