RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,08793,Tiger Woods,158
2,0,24024,Zach Johnson,316
3,0,23135,Tim Clark,347
4,0,24781,Hunter Mahan,356
5,0,24925,Jonathan Byrd,373
6,0,06527,Steve Stricker,374
7,0,28089,Jason Day,400
8,0,30925,Dustin Johnson,404
9,0,02206,David Toms,415
10,0,06004,Stephen Ames,420
11,0,20645,John Senden,422
12,0,10860,Justin Leonard,429
13,0,24924,Bill Haas,431
14,0,23623,Bo Van Pelt,443
15,0,23541,Ben Crane,452
16,0,20127,Chris Riley,456
16,0,02239,Scott Verplank,456
18,0,01945,Kenny Perry,461
19,0,12716,Charley Hoffman,472
20,0,25900,Lucas Glover,474
20,0,26498,Matt Weibring,474
22,0,24140,Sean O'Hair,484
23,0,21805,Harrison Frazar,497
24,0,27095,Nick Watney,498
25,0,10809,Jim Furyk,500
26,0,20160,Charlie Wi,506
27,0,12510,Chad Campbell,509
28,0,25396,Kevin Na,511
29,0,23800,Bryce Molder,521
30,0,21878,Mark Wilson,526
31,0,28158,Steve Marino,532
32,0,22405,Justin Rose,543
33,0,01810,Phil Mickelson,544
34,0,29718,Anthony Kim,550
35,0,23108,Matt Kuchar,556
36,0,27963,Chris Stroud,560
37,0,08075,Jerry Kelly,561
38,0,24490,George McNeill,564
39,0,26695,Michael Letzig,565
40,0,26300,Matt Jones,567
41,0,10885,Robert Allenby,572
41,0,27770,Camilo Villegas,572
41,0,24663,Y.E. Yang,572
44,0,06595,Kevin Sutherland,581
45,0,26851,Marc Leishman,590
46,0,20157,Retief Goosen,593
47,0,27936,Martin Laird,594
48,0,23325,Vaughn Taylor,599
49,0,22046,Geoff Ogilvy,601
50,0,21209,Sergio Garcia,603
51,0,22348,Nick O'Hern,604
52,0,20498,Briny Baird,606
53,0,26596,Ryan Moore,608
54,0,23497,Tag Ridings,609
55,0,01226,Fred Couples,615
56,0,23788,D.J. Trahan,617
57,0,01706,Davis Love III,621
58,0,24358,Robert Garrigus,625
58,0,23621,Rory Sabbatini,625
60,0,20572,Rod Pampling,626
60,0,25804,Bubba Watson,626
62,0,06197,Michael Allen,627
63,0,20691,Greg Owen,628
64,0,27214,Kevin Streelman,630
65,0,10423,Mike Weir,632
66,0,20593,Greg Chalmers,636
67,0,25686,Jason Dufner,641
67,0,28780,Nicholas Thompson,641
69,0,20850,Daniel Chopra,651
70,0,10585,Scott McCarron,652
71,0,06522,Ernie Els,653
72,0,21753,Brian Davis,654
73,0,23548,Bill Lunde,655
74,0,21959,Ted Purdy,659
