RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,27649,Brandt Snedeker,27.52,578,21
2,0,20593,Greg Chalmers,27.58,662,24
3,0,24361,Pat Perez,27.67,581,21
4,0,10860,Justin Leonard,27.80,695,25
5,0,24663,Y.E. Yang,27.84,529,19
6,0,06251,Chris DiMarco,28.00,756,27
7,0,25632,Jimmy Walker,28.07,786,28
8,0,08725,Tom Gillis,28.10,590,21
9,0,21209,Sergio Garcia,28.13,422,15
10,0,01320,Bob Estes,28.17,648,23
10,0,26596,Ryan Moore,28.17,676,24
12,0,22046,Geoff Ogilvy,28.21,536,19
13,0,27895,Jonas Blixt,28.25,565,20
13,0,24024,Zach Johnson,28.25,678,24
15,0,23623,Bo Van Pelt,28.27,622,22
16,0,11123,Chris Couch,28.28,509,18
16,0,20160,Charlie Wi,28.28,707,25
18,0,25686,Jason Dufner,28.33,595,21
19,0,21753,Brian Davis,28.37,766,27
19,0,27644,Brian Harman,28.37,851,30
21,0,21528,Henrik Stenson,28.38,369,13
22,0,27466,Spencer Levin,28.39,653,23
23,0,20850,Daniel Chopra,28.42,540,19
24,0,28259,Sangmoon Bae,28.45,626,22
24,0,31558,J.J. Killeen,28.45,882,31
26,0,23542,Tommy Biershenk,28.52,713,25
26,0,23108,Matt Kuchar,28.52,599,21
28,0,25572,Graeme McDowell,28.60,429,15
29,0,30750,Tommy Gainey,28.63,859,30
30,0,23541,Ben Crane,28.64,630,22
30,0,29222,Billy Hurley III,28.64,716,25
30,0,29478,Kevin Kisner,28.64,630,22
33,0,21350,Ryuji Imada,28.67,774,27
33,0,23320,Ryan Palmer,28.67,688,24
35,0,24507,Jason Bohn,28.68,717,25
36,0,25345,Carl Pettersson,28.69,746,26
37,0,27770,Camilo Villegas,28.70,660,23
38,0,24138,Ian Poulter,28.71,402,14
39,0,27214,Kevin Streelman,28.72,718,25
40,0,28089,Jason Day,28.73,431,15
41,0,24490,George McNeill,28.74,661,23
42,0,25562,Andres Romero,28.75,575,20
43,0,25240,D.A. Points,28.76,834,29
44,0,32102,Rickie Fowler,28.77,633,22
45,0,20104,Ken Duke,28.79,835,29
46,0,23638,Brendon de Jonge,28.80,864,30
47,0,19846,Brian Gay,28.81,778,27
47,0,34174,John Huh,28.81,778,27
47,0,29926,Danny Lee,28.81,605,21
50,0,27141,J.B. Holmes,28.83,663,23
50,0,08793,Tiger Woods,28.83,519,18
52,0,32150,Michael Thompson,28.84,721,25
53,0,22371,Aaron Baddeley,28.86,606,21
54,0,23409,James Driscoll,28.88,751,26
55,0,34099,Harris English,28.89,780,27
55,0,01724,Jeff Maggert,28.89,780,27
55,0,22961,David Mathis,28.89,780,27
58,0,01810,Phil Mickelson,28.90,607,21
59,0,27556,Ted Potter Jr.,28.92,694,24
60,0,20766,Padraig Harrington,28.94,492,17
60,0,30852,Ryo Ishikawa,28.94,463,16
62,0,25396,Kevin Na,28.95,637,22
62,0,20645,John Senden,28.95,608,21
64,0,32698,Bobby Gates,28.96,782,27
64,0,26851,Marc Leishman,28.96,666,23
66,0,28500,Martin Flores,28.97,840,29
67,0,20070,Matt Bettencourt,29.00,754,26
67,0,20623,Gavin Coles,29.00,609,21
67,0,06036,Scott Dunlap,29.00,493,17
67,0,33122,Russell Knox,29.00,609,21
67,0,01797,Rocco Mediate,29.00,580,20
67,0,27302,Garth Mulroy,29.00,522,18
67,0,28475,Jeff Overton,29.00,783,27
67,0,26331,Charl Schwartzel,29.00,435,15
75,0,23800,Bryce Molder,29.04,668,23
75,0,30927,Brendon Todd,29.04,784,27
77,0,01941,Tom Pernice Jr.,29.05,639,22
78,0,32334,Charlie Beljan,29.06,523,18
79,0,30944,Jason Kokrak,29.08,756,26
80,0,26758,David Hearn,29.11,815,28
81,0,21407,Arjun Atwal,29.12,728,25
81,0,30925,Dustin Johnson,29.12,495,17
81,0,06567,Vijay Singh,29.12,757,26
84,0,20098,Stuart Appleby,29.13,670,23
84,0,23325,Vaughn Taylor,29.13,699,24
86,0,01249,John Daly,29.14,408,14
87,0,34021,Bud Cauley,29.18,817,28
88,0,24940,Edward Loar,29.19,613,21
88,0,29289,S.Y. Noh,29.19,759,26
88,0,22293,Heath Slocum,29.19,759,26
91,0,22548,Patrick Sheehan,29.21,555,19
92,0,24494,Erik Compton,29.22,672,23
93,0,23903,Stephen Gangluff,29.24,614,21
93,0,10213,Dicky Pride,29.24,497,17
95,0,30926,Chris Kirk,29.28,732,25
96,0,01116,Michael Bradley,29.29,615,21
96,0,25818,Scott Piercy,29.29,820,28
98,0,10809,Jim Furyk,29.30,674,23
99,0,23353,J.J. Henry,29.31,762,26
100,0,24502,Adam Scott,29.33,440,15
100,0,06527,Steve Stricker,29.33,528,18
102,0,21961,Charles Howell III,29.34,851,29
103,0,23718,Nathan Green,29.35,587,20
103,0,26300,Matt Jones,29.35,499,17
105,0,24604,Hunter Haas,29.38,617,21
105,0,29221,Webb Simpson,29.38,617,21
107,0,22405,Justin Rose,29.39,529,18
108,0,27120,Troy Matteson,29.40,882,30
109,0,28093,Miguel Angel Carballo,29.41,647,22
109,0,28455,Will Claxton,29.41,794,27
109,0,24924,Bill Haas,29.41,647,22
109,0,27963,Chris Stroud,29.41,794,27
113,0,28307,Matt Every,29.43,677,23
113,0,35139,Richard Lee,29.43,618,21
115,0,22378,Trevor Immelman,29.46,707,24
115,0,30110,Kyle Stanley,29.46,766,26
117,0,28087,Kris Blanks,29.48,619,21
117,0,23621,Rory Sabbatini,29.48,855,29
119,0,24925,Jonathan Byrd,29.50,590,20
119,0,27974,Sung Kang,29.50,826,28
119,0,26476,Chez Reavie,29.50,767,26
122,0,12510,Chad Campbell,29.52,797,27
122,0,06522,Ernie Els,29.52,620,21
122,0,12782,Tim Herron,29.52,797,27
125,0,27933,John Merrick,29.54,709,24
126,0,29910,Blake Adams,29.55,916,31
126,0,29479,Scott Brown,29.55,650,22
128,0,32200,Roberto Castro,29.56,739,25
128,0,12716,Charley Hoffman,29.56,798,27
128,0,21731,Freddie Jacobson,29.56,473,16
128,0,27095,Nick Watney,29.56,739,25
132,0,23548,Bill Lunde,29.57,680,23
133,0,23204,Gary Christian,29.58,769,26
133,0,23135,Tim Clark,29.58,562,19
133,0,22582,Kyle Thompson,29.58,562,19
136,0,26951,Johnson Wagner,29.59,799,27
137,0,24358,Robert Garrigus,29.60,740,25
138,0,27936,Martin Laird,29.62,622,21
138,0,26289,Boo Weekley,29.62,622,21
140,0,27797,Derek Lamely,29.63,711,24
141,0,32366,Kevin Chappell,29.65,771,26
142,0,22621,Ben Curtis,29.67,534,18
142,0,26329,Louis Oosthuizen,29.67,534,18
142,0,25892,Steve Wheatcroft,29.67,534,18
145,0,08075,Jerry Kelly,29.68,742,25
146,0,30711,Colt Knost,29.70,802,27
147,0,21878,Mark Wilson,29.71,713,24
148,0,24140,Sean O'Hair,29.74,684,23
148,0,26679,Kevin Stadler,29.74,684,23
150,0,20229,Stewart Cink,29.75,595,20
150,0,20572,Rod Pampling,29.75,714,24
152,0,20848,Ángel Cabrera,29.76,506,17
152,0,06573,Brandt Jobe,29.76,506,17
152,0,31202,William McGirt,29.76,863,29
155,0,27060,John Mallinger,29.78,685,23
156,0,06004,Stephen Ames,29.79,566,19
156,0,21805,Harrison Frazar,29.79,566,19
158,0,20691,Greg Owen,29.81,805,27
158,0,33419,Cameron Tringale,29.81,775,26
160,0,33141,Keegan Bradley,29.83,716,24
160,0,02206,David Toms,29.83,537,18
162,0,24846,Ricky Barnes,29.85,806,27
162,0,01766,Billy Mayfair,29.85,806,27
162,0,30692,Scott Stallings,29.85,776,26
165,0,29420,Billy Horschel,29.87,448,15
166,0,23983,Luke Donald,29.88,478,16
167,0,10885,Robert Allenby,29.89,807,27
168,0,33120,Mark Anderson,29.91,688,23
169,0,22913,John Rollins,29.92,748,25
170,0,25457,Alexandre Rocha,29.95,569,19
171,0,25834,Daniel Summerhays,29.96,749,25
171,0,23788,D.J. Trahan,29.96,719,24
173,0,01706,Davis Love III,30.00,600,20
174,0,06034,Marco Dawson,30.05,571,19
174,0,31323,Gary Woodland,30.05,631,21
176,0,19970,Robert Karlsson,30.06,481,16
177,0,28308,Troy Kelly,30.10,632,21
178,0,25804,Bubba Watson,30.11,542,18
179,0,12652,Cameron Beckman,30.12,753,25
180,0,28237,Rory McIlroy,30.13,452,15
181,0,29476,Kyle Reifers,30.15,784,26
182,0,27330,Josh Teater,30.18,845,28
183,0,20574,Mathew Goggin,30.20,604,20
184,0,24357,K.J. Choi,30.25,605,20
185,0,24781,Hunter Mahan,30.32,667,22
185,0,22348,Nick O'Hern,30.32,758,25
187,0,27436,Graham DeLaet,30.41,669,22
188,0,20396,Lee Westwood,30.43,426,14
189,0,26287,Roland Thatcher,30.94,557,18
190,0,29518,Brendan Steele,31.04,714,23
190,0,27064,Jhonattan Vegas,31.04,745,24
