RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,27895,Jonas Blixt,27.89,1952,70,24
2,0,27649,Brandt Snedeker,27.92,2178,78,21
3,0,20593,Greg Chalmers,27.93,2430,87,21
4,0,22371,Aaron Baddeley,28.07,2021,72,23
5,0,19846,Brian Gay,28.13,2447,87,21
6,0,20160,Charlie Wi,28.24,2429,86,21
7,0,25396,Kevin Na,28.39,2243,79,23
7,0,24138,Ian Poulter,28.39,1590,56,24
9,0,20766,Padraig Harrington,28.41,1790,63,22
10,0,28089,Jason Day,28.42,1563,55,24
11,0,24024,Zach Johnson,28.45,2674,94,23
12,0,25345,Carl Pettersson,28.46,2618,92,24
13,0,01810,Phil Mickelson,28.49,2251,79,22
14,0,24663,Y.E. Yang,28.50,1767,62,23
15,0,23108,Matt Kuchar,28.51,2338,82,20
16,0,22961,David Mathis,28.58,2201,77,22
17,0,20850,Daniel Chopra,28.59,1458,51,23
17,0,06251,Chris DiMarco,28.59,2259,79,22
17,0,01320,Bob Estes,28.59,2230,78,23
20,0,21753,Brian Davis,28.61,2489,87,23
21,0,29222,Billy Hurley III,28.62,1889,66,23
22,0,23983,Luke Donald,28.63,1775,62,25
23,0,30925,Dustin Johnson,28.64,1919,67,24
24,0,31558,J.J. Killeen,28.65,2664,93,23
24,0,27466,Spencer Levin,28.65,2263,79,21
26,0,21209,Sergio Garcia,28.66,1605,56,24
27,0,08725,Tom Gillis,28.67,2150,75,24
28,0,20104,Ken Duke,28.68,2868,100,22
28,0,21350,Ryuji Imada,28.68,2180,76,24
30,0,28475,Jeff Overton,28.70,2784,97,22
31,0,28500,Martin Flores,28.71,2670,93,24
32,0,28237,Rory McIlroy,28.72,1551,54,23
32,0,24361,Pat Perez,28.72,2269,79,24
34,0,22046,Geoff Ogilvy,28.74,2069,72,23
34,0,23320,Ryan Palmer,28.74,2328,81,23
34,0,25818,Scott Piercy,28.74,2730,95,23
34,0,26331,Charl Schwartzel,28.74,1552,54,23
38,0,23541,Ben Crane,28.75,2070,72,21
38,0,29478,Kevin Kisner,28.75,1754,61,24
40,0,28259,Sangmoon Bae,28.77,2215,77,23
41,0,25632,Jimmy Walker,28.78,2907,101,24
42,0,27644,Brian Harman,28.79,2908,101,23
42,0,29221,Webb Simpson,28.79,2188,76,22
44,0,23409,James Driscoll,28.80,2275,79,23
45,0,23542,Tommy Biershenk,28.81,1959,68,23
45,0,11123,Chris Couch,28.81,1700,59,24
45,0,23621,Rory Sabbatini,28.81,2420,84,22
45,0,23623,Bo Van Pelt,28.81,2391,83,23
49,0,20070,Matt Bettencourt,28.82,2075,72,23
49,0,27797,Derek Lamely,28.82,1787,62,23
51,0,20623,Gavin Coles,28.86,1905,66,23
52,0,26596,Ryan Moore,28.87,2569,89,21
52,0,30927,Brendon Todd,28.87,2021,70,22
54,0,33141,Keegan Bradley,28.88,2541,88,23
54,0,27963,Chris Stroud,28.88,2484,86,23
56,0,34021,Bud Cauley,28.89,2860,99,21
56,0,01249,John Daly,28.89,1329,46,23
58,0,30750,Tommy Gainey,28.91,2833,98,23
58,0,23800,Bryce Molder,28.91,2284,79,23
58,0,08793,Tiger Woods,28.91,1937,67,22
61,0,28307,Matt Every,28.92,2198,76,23
62,0,10860,Justin Leonard,28.93,2170,75,23
63,0,24604,Hunter Haas,28.97,1825,63,23
64,0,29926,Danny Lee,28.98,1913,66,24
65,0,24494,Erik Compton,29.00,2117,73,22
65,0,10213,Dicky Pride,29.00,1566,54,26
65,0,32150,Michael Thompson,29.00,2320,80,22
68,0,23325,Vaughn Taylor,29.01,2176,75,20
69,0,25572,Graeme McDowell,29.02,1567,54,24
70,0,28308,Troy Kelly,29.03,1800,62,23
71,0,10809,Jim Furyk,29.05,2440,84,24
72,0,06527,Steve Stricker,29.06,2034,70,24
73,0,25686,Jason Dufner,29.07,2384,82,24
73,0,27974,Sung Kang,29.07,2064,71,24
75,0,20098,Stuart Appleby,29.08,2065,71,25
76,0,01797,Rocco Mediate,29.09,1862,64,25
76,0,01941,Tom Pernice Jr.,29.09,1687,58,23
78,0,21731,Freddie Jacobson,29.10,1746,60,22
79,0,01706,Davis Love III,29.11,1863,64,24
80,0,24925,Jonathan Byrd,29.12,1980,68,21
80,0,26758,David Hearn,29.12,2766,95,23
82,0,30711,Colt Knost,29.14,2244,77,24
83,0,34174,John Huh,29.15,2886,99,21
83,0,30926,Chris Kirk,29.15,2594,89,23
85,0,32102,Rickie Fowler,29.17,2421,83,24
85,0,24490,George McNeill,29.17,2363,81,22
87,0,08075,Jerry Kelly,29.18,2334,80,24
88,0,06034,Marco Dawson,29.20,1577,54,23
88,0,21805,Harrison Frazar,29.20,1577,54,25
90,0,27141,J.B. Holmes,29.21,2395,82,23
91,0,25562,Andres Romero,29.22,1753,60,23
91,0,02206,David Toms,29.22,1695,58,23
93,0,21407,Arjun Atwal,29.23,2134,73,23
93,0,27302,Garth Mulroy,29.23,1666,57,24
95,0,31202,William McGirt,29.24,2690,92,24
96,0,24507,Jason Bohn,29.25,2194,75,21
97,0,26851,Marc Leishman,29.26,2458,84,24
98,0,19970,Robert Karlsson,29.27,1522,52,23
98,0,22548,Patrick Sheehan,29.27,1522,52,22
100,0,33120,Mark Anderson,29.28,2020,69,24
100,0,29289,S.Y. Noh,29.28,2840,97,22
102,0,27095,Nick Watney,29.29,2753,94,23
103,0,32366,Kevin Chappell,29.30,2549,87,23
103,0,24357,K.J. Choi,29.30,2051,70,23
103,0,22348,Nick O'Hern,29.30,2168,74,23
103,0,21528,Henrik Stenson,29.30,1377,47,24
107,0,06573,Brandt Jobe,29.32,1554,53,24
108,0,23135,Tim Clark,29.33,1760,60,24
108,0,24924,Bill Haas,29.33,2288,78,24
108,0,27556,Ted Potter Jr.,29.33,2141,73,21
111,0,27214,Kevin Streelman,29.34,2553,87,24
112,0,29910,Blake Adams,29.35,3023,103,23
112,0,23718,Nathan Green,29.35,1908,65,23
114,0,22621,Ben Curtis,29.36,1703,58,23
114,0,21878,Mark Wilson,29.36,2290,78,24
116,0,35139,Richard Lee,29.37,1909,65,25
117,0,27060,John Mallinger,29.39,2057,70,24
117,0,27120,Troy Matteson,29.39,2763,94,20
119,0,06522,Ernie Els,29.40,2293,78,24
119,0,26951,Johnson Wagner,29.40,2587,88,24
121,0,26300,Matt Jones,29.41,1441,49,24
121,0,01724,Jeff Maggert,29.41,2441,83,24
121,0,22405,Justin Rose,29.41,2000,68,23
121,0,06567,Vijay Singh,29.41,2912,99,22
125,0,29420,Billy Horschel,29.42,1618,55,24
126,0,23638,Brendon de Jonge,29.44,3268,111,24
126,0,30852,Ryo Ishikawa,29.44,1413,48,23
126,0,20645,John Senden,29.44,2296,78,23
129,0,23548,Bill Lunde,29.45,2209,75,24
130,0,26329,Louis Oosthuizen,29.46,1856,63,25
131,0,06004,Stephen Ames,29.48,1533,52,25
131,0,01766,Billy Mayfair,29.48,2535,86,25
131,0,25240,D.A. Points,29.48,2594,88,22
131,0,22913,John Rollins,29.48,2270,77,26
135,0,20572,Rod Pampling,29.50,2360,80,23
136,0,34099,Harris English,29.52,2893,98,24
136,0,27936,Martin Laird,29.52,2155,73,24
138,0,23204,Gary Christian,29.53,2510,85,23
138,0,24502,Adam Scott,29.53,1713,58,24
138,0,27330,Josh Teater,29.53,2746,93,24
141,0,21961,Charles Howell III,29.54,2895,98,26
142,0,28093,Miguel Angel Carballo,29.55,1921,65,22
142,0,23903,Stephen Gangluff,29.55,1507,51,25
142,0,25834,Daniel Summerhays,29.55,2275,77,23
145,0,28455,Will Claxton,29.56,2808,95,20
145,0,24358,Robert Garrigus,29.56,2631,89,24
145,0,30944,Jason Kokrak,29.56,2217,75,20
148,0,12716,Charley Hoffman,29.58,2603,88,23
148,0,33419,Cameron Tringale,29.58,2603,88,22
150,0,22378,Trevor Immelman,29.59,2249,76,23
151,0,32200,Roberto Castro,29.62,2547,86,23
152,0,27436,Graham DeLaet,29.63,2222,75,24
153,0,33122,Russell Knox,29.64,1956,66,25
153,0,26679,Kevin Stadler,29.64,2282,77,24
153,0,25892,Steve Wheatcroft,29.64,1482,50,24
156,0,32334,Charlie Beljan,29.66,1572,53,23
156,0,24940,Edward Loar,29.66,1572,53,24
158,0,24140,Sean O'Hair,29.67,2492,84,23
159,0,32698,Bobby Gates,29.69,2464,83,24
160,0,20229,Stewart Cink,29.70,1990,67,24
161,0,20848,Ángel Cabrera,29.72,1486,50,25
162,0,25804,Bubba Watson,29.73,1962,66,23
163,0,29476,Kyle Reifers,29.76,2440,82,24
164,0,30692,Scott Stallings,29.77,2322,78,24
165,0,01116,Michael Bradley,29.78,1757,59,22
165,0,12782,Tim Herron,29.78,2621,88,24
167,0,20574,Mathew Goggin,29.79,1817,61,25
168,0,24846,Ricky Barnes,29.80,2622,88,24
168,0,29479,Scott Brown,29.80,1758,59,22
170,0,12510,Chad Campbell,29.83,2506,84,25
170,0,31323,Gary Woodland,29.83,2058,69,24
172,0,26476,Chez Reavie,29.86,2478,83,23
173,0,20691,Greg Owen,29.87,2688,90,25
173,0,22293,Heath Slocum,29.87,2539,85,24
175,0,12652,Cameron Beckman,29.88,2301,77,23
176,0,28087,Kris Blanks,29.89,1913,64,23
177,0,24781,Hunter Mahan,29.90,2452,82,24
177,0,30110,Kyle Stanley,29.90,2512,84,25
179,0,10885,Robert Allenby,29.91,2273,76,23
179,0,23353,J.J. Henry,29.91,2542,85,25
179,0,23788,D.J. Trahan,29.91,2064,69,23
182,0,27770,Camilo Villegas,29.92,2304,77,24
183,0,27064,Jhonattan Vegas,29.93,2245,75,25
184,0,26287,Roland Thatcher,29.98,1469,49,23
185,0,27933,John Merrick,30.01,2371,79,23
186,0,29518,Brendan Steele,30.03,2192,73,24
187,0,20396,Lee Westwood,30.06,1623,54,25
188,0,22582,Kyle Thompson,30.13,1416,47,25
189,0,25457,Alexandre Rocha,30.18,1690,56,24
190,0,06036,Scott Dunlap,30.22,1541,51,23
191,0,26289,Boo Weekley,30.50,2013,66,25
