RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,26.82,456,17
2,0,27895,Jonas Blixt,27.19,435,16
2,0,28475,Jeff Overton,27.19,571,21
4,0,01810,Phil Mickelson,27.50,495,18
5,0,29222,Billy Hurley III,27.56,248,9
6,0,20850,Daniel Chopra,27.57,193,7
7,0,24024,Zach Johnson,27.74,638,23
8,0,28259,Sangmoon Bae,27.75,444,16
9,0,23320,Ryan Palmer,27.76,472,17
10,0,20070,Matt Bettencourt,27.78,250,9
11,0,24138,Ian Poulter,27.86,390,14
12,0,23800,Bryce Molder,27.88,474,17
13,0,29478,Kevin Kisner,27.89,251,9
14,0,21753,Brian Davis,27.94,475,17
14,0,31202,William McGirt,27.94,503,18
14,0,29221,Webb Simpson,27.94,475,17
17,0,20593,Greg Chalmers,27.95,559,20
18,0,21731,Freddie Jacobson,28.00,392,14
18,0,08075,Jerry Kelly,28.00,448,16
20,0,27649,Brandt Snedeker,28.06,505,18
20,0,26951,Johnson Wagner,28.06,477,17
22,0,23983,Luke Donald,28.07,421,15
23,0,24663,Y.E. Yang,28.08,337,12
24,0,20766,Padraig Harrington,28.13,422,15
25,0,20623,Gavin Coles,28.15,366,13
26,0,22961,David Mathis,28.23,367,13
27,0,22046,Geoff Ogilvy,28.24,480,17
28,0,27797,Derek Lamely,28.25,226,8
29,0,06573,Brandt Jobe,28.30,283,10
29,0,23108,Matt Kuchar,28.30,566,20
31,0,28237,Rory McIlroy,28.33,340,12
32,0,27466,Spencer Levin,28.38,454,16
33,0,31558,J.J. Killeen,28.41,483,17
34,0,24925,Jonathan Byrd,28.43,398,14
34,0,23409,James Driscoll,28.43,398,14
34,0,23621,Rory Sabbatini,28.43,398,14
37,0,20160,Charlie Wi,28.44,512,18
38,0,28308,Troy Kelly,28.45,313,11
39,0,22371,Aaron Baddeley,28.47,427,15
40,0,34021,Bud Cauley,28.50,627,22
41,0,20104,Ken Duke,28.52,599,21
42,0,10809,Jim Furyk,28.53,542,19
42,0,25396,Kevin Na,28.53,485,17
44,0,33141,Keegan Bradley,28.55,571,20
45,0,21805,Harrison Frazar,28.56,257,9
46,0,12652,Cameron Beckman,28.57,400,14
46,0,24940,Edward Loar,28.57,200,7
48,0,33120,Mark Anderson,28.58,343,12
49,0,27556,Ted Potter Jr.,28.62,372,13
50,0,27974,Sung Kang,28.63,229,8
51,0,30750,Tommy Gainey,28.65,573,20
52,0,01249,John Daly,28.67,258,9
52,0,29476,Kyle Reifers,28.67,430,15
54,0,24507,Jason Bohn,28.69,373,13
55,0,26329,Louis Oosthuizen,28.71,402,14
56,0,23788,D.J. Trahan,28.73,316,11
57,0,27644,Brian Harman,28.76,604,21
58,0,21350,Ryuji Imada,28.77,374,13
58,0,01706,Davis Love III,28.77,374,13
60,0,33419,Cameron Tringale,28.78,518,18
61,0,27064,Jhonattan Vegas,28.79,403,14
62,0,23542,Tommy Biershenk,28.80,288,10
62,0,22378,Trevor Immelman,28.80,432,15
62,0,10213,Dicky Pride,28.80,288,10
65,0,08725,Tom Gillis,28.81,461,16
65,0,23548,Bill Lunde,28.81,461,16
67,0,28087,Kris Blanks,28.83,346,12
67,0,28500,Martin Flores,28.83,519,18
69,0,06004,Stephen Ames,28.86,202,7
70,0,24358,Robert Garrigus,28.89,549,19
70,0,27330,Josh Teater,28.89,520,18
