RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,02104,Jeff Sluman,11
2,0,02321,Fuzzy Zoeller,9
3,0,01006,John Adams,8
3,0,01035,Tommy Armour III,8
3,0,01346,Ed Fiori,8
3,0,01435,Wayne Grady,8
3,0,01715,Mark Lye,8
3,0,02242,Lanny Wadkins,8
9,0,01098,Jay Don Blake,7
9,0,01129,Bill Britton,7
9,0,01161,Mark Calcavecchia,7
9,0,01390,Buddy Gardner,7
9,0,01599,Steve Jones,7
9,0,01639,Kenny Knox,7
9,0,01682,Wayne Levi,7
9,0,01706,Davis Love III,7
9,0,02167,Mike Sullivan,7
9,0,02170,Hal Sutton,7
19,0,01320,Bob Estes,6
19,0,01577,Lee Janzen,6
19,0,01884,Mac O'Grady,6
19,0,02223,Bob Tway,6
23,0,01014,Fulton Allem,5
23,0,01024,Billy Andrade,5
23,0,01078,Jim Benepe,5
23,0,01086,Roy Biancalana,5
23,0,01168,David Canipe,5
23,0,01303,Bob Eastwood,5
23,0,01305,Danny Edwards,5
23,0,01385,Jim Gallagher Jr.,5
23,0,01418,Bill Glasson,5
23,0,01559,Hale Irwin,5
23,0,01755,Dick Mast,5
23,0,02100,Tim Simpson,5
23,0,02279,Mark Wiebe,5
36,0,01042,Paul Azinger,4
36,0,01261,Jay Delsing,4
36,0,01313,Steve Elkington,4
36,0,01323,Brad Fabel,4
36,0,01331,Rick Fehr,4
36,0,01355,Raymond Floyd,4
36,0,01475,Donnie Hammond,4
36,0,01685,J.L. Lewis,4
36,0,01876,Greg Norman,4
36,0,01887,Mark O'Meara,4
36,0,02101,Joey Sindelar,4
36,0,02217,Dennis Trixler,4
48,0,01072,Chip Beck,3
48,0,01257,Andrew Debusk,3
48,0,01357,Brian Fogt,3
48,0,01374,Robin Freeman,3
48,0,01507,Webb Heintzelman,3
48,0,01569,Peter Jacobsen,3
48,0,01571,Barry Jaeckel,3
48,0,01658,Masanobu Kumura,3
48,0,01736,Roger Maltbie,3
48,0,01779,Gary McCord,3
48,0,01846,Jodie Mudd,3
48,0,01877,Tim Norris,3
48,0,01945,Kenny Perry,3
48,0,02133,Craig Stadler,3
48,0,02175,Kazunari Takahashi,3
48,0,02180,Harry Taylor,3
64,0,01011,Rafael Alarcon,2
64,0,01196,Brian Claar,2
64,0,06251,Chris DiMarco,2
64,0,06317,Tokio Kaneko,2
64,0,01766,Billy Mayfair,2
64,0,01807,Robert Meyer,2
64,0,01948,Tim Petrovic,2
64,0,01958,Dan Pohl,2
64,0,01968,Nick Price,2
64,0,06040,John Ross,2
64,0,02033,Dave Rummells,2
64,0,02211,Mark Trauner,2
64,0,02239,Scott Verplank,2
64,0,02257,Brian Watts,2
64,0,02261,Doug Weaver,2
