RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,01473,Todd Hamilton,48' 0",1393.167,29
2,0,20104,Ken Duke,47' 7",1903.667,40
3,0,27120,Troy Matteson,46' 11",3096.167,66
4,0,06522,Ernie Els,46' 9",1121.750,24
5,0,01948,Tim Petrovic,46' 0",2483.333,54
6,0,02223,Bob Tway,45' 8",822.583,18
7,0,21350,Ryuji Imada,45' 6",1092.167,24
7,0,24449,Parker McLachlin,45' 6",1684.750,37
9,0,26420,Richard Johnson,45' 5",1181.583,26
10,0,23108,Matt Kuchar,45' 2",1444.667,32
11,0,20498,Briny Baird,44' 9",2595.667,58
11,0,12309,Bob Sowards,44' 9",1252.250,28
13,0,23778,Brad Adamonis,44' 7",2007.333,45
14,0,01035,Tommy Armour III,44' 5",2043.250,46
14,0,02002,John Riegger,44' 5",1954.000,44
16,0,20634,Peter Lonard,44' 4",2129.667,48
16,0,23320,Ryan Palmer,44' 4",1330.750,30
16,0,01945,Kenny Perry,44' 4",2437.417,55
19,0,20848,Ángel Cabrera,44' 3",973.000,22
20,0,25842,Jon Mills,44' 2",2342.917,53
21,0,23157,Richard Johnson,43' 11",1492.750,34
21,0,24024,Zach Johnson,43' 11",1494.250,34
21,0,26668,Marc Turnesa,43' 11",1450.000,33
24,0,24357,K.J. Choi,43' 9",1050.083,24
25,0,27936,Martin Laird,43' 8",2488.000,57
26,0,21633,Steve Allan,43' 7",1613.167,37
26,0,25900,Lucas Glover,43' 7",1829.583,42
28,0,08845,Scott Sterling,43' 6",1697.167,39
29,0,12705,Cliff Kresge,43' 5",1779.333,41
30,0,22913,John Rollins,43' 4",2384.917,55
31,0,24781,Hunter Mahan,43' 3",1558.167,36
31,0,01766,Billy Mayfair,43' 3",2466.583,57
33,0,23353,J.J. Henry,43' 2",2200.750,51
34,0,20443,Jin Park,43' 0",1635.083,38
35,0,24227,Justin Bolli,42' 11",2187.833,51
36,0,10733,Kent Jones,42' 9",1411.750,33
37,0,21878,Mark Wilson,42' 8",2219.667,52
38,0,21961,Charles Howell III,42' 7",1789.917,42
38,0,28475,Jeff Overton,42' 7",2258.833,53
38,0,01928,Corey Pavin,42' 7",936.500,22
38,0,08385,Omar Uresti,42' 7",1830.250,43
38,0,25804,Bubba Watson,42' 7",2258.000,53
43,0,20382,Stephen Leaney,42' 6",1020.917,24
43,0,26951,Johnson Wagner,42' 6",1910.667,45
45,0,06004,Stephen Ames,42' 5",1144.917,27
45,0,06643,Paul Goydos,42' 5",1570.083,37
45,0,10425,Jay Williamson,42' 5",2373.000,56
48,0,20378,Mathias Grönberg,42' 4",2666.833,63
48,0,06090,Jim McGovern,42' 4",1609.833,38
50,0,10585,Scott McCarron,42' 3",1773.250,42
50,0,23325,Vaughn Taylor,42' 3",2113.750,50
52,0,06197,Michael Allen,42' 2",1517.500,36
52,0,12782,Tim Herron,42' 2",2067.500,49
52,0,20160,Charlie Wi,42' 2",2067.500,49
55,0,22548,Patrick Sheehan,42' 1",1767.583,42
56,0,23540,Jason Allred,41' 11",1887.333,45
56,0,20098,Stuart Appleby,41' 11",1257.167,30
56,0,06012,Greg Kraft,41' 11",1132.083,27
59,0,25364,Paul Casey,41' 9",1211.250,29
59,0,21209,Sergio Garcia,41' 9",1419.167,34
