RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,34563,Chesson Hadley,7,57
1,0,25818,Scott Piercy,7,50
1,0,29476,Kyle Reifers,7,49
4,0,40026,Daniel Berger,6,52
4,0,25274,Steven Bowditch,6,40
4,0,28500,Martin Flores,6,50
4,0,35532,Tom Hoge,6,38
8,0,32334,Charlie Beljan,5,50
8,0,20104,Ken Duke,5,53
8,0,25191,Gonzalo Fernandez-Castaño,5,39
8,0,24358,Robert Garrigus,5,41
8,0,25240,D.A. Points,5,38
8,0,33418,Shawn Stefani,5,41
8,0,34431,Robert Streb,5,39
8,0,27214,Kevin Streelman,5,28
16,0,12510,Chad Campbell,4,42
16,0,20229,Stewart Cink,4,49
16,0,23541,Ben Crane,4,27
16,0,34262,Jon Curran,4,35
16,0,25900,Lucas Glover,4,69
16,0,30852,Ryo Ishikawa,4,41
16,0,26300,Matt Jones,4,31
16,0,34409,David Lingmerth,4,34
16,0,22056,Cameron Percy,4,27
16,0,25345,Carl Pettersson,4,44
16,0,35451,Scott Pinckney,4,40
16,0,23621,Rory Sabbatini,4,42
16,0,29518,Brendan Steele,4,42
16,0,34264,Hudson Swafford,4,37
16,0,33419,Cameron Tringale,4,45
16,0,21878,Mark Wilson,4,43
32,0,33141,Keegan Bradley,3,35
32,0,29479,Scott Brown,3,44
32,0,24925,Jonathan Byrd,3,30
32,0,20472,Alex Cejka,3,40
32,0,06522,Ernie Els,3,24
32,0,29725,Tony Finau,3,45
32,0,35539,Luke Guthrie,3,35
32,0,24924,Bill Haas,3,40
32,0,33399,Adam Hadwin,3,40
32,0,32448,James Hahn,3,31
32,0,23353,J.J. Henry,3,34
32,0,31557,Jim Herman,3,44
32,0,34174,John Huh,3,44
32,0,37454,Whee Kim,3,23
32,0,27936,Martin Laird,3,44
32,0,26851,Marc Leishman,3,27
32,0,23548,Bill Lunde,3,28
32,0,33413,Ben Martin,3,39
32,0,32839,Hideki Matsuyama,3,35
32,0,31202,William McGirt,3,47
32,0,24490,George McNeill,3,45
32,0,29289,S.Y. Noh,3,29
32,0,34130,Sung Joon Park,3,41
32,0,24361,Pat Perez,3,34
32,0,35541,John Peterson,3,34
32,0,28486,Michael Putnam,3,48
32,0,29221,Webb Simpson,3,42
32,0,06567,Vijay Singh,3,41
32,0,27649,Brandt Snedeker,3,35
32,0,30692,Scott Stallings,3,35
32,0,25493,Nick Taylor,3,39
32,0,33448,Justin Thomas,3,50
