RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,20771,Steven Alker,.00,0,211,100.00
1,0,10885,Robert Allenby,.00,0,185,100.00
1,0,28259,Sangmoon Bae,.00,0,335,100.00
1,0,35545,Blayne Barber,.00,0,231,100.00
1,0,24846,Ricky Barnes,.00,0,280,100.00
1,0,40026,Daniel Berger,.00,0,313,100.00
1,0,24507,Jason Bohn,.00,0,325,100.00
1,0,25274,Steven Bowditch,.00,0,383,100.00
1,0,33141,Keegan Bradley,.00,0,258,100.00
1,0,29479,Scott Brown,.00,0,358,100.00
1,0,24925,Jonathan Byrd,.00,0,206,100.00
1,0,20848,Ángel Cabrera,.00,0,161,100.00
1,0,12510,Chad Campbell,.00,0,337,100.00
1,0,25364,Paul Casey,.00,0,194,100.00
1,0,32200,Roberto Castro,.00,0,127,100.00
1,0,20472,Alex Cejka,.00,0,314,100.00
1,0,20593,Greg Chalmers,.00,0,144,100.00
1,0,24357,K.J. Choi,.00,0,222,100.00
1,0,20229,Stewart Cink,.00,0,201,100.00
1,0,25720,Chad Collins,.00,0,277,100.00
1,0,24494,Erik Compton,.00,0,301,100.00
1,0,23541,Ben Crane,.00,0,209,100.00
1,0,34262,Jon Curran,.00,0,245,100.00
1,0,21753,Brian Davis,.00,0,283,100.00
1,0,28089,Jason Day,.00,0,239,100.00
1,0,23638,Brendon de Jonge,.00,0,369,100.00
1,0,27436,Graham DeLaet,.00,0,203,100.00
1,0,23983,Luke Donald,.00,0,198,100.00
1,0,25686,Jason Dufner,.00,0,175,100.00
1,0,06522,Ernie Els,.00,0,163,100.00
1,0,37273,Derek Ernst,.00,0,257,100.00
1,0,31416,Derek Fathauer,.00,0,275,100.00
1,0,29725,Tony Finau,.00,0,348,100.00
1,0,30736,Oscar Fraustro,.00,0,155,100.00
1,0,10809,Jim Furyk,.00,0,204,100.00
1,0,29535,Brice Garnett,.00,0,223,100.00
1,0,24358,Robert Garrigus,.00,0,214,100.00
1,0,29720,Andres Gonzales,.00,0,289,100.00
1,0,20157,Retief Goosen,.00,0,250,100.00
1,0,22892,Jason Gore,.00,0,206,100.00
1,0,35539,Luke Guthrie,.00,0,275,100.00
1,0,24924,Bill Haas,.00,0,258,100.00
1,0,34563,Chesson Hadley,.00,0,346,100.00
1,0,32448,James Hahn,.00,0,312,100.00
1,0,27644,Brian Harman,.00,0,304,100.00
