RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,20691,Greg Owen,5,22
2,0,34563,Chesson Hadley,4,57
2,0,25818,Scott Piercy,4,50
2,0,35451,Scott Pinckney,4,40
5,0,28259,Sangmoon Bae,3,52
5,0,40058,Zac Blair,3,35
5,0,20229,Stewart Cink,3,49
5,0,29725,Tony Finau,3,45
5,0,29720,Andres Gonzales,3,36
5,0,20157,Retief Goosen,3,36
5,0,20766,Padraig Harrington,3,34
5,0,34174,John Huh,3,44
5,0,31202,William McGirt,3,47
5,0,28475,Jeff Overton,3,32
5,0,35541,John Peterson,3,34
5,0,25493,Nick Taylor,3,39
5,0,28780,Nicholas Thompson,3,49
5,0,33419,Cameron Tringale,3,45
5,0,27095,Nick Watney,3,57
20,0,23048,Eric Axley,2,18
20,0,35545,Blayne Barber,2,38
20,0,32334,Charlie Beljan,2,50
20,0,25274,Steven Bowditch,2,40
20,0,32200,Roberto Castro,2,16
20,0,23541,Ben Crane,2,27
20,0,34262,Jon Curran,2,35
20,0,06522,Ernie Els,2,24
20,0,24358,Robert Garrigus,2,41
20,0,25900,Lucas Glover,2,69
20,0,29420,Billy Horschel,2,40
20,0,36801,Mark Hubbard,2,38
20,0,08075,Jerry Kelly,2,30
20,0,37454,Whee Kim,2,23
20,0,30926,Chris Kirk,2,23
20,0,34409,David Lingmerth,2,34
20,0,33413,Ben Martin,2,39
20,0,27933,John Merrick,2,46
20,0,01810,Phil Mickelson,2,28
20,0,29289,S.Y. Noh,2,29
20,0,25345,Carl Pettersson,2,44
20,0,25240,D.A. Points,2,38
20,0,28486,Michael Putnam,2,48
20,0,23621,Rory Sabbatini,2,42
20,0,29221,Webb Simpson,2,42
20,0,33486,Roger Sloan,2,21
20,0,29518,Brendan Steele,2,42
20,0,34264,Hudson Swafford,2,37
20,0,33448,Justin Thomas,2,50
20,0,27770,Camilo Villegas,2,54
50,0,20771,Steven Alker,1,19
50,0,22371,Aaron Baddeley,1,27
50,0,24846,Ricky Barnes,1,23
50,0,27895,Jonas Blixt,1,21
50,0,33141,Keegan Bradley,1,35
50,0,29479,Scott Brown,1,44
50,0,20848,Ángel Cabrera,1,23
50,0,12510,Chad Campbell,1,42
50,0,20593,Greg Chalmers,1,18
50,0,25720,Chad Collins,1,26
50,0,21753,Brian Davis,1,40
50,0,23638,Brendon de Jonge,1,39
50,0,27436,Graham DeLaet,1,24
50,0,25686,Jason Dufner,1,40
50,0,37273,Derek Ernst,1,47
50,0,31416,Derek Fathauer,1,23
50,0,25191,Gonzalo Fernandez-Castaño,1,39
50,0,28500,Martin Flores,1,50
50,0,21209,Sergio Garcia,1,10
50,0,28679,Fabián Gómez,1,42
50,0,22892,Jason Gore,1,34
50,0,35539,Luke Guthrie,1,35
50,0,33399,Adam Hadwin,1,40
50,0,26758,David Hearn,1,31
50,0,33461,Morgan Hoffmann,1,24
50,0,35532,Tom Hoge,1,38
50,0,39977,Max Homa,1,33
50,0,29222,Billy Hurley III,1,18
50,0,30852,Ryo Ishikawa,1,41
50,0,30925,Dustin Johnson,1,19
50,0,36689,Brooks Koepka,1,28
50,0,30944,Jason Kokrak,1,41
50,0,23108,Matt Kuchar,1,26
50,0,27936,Martin Laird,1,44
50,0,26851,Marc Leishman,1,27
50,0,10860,Justin Leonard,1,21
50,0,32839,Hideki Matsuyama,1,35
50,0,24490,George McNeill,1,45
50,0,32640,Troy Merritt,1,36
50,0,25198,Francesco Molinari,1,14
50,0,25396,Kevin Na,1,25
50,0,24140,Sean O'Hair,1,32
50,0,33667,Carlos Ortiz,1,45
50,0,34130,Sung Joon Park,1,41
50,0,24361,Pat Perez,1,34
50,0,34358,Jonathan Randolph,1,33
50,0,26476,Chez Reavie,1,30
50,0,34360,Patrick Reed,1,25
50,0,29476,Kyle Reifers,1,49
50,0,31193,Jim Renner,1,37
50,0,29223,Sam Saunders,1,33
50,0,26331,Charl Schwartzel,1,29
50,0,20645,John Senden,1,30
50,0,06567,Vijay Singh,1,41
50,0,28023,Byron Smith,1,26
50,0,27649,Brandt Snedeker,1,35
50,0,31560,Brian Stuard,1,26
50,0,30927,Brendon Todd,1,25
50,0,27064,Jhonattan Vegas,1,44
50,0,26289,Boo Weekley,1,40
50,0,20396,Lee Westwood,1,21
50,0,25892,Steve Wheatcroft,1,40
50,0,34265,Will Wilcox,1,25
50,0,21878,Mark Wilson,1,43
50,0,31323,Gary Woodland,1,22
