RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
52,0,01381,Fred Funk,70.790,7701,15.101,109
53,0,01320,Bob Estes,70.836,4490,- 27.345,63
54,0,06004,Stephen Ames,70.848,6710,20.520,95
55,0,01619,Skip Kendall,70.849,7910,25.076,112
56,0,01307,Joel Edwards,70.850,6975,39.153,99
57,0,06431,Jean Van de Velde,70.856,4760,- 12.668,67
58,0,12823,Carlos Franco,70.862,5976,- 23.574,84
59,0,01761,Len Mattiace,70.865,7562,20.606,107
60,0,01938,David Peoples,70.866,6966,49.740,99
61,0,06621,Joe Durant,70.881,6625,37.803,94
62,0,01823,Larry Mize,70.883,4898,- 7.060,69
63,0,01771,Blaine McCallister,70.889,7323,49.477,104
64,0,08993,Franklin Langham,70.898,6421,30.694,91
65,0,12645,Brent Geiberger,70.906,5314,3.942,75
66,0,07749,Brett Quigley,70.908,4478,- 10.818,63
67,0,01219,John Cook,70.917,6224,16.658,88
68,0,06012,Greg Kraft,70.936,7485,34.187,106
69,0,21805,Harrison Frazar,70.964,4969,- 1.536,70
70,0,01329,Brad Faxon,70.969,6796,16.982,96
71,0,01185,Brandel Chamblee,70.978,4959,9.489,70
72,0,06643,Paul Goydos,70.980,6879,6.074,97
72,0,01724,Jeff Maggert,70.980,5837,- 16.625,82
74,0,01418,Bill Glasson,70.990,6559,43.024,93
74,0,01926,Steve Pate,70.990,6550,- 18.952,92
76,0,01723,Andrew Magee,70.992,5192,- 9.561,73
77,0,20095,Carl Paulson,71.019,7278,36.963,103
78,0,10649,Tom Scherrer,71.025,7165,8.493,101
79,0,01996,Mike Reid,71.064,5112,4.628,72
80,0,08931,Glen Day,71.087,6518,22.016,92
81,0,01599,Steve Jones,71.105,5083,- 34.563,71
82,0,01203,Russ Cochran,71.114,5026,23.097,71
83,0,19824,Craig Barlow,71.126,6812,16.134,96
84,0,19846,Brian Gay,71.135,7022,20.389,99
85,0,01139,Olin Browne,71.149,7027,16.723,99
86,0,06078,Esteban Toledo,71.162,7864,34.935,111
87,0,20099,Doug Barron,71.171,5820,16.052,82
88,0,06090,Jim McGovern,71.174,3771,1.204,53
89,0,08537,J.P. Hayes,71.188,6329,6.693,89
90,0,01098,Jay Don Blake,71.198,6606,15.447,93
91,0,01326,Nick Faldo,71.216,3532,- 42.401,49
91,0,21949,Joe Ogilvie,71.216,6462,18.627,91
93,0,01887,Mark O'Meara,71.219,3955,- 37.931,55
94,0,11011,Mike Sposa,71.229,5196,3.695,73
95,0,19881,Robert Damron,71.231,6473,9.039,91
96,0,01685,J.L. Lewis,71.233,7230,35.800,102
96,0,10585,Scott McCarron,71.233,6956,24.790,98
98,0,02223,Bob Tway,71.241,6320,20.460,89
99,0,10425,Jay Williamson,71.251,7222,45.558,102
100,0,01361,Dan Forsman,71.256,6241,29.553,88
101,0,01132,Mark Brooks,71.271,6271,.870,88
102,0,01024,Billy Andrade,71.275,6116,13.683,86
103,0,02110,Jerry Smith,71.281,7175,24.383,101
104,0,12652,Cameron Beckman,71.298,5758,17.107,81
105,0,01175,Jim Carter,71.299,6699,3.095,94
106,0,01374,Robin Freeman,71.304,6986,1.800,98
107,0,01905,Joe Ozaki,71.308,3806,- 26.663,53
108,0,06315,Pete Jordan,71.329,7243,32.600,102
109,0,01331,Rick Fehr,71.335,5048,16.778,71
110,0,07867,Woody Austin,71.372,7198,10.595,101
111,0,06617,Brian Henninger,71.387,6339,14.480,89
112,0,01766,Billy Mayfair,71.388,6286,- 3.840,88
113,0,01388,Robert Gamez,71.398,5399,27.237,76
114,0,02133,Craig Stadler,71.409,4720,- 7.021,66
115,0,23125,Brad Elder,71.420,7822,34.252,110
116,0,10963,Jimmy Green,71.427,5928,.446,83
117,0,06515,Shaun Micheel,71.429,6466,33.996,91
118,0,10457,Frank Nobilo,71.430,6767,18.896,95
119,0,08545,Glen Hnatiuk,71.436,6390,39.219,90
120,0,02279,Mark Wiebe,71.451,6558,15.472,92
121,0,01569,Peter Jacobsen,71.464,4620,25.163,65
122,0,01035,Tommy Armour III,71.501,6350,13.624,89
123,0,01927,Dennis Paulson,71.519,5815,- 21.999,81
124,0,06332,Neal Lancaster,71.522,6784,10.551,95
125,0,06140,Sean Murphy,71.523,7113,39.325,100
126,0,01941,Tom Pernice Jr.,71.531,6836,31.017,96
127,0,06573,Brandt Jobe,71.535,6280,15.080,88
128,0,06527,Steve Stricker,71.538,4388,- 24.188,61
129,0,24357,K.J. Choi,71.540,6336,31.038,89
130,0,20043,Edward Fryatt,71.549,6919,21.226,97
131,0,06581,David Sutherland,71.584,7557,30.872,106
132,0,23621,Rory Sabbatini,71.599,5911,31.681,83
133,0,01313,Steve Elkington,71.607,4153,.219,58
134,0,02101,Joey Sindelar,71.653,6004,14.877,84
135,0,01116,Michael Bradley,71.687,5212,21.146,73
135,0,02257,Brian Watts,71.687,6300,8.414,88
137,0,01928,Corey Pavin,71.697,5336,- 30.416,74
138,0,10201,Matt Gogel,71.710,6020,3.634,84
139,0,01378,David Frost,71.723,4531,- 12.427,63
140,0,21007,Gabriel Hjertstedt,71.741,5945,9.484,83
141,0,10962,Bradley Hughes,71.745,6439,18.094,90
142,0,01376,Bob Friend,71.763,6580,22.177,92
143,0,02131,Mike Springer,71.772,5788,25.517,81
144,0,06044,Scott Gump,71.793,7541,- 2.781,105
145,0,07763,Doug Dunakey,71.795,5712,31.612,80
146,0,01063,Ben Bates,71.799,7436,31.094,104
147,0,12388,Michael Clark II,71.807,5716,28.544,80
148,0,08045,Perry Moss,71.831,3796,11.028,53
149,0,24356,Jason Buha,71.840,5879,11.858,82
150,0,20574,Mathew Goggin,71.884,6497,44.479,91
151,0,01093,Ronnie Black,71.886,5649,29.973,79
152,0,06809,Bob Burns,71.894,6384,14.579,89
153,0,10569,Mike Brisky,71.930,6180,5.950,86
153,0,01975,Tom Purtzer,71.930,4016,12.086,56
155,0,01457,Jay Haas,71.937,5533,6.126,77
156,0,06088,Steve Gotsche,71.953,6372,31.793,89
157,0,07101,Dave Stockton Jr.,71.956,6222,38.212,87
158,0,01191,Barry Cheesman,71.957,6676,15.985,93
159,0,08385,Omar Uresti,71.968,6744,20.962,94
160,0,20445,Casey Martin,71.985,6284,50.662,88
161,0,10912,Craig Perks,71.997,5878,25.775,82
162,0,08547,John Maginnes,72.037,7101,30.696,99
163,0,01142,Bart Bryant,72.042,5247,12.058,73
164,0,06062,Charles Raulerson,72.043,7042,18.252,98
165,0,02218,Ted Tryba,72.045,8009,- 11.964,111
166,0,01014,Fulton Allem,72.051,5396,7.831,75
167,0,01533,P.H. Horgan III,72.060,4675,8.875,65
168,0,01282,Trevor Dodds,72.094,6041,14.906,84
169,0,12753,David Morland IV,72.112,6167,34.664,86
170,0,19822,Bobby Cochran,72.131,5478,3.930,76
170,0,01261,Jay Delsing,72.131,6680,28.177,93
172,0,01323,Brad Fabel,72.158,6321,28.931,88
173,0,20105,Jeff Gove,72.171,5890,27.983,82
174,0,01072,Chip Beck,72.192,3533,4.400,49
175,0,23614,Rich Beem,72.205,5829,19.643,81
176,0,11653,Paul Curry,72.212,4600,21.544,64
177,0,07753,Kevin Wentworth,72.227,5764,14.133,80
178,0,01408,Kelly Gibson,72.267,5894,31.869,82
179,0,10213,Dicky Pride,72.286,6776,18.921,94
180,0,22064,Craig Spence,72.296,6129,16.173,85
181,0,08535,Gary Nicklaus,72.329,5903,27.955,82
182,0,01040,Emlyn Aubrey,72.376,4613,19.058,64
182,0,10117,Bob Heintz,72.376,6122,29.955,85
184,0,06613,Tommy Tolles,72.403,4314,30.158,60
185,0,22913,John Rollins,72.457,5205,11.923,72
186,0,23656,Jason Caron,72.459,5426,8.422,75
187,0,12449,Ryan Howison,72.496,5862,10.171,81
188,0,06014,Eric Booker,72.501,6151,11.547,85
189,0,01489,Steve Hart,72.635,5078,6.477,70
190,0,21593,Keith Nolan,72.673,4130,12.346,57
191,0,01549,Mike Hulbert,72.703,5808,8.205,80
192,0,08243,Aaron Bengoechea,72.805,5312,2.761,73
193,0,01249,John Daly,72.910,5170,6.623,71
194,0,01510,Nolan Henke,73.139,5757,20.954,79
195,0,07363,Craig Bowden,73.356,3955,6.217,54
