RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,34046,Jordan Spieth,28,540,5.2
2,0,25900,Lucas Glover,25,585,4.3
2,0,25493,Nick Taylor,25,629,4.0
4,0,39971,Sungjae Im,24,745,3.2
4,0,23621,Rory Sabbatini,24,575,4.2
6,0,47993,Denny McCarthy,23,529,4.3
6,0,47347,Adam Schenk,23,577,4.0
6,0,33486,Roger Sloan,23,536,4.3
9,0,52372,Cameron Champ,22,451,4.9
9,0,34076,Joel Dahmen,22,530,4.2
9,0,32102,Rickie Fowler,22,455,4.8
9,0,35461,Beau Hossler,22,500,4.4
9,0,25818,Scott Piercy,22,494,4.5
9,0,29221,Webb Simpson,22,539,4.1
9,0,33418,Shawn Stefani,22,417,5.3
9,0,31560,Brian Stuard,22,581,3.8
17,0,19803,Ryan Armour,21,557,3.8
17,0,21961,Charles Howell III,21,522,4.0
17,0,35506,Mackenzie Hughes,21,473,4.4
17,0,32839,Hideki Matsuyama,21,538,3.9
17,0,49771,J.T. Poston,21,659,3.2
17,0,47128,Richy Werenski,21,495,4.2
23,0,34099,Harris English,20,565,3.5
23,0,29926,Danny Lee,20,525,3.8
23,0,27649,Brandt Snedeker,20,611,3.3
23,0,27214,Kevin Streelman,20,475,4.2
23,0,31323,Gary Woodland,20,456,4.4
28,0,29479,Scott Brown,19,474,4.0
28,0,39997,Corey Conners,19,434,4.4
28,0,29535,Brice Garnett,19,428,4.4
28,0,46402,Talor Gooch,19,341,5.6
28,0,35879,Kelly Kraft,19,467,4.1
28,0,46601,Trey Mullinax,19,432,4.4
28,0,48822,Sebastián Muñoz,19,436,4.4
28,0,27556,Ted Potter Jr.,19,418,4.5
28,0,34256,Andrew Putnam,19,449,4.2
28,0,49960,Sepp Straka,19,403,4.7
28,0,23325,Vaughn Taylor,19,650,2.9
39,0,33948,Byeong Hun An,18,430,4.2
39,0,27958,Ryan Blaum,18,512,3.5
39,0,34021,Bud Cauley,18,562,3.2
39,0,30944,Jason Kokrak,18,547,3.3
39,0,34261,Scott Langley,18,478,3.8
39,0,45486,Joaquin Niemann,18,565,3.2
39,0,32333,Kevin Tway,18,467,3.9
39,0,29484,Peter Uihlein,18,441,4.1
47,0,40009,Dominic Bozzelli,17,366,4.6
47,0,47504,Sam Burns,17,500,3.4
47,0,26300,Matt Jones,17,473,3.6
47,0,32791,K.H. Lee,17,439,3.9
47,0,33667,Carlos Ortiz,17,494,3.4
47,0,26476,Chez Reavie,17,507,3.4
47,0,34360,Patrick Reed,17,555,3.1
47,0,36699,Patrick Rodgers,17,315,5.4
47,0,37275,Sam Ryder,17,441,3.9
47,0,27963,Chris Stroud,17,372,4.6
47,0,32150,Michael Thompson,17,490,3.5
47,0,37189,Harold Varner III,17,506,3.4
59,0,33141,Keegan Bradley,16,441,3.6
59,0,32200,Roberto Castro,16,427,3.7
59,0,29420,Billy Horschel,16,521,3.1
59,0,30925,Dustin Johnson,16,411,3.9
59,0,49766,Hank Lebioda,16,396,4.0
59,0,26851,Marc Leishman,16,433,3.7
59,0,34466,Peter Malnati,16,595,2.7
59,0,28252,Seamus Power,16,443,3.6
59,0,39324,J.J. Spaun,16,440,3.6
59,0,33419,Cameron Tringale,16,369,4.3
59,0,27064,Jhonattan Vegas,16,399,4.0
70,0,45526,Abraham Ancer,15,512,2.9
70,0,27895,Jonas Blixt,15,451,3.3
70,0,29268,Bronson Burgoon,15,308,4.9
70,0,45157,Cam Davis,15,398,3.8
70,0,25686,Jason Dufner,15,363,4.1
70,0,29725,Tony Finau,15,453,3.3
70,0,39954,Cody Gribble,15,398,3.8
70,0,34563,Chesson Hadley,15,446,3.4
70,0,33399,Adam Hadwin,15,458,3.3
70,0,36689,Brooks Koepka,15,418,3.6
70,0,23108,Matt Kuchar,15,483,3.1
70,0,27936,Martin Laird,15,488,3.1
70,0,28775,Nate Lashley,15,400,3.8
70,0,01810,Phil Mickelson,15,360,4.2
70,0,30946,Alex Prugh,15,338,4.4
70,0,46970,Jon Rahm,15,376,4.0
70,0,22405,Justin Rose,15,384,3.9
70,0,24502,Adam Scott,15,332,4.5
70,0,29518,Brendan Steele,15,320,4.7
70,0,26951,Johnson Wagner,15,323,4.6
90,0,39977,Max Homa,14,483,2.9
90,0,36799,Stephan Jaeger,14,406,3.4
90,0,24024,Zach Johnson,14,394,3.6
90,0,29478,Kevin Kisner,14,502,2.8
90,0,33122,Russell Knox,14,397,3.5
90,0,33410,Andrew Landry,14,472,3.0
90,0,37380,Curtis Luck,14,335,4.2
90,0,25396,Kevin Na,14,324,4.3
90,0,48081,Xander Schauffele,14,386,3.6
90,0,34431,Robert Streb,14,396,3.5
90,0,40115,Adam Svensson,14,372,3.8
101,0,40026,Daniel Berger,13,416,3.1
101,0,34306,John Chin,13,231,5.6
101,0,51766,Wyndham Clark,13,566,2.3
101,0,35376,Roberto Díaz,13,359,3.6
101,0,29970,Dylan Frittelli,13,456,2.9
101,0,34098,Russell Henley,13,426,3.1
101,0,32757,Patton Kizzire,13,395,3.3
101,0,27129,Luke List,13,377,3.4
101,0,26596,Ryan Moore,13,468,2.8
101,0,29908,C.T. Pan,13,428,3.0
101,0,29223,Sam Saunders,13,489,2.7
101,0,27095,Nick Watney,13,479,2.7
101,0,49964,Aaron Wise,13,357,3.6
114,0,28089,Jason Day,12,323,3.7
114,0,46523,Joey Garber,12,281,4.3
114,0,24924,Bill Haas,12,412,2.9
114,0,34363,Tyrrell Hatton,12,284,4.2
114,0,37454,Whee Kim,12,317,3.8
114,0,36852,Jim Knous,12,261,4.6
114,0,35449,Adam Long,12,463,2.6
114,0,39546,Keith Mitchell,12,438,2.7
114,0,39327,Ben Silverman,12,380,3.2
114,0,35891,Cameron Smith,12,410,2.9
114,0,33448,Justin Thomas,12,414,2.9
114,0,25804,Bubba Watson,12,344,3.5
114,0,37340,Chase Wright,12,400,3.0
127,0,49303,Anders Albertson,11,352,3.1
127,0,35450,Patrick Cantlay,11,445,2.5
127,0,25364,Paul Casey,11,384,2.9
127,0,46435,Austin Cook,11,390,2.8
127,0,40098,Matt Fitzpatrick,11,263,4.2
127,0,19846,Brian Gay,11,515,2.1
127,0,35532,Tom Hoge,11,491,2.2
