RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,22405,Justin Rose,47.57,137,288
2,0,34046,Jordan Spieth,47.47,188,396
3,0,34256,Andrew Putnam,46.03,174,378
4,0,24361,Pat Perez,45.03,154,342
5,0,40009,Dominic Bozzelli,44.95,178,396
6,0,22371,Aaron Baddeley,44.77,137,306
7,0,47993,Denny McCarthy,44.66,209,468
8,0,23621,Rory Sabbatini,44.44,200,450
9,0,37380,Curtis Luck,43.92,166,378
10,0,35450,Patrick Cantlay,43.57,149,342
10,0,01810,Phil Mickelson,43.57,149,342
12,0,29478,Kevin Kisner,43.48,180,414
12,0,34360,Patrick Reed,43.48,180,414
14,0,25572,Graeme McDowell,43.27,148,342
14,0,33448,Justin Thomas,43.27,148,342
16,0,37455,Si Woo Kim,43.16,202,468
17,0,34021,Bud Cauley,43.11,194,450
18,0,28679,Fabián Gómez,43.06,155,360
19,0,47959,Bryson DeChambeau,42.78,154,360
19,0,28775,Nate Lashley,42.78,154,360
19,0,26851,Marc Leishman,42.78,154,360
22,0,34466,Peter Malnati,42.67,192,450
23,0,46970,Jon Rahm,42.59,138,324
24,0,39971,Sungjae Im,42.48,260,612
25,0,30978,Kiradech Aphibarnrat,42.11,144,342
26,0,33486,Roger Sloan,42.09,197,468
26,0,23325,Vaughn Taylor,42.09,197,468
28,0,49771,J.T. Poston,42.06,212,504
29,0,06522,Ernie Els,42.01,121,288
30,0,26499,Rafa Cabrera Bello,41.98,136,324
30,0,29484,Peter Uihlein,41.98,204,486
32,0,29926,Danny Lee,41.88,196,468
33,0,35376,Roberto Díaz,41.80,158,378
33,0,37275,Sam Ryder,41.80,158,378
35,0,34261,Scott Langley,41.78,188,450
36,0,46435,Austin Cook,41.67,165,396
36,0,27963,Chris Stroud,41.67,180,432
38,0,25818,Scott Piercy,41.55,172,414
39,0,23320,Ryan Palmer,41.52,142,342
40,0,31420,Anirban Lahiri,41.41,164,396
41,0,24138,Ian Poulter,41.32,119,288
42,0,28259,Sangmoon Bae,41.11,148,360
42,0,33122,Russell Knox,41.11,148,360
44,0,26300,Matt Jones,41.03,192,468
45,0,26758,David Hearn,40.97,118,288
45,0,32757,Patton Kizzire,40.97,177,432
47,0,32150,Michael Thompson,40.91,162,396
48,0,35421,Brandon Harkins,40.81,191,468
48,0,27974,Sung Kang,40.81,191,468
50,0,23108,Matt Kuchar,40.74,154,378
51,0,51766,Wyndham Clark,40.67,183,450
51,0,29223,Sam Saunders,40.67,183,450
53,0,36799,Stephan Jaeger,40.58,168,414
54,0,29221,Webb Simpson,40.56,146,360
55,0,34076,Joel Dahmen,40.48,204,504
56,0,25396,Kevin Na,40.43,131,324
57,0,30911,Tommy Fleetwood,40.28,116,288
58,0,45526,Abraham Ancer,40.22,181,450
59,0,35532,Tom Hoge,40.19,217,540
60,0,35461,Beau Hossler,40.17,188,468
61,0,25493,Nick Taylor,40.12,195,486
62,0,29970,Dylan Frittelli,40.10,166,414
63,0,27644,Brian Harman,40.08,202,504
64,0,30692,Scott Stallings,40.00,180,450
65,0,26596,Ryan Moore,39.90,158,396
65,0,25632,Jimmy Walker,39.90,158,396
67,0,27958,Ryan Blaum,39.74,186,468
68,0,46501,Ollie Schniederjans,39.71,193,486
69,0,27129,Luke List,39.68,150,378
70,0,30191,Julián Etulain,39.65,157,396
71,0,33141,Keegan Bradley,39.61,164,414
71,0,29725,Tony Finau,39.61,164,414
71,0,32839,Hideki Matsuyama,39.61,164,414
74,0,36699,Patrick Rodgers,39.54,121,306
75,0,29479,Scott Brown,39.53,185,468
76,0,36689,Brooks Koepka,39.47,135,342
76,0,35732,Wes Roach,39.47,135,342
