RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,20099,Doug Barron,48.89,88,180
2,0,08385,Omar Uresti,47.22,68,144
3,0,25936,Alex Aragon,46.30,50,108
3,0,20593,Greg Chalmers,46.30,50,108
5,0,21949,Joe Ogilvie,45.42,139,306
6,0,25935,John Engler Jr.,45.24,57,126
7,0,20608,David Howell,45.00,81,180
8,0,01329,Brad Faxon,44.87,105,234
9,0,12680,Shigeki Maruyama,44.75,145,324
10,0,01042,Paul Azinger,44.44,128,288
10,0,01619,Skip Kendall,44.44,112,252
10,0,02214,Kirk Triplett,44.44,88,198
13,0,07867,Woody Austin,44.19,175,396
14,0,12645,Brent Geiberger,44.17,159,360
15,0,20098,Stuart Appleby,44.14,143,324
16,0,23048,Eric Axley,44.10,127,288
17,0,01666,Bernhard Langer,44.02,103,234
18,0,19846,Brian Gay,43.94,174,396
19,0,25345,Carl Pettersson,43.86,150,342
20,0,01473,Todd Hamilton,43.83,71,162
21,0,23325,Vaughn Taylor,43.21,140,324
22,0,21753,Brian Davis,42.90,139,324
23,0,24980,Scott Gutschewski,42.86,54,126
23,0,23616,Ryan Hietala,42.86,54,126
25,0,20574,Mathew Goggin,42.78,77,180
26,0,25240,D.A. Points,42.59,92,216
27,0,22371,Aaron Baddeley,42.46,107,252
28,0,10423,Mike Weir,42.40,145,342
29,0,20812,Tjaart van der Walt,42.36,61,144
30,0,02223,Bob Tway,42.22,114,270
31,0,23497,Tag Ridings,42.16,129,306
32,0,12782,Tim Herron,42.06,106,252
33,0,02101,Joey Sindelar,42.01,121,288
34,0,11011,Mike Sposa,41.98,68,162
34,0,25632,Jimmy Walker,41.98,68,162
36,0,06567,Vijay Singh,41.90,181,432
37,0,24925,Jonathan Byrd,41.88,98,234
38,0,06575,Dudley Hart,41.85,113,270
39,0,06197,Michael Allen,41.83,128,306
40,0,01941,Tom Pernice Jr.,41.81,143,342
41,0,12716,Charley Hoffman,41.80,158,378
42,0,06004,Stephen Ames,41.67,90,216
42,0,12760,Danny Ellis,41.67,75,180
42,0,01577,Lee Janzen,41.67,90,216
45,0,10733,Kent Jones,41.52,142,342
46,0,20382,Stephen Leaney,41.48,112,270
47,0,06643,Paul Goydos,41.41,82,198
48,0,07749,Brett Quigley,41.39,149,360
49,0,07223,Brian Bateman,41.36,67,162
50,0,06034,Marco Dawson,41.32,119,288
51,0,28475,Jeff Overton,41.23,141,342
52,0,06251,Chris DiMarco,41.11,111,270
52,0,11032,Frank Lickliter II,41.11,148,360
54,0,21350,Ryuji Imada,41.01,155,378
55,0,27095,Nick Watney,40.94,140,342
56,0,23673,Michael Connell,40.74,22,54
57,0,22405,Justin Rose,40.56,146,360
58,0,01381,Fred Funk,40.51,175,432
59,0,01249,John Daly,40.48,51,126
59,0,01761,Len Mattiace,40.48,51,126
61,0,02110,Jerry Smith,40.43,131,324
62,0,20127,Chris Riley,40.37,109,270
63,0,20472,Alex Cejka,40.28,116,288
63,0,08537,J.P. Hayes,40.28,58,144
65,0,20850,Daniel Chopra,40.21,152,378
66,0,22621,Ben Curtis,40.20,123,306
67,0,26360,Bubba Dickerson,40.12,130,324
68,0,19881,Robert Damron,40.08,101,252
68,0,20157,Retief Goosen,40.08,101,252
70,0,10505,Shane Bertsch,40.06,137,342
71,0,10565,Ian Leggatt,40.00,72,180
71,0,06527,Steve Stricker,40.00,108,270
73,0,01948,Tim Petrovic,39.93,115,288
74,0,20766,Padraig Harrington,39.90,79,198
75,0,26420,Richard Johnson,39.87,122,306
76,0,23718,Nathan Green,39.86,165,414
77,0,23135,Tim Clark,39.81,129,324
77,0,20631,David McKenzie,39.81,86,216
79,0,23320,Ryan Palmer,39.72,143,360
80,0,01161,Mark Calcavecchia,39.68,150,378
80,0,01887,Mark O'Meara,39.68,50,126
82,0,08123,Jeff Brehaut,39.63,107,270
83,0,06573,Brandt Jobe,39.54,121,306
84,0,01313,Steve Elkington,39.51,64,162
84,0,12662,Thomas Levet,39.51,64,162
86,0,20572,Rod Pampling,39.44,142,360
87,0,06373,José María Olazábal,39.32,92,234
88,0,20121,Todd Fischer,39.24,113,288
89,0,23621,Rory Sabbatini,39.20,127,324
90,0,20229,Stewart Cink,39.17,141,360
91,0,22946,Henrik Bjornstad,38.89,119,306
91,0,09011,David Duval,38.89,77,198
91,0,22892,Jason Gore,38.89,105,270
91,0,01706,Davis Love III,38.89,119,306
91,0,01823,Larry Mize,38.89,56,144
91,0,24138,Ian Poulter,38.89,84,216
91,0,23307,Roger Tambellini,38.89,49,126
91,0,02206,David Toms,38.89,105,270
91,0,02239,Scott Verplank,38.89,133,342
100,0,07457,Steve Flesch,38.67,174,450
101,0,21805,Harrison Frazar,38.58,125,324
102,0,01810,Phil Mickelson,38.56,118,306
103,0,23983,Luke Donald,38.52,104,270
103,0,27141,J.B. Holmes,38.52,104,270
105,0,08835,Kris Cox,38.46,90,234
105,0,19913,Ron Whittaker,38.46,90,234
107,0,01553,John Huston,38.43,83,216
108,0,21731,Freddie Jacobson,38.33,69,180
109,0,24924,Bill Haas,38.27,124,324
109,0,22913,John Rollins,38.27,124,324
111,0,22046,Geoff Ogilvy,38.19,110,288
111,0,22548,Patrick Sheehan,38.19,110,288
113,0,20378,Mathias Grönberg,38.15,103,270
114,0,02104,Jeff Sluman,38.10,144,378
115,0,01707,Steve Lowery,38.06,137,360
116,0,12660,Jesper Parnevik,37.91,116,306
117,0,01219,John Cook,37.88,75,198
117,0,01685,J.L. Lewis,37.88,75,198
119,0,24358,Robert Garrigus,37.78,102,270
119,0,21660,Jason Schultz,37.78,68,180
121,0,24507,Jason Bohn,37.68,156,414
122,0,21959,Ted Purdy,37.65,122,324
123,0,23541,Ben Crane,37.58,115,306
124,0,21646,David Branshaw,37.50,135,360
124,0,01388,Robert Gamez,37.50,108,288
124,0,24140,Sean O'Hair,37.50,135,360
124,0,24502,Adam Scott,37.50,108,288
128,0,21407,Arjun Atwal,37.41,101,270
128,0,10860,Justin Leonard,37.41,101,270
130,0,06350,Bob May,37.37,74,198
131,0,27770,Camilo Villegas,37.35,121,324
132,0,01024,Billy Andrade,37.30,94,252
132,0,24781,Hunter Mahan,37.30,141,378
134,0,10809,Jim Furyk,37.04,140,378
134,0,20105,Jeff Gove,37.04,100,270
134,0,08075,Jerry Kelly,37.04,120,324
134,0,20691,Greg Owen,37.04,100,270
138,0,02246,Duffy Waldorf,36.84,126,342
139,0,01139,Olin Browne,36.62,145,396
139,0,12602,Dean Wilson,36.62,145,396
141,0,12510,Chad Campbell,36.55,125,342
142,0,24357,K.J. Choi,36.51,138,378
142,0,25900,Lucas Glover,36.51,138,378
144,0,23322,Brett Wetterich,36.46,105,288
145,0,06515,Shaun Micheel,36.42,118,324
146,0,23409,James Driscoll,36.36,72,198
147,0,23349,Charles Warren,36.26,124,342
148,0,01599,Steve Jones,36.11,91,252
148,0,06012,Greg Kraft,36.11,78,216
148,0,01677,Tom Lehman,36.11,78,216
148,0,01724,Jeff Maggert,36.11,91,252
148,0,01766,Billy Mayfair,36.11,117,324
148,0,23788,D.J. Trahan,36.11,91,252
148,0,12755,Vance Veazey,36.11,65,180
155,0,24024,Zach Johnson,35.96,123,342
156,0,19824,Craig Barlow,35.93,97,270
157,0,24361,Pat Perez,35.80,58,162
158,0,08793,Tiger Woods,35.65,77,216
159,0,20498,Briny Baird,35.56,96,270
159,0,21470,Daisuke Maruyama,35.56,96,270
161,0,20628,Arron Oberholser,35.49,115,324
162,0,06595,Kevin Sutherland,35.38,121,342
163,0,26596,Ryan Moore,35.19,76,216
163,0,07013,Wes Short Jr.,35.19,95,270
165,0,21961,Charles Howell III,35.09,120,342
166,0,01035,Tommy Armour III,35.00,63,180
167,0,10885,Robert Allenby,34.97,107,306
167,0,01320,Bob Estes,34.97,107,306
169,0,01945,Kenny Perry,34.81,94,270
170,0,08375,Paul Stankowski,34.62,81,234
171,0,01142,Bart Bryant,34.57,112,324
171,0,27943,Matt Hansen,34.57,56,162
173,0,23623,Bo Van Pelt,34.54,143,414
174,0,12823,Carlos Franco,34.52,87,252
175,0,22293,Heath Slocum,34.31,105,306
176,0,24912,Will MacKenzie,34.03,98,288
177,0,20634,Peter Lonard,33.99,104,306
178,0,27120,Troy Matteson,33.95,110,324
179,0,25804,Bubba Watson,33.73,85,252
180,0,21878,Mark Wilson,33.70,91,270
181,0,01132,Mark Brooks,33.33,60,180
181,0,01226,Fred Couples,33.33,54,162
181,0,25842,Jon Mills,33.33,42,126
184,0,22378,Trevor Immelman,33.04,113,342
185,0,06522,Ernie Els,32.99,95,288
186,0,06621,Joe Durant,32.83,130,396
187,0,23353,J.J. Henry,32.75,112,342
188,0,28780,Nicholas Thompson,32.22,87,270
189,0,20645,John Senden,32.16,110,342
190,0,23614,Rich Beem,31.85,86,270
191,0,01928,Corey Pavin,31.48,68,216
192,0,21209,Sergio Garcia,31.02,67,216
193,0,20094,Jonathan Kaye,30.72,94,306
194,0,02106,Chris Smith,30.56,66,216
195,0,20548,Hidemichi Tanaka,29.86,43,144
196,0,11123,Chris Couch,27.27,54,198
