RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
83,0,20593,Greg Chalmers,71.150,7548,- 6.148,106
84,0,01329,Brad Faxon,71.171,4515,- 31.217,63
85,0,01219,John Cook,71.177,5813,- 47.626,81
86,0,21805,Harrison Frazar,71.190,6848,- 13.725,96
87,0,01457,Jay Haas,71.191,5444,- 33.512,76
88,0,01707,Steve Lowery,71.202,7068,- 19.016,99
89,0,06012,Greg Kraft,71.217,6808,- 42.364,95
90,0,06251,Chris DiMarco,71.225,7077,- 25.712,99
91,0,01157,Tom Byrum,71.228,6361,- 21.714,89
92,0,07867,Woody Austin,71.249,6909,2.128,97
93,0,01035,Tommy Armour III,71.255,6279,- 8.586,88
94,0,21007,Gabriel Hjertstedt,71.269,7033,- 48.608,98
95,0,19881,Robert Damron,71.277,7779,- 9.847,109
96,0,01761,Len Mattiace,71.279,6990,- 75.912,97
97,0,02245,Grant Waite,71.287,6916,- 1.157,97
98,0,01185,Brandel Chamblee,71.301,5462,- 43.097,76
99,0,01132,Mark Brooks,71.321,8118,- 58.722,113
100,0,01905,Joe Ozaki,71.369,3850,- 67.456,53
101,0,01203,Russ Cochran,71.388,5918,7.198,83
101,0,06617,Brian Henninger,71.388,6861,- 7.796,96
103,0,01771,Blaine McCallister,71.393,6715,- 4.080,94
104,0,08537,J.P. Hayes,71.396,6443,- 17.324,90
105,0,08045,Perry Moss,71.402,5058,11.554,71
105,0,01941,Tom Pernice Jr.,71.402,6355,- .197,89
107,0,02267,D.A. Weibring,71.417,3822,- 36.904,53
108,0,10213,Dicky Pride,71.427,6003,- 3.131,84
109,0,01024,Billy Andrade,71.438,6325,- 38.491,88
110,0,20099,Doug Barron,71.471,6447,- 14.629,90
111,0,08385,Omar Uresti,71.483,7370,- 7.221,103
112,0,01533,P.H. Horgan III,71.487,6999,6.733,98
113,0,06581,David Sutherland,71.498,6455,- 20.151,90
114,0,01510,Nolan Henke,71.499,5951,- 16.573,83
115,0,10457,Frank Nobilo,71.505,6135,- 57.070,85
116,0,01549,Mike Hulbert,71.511,7227,- 4.401,101
117,0,07749,Brett Quigley,71.513,4297,- 6.194,60
117,0,06062,Charles Raulerson,71.513,7295,- .643,102
119,0,11011,Mike Sposa,71.532,6366,.316,89
120,0,01096,Phil Blackmar,71.534,6360,6.557,89
121,0,01599,Steve Jones,71.544,3947,- 12.055,55
122,0,06599,John Elliott,71.550,5645,7.420,79
123,0,10962,Bradley Hughes,71.552,7211,- 55.814,100
124,0,01093,Ronnie Black,71.561,3993,14.436,56
125,0,06315,Pete Jordan,71.572,6427,14.477,90
126,0,01685,J.L. Lewis,71.573,6814,- 14.608,95
127,0,01748,Doug Martin,71.578,6870,1.482,96
128,0,01139,Olin Browne,71.646,5766,- 34.330,80
129,0,06014,Eric Booker,71.661,6452,- 2.516,90
130,0,21949,Joe Ogilvie,71.663,6605,- 12.002,92
131,0,01127,Danny Briggs,71.669,5449,- 2.123,76
132,0,02279,Mark Wiebe,71.680,5452,- 4.287,76
133,0,10425,Jay Williamson,71.687,5890,- 11.656,82
134,0,10569,Mike Brisky,71.704,5535,- 13.821,77
135,0,01331,Rick Fehr,71.760,5096,- 1.055,71
136,0,08375,Paul Stankowski,71.788,5543,- 15.312,77
137,0,01282,Trevor Dodds,71.790,6970,- 6.400,97
138,0,01063,Ben Bates,71.834,7121,- 9.427,99
139,0,19824,Craig Barlow,71.840,6105,1.434,85
140,0,01191,Barry Cheesman,71.862,7007,- 36.358,97
141,0,07753,Kevin Wentworth,71.871,5111,- 8.135,71
142,0,01891,David Ogrin,71.873,4103,- 6.228,57
143,0,06621,Joe Durant,71.878,5692,- 13.623,79
144,0,02008,Lee Rinker,71.889,6539,2.872,91
145,0,01014,Fulton Allem,71.895,5481,- 16.977,76
146,0,01388,Robert Gamez,71.903,4247,- 4.732,59
147,0,01249,John Daly,71.907,4571,- 40.855,63
148,0,20213,Katsumasa Miyamoto,71.911,4321,- 6.323,60
149,0,01376,Bob Friend,71.914,8222,- 23.817,114
150,0,06809,Bob Burns,71.959,6422,- 17.623,89
151,0,07763,Doug Dunakey,71.964,6270,- 9.102,87
152,0,02294,Willie Wood,71.972,5188,- 6.028,72
153,0,02106,Chris Smith,71.976,5646,- 31.834,78
154,0,06613,Tommy Tolles,72.000,5570,- 26.029,77
155,0,02131,Mike Springer,72.003,6278,- 13.755,87
156,0,06332,Neal Lancaster,72.005,6628,- 3.559,92
156,0,23621,Rory Sabbatini,72.005,5617,- .588,78
158,0,01633,Tom Kite,72.009,4215,- 38.469,58
159,0,07101,Dave Stockton Jr.,72.029,6416,- 5.392,89
160,0,12652,Cameron Beckman,72.080,5832,6.475,81
161,0,01266,Clark Dennis,72.088,6436,- 20.167,89
162,0,23614,Rich Beem,72.103,4774,- 15.173,66
163,0,20498,Briny Baird,72.121,5625,.444,78
164,0,01116,Michael Bradley,72.127,5349,- 11.623,74
165,0,01374,Robin Freeman,72.135,5697,1.628,79
166,0,02007,Larry Rinker,72.141,6357,- 8.582,88
167,0,01385,Jim Gallagher Jr.,72.149,5916,.241,82
168,0,06064,Jeff Gallagher,72.162,6661,- 22.083,92
169,0,08553,Lee Porter,72.167,6359,- 8.316,88
170,0,06140,Sean Murphy,72.171,5980,10.194,83
171,0,07781,Ty Armstrong,72.197,5562,- 2.832,77
172,0,19846,Brian Gay,72.255,4995,- 9.395,69
173,0,10963,Jimmy Green,72.320,5436,- 11.983,75
174,0,10107,Deane Pappas,72.332,5926,5.190,82
175,0,08123,Jeff Brehaut,72.356,5566,5.401,77
176,0,01072,Chip Beck,72.364,5338,16.940,74
177,0,06655,Geoffrey Sisk,72.407,5743,- 22.843,79
178,0,02321,Fuzzy Zoeller,72.470,3928,- 14.638,54
179,0,02023,Clarence Rose,72.581,3485,- 1.109,48
180,0,12663,Phil Tataurangi,72.594,5161,- 6.802,71
181,0,20124,Alan Bratton,72.599,5227,.135,72
182,0,10733,Kent Jones,72.608,4881,- 16.247,67
183,0,02099,Scott Simpson,72.649,4160,- 19.012,57
184,0,23349,Charles Warren,72.697,5032,- 15.915,69
185,0,11123,Chris Couch,72.704,5245,- 10.298,72
186,0,02242,Lanny Wadkins,72.750,4149,- 2.274,57
187,0,01705,Tim Loustalot,72.982,4827,- 10.188,66
188,0,01975,Tom Purtzer,72.983,3804,- 8.887,52
189,0,23623,Bo Van Pelt,73.293,5355,- 4.624,73
190,0,21959,Ted Purdy,73.375,4717,- 21.010,64
191,0,01604,Steve Jurgensen,73.437,4056,- 16.987,55
192,0,22292,David Seawell,74.180,3798,- 14.818,51
