RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,10213,Dicky Pride,38,0,3,7,2007465
2,0,08123,Jeff Brehaut,35,0,1,6,2007360
3,0,01035,Tommy Armour III,28,3,1,4,2007465
4,0,06621,Joe Durant,27,0,2,17,2007465
4,0,10809,Jim Furyk,27,0,3,6,2007010
4,0,06595,Kevin Sutherland,27,6,2,7,2007110
4,0,23623,Bo Van Pelt,27,1,2,14,2007440
8,0,25900,Lucas Glover,26,1,1,18,2007465
8,0,10860,Justin Leonard,26,0,4,14,2007380
8,0,01706,Davis Love III,26,0,3,11,2007010
8,0,28158,Steve Marino,26,2,3,6,2007230
8,0,24361,Pat Perez,26,1,1,3,2007450
8,0,06567,Vijay Singh,26,1,4,3,2007260
8,0,26679,Kevin Stadler,26,4,2,2,2007360
15,0,23135,Tim Clark,25,1,1,5,2007300
15,0,20105,Jeff Gove,25,0,2,9,2007200
15,0,24912,Will MacKenzie,25,0,1,2,2007360
15,0,24502,Adam Scott,25,0,3,15,2007390
15,0,06527,Steve Stricker,25,5,2,14,2007390
20,0,24358,Robert Garrigus,24,4,1,18,2007465
20,0,22892,Jason Gore,24,2,2,9,2007270
20,0,22378,Trevor Immelman,24,6,2,16,2007010
23,0,12652,Cameron Beckman,23,0,2,3,2007465
23,0,26420,Richard Johnson,23,0,1,15,2007410
23,0,01707,Steve Lowery,23,0,4,7,2007440
23,0,01724,Jeff Maggert,23,0,2,1,2007410
23,0,29476,Kyle Reifers,23,1,1,1,2007465
28,0,07867,Woody Austin,22,1,3,7,2007270
28,0,24290,D.J. Brigman,22,0,2,12,2007440
28,0,20850,Daniel Chopra,22,2,1,4,2007440
28,0,07457,Steve Flesch,22,0,2,16,2007410
28,0,20574,Mathew Goggin,22,0,2,14,2007410
28,0,06643,Paul Goydos,22,4,2,13,2007370
28,0,20433,Mark Hensby,22,0,5,18,2007030
28,0,07547,Craig Kanada,22,0,1,7,2007280
28,0,27060,John Mallinger,22,0,1,4,2007460
28,0,27120,Troy Matteson,22,2,3,15,2007050
28,0,07749,Brett Quigley,22,4,1,13,2007370
28,0,23788,D.J. Trahan,22,1,1,12,2007450
28,0,02245,Grant Waite,22,1,2,4,2007440
41,0,20498,Briny Baird,21,0,4,2,2007290
41,0,25273,Andrew Buckle,21,1,2,17,2007410
41,0,12510,Chad Campbell,21,1,2,18,2007440
41,0,01261,Jay Delsing,21,3,1,10,2007300
41,0,21350,Ryuji Imada,21,1,1,12,2007030
41,0,01677,Tom Lehman,21,3,4,17,2007060
41,0,22913,John Rollins,21,2,3,18,2007270
48,0,10885,Robert Allenby,20,0,1,6,2007400
48,0,01024,Billy Andrade,20,3,2,16,2007410
48,0,01599,Steve Jones,20,2,1,7,2007030
48,0,22806,Doug LaBelle II,20,1,4,15,2007030
48,0,12680,Shigeki Maruyama,20,1,2,12,2007360
48,0,21949,Joe Ogilvie,20,1,1,12,2007450
48,0,21959,Ted Purdy,20,0,2,10,2007320
48,0,02101,Joey Sindelar,20,4,1,3,2007270
48,0,22293,Heath Slocum,20,0,4,10,2007350
48,0,02104,Jeff Sluman,20,0,1,13,2007320
48,0,12663,Phil Tataurangi,20,9,2,15,2007450
48,0,27095,Nick Watney,20,1,1,11,2007030
60,0,20098,Stuart Appleby,19,7,3,13,2007140
60,0,01219,John Cook,19,2,1,6,2007210
60,0,01388,Robert Gamez,19,0,1,11,2007480
60,0,11032,Frank Lickliter II,19,1,1,9,2007480
60,0,01766,Billy Mayfair,19,3,1,18,2007450
60,0,12660,Jesper Parnevik,19,0,2,16,2007270
60,0,25804,Bubba Watson,19,0,4,1,2007030
67,0,19803,Ryan Armour,18,0,1,7,2007360
67,0,22371,Aaron Baddeley,18,2,1,9,2007390
67,0,19824,Craig Barlow,18,0,2,5,2007460
67,0,01139,Olin Browne,18,3,2,9,2007440
67,0,01142,Bart Bryant,18,1,2,11,2007030
67,0,20623,Gavin Coles,18,0,3,7,2007450
67,0,23541,Ben Crane,18,0,2,10,2007480
67,0,20121,Todd Fischer,18,1,4,17,2007330
67,0,20378,Mathias Grönberg,18,0,1,11,2007450
67,0,23353,J.J. Henry,18,2,1,8,2007360
67,0,01666,Bernhard Langer,18,1,2,6,2007140
67,0,20382,Stephen Leaney,18,1,4,2,2007320
67,0,20634,Peter Lonard,18,0,1,8,2007030
67,0,24781,Hunter Mahan,18,8,3,17,2007320
67,0,24490,George McNeill,18,2,4,9,2007450
67,0,23800,Bryce Molder,18,2,3,3,2007465
67,0,26596,Ryan Moore,18,3,1,8,2007460
67,0,21660,Jason Schultz,18,4,1,18,2007410
67,0,24457,Jaco Van Zyl,18,0,2,12,2007360
67,0,27770,Camilo Villegas,18,0,2,10,2007320
67,0,02246,Duffy Waldorf,18,3,1,1,2007040
67,0,10423,Mike Weir,18,0,1,8,2007450
67,0,20436,Garrett Willis,18,1,2,15,2007440
67,0,08793,Tiger Woods,18,1,2,9,2007250
91,0,23048,Eric Axley,17,0,4,5,2007010
91,0,01116,Michael Bradley,17,0,1,8,2007040
91,0,01157,Tom Byrum,17,0,1,13,2007360
91,0,22621,Ben Curtis,17,0,4,18,2007220
91,0,23983,Luke Donald,17,4,2,7,2007250
91,0,21209,Sergio Garcia,17,2,4,4,2007200
91,0,20157,Retief Goosen,17,2,4,5,2007150
91,0,21806,Paul Gow,17,0,2,8,2007030
91,0,06044,Scott Gump,17,0,2,17,2007210
91,0,08881,Tripp Isenhour,17,0,4,9,2007330
91,0,21731,Freddie Jacobson,17,3,3,6,2007465
91,0,10733,Kent Jones,17,0,4,9,2007465
91,0,08075,Jerry Kelly,17,0,4,15,2007390
91,0,06373,José María Olazábal,17,1,1,11,2007040
91,0,20691,Greg Owen,17,1,1,10,2007140
91,0,25345,Carl Pettersson,17,4,2,6,2007465
91,0,24138,Ian Poulter,17,7,3,17,2007370
91,0,20645,John Senden,17,4,1,10,2007190
91,0,02214,Kirk Triplett,17,0,1,17,2007010
91,0,23349,Charles Warren,17,0,2,4,2007480
91,0,26289,Boo Weekley,17,0,2,9,2007480
112,0,06004,Stephen Ames,16,0,3,5,2007160
112,0,27124,Chris Baryla,16,0,1,18,2007320
112,0,21646,David Branshaw,16,1,4,18,2007110
112,0,01161,Mark Calcavecchia,16,3,2,15,2007100
112,0,20472,Alex Cejka,16,2,3,1,2007140
112,0,19972,José Coceres,16,0,4,12,2007060
112,0,08931,Glen Day,16,0,1,16,2007480
112,0,06251,Chris DiMarco,16,1,2,13,2007050
112,0,19846,Brian Gay,16,6,1,4,2007480
112,0,08537,J.P. Hayes,16,4,3,13,2007210
112,0,12782,Tim Herron,16,5,4,14,2007450
112,0,21961,Charles Howell III,16,8,4,12,2007040
112,0,12705,Cliff Kresge,16,1,1,18,2007040
112,0,23108,Matt Kuchar,16,0,2,18,2007210
112,0,06332,Neal Lancaster,16,0,1,6,2007465
112,0,06350,Bob May,16,0,3,3,2007060
112,0,31202,William McGirt,16,2,1,18,2007360
112,0,06515,Shaun Micheel,16,2,2,16,2007140
112,0,01810,Phil Mickelson,16,2,3,16,2007200
112,0,28486,Michael Putnam,16,11,2,16,2007180
112,0,26882,Michael Sim,16,0,2,4,2007440
112,0,06132,Sonny Skinner,16,0,2,10,2007210
112,0,27649,Brandt Snedeker,16,3,1,2,2007270
112,0,27963,Chris Stroud,16,4,3,2,2007440
112,0,23325,Vaughn Taylor,16,0,4,14,2007110
112,0,02223,Bob Tway,16,3,4,12,2007260
112,0,02239,Scott Verplank,16,0,4,3,2007400
112,0,26951,Johnson Wagner,16,0,2,1,2007465
112,0,28310,Lee Williams,16,3,1,5,2007270
141,0,21633,Steve Allan,15,6,3,17,2007140
141,0,01042,Paul Azinger,15,0,1,13,2007210
141,0,24507,Jason Bohn,15,2,4,1,2007050
141,0,01132,Mark Brooks,15,1,3,11,2007290
141,0,24925,Jonathan Byrd,15,1,1,11,2007350
141,0,21753,Brian Davis,15,3,1,10,2007030
141,0,23638,Brendon de Jonge,15,0,2,10,2007360
141,0,26360,Bubba Dickerson,15,0,3,10,2007270
141,0,25686,Jason Dufner,15,0,1,13,2007040
141,0,01320,Bob Estes,15,0,3,15,2007140
141,0,31417,Daryl Fathauer,15,0,2,11,2007465
141,0,29720,Andres Gonzales,15,5,1,10,2007450
141,0,23718,Nathan Green,15,1,1,13,2007030
141,0,24924,Bill Haas,15,0,2,7,2007420
141,0,20859,Anders Hansen,15,0,3,6,2007360
141,0,01553,John Huston,15,2,2,5,2007450
141,0,24024,Zach Johnson,15,0,2,13,2007210
141,0,22212,Craig Lile,15,1,1,1,2007450
141,0,21470,Daisuke Maruyama,15,0,2,5,2007320
141,0,01771,Blaine McCallister,15,5,2,12,2007140
141,0,24449,Parker McLachlin,15,0,3,6,2007465
141,0,27933,John Merrick,15,0,4,5,2007360
141,0,28475,Jeff Overton,15,0,4,6,2007260
141,0,23320,Ryan Palmer,15,2,4,17,2007300
141,0,25190,Jeff Quinney,15,1,1,4,2007220
141,0,08375,Paul Stankowski,15,3,2,6,2007030
141,0,02206,David Toms,15,0,4,4,2007010
141,0,20160,Charlie Wi,15,0,4,11,2007300
141,0,12602,Dean Wilson,15,0,2,4,2007360
170,0,06197,Michael Allen,14,0,1,14,2007040
170,0,07363,Craig Bowden,14,2,3,1,2007465
170,0,23933,Michael Boyd,14,1,1,18,2007320
170,0,24357,K.J. Choi,14,0,3,8,2007010
170,0,20229,Stewart Cink,14,0,2,15,2007380
170,0,11123,Chris Couch,14,2,1,6,2007280
170,0,01313,Steve Elkington,14,1,3,16,2007220
170,0,10117,Bob Heintz,14,0,3,12,2007210
170,0,27141,J.B. Holmes,14,0,2,11,2007010
170,0,01577,Lee Janzen,14,0,2,11,2007040
170,0,12195,Tom Johnson,14,0,2,16,2007030
170,0,29718,Anthony Kim,14,0,2,12,2007290
170,0,26881,Jarrod Lyle,14,0,2,12,2007450
170,0,01761,Len Mattiace,14,4,2,16,2007360
170,0,25396,Kevin Na,14,4,1,16,2007465
170,0,24140,Sean O'Hair,14,0,2,10,2007480
170,0,22348,Nick O'Hern,14,1,3,11,2007220
170,0,22046,Geoff Ogilvy,14,1,1,4,2007350
170,0,20572,Rod Pampling,14,0,2,13,2007070
170,0,01941,Tom Pernice Jr.,14,0,2,11,2007480
170,0,01945,Kenny Perry,14,0,1,1,2007290
170,0,01948,Tim Petrovic,14,2,1,8,2007290
170,0,02036,Jim Rutledge,14,0,1,15,2007270
170,0,12714,Chris Tidland,14,0,3,2,2007460
170,0,25892,Steve Wheatcroft,14,2,3,6,2007360
170,0,21878,Mark Wilson,14,0,1,17,2007300
196,0,06214,Guy Boros,13,1,2,10,2007290
196,0,27561,Nick Flanagan,13,0,2,5,2007440
196,0,01361,Dan Forsman,13,0,4,4,2007210
196,0,01381,Fred Funk,13,1,3,2,2007270
196,0,24980,Scott Gutschewski,13,6,3,8,2007410
196,0,01473,Todd Hamilton,13,0,1,10,2007360
196,0,20766,Padraig Harrington,13,0,4,13,2007060
196,0,06575,Dudley Hart,13,6,3,8,2007180
