RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
89,0,01035,Tommy Armour III,20.83,15,72,-14,-22.00
89,0,01810,Phil Mickelson,20.83,30,144,-34,-3.00
91,0,23108,Matt Kuchar,20.78,16,77,-19,-32.00
92,0,28475,Jeff Overton,20.69,42,203,-40,+7.00
93,0,19803,Ryan Armour,20.54,23,112,-23,-7.00
94,0,01024,Billy Andrade,20.51,16,78,-13,-1.00
95,0,23048,Eric Axley,20.50,33,161,-38,-12.00
96,0,20634,Peter Lonard,20.45,27,132,-30,-23.00
97,0,22293,Heath Slocum,20.43,19,93,-18,-36.00
98,0,01473,Todd Hamilton,20.39,21,103,-20,-33.00
99,0,24924,Bill Haas,20.30,41,202,-40,-7.00
99,0,24449,Parker McLachlin,20.30,27,133,-31,-17.00
101,0,21878,Mark Wilson,20.26,31,153,-30,-32.00
102,0,25190,Jeff Quinney,20.25,16,79,-19,-27.00
103,0,10733,Kent Jones,20.22,18,89,-16,-2.00
104,0,23325,Vaughn Taylor,20.15,27,134,-23,-14.00
105,0,23778,Brad Adamonis,20.13,30,149,-32,+6.00
106,0,23349,Charles Warren,20.11,38,189,-39,+9.00
107,0,27963,Chris Stroud,20.00,22,110,-23,-20.00
108,0,20498,Briny Baird,19.85,27,136,-31,-18.00
108,0,01707,Steve Lowery,19.85,26,131,-24,+14.00
110,0,20433,Mark Hensby,19.83,24,121,-28,-12.00
111,0,01313,Steve Elkington,19.80,20,101,-18,-26.00
112,0,06251,Chris DiMarco,19.79,19,96,-20,-32.00
113,0,08931,Glen Day,19.67,12,61,-10,-23.00
114,0,23409,James Driscoll,19.65,34,173,-35,+2.00
115,0,01139,Olin Browne,19.64,11,56,-9,-15.00
116,0,10425,Jay Williamson,19.59,19,97,-21,-15.00
117,0,07867,Woody Austin,19.53,33,169,-33,-33.00
118,0,24227,Justin Bolli,19.44,21,108,-23,-15.00
119,0,24925,Jonathan Byrd,19.38,31,160,-32,-10.00
120,0,10885,Robert Allenby,19.34,35,181,-32,-13.00
121,0,06595,Kevin Sutherland,19.30,33,171,-32,-30.00
122,0,23540,Jason Allred,19.23,20,104,-18,+7.00
123,0,23788,D.J. Trahan,19.08,33,173,-35,-3.00
124,0,22913,John Rollins,19.05,28,147,-30,-12.00
125,0,01388,Robert Gamez,19.00,19,100,-17,-7.00
126,0,23320,Ryan Palmer,18.97,22,116,-21,-22.00
127,0,01161,Mark Calcavecchia,18.95,18,95,-20,-5.00
128,0,23135,Tim Clark,18.92,14,74,-16,-30.00
129,0,26631,Cody Freeman,18.82,16,85,-15,+1.00
130,0,12782,Tim Herron,18.71,29,155,-29,-1.00
131,0,10423,Mike Weir,18.69,20,107,-22,-22.00
132,0,27613,David Lutterus,18.67,14,75,-13,+14.00
133,0,25842,Jon Mills,18.62,27,145,-26,+2.00
133,0,20160,Charlie Wi,18.62,27,145,-33,-18.00
135,0,26668,Marc Turnesa,18.52,20,108,-21,-29.00
136,0,23353,J.J. Henry,18.49,27,146,-25,-18.00
137,0,24357,K.J. Choi,18.18,16,88,-15,-13.00
138,0,25349,Tim Wilkinson,18.02,20,111,-21,-33.00
139,0,01142,Bart Bryant,17.91,12,67,-12,-22.00
140,0,23541,Ben Crane,17.89,22,123,-20,-29.00
140,0,21959,Ted Purdy,17.89,22,123,-20,-8.00
142,0,25345,Carl Pettersson,17.88,27,151,-28,-21.00
143,0,21461,Kenneth Ferrie,17.80,21,118,-20,+8.00
144,0,29718,Anthony Kim,17.78,24,135,-30,-19.00
145,0,25632,Jimmy Walker,17.65,24,136,-25,+11.00
146,0,06034,Marco Dawson,17.57,13,74,-14,-12.00
147,0,26596,Ryan Moore,17.48,25,143,-22,E
148,0,25562,Andres Romero,17.43,19,109,-17,+1.00
149,0,22371,Aaron Baddeley,17.42,23,132,-26,-11.00
150,0,01766,Billy Mayfair,17.36,25,144,-27,-26.00
151,0,21350,Ryuji Imada,17.35,17,98,-16,-34.00
151,0,12309,Bob Sowards,17.35,17,98,-18,+1.00
153,0,01948,Tim Petrovic,17.29,23,133,-20,-5.00
154,0,23718,Nathan Green,17.24,30,174,-28,-8.00
155,0,21753,Brian Davis,17.12,25,146,-24,-50.00
155,0,01797,Rocco Mediate,17.12,19,111,-21,-14.00
157,0,21731,Freddie Jacobson,16.87,14,83,-14,-14.00
158,0,23797,Brett Rumford,16.85,15,89,-15,-19.00
159,0,10585,Scott McCarron,16.84,16,95,-12,-5.00
160,0,10875,Todd Demsey,16.79,23,137,-25,-14.00
161,0,01320,Bob Estes,16.67,19,114,-19,-30.00
161,0,25396,Kevin Na,16.67,27,162,-27,-24.00
163,0,20850,Daniel Chopra,16.55,24,145,-27,-3.00
164,0,26951,Johnson Wagner,16.39,20,122,-22,-16.00
165,0,23125,Brad Elder,16.28,14,86,-12,-7.00
166,0,20572,Rod Pampling,16.18,22,136,-22,-13.00
167,0,22348,Nick O'Hern,16.13,10,62,-8,-43.00
168,0,23157,Richard Johnson,16.08,23,143,-21,+8.00
169,0,21949,Joe Ogilvie,16.05,26,162,-27,-24.00
170,0,22378,Trevor Immelman,15.87,10,63,-10,-8.00
171,0,02223,Bob Tway,15.85,13,82,-15,-30.00
172,0,12705,Cliff Kresge,15.84,16,101,-14,-13.00
173,0,21805,Harrison Frazar,15.83,22,139,-18,-5.00
174,0,22548,Patrick Sheehan,15.75,23,146,-24,-18.00
175,0,23614,Rich Beem,15.65,23,147,-29,-20.00
176,0,20127,Chris Riley,15.52,9,58,-10,-21.00
177,0,06643,Paul Goydos,15.49,11,71,-11,-24.00
178,0,01928,Corey Pavin,15.00,6,40,-5,-28.00
179,0,08537,J.P. Hayes,14.81,12,81,-13,-7.00
180,0,20098,Stuart Appleby,14.71,15,102,-15,-16.00
181,0,02239,Scott Verplank,14.58,14,96,-13,-28.00
182,0,28089,Jason Day,14.36,26,181,-28,-4.00
183,0,20472,Alex Cejka,14.12,12,85,-12,-9.00
184,0,02206,David Toms,13.95,12,86,-13,-11.00
185,0,21209,Sergio Garcia,13.45,16,119,-16,-9.00
186,0,26476,Chez Reavie,13.39,15,112,-15,-27.00
187,0,25720,Chad Collins,13.19,12,91,-11,-2.00
188,0,27060,John Mallinger,12.73,14,110,-15,-14.00
189,0,12680,Shigeki Maruyama,12.50,6,48,-6,-17.00
190,0,24138,Ian Poulter,12.20,5,41,-6,-14.00
191,0,10505,Shane Bertsch,12.12,12,99,-11,-40.00
191,0,20382,Stephen Leaney,12.12,4,33,-2,-20.00
193,0,22621,Ben Curtis,11.96,11,92,-15,-23.00
194,0,10860,Justin Leonard,10.84,9,83,-10,-43.00
195,0,20766,Padraig Harrington,9.68,6,62,-6,-7.00
196,0,12826,Paul Claxton,8.47,5,59,-4,-5.00
197,0,06575,Dudley Hart,7.41,6,81,-6,-22.00
