RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,25198,Francesco Molinari,-.109,46,-5.00
2,0,27895,Jonas Blixt,-.089,56,-5.00
3,0,02206,David Toms,-.085,47,-4.00
4,0,32102,Rickie Fowler,-.071,28,-2.00
4,0,10809,Jim Furyk,-.071,28,-2.00
6,0,28092,D.H. Lee,-.070,43,-3.00
7,0,33448,Justin Thomas,-.065,46,-3.00
8,0,34046,Jordan Spieth,-.061,49,-3.00
9,0,40026,Daniel Berger,-.058,52,-3.00
10,0,27644,Brian Harman,-.057,70,-4.00
11,0,29461,Jamie Lovemark,-.051,59,-3.00
12,0,22371,Aaron Baddeley,-.050,60,-3.00
12,0,28089,Jason Day,-.050,40,-2.00
14,0,34360,Patrick Reed,-.049,61,-3.00
15,0,24507,Jason Bohn,-.048,42,-2.00
15,0,36689,Brooks Koepka,-.048,42,-2.00
17,0,24358,Robert Garrigus,-.043,47,-2.00
17,0,23325,Vaughn Taylor,-.043,47,-2.00
19,0,35451,Scott Pinckney,-.042,48,-2.00
20,0,22892,Jason Gore,-.038,53,-2.00
20,0,30926,Chris Kirk,-.038,52,-2.00
20,0,37189,Harold Varner III,-.038,52,-2.00
23,0,25720,Chad Collins,-.036,56,-2.00
24,0,24494,Erik Compton,-.035,57,-2.00
25,0,20766,Padraig Harrington,-.033,30,-1.00
26,0,25364,Paul Casey,-.029,35,-1.00
27,0,31416,Derek Fathauer,-.028,72,-2.00
28,0,26476,Chez Reavie,-.027,74,-2.00
29,0,36801,Mark Hubbard,-.026,78,-2.00
29,0,39975,Michael Kim,-.026,77,-2.00
31,0,20472,Alex Cejka,-.022,46,-1.00
32,0,31646,Emiliano Grillo,-.021,48,-1.00
32,0,26596,Ryan Moore,-.021,47,-1.00
34,0,35300,Andrew Loupe,-.020,51,-1.00
35,0,29478,Kevin Kisner,-.019,53,-1.00
35,0,32640,Troy Merritt,-.019,54,-1.00
35,0,28475,Jeff Overton,-.019,53,-1.00
38,0,23320,Ryan Palmer,-.018,56,-1.00
39,0,23108,Matt Kuchar,-.017,60,-1.00
39,0,27770,Camilo Villegas,-.017,60,-1.00
41,0,31202,William McGirt,-.016,64,-1.00
42,0,32150,Michael Thompson,-.015,66,-1.00
43,0,29745,Tyler Aldridge,E,73,E
43,0,20098,Stuart Appleby,E,65,E
43,0,35545,Blayne Barber,E,63,E
43,0,40058,Zac Blair,E,83,E
43,0,32200,Roberto Castro,E,77,E
43,0,32366,Kevin Chappell,E,58,E
43,0,23638,Brendon de Jonge,E,52,E
43,0,20157,Retief Goosen,E,37,E
43,0,34563,Chesson Hadley,E,63,E
43,0,32448,James Hahn,E,50,E
43,0,29420,Billy Horschel,E,39,E
43,0,21731,Freddie Jacobson,E,57,E
43,0,24024,Zach Johnson,E,66,E
43,0,28237,Rory McIlroy,E,34,E
43,0,01810,Phil Mickelson,E,39,E
43,0,25396,Kevin Na,E,63,E
43,0,20572,Rod Pampling,E,25,E
43,0,32876,Martin Piller,E,46,E
43,0,20645,John Senden,E,66,E
43,0,34431,Robert Streb,E,47,E
43,0,27214,Kevin Streelman,E,45,E
43,0,06527,Steve Stricker,E,33,E
43,0,31560,Brian Stuard,E,45,E
43,0,25834,Daniel Summerhays,E,57,E
43,0,34264,Hudson Swafford,E,65,E
43,0,34265,Will Wilcox,E,51,E
69,0,37455,Si Woo Kim,+.013,80,+1.00
69,0,28132,Tyrone Van Aswegen,+.013,78,+1.00
69,0,26289,Boo Weekley,+.013,76,+1.00
72,0,25686,Jason Dufner,+.017,59,+1.00
72,0,34099,Harris English,+.017,59,+1.00
72,0,33413,Ben Martin,+.017,58,+1.00
75,0,26300,Matt Jones,+.018,55,+1.00
76,0,37454,Whee Kim,+.019,54,+1.00
77,0,29518,Brendan Steele,+.020,49,+1.00
78,0,29222,Billy Hurley III,+.021,47,+1.00
78,0,25818,Scott Piercy,+.021,47,+1.00
80,0,22046,Geoff Ogilvy,+.023,43,+1.00
80,0,35891,Cameron Smith,+.023,43,+1.00
82,0,28679,Fabián Gómez,+.024,42,+1.00
82,0,25572,Graeme McDowell,+.024,42,+1.00
84,0,34262,Jon Curran,+.025,79,+2.00
85,0,33141,Keegan Bradley,+.026,38,+1.00
85,0,30925,Dustin Johnson,+.026,39,+1.00
85,0,26951,Johnson Wagner,+.026,78,+2.00
85,0,25804,Bubba Watson,+.026,38,+1.00
89,0,12716,Charley Hoffman,+.028,71,+2.00
90,0,34174,John Huh,+.029,69,+2.00
90,0,27747,Hiroshi Iwata,+.029,70,+2.00
92,0,29725,Tony Finau,+.031,64,+2.00
93,0,26329,Louis Oosthuizen,+.036,28,+1.00
94,0,33410,Andrew Landry,+.037,27,+1.00
94,0,27466,Spencer Levin,+.037,82,+3.00
96,0,20691,Greg Owen,+.038,53,+2.00
97,0,24357,K.J. Choi,+.039,51,+2.00
98,0,26851,Marc Leishman,+.041,49,+2.00
98,0,36699,Patrick Rodgers,+.041,73,+3.00
100,0,29720,Andres Gonzales,+.043,46,+2.00
100,0,35539,Luke Guthrie,+.043,46,+2.00
100,0,25349,Tim Wilkinson,+.043,47,+2.00
103,0,21878,Mark Wilson,+.045,44,+2.00
104,0,23983,Luke Donald,+.046,65,+3.00
105,0,33461,Morgan Hoffmann,+.047,43,+2.00
105,0,34466,Peter Malnati,+.047,64,+3.00
105,0,33418,Shawn Stefani,+.047,64,+3.00
108,0,27936,Martin Laird,+.049,61,+3.00
109,0,27974,Sung Kang,+.050,60,+3.00
110,0,24924,Bill Haas,+.053,38,+2.00
110,0,30711,Colt Knost,+.053,57,+3.00
112,0,08075,Jerry Kelly,+.054,56,+3.00
112,0,31323,Gary Woodland,+.054,56,+3.00
114,0,29479,Scott Brown,+.055,73,+4.00
114,0,35532,Tom Hoge,+.055,55,+3.00
116,0,20104,Ken Duke,+.056,54,+3.00
116,0,34409,David Lingmerth,+.056,54,+3.00
118,0,24846,Ricky Barnes,+.058,52,+3.00
119,0,33122,Russell Knox,+.059,51,+3.00
119,0,29926,Danny Lee,+.059,51,+3.00
119,0,25493,Nick Taylor,+.059,68,+4.00
122,0,26758,David Hearn,+.060,67,+4.00
123,0,31420,Anirban Lahiri,+.061,33,+2.00
124,0,29268,Bronson Burgoon,+.062,65,+4.00
125,0,33204,Shane Lowry,+.063,32,+2.00
126,0,29221,Webb Simpson,+.064,47,+3.00
127,0,20848,Ángel Cabrera,+.065,46,+3.00
128,0,30944,Jason Kokrak,+.067,60,+4.00
129,0,27141,J.B. Holmes,+.070,43,+3.00
129,0,23800,Bryce Molder,+.070,71,+5.00
129,0,10213,Dicky Pride,+.070,43,+3.00
132,0,28158,Steve Marino,+.071,56,+4.00
133,0,45526,Abraham Ancer,+.073,41,+3.00
134,0,29223,Sam Saunders,+.074,54,+4.00
134,0,25632,Jimmy Walker,+.074,54,+4.00
136,0,37273,Derek Ernst,+.075,53,+4.00
136,0,27963,Chris Stroud,+.075,53,+4.00
138,0,31557,Jim Herman,+.079,76,+6.00
139,0,27649,Brandt Snedeker,+.080,50,+4.00
140,0,32757,Patton Kizzire,+.081,62,+5.00
140,0,06567,Vijay Singh,+.081,62,+5.00
142,0,34098,Russell Henley,+.082,49,+4.00
143,0,32839,Hideki Matsuyama,+.083,36,+3.00
143,0,27942,Rob Oppenheim,+.083,48,+4.00
143,0,22405,Justin Rose,+.083,36,+3.00
146,0,23541,Ben Crane,+.089,56,+5.00
147,0,25240,D.A. Points,+.091,33,+3.00
147,0,35732,Wes Roach,+.091,44,+4.00
147,0,24502,Adam Scott,+.091,33,+3.00
150,0,24461,Thomas Aiken,+.095,42,+4.00
150,0,25274,Steven Bowditch,+.095,42,+4.00
150,0,32618,Rhein Gibson,+.095,42,+4.00
153,0,46440,Smylie Kaufman,+.096,52,+5.00
153,0,25892,Steve Wheatcroft,+.096,73,+7.00
155,0,20229,Stewart Cink,+.098,41,+4.00
155,0,25900,Lucas Glover,+.098,51,+5.00
157,0,27436,Graham DeLaet,+.102,49,+5.00
158,0,29289,S.Y. Noh,+.103,58,+6.00
159,0,06522,Ernie Els,+.106,47,+5.00
160,0,29476,Kyle Reifers,+.108,83,+9.00
161,0,27129,Luke List,+.109,64,+7.00
161,0,29485,Brett Stegmaier,+.109,64,+7.00
163,0,23353,J.J. Henry,+.111,63,+7.00
163,0,33419,Cameron Tringale,+.111,45,+5.00
165,0,24912,Will MacKenzie,+.115,61,+7.00
166,0,35879,Kelly Kraft,+.116,43,+5.00
167,0,34261,Scott Langley,+.118,51,+6.00
167,0,24781,Hunter Mahan,+.118,34,+4.00
167,0,26331,Charl Schwartzel,+.118,34,+4.00
167,0,30110,Kyle Stanley,+.118,76,+9.00
171,0,27064,Jhonattan Vegas,+.119,67,+8.00
172,0,29974,Branden Grace,+.120,25,+3.00
173,0,21961,Charles Howell III,+.125,72,+9.00
174,0,24140,Sean O'Hair,+.127,63,+8.00
175,0,24490,George McNeill,+.132,38,+5.00
176,0,30927,Brendon Todd,+.135,52,+7.00
177,0,21209,Sergio Garcia,+.143,21,+3.00
178,0,23621,Rory Sabbatini,+.146,48,+7.00
179,0,33399,Adam Hadwin,+.164,61,+10.00
180,0,30163,Henrik Norlander,+.169,59,+10.00
181,0,28114,Dawie van der Walt,+.177,62,+11.00
182,0,33667,Carlos Ortiz,+.178,45,+8.00
183,0,10885,Robert Allenby,+.190,42,+8.00
184,0,12510,Chad Campbell,+.217,60,+13.00
185,0,30692,Scott Stallings,+.220,50,+11.00
