RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,01810,Phil Mickelson,+.254,59,+15.00
2,0,06527,Steve Stricker,+.298,57,+17.00
3,0,20472,Alex Cejka,+.347,49,+17.00
4,0,28089,Jason Day,+.349,63,+22.00
5,0,34360,Patrick Reed,+.352,91,+32.00
6,0,22371,Aaron Baddeley,+.354,99,+35.00
7,0,20157,Retief Goosen,+.357,56,+20.00
8,0,29289,S.Y. Noh,+.358,95,+34.00
9,0,34262,Jon Curran,+.367,120,+44.00
10,0,24358,Robert Garrigus,+.368,38,+14.00
11,0,33122,Russell Knox,+.377,53,+20.00
11,0,21878,Mark Wilson,+.377,69,+26.00
13,0,23983,Luke Donald,+.378,82,+31.00
14,0,30927,Brendon Todd,+.389,90,+35.00
15,0,24357,K.J. Choi,+.391,87,+34.00
15,0,25349,Tim Wilkinson,+.391,64,+25.00
17,0,34099,Harris English,+.395,76,+30.00
17,0,28475,Jeff Overton,+.395,76,+30.00
19,0,02206,David Toms,+.400,70,+28.00
20,0,21731,Freddie Jacobson,+.402,87,+35.00
21,0,25686,Jason Dufner,+.403,77,+31.00
22,0,24140,Sean O'Hair,+.404,94,+38.00
23,0,12510,Chad Campbell,+.405,84,+34.00
24,0,25892,Steve Wheatcroft,+.407,81,+33.00
25,0,34261,Scott Langley,+.411,73,+30.00
25,0,27064,Jhonattan Vegas,+.411,95,+39.00
27,0,23800,Bryce Molder,+.417,96,+40.00
28,0,35545,Blayne Barber,+.418,79,+33.00
28,0,27747,Hiroshi Iwata,+.418,98,+41.00
30,0,27644,Brian Harman,+.421,126,+53.00
31,0,39975,Michael Kim,+.423,111,+47.00
32,0,37455,Si Woo Kim,+.425,106,+45.00
33,0,28092,D.H. Lee,+.429,56,+24.00
34,0,26951,Johnson Wagner,+.434,83,+36.00
35,0,24494,Erik Compton,+.435,62,+27.00
36,0,35879,Kelly Kraft,+.439,57,+25.00
37,0,37273,Derek Ernst,+.440,50,+22.00
38,0,33141,Keegan Bradley,+.441,68,+30.00
39,0,32200,Roberto Castro,+.442,104,+46.00
39,0,27936,Martin Laird,+.442,77,+34.00
41,0,32102,Rickie Fowler,+.444,54,+24.00
41,0,31323,Gary Woodland,+.444,81,+36.00
43,0,24924,Bill Haas,+.446,74,+33.00
43,0,24502,Adam Scott,+.446,56,+25.00
45,0,34098,Russell Henley,+.452,73,+33.00
46,0,23541,Ben Crane,+.457,92,+42.00
46,0,34466,Peter Malnati,+.457,105,+48.00
48,0,26331,Charl Schwartzel,+.458,59,+27.00
49,0,25834,Daniel Summerhays,+.459,109,+50.00
50,0,30711,Colt Knost,+.460,87,+40.00
51,0,33204,Shane Lowry,+.463,41,+19.00
51,0,27649,Brandt Snedeker,+.463,95,+44.00
53,0,27141,J.B. Holmes,+.465,71,+33.00
53,0,28132,Tyrone Van Aswegen,+.465,101,+47.00
55,0,10213,Dicky Pride,+.467,45,+21.00
56,0,36699,Patrick Rodgers,+.468,62,+29.00
57,0,40058,Zac Blair,+.469,113,+53.00
58,0,27129,Luke List,+.477,65,+31.00
59,0,29461,Jamie Lovemark,+.479,94,+45.00
59,0,25572,Graeme McDowell,+.479,48,+23.00
61,0,30110,Kyle Stanley,+.482,85,+41.00
62,0,32618,Rhein Gibson,+.483,60,+29.00
62,0,31420,Anirban Lahiri,+.483,60,+29.00
62,0,29221,Webb Simpson,+.483,60,+29.00
65,0,22046,Geoff Ogilvy,+.484,64,+31.00
66,0,24912,Will MacKenzie,+.488,84,+41.00
67,0,29974,Branden Grace,+.490,49,+24.00
67,0,32448,James Hahn,+.490,104,+51.00
69,0,35539,Luke Guthrie,+.492,61,+30.00
69,0,29485,Brett Stegmaier,+.492,61,+30.00
69,0,31560,Brian Stuard,+.492,65,+32.00
72,0,26851,Marc Leishman,+.493,71,+35.00
73,0,24024,Zach Johnson,+.494,89,+44.00
73,0,25493,Nick Taylor,+.494,77,+38.00
75,0,20572,Rod Pampling,+.500,38,+19.00
75,0,34431,Robert Streb,+.500,80,+40.00
75,0,25804,Bubba Watson,+.500,50,+25.00
78,0,27974,Sung Kang,+.505,107,+54.00
79,0,34174,John Huh,+.506,83,+42.00
79,0,27770,Camilo Villegas,+.506,89,+45.00
79,0,25632,Jimmy Walker,+.506,85,+43.00
82,0,29222,Billy Hurley III,+.507,69,+35.00
82,0,06567,Vijay Singh,+.507,75,+38.00
84,0,25364,Paul Casey,+.508,59,+30.00
