RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
67,0,23320,Ryan Palmer,50.1,174,347,+1.49
68,0,10885,Robert Allenby,50.2,159,317,+2.83
69,0,31557,Jim Herman,50.3,159,316,+1.76
70,0,23614,Rich Beem,50.5,107,212,+2.99
70,0,06522,Ernie Els,50.5,153,303,+2.22
70,0,30750,Tommy Gainey,50.5,242,479,+1.82
73,0,21350,Ryuji Imada,50.6,202,399,+2.13
74,0,28158,Steve Marino,50.7,155,306,+1.03
74,0,26476,Chez Reavie,50.7,181,357,+2.15
74,0,33911,Nate Smith,50.7,140,276,+3.00
77,0,28486,Michael Putnam,50.8,154,303,+2.08
77,0,25457,Alexandre Rocha,50.8,126,248,+3.25
79,0,23638,Brendon de Jonge,50.9,219,430,+0.87
80,0,24290,D.J. Brigman,51.1,162,317,+3.15
80,0,24024,Zach Johnson,51.1,119,233,+1.26
80,0,24138,Ian Poulter,51.1,91,178,+0.88
83,0,30711,Colt Knost,51.2,153,299,+2.42
83,0,31202,William McGirt,51.2,241,471,+1.29
83,0,25240,D.A. Points,51.2,173,338,+1.56
86,0,22046,Geoff Ogilvy,51.3,139,271,+1.58
86,0,25804,Bubba Watson,51.3,157,306,+0.89
88,0,06004,Stephen Ames,51.5,137,266,+1.39
89,0,24925,Jonathan Byrd,51.6,189,366,+1.85
89,0,20645,John Senden,51.6,180,349,+1.89
91,0,24357,K.J. Choi,51.7,149,288,+1.28
91,0,24781,Hunter Mahan,51.7,184,356,+1.36
93,0,06567,Vijay Singh,52.0,198,381,+1.26
94,0,11123,Chris Couch,52.1,151,290,-0.13
94,0,32102,Rickie Fowler,52.1,190,365,+1.26
96,0,32698,Bobby Gates,52.2,179,343,+1.84
96,0,08725,Tom Gillis,52.2,130,249,+3.23
96,0,12782,Tim Herron,52.2,230,441,+1.17
96,0,23548,Bill Lunde,52.2,205,393,+2.05
100,0,20498,Briny Baird,52.3,103,197,+2.23
100,0,10505,Shane Bertsch,52.3,114,218,+2.28
100,0,24604,Hunter Haas,52.3,213,407,+1.31
100,0,27141,J.B. Holmes,52.3,147,281,+1.70
104,0,29478,Kevin Kisner,52.4,153,292,+2.16
104,0,24361,Pat Perez,52.4,174,332,+2.01
104,0,28620,Aron Price,52.4,98,187,+2.04
104,0,33419,Cameron Tringale,52.4,256,489,+1.37
108,0,10733,Kent Jones,52.5,156,297,+2.82
109,0,20472,Alex Cejka,52.6,110,209,+0.64
109,0,22378,Trevor Immelman,52.6,182,346,+1.10
111,0,21209,Sergio Garcia,52.7,126,239,+1.51
112,0,26300,Matt Jones,52.8,190,360,+2.21
113,0,06621,Joe Durant,52.9,109,206,+2.02
113,0,22961,David Mathis,52.9,157,297,+1.08
113,0,01766,Billy Mayfair,52.9,175,331,+1.14
116,0,23718,Nathan Green,53.0,195,368,+2.46
116,0,22293,Heath Slocum,53.0,132,249,+2.42
118,0,21731,Freddie Jacobson,53.1,189,356,+0.79
118,0,29518,Brendan Steele,53.1,189,356,+2.91
118,0,23623,Bo Van Pelt,53.1,179,337,+1.73
121,0,25632,Jimmy Walker,53.2,239,449,+1.09
122,0,28089,Jason Day,53.4,174,326,+2.07
122,0,30925,Dustin Johnson,53.4,155,290,+0.84
124,0,23497,Tag Ridings,53.5,219,409,+2.01
124,0,34072,Will Strickler,53.5,123,230,+3.41
126,0,20229,Stewart Cink,53.6,149,278,+0.81
127,0,08075,Jerry Kelly,53.7,130,242,+3.00
127,0,23788,D.J. Trahan,53.7,219,408,+1.78
129,0,20157,Retief Goosen,53.8,112,208,+1.34
130,0,27936,Martin Laird,53.9,167,310,+1.56
131,0,30926,Chris Kirk,54.0,236,437,+1.27
132,0,29720,Andres Gonzales,54.1,118,218,+1.86
132,0,21878,Mark Wilson,54.1,160,296,+1.06
134,0,34255,Joseph Bramlett,54.2,166,306,+1.57
134,0,01948,Tim Petrovic,54.2,186,343,+2.26
136,0,12716,Charley Hoffman,54.3,200,368,+1.15
137,0,28679,Fabián Gómez,54.4,180,331,+2.56
137,0,10860,Justin Leonard,54.4,184,338,+1.85
139,0,20160,Charlie Wi,54.9,208,379,+1.25
140,0,19846,Brian Gay,55.0,149,271,+2.35
140,0,26289,Boo Weekley,55.0,138,251,+2.39
142,0,23541,Ben Crane,55.1,146,265,+0.82
143,0,06251,Chris DiMarco,55.2,197,357,+1.83
144,0,12510,Chad Campbell,55.4,216,390,+1.71
144,0,23621,Rory Sabbatini,55.4,186,336,+0.70
146,0,27963,Chris Stroud,55.5,223,402,+1.21
147,0,28475,Jeff Overton,55.7,211,379,+1.42
148,0,01797,Rocco Mediate,55.8,111,199,+2.79
148,0,31193,Jim Renner,55.8,158,283,+2.03
148,0,32150,Michael Thompson,55.8,191,342,+2.30
151,0,27120,Troy Matteson,56.0,238,425,+2.10
152,0,22371,Aaron Baddeley,56.1,194,346,+0.93
152,0,28087,Kris Blanks,56.1,217,387,+1.71
154,0,06573,Brandt Jobe,56.3,206,366,+1.55
155,0,24358,Robert Garrigus,56.6,223,394,+1.52
155,0,27770,Camilo Villegas,56.6,176,311,+2.73
157,0,26331,Charl Schwartzel,56.7,114,201,+1.84
158,0,32640,Troy Merritt,56.8,155,273,+3.68
159,0,33413,Ben Martin,56.9,169,297,+3.02
160,0,01313,Steve Elkington,57.1,97,170,+2.78
160,0,27939,Matt McQuillan,57.1,124,217,+2.42
162,0,26881,Jarrod Lyle,57.3,219,382,+2.42
163,0,32366,Kevin Chappell,57.6,189,328,+1.64
163,0,27974,Sung Kang,57.6,141,245,+1.84
165,0,27330,Josh Teater,58.3,260,446,+1.88
166,0,22405,Justin Rose,58.4,174,298,+1.32
167,0,29910,Blake Adams,59.0,275,466,+1.82
167,0,25834,Daniel Summerhays,59.0,194,329,+4.28
169,0,26758,David Hearn,59.1,208,352,+2.12
170,0,27933,John Merrick,59.5,147,247,+1.77
171,0,30110,Kyle Stanley,59.6,242,406,+0.58
171,0,26668,Marc Turnesa,59.6,136,228,+1.84
173,0,25818,Scott Piercy,59.9,200,334,+1.70
174,0,25686,Jason Dufner,60.2,180,299,+0.94
174,0,02206,David Toms,60.2,142,236,+0.14
176,0,27214,Kevin Streelman,60.4,198,328,+1.11
177,0,20593,Greg Chalmers,60.7,235,387,+1.40
178,0,31401,Zack Miller,61.4,248,404,+2.90
179,0,35087,Bio Kim,61.7,208,337,+2.36
180,0,24490,George McNeill,62.2,186,299,+1.29
180,0,22913,John Rollins,62.2,183,294,+2.24
182,0,23800,Bryce Molder,62.7,185,295,+1.30
183,0,26851,Marc Leishman,63.0,290,460,+1.93
184,0,21753,Brian Davis,63.2,213,337,+1.64
185,0,21961,Charles Howell III,63.5,306,482,+1.60
186,0,30692,Scott Stallings,63.6,232,365,+1.34
