RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
72,0,09011,David Duval,+.089
73,0,25632,Jimmy Walker,+.091
74,0,25686,Jason Dufner,+.093
74,0,22405,Justin Rose,+.093
76,0,24490,George McNeill,+.094
77,0,24024,Zach Johnson,+.097
78,0,10505,Shane Bertsch,+.098
78,0,30750,Tommy Gainey,+.098
80,0,28475,Jeff Overton,+.099
81,0,20593,Greg Chalmers,+.101
81,0,31202,William McGirt,+.101
81,0,25818,Scott Piercy,+.101
84,0,33141,Keegan Bradley,+.102
85,0,20157,Retief Goosen,+.103
86,0,06567,Vijay Singh,+.106
87,0,08537,J.P. Hayes,+.107
88,0,29720,Andres Gonzales,+.108
88,0,24663,Y.E. Yang,+.108
90,0,10860,Justin Leonard,+.110
91,0,26668,Marc Turnesa,+.111
92,0,26289,Boo Weekley,+.112
93,0,29478,Kevin Kisner,+.113
93,0,20572,Rod Pampling,+.113
95,0,28087,Kris Blanks,+.114
96,0,21209,Sergio Garcia,+.115
97,0,30926,Chris Kirk,+.116
98,0,24361,Pat Perez,+.117
99,0,20127,Chris Riley,+.119
100,0,23788,D.J. Trahan,+.120
101,0,29910,Blake Adams,+.121
101,0,20498,Briny Baird,+.121
103,0,10809,Jim Furyk,+.122
104,0,25274,Steven Bowditch,+.123
104,0,24925,Jonathan Byrd,+.123
106,0,21753,Brian Davis,+.124
106,0,06251,Chris DiMarco,+.124
108,0,23548,Bill Lunde,+.128
109,0,12602,Dean Wilson,+.130
110,0,31557,Jim Herman,+.132
111,0,27330,Josh Teater,+.133
112,0,06621,Joe Durant,+.135
113,0,34255,Joseph Bramlett,+.136
113,0,22348,Nick O'Hern,+.136
115,0,10885,Robert Allenby,+.138
115,0,24357,K.J. Choi,+.138
115,0,23623,Bo Van Pelt,+.138
118,0,27939,Matt McQuillan,+.140
119,0,20645,John Senden,+.141
120,0,01948,Tim Petrovic,+.142
120,0,30946,Alex Prugh,+.142
120,0,27064,Jhonattan Vegas,+.142
123,0,22913,John Rollins,+.143
124,0,24980,Scott Gutschewski,+.145
124,0,23497,Tag Ridings,+.145
124,0,08375,Paul Stankowski,+.145
127,0,12652,Cameron Beckman,+.146
127,0,27974,Sung Kang,+.146
129,0,27797,Derek Lamely,+.147
130,0,01797,Rocco Mediate,+.149
131,0,22293,Heath Slocum,+.152
132,0,28486,Michael Putnam,+.153
132,0,32150,Michael Thompson,+.153
132,0,26951,Johnson Wagner,+.153
135,0,26300,Matt Jones,+.154
136,0,32876,Martin Piller,+.155
136,0,26476,Chez Reavie,+.155
138,0,23108,Matt Kuchar,+.156
139,0,28620,Aron Price,+.157
140,0,23353,J.J. Henry,+.158
140,0,26287,Roland Thatcher,+.158
142,0,28679,Fabián Gómez,+.160
143,0,28089,Jason Day,+.162
144,0,26758,David Hearn,+.163
145,0,35087,Bio Kim,+.165
145,0,33413,Ben Martin,+.165
147,0,21407,Arjun Atwal,+.172
148,0,24846,Ricky Barnes,+.173
148,0,27933,John Merrick,+.173
150,0,06522,Ernie Els,+.176
150,0,06515,Shaun Micheel,+.176
152,0,26331,Charl Schwartzel,+.177
153,0,24140,Sean O'Hair,+.182
154,0,01577,Lee Janzen,+.183
155,0,23718,Nathan Green,+.184
155,0,27770,Camilo Villegas,+.184
157,0,25562,Andres Romero,+.187
158,0,25900,Lucas Glover,+.189
158,0,10733,Kent Jones,+.189
160,0,24290,D.J. Brigman,+.191
161,0,29420,Billy Horschel,+.193
162,0,20436,Garrett Willis,+.200
163,0,19846,Brian Gay,+.202
164,0,30711,Colt Knost,+.205
165,0,23409,James Driscoll,+.208
166,0,23614,Rich Beem,+.211
167,0,26881,Jarrod Lyle,+.216
167,0,31401,Zack Miller,+.216
167,0,26596,Ryan Moore,+.216
170,0,21350,Ryuji Imada,+.217
171,0,26420,Richard Johnson,+.219
172,0,06643,Paul Goydos,+.224
173,0,20848,Ángel Cabrera,+.229
174,0,01313,Steve Elkington,+.247
174,0,10585,Scott McCarron,+.247
176,0,08725,Tom Gillis,+.248
177,0,24507,Jason Bohn,+.250
177,0,29518,Brendan Steele,+.250
179,0,34072,Will Strickler,+.255
180,0,25457,Alexandre Rocha,+.260
181,0,33911,Nate Smith,+.266
182,0,23673,Michael Connell,+.269
183,0,08075,Jerry Kelly,+.278
184,0,32640,Troy Merritt,+.308
185,0,25834,Daniel Summerhays,+.333
186,0,25444,Justin Hicks,+.369
