RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
90,0,01577,Lee Janzen,70.79,991,14
93,0,01142,Bart Bryant,70.80,1062,15
93,0,24924,Bill Haas,70.80,1062,15
95,0,23108,Matt Kuchar,70.82,1204,17
96,0,26851,Marc Leishman,70.83,1275,18
96,0,27095,Nick Watney,70.83,850,12
96,0,12602,Dean Wilson,70.83,1275,18
99,0,20160,Charlie Wi,70.85,1417,20
100,0,22913,John Rollins,70.86,1488,21
101,0,28089,Jason Day,70.88,567,8
102,0,30711,Colt Knost,70.89,1276,18
103,0,26881,Jarrod Lyle,70.91,780,11
104,0,20098,Stuart Appleby,70.93,993,14
105,0,23320,Ryan Palmer,70.94,1206,17
106,0,27141,J.B. Holmes,70.95,1490,21
107,0,01161,Mark Calcavecchia,71.00,1207,17
107,0,24503,Jeff Klauk,71.00,1207,17
107,0,27936,Martin Laird,71.00,923,13
107,0,23548,Bill Lunde,71.00,1278,18
107,0,20572,Rod Pampling,71.00,852,12
107,0,01941,Tom Pernice Jr.,71.00,852,12
107,0,26951,Johnson Wagner,71.00,1065,15
114,0,28780,Nicholas Thompson,71.05,1492,21
115,0,21878,Mark Wilson,71.06,1208,17
116,0,22293,Heath Slocum,71.07,995,14
117,0,23135,Tim Clark,71.08,924,13
118,0,23638,Brendon de Jonge,71.10,1493,21
119,0,29718,Anthony Kim,71.13,569,8
120,0,26476,Chez Reavie,71.14,996,14
121,0,24358,Robert Garrigus,71.15,925,13
122,0,01320,Bob Estes,71.16,1352,19
123,0,22892,Jason Gore,71.20,1424,20
123,0,06539,Rick Price,71.20,712,10
123,0,24663,Y.E. Yang,71.20,1068,15
126,0,06595,Kevin Sutherland,71.21,997,14
127,0,20070,Matt Bettencourt,71.24,1781,25
128,0,01132,Mark Brooks,71.27,784,11
128,0,28620,Aron Price,71.27,1069,15
130,0,01945,Kenny Perry,71.29,499,7
130,0,25190,Jeff Quinney,71.29,998,14
132,0,23778,Brad Adamonis,71.32,1355,19
133,0,07867,Woody Austin,71.33,1498,21
133,0,26301,James Nitties,71.33,1284,18
135,0,08931,Glen Day,71.35,1427,20
136,0,25562,Andres Romero,71.36,785,11
136,0,29221,Webb Simpson,71.36,999,14
138,0,23353,J.J. Henry,71.38,928,13
138,0,02214,Kirk Triplett,71.38,928,13
140,0,28118,Peter Tomasulo,71.40,714,10
141,0,01035,Tommy Armour III,71.42,857,12
141,0,24357,K.J. Choi,71.42,857,12
143,0,23788,D.J. Trahan,71.44,1286,18
144,0,22295,Darron Stiles,71.45,786,11
145,0,06197,Michael Allen,71.47,1072,15
145,0,22348,Nick O'Hern,71.47,1215,17
147,0,21949,Joe Ogilvie,71.50,1144,16
148,0,27060,John Mallinger,71.53,1073,15
149,0,22371,Aaron Baddeley,71.59,1217,17
150,0,10809,Jim Furyk,71.60,358,5
151,0,20634,Peter Lonard,71.63,1146,16
152,0,20229,Stewart Cink,71.67,645,9
153,0,25632,Jimmy Walker,71.73,1578,22
154,0,20104,Ken Duke,71.74,1363,19
155,0,21753,Brian Davis,71.75,1148,16
155,0,01724,Jeff Maggert,71.75,861,12
155,0,30927,Brendon Todd,71.75,574,8
158,0,24490,George McNeill,71.78,646,9
158,0,25345,Carl Pettersson,71.78,1938,27
160,0,25818,Scott Piercy,71.79,1005,14
161,0,26668,Marc Turnesa,71.86,1581,22
162,0,01706,Davis Love III,71.89,1294,18
162,0,27214,Kevin Streelman,71.89,1294,18
164,0,25919,Brian Vranesh,71.92,935,13
165,0,27683,Leif Olson,72.09,793,11
166,0,08845,Scott Sterling,72.17,433,6
167,0,22621,Ben Curtis,72.18,794,11
168,0,27649,Brandt Snedeker,72.20,1083,15
169,0,09011,David Duval,72.21,1011,14
170,0,06643,Paul Goydos,72.25,1445,20
171,0,24912,Will MacKenzie,72.33,651,9
172,0,24502,Adam Scott,72.40,362,5
173,0,31416,Derek Fathauer,72.47,1232,17
174,0,01677,Tom Lehman,72.57,508,7
175,0,01766,Billy Mayfair,72.63,1380,19
176,0,06567,Vijay Singh,72.67,436,6
177,0,31323,Gary Woodland,72.75,873,12
178,0,01329,Brad Faxon,72.82,1238,17
179,0,23048,Eric Axley,73.00,1387,19
179,0,06012,Greg Kraft,73.00,584,8
179,0,24449,Parker McLachlin,73.00,803,11
182,0,01928,Corey Pavin,73.08,950,13
183,0,20848,Ángel Cabrera,73.30,733,10
184,0,20574,Mathew Goggin,73.36,807,11
