RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,08793,Tiger Woods,68.14,477,7
2,0,27770,Camilo Villegas,68.17,409,6
3,0,21209,Sergio Garcia,68.75,550,8
4,0,20766,Padraig Harrington,68.78,619,9
5,0,02239,Scott Verplank,68.80,688,10
6,0,01577,Lee Janzen,69.00,621,9
7,0,20498,Briny Baird,69.09,760,11
8,0,26289,Boo Weekley,69.10,691,10
9,0,23623,Bo Van Pelt,69.20,692,10
10,0,02206,David Toms,69.36,763,11
11,0,28089,Jason Day,69.44,625,9
12,0,10585,Scott McCarron,69.56,626,9
13,0,10423,Mike Weir,69.67,627,9
14,0,10809,Jim Furyk,69.70,697,10
15,0,20645,John Senden,69.71,976,14
16,0,24925,Jonathan Byrd,69.75,837,12
16,0,26695,Michael Letzig,69.75,837,12
16,0,20691,Greg Owen,69.75,1116,16
16,0,23325,Vaughn Taylor,69.75,837,12
20,0,28158,Steve Marino,69.76,1186,17
21,0,06527,Steve Stricker,69.78,628,9
22,0,20127,Chris Riley,69.80,698,10
23,0,24361,Pat Perez,69.82,768,11
24,0,01035,Tommy Armour III,69.86,489,7
25,0,25686,Jason Dufner,69.87,1048,15
25,0,24024,Zach Johnson,69.87,1048,15
27,0,20572,Rod Pampling,69.88,559,8
28,0,30925,Dustin Johnson,69.92,909,13
29,0,23718,Nathan Green,69.93,1049,15
30,0,25900,Lucas Glover,70.00,1050,15
30,0,26420,Richard Johnson,70.00,770,11
30,0,24490,George McNeill,70.00,700,10
30,0,23800,Bryce Molder,70.00,700,10
34,0,21959,Ted Purdy,70.06,1261,18
35,0,01945,Kenny Perry,70.07,1051,15
36,0,22293,Heath Slocum,70.08,911,13
37,0,10860,Justin Leonard,70.09,771,11
38,0,20593,Greg Chalmers,70.14,982,14
39,0,12510,Chad Campbell,70.15,912,13
39,0,01313,Steve Elkington,70.15,912,13
41,0,23983,Luke Donald,70.17,421,6
42,0,19846,Brian Gay,70.18,772,11
42,0,01797,Rocco Mediate,70.18,772,11
44,0,26596,Ryan Moore,70.19,1123,16
45,0,01161,Mark Calcavecchia,70.20,702,10
46,0,06567,Vijay Singh,70.22,632,9
47,0,24358,Robert Garrigus,70.23,913,13
47,0,08075,Jerry Kelly,70.23,913,13
49,0,07223,Brian Bateman,70.27,773,11
50,0,24503,Jeff Klauk,70.35,1196,17
51,0,20157,Retief Goosen,70.36,774,11
51,0,22892,Jason Gore,70.36,774,11
51,0,30711,Colt Knost,70.36,774,11
51,0,25804,Bubba Watson,70.36,774,11
55,0,22548,Patrick Sheehan,70.38,563,8
56,0,24140,Sean O'Hair,70.42,845,12
56,0,27095,Nick Watney,70.42,845,12
