RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
96,0,49766,Hank Lebioda,61.02,454,744,-0.21
97,0,47128,Richy Werenski,60.90,701,1151,-0.22
98,0,28775,Nate Lashley,60.88,498,818,-0.16
99,0,29268,Bronson Burgoon,60.78,468,770,-0.16
99,0,37275,Sam Ryder,60.78,575,946,-0.18
101,0,49964,Aaron Wise,60.52,587,970,-0.23
102,0,23623,Bo Van Pelt,60.42,458,758,-0.13
102,0,37189,Harold Varner III,60.42,658,1089,-0.18
104,0,33667,Carlos Ortiz,60.40,697,1154,-0.27
105,0,23320,Ryan Palmer,60.28,560,929,-0.26
106,0,30692,Scott Stallings,60.23,565,938,-0.16
107,0,35450,Patrick Cantlay,60.21,569,945,-0.29
108,0,19846,Brian Gay,60.19,517,859,-0.13
109,0,46402,Talor Gooch,60.16,690,1147,-0.22
110,0,25818,Scott Piercy,59.89,563,940,-0.18
111,0,21961,Charles Howell III,59.70,440,737,-0.25
111,0,24140,Sean O'Hair,59.70,363,608,-0.11
113,0,29926,Danny Lee,59.67,466,781,-0.11
114,0,28679,Fabián Gómez,59.57,280,470,-0.17
115,0,29908,C.T. Pan,59.51,535,899,-0.19
116,0,48081,Xander Schauffele,59.40,518,872,-0.30
117,0,22405,Justin Rose,59.36,336,566,-0.21
118,0,32662,Michael Gligic,59.35,492,829,-0.18
118,0,27349,Alex Noren,59.35,606,1021,-0.22
120,0,31420,Anirban Lahiri,59.28,444,749,-0.20
121,0,35891,Cameron Smith,59.25,570,962,-0.29
122,0,48887,Matt Wallace,59.13,311,526,-0.23
123,0,45486,Joaquin Niemann,58.98,726,1231,-0.25
124,0,23983,Luke Donald,58.90,364,618,-0.14
125,0,25804,Bubba Watson,58.84,486,826,-0.21
126,0,52372,Cameron Champ,58.73,528,899,-0.23
127,0,27554,Scott Harrington,58.71,509,867,-0.17
128,0,47504,Sam Burns,58.65,590,1006,-0.28
129,0,34431,Robert Streb,58.62,571,974,-0.20
130,0,22371,Aaron Baddeley,58.47,290,496,-0.22
131,0,33204,Shane Lowry,58.35,510,874,-0.20
132,0,39977,Max Homa,58.14,539,927,-0.24
133,0,32070,Rafael Campos,58.05,328,565,-0.18
134,0,26851,Marc Leishman,58.00,511,881,-0.20
135,0,33597,Harry Higgs,57.78,598,1035,-0.22
136,0,35461,Beau Hossler,57.76,558,966,-0.22
137,0,32254,Xinjun Zhang,57.68,398,690,-0.11
138,0,32757,Patton Kizzire,57.66,723,1254,-0.24
138,0,32139,Danny Willett,57.66,222,385,-0.14
140,0,20229,Stewart Cink,57.61,621,1078,-0.22
141,0,28237,Rory McIlroy,57.31,498,869,-0.30
142,0,27770,Camilo Villegas,57.30,514,897,-0.23
143,0,26331,Charl Schwartzel,57.13,589,1031,-0.20
144,0,34563,Chesson Hadley,57.07,460,806,-0.20
145,0,29725,Tony Finau,57.06,566,992,-0.25
146,0,30925,Dustin Johnson,57.03,487,854,-0.28
147,0,35310,Lanto Griffin,57.01,630,1105,-0.19
148,0,24781,Hunter Mahan,56.97,323,567,-0.11
149,0,30911,Tommy Fleetwood,56.90,371,652,-0.20
150,0,35104,Tom Lewis,56.89,549,965,-0.18
151,0,49771,J.T. Poston,56.87,621,1092,-0.21
152,0,45157,Cam Davis,56.81,705,1241,-0.27
152,0,24924,Bill Haas,56.81,246,433,-0.15
154,0,35506,Mackenzie Hughes,56.77,595,1048,-0.20
155,0,35658,Kris Ventura,56.76,403,710,-0.13
156,0,27064,Jhonattan Vegas,56.64,520,918,-0.21
157,0,12716,Charley Hoffman,56.55,617,1091,-0.24
158,0,39546,Keith Mitchell,56.52,520,920,-0.21
159,0,34466,Peter Malnati,56.31,513,911,-0.14
160,0,47483,Will Zalatoris,56.26,530,942,-0.24
161,0,34255,Joseph Bramlett,56.16,433,771,-0.22
162,0,27556,Ted Potter Jr.,56.11,450,802,-0.18
162,0,49960,Sepp Straka,56.11,597,1064,-0.27
164,0,27129,Luke List,56.03,581,1037,-0.20
165,0,31323,Gary Woodland,56.02,447,798,-0.25
166,0,36689,Brooks Koepka,55.68,402,722,-0.30
167,0,23788,D.J. Trahan,55.64,355,638,-0.17
168,0,51894,Vince Whaley,55.57,444,799,-0.24
169,0,48119,Ben Taylor,55.37,237,428,-0.24
170,0,24502,Adam Scott,55.34,451,815,-0.30
171,0,27974,Sung Kang,55.29,570,1031,-0.12
172,0,40042,Tyler McCumber,55.27,414,749,-0.20
173,0,56762,Will Gordon,55.22,513,929,-0.18
174,0,32618,Rhein Gibson,55.17,283,513,-0.14
174,0,36699,Patrick Rodgers,55.17,592,1073,-0.21
176,0,33448,Justin Thomas,54.97,520,946,-0.32
177,0,26300,Matt Jones,54.95,638,1161,-0.24
178,0,46441,Robby Shelton,54.90,538,980,-0.12
179,0,47959,Bryson DeChambeau,54.78,516,942,-0.34
180,0,29974,Branden Grace,54.69,472,863,-0.22
181,0,01810,Phil Mickelson,53.98,448,830,-0.11
182,0,27095,Nick Watney,53.91,310,575,-0.15
183,0,32333,Kevin Tway,52.64,369,701,-0.21
184,0,34046,Jordan Spieth,52.41,533,1017,-0.30
185,0,29970,Dylan Frittelli,52.36,432,825,-0.20
186,0,33948,Byeong Hun An,52.31,499,954,-0.18
187,0,34314,Sebastian Cappelen,52.12,270,518,-0.15
188,0,56278,Matthew Wolff,51.94,362,697,-0.30
189,0,46550,Brandon Hagy,50.95,403,791,-0.20
190,0,35617,Martin Trainer,50.46,329,652,-0.20
191,0,34213,Grayson Murray,50.10,249,497,-0.16
192,0,28420,Ryan Brehm,49.27,235,477,-0.10
193,0,51766,Wyndham Clark,48.54,467,962,-0.18
194,0,39975,Michael Kim,48.49,353,728,-0.15
195,0,25632,Jimmy Walker,47.85,412,861,-0.17
196,0,27141,J.B. Holmes,47.73,284,595,-0.11
