RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
45,0,46435,Austin Cook,65.47,656,1002
46,0,39953,Chase Seiffert,65.23,711,1090
47,0,36871,Matthew NeSmith,65.09,798,1226
48,0,33141,Keegan Bradley,65.03,779,1198
49,0,53165,Doc Redman,64.87,685,1056
50,0,31646,Emiliano Grillo,64.78,868,1340
51,0,27942,Rob Oppenheim,64.60,668,1034
52,0,25686,Jason Dufner,64.52,773,1198
53,0,26499,Rafa Cabrera Bello,64.41,666,1034
54,0,34099,Harris English,64.29,828,1288
55,0,25900,Lucas Glover,64.05,857,1338
56,0,27649,Brandt Snedeker,64.04,748,1168
57,0,34264,Hudson Swafford,63.94,734,1148
58,0,33490,Bo Hoag,63.92,776,1214
59,0,25493,Nick Taylor,63.91,804,1258
60,0,46717,Viktor Hovland,63.86,737,1154
61,0,46970,Jon Rahm,63.73,687,1078
62,0,35532,Tom Hoge,63.70,851,1336
63,0,22056,Cameron Percy,63.66,685,1076
64,0,33120,Mark Anderson,63.52,498,784
65,0,46046,Scottie Scheffler,63.49,866,1364
66,0,26329,Louis Oosthuizen,63.47,655,1032
67,0,30926,Chris Kirk,63.44,760,1198
68,0,34360,Patrick Reed,63.21,689,1090
69,0,32791,K.H. Lee,63.06,932,1478
70,0,34363,Tyrrell Hatton,63.02,489,776
71,0,33399,Adam Hadwin,62.97,772,1226
72,0,48822,Sebastián Muñoz,62.96,899,1428
73,0,20396,Lee Westwood,62.93,545,866
74,0,37455,Si Woo Kim,62.71,824,1314
75,0,28252,Seamus Power,62.56,508,812
76,0,24024,Zach Johnson,62.50,730,1168
77,0,29479,Scott Brown,62.41,694,1112
78,0,47993,Denny McCarthy,62.31,815,1308
79,0,24140,Sean O'Hair,62.29,441,708
80,0,32839,Hideki Matsuyama,62.25,808,1298
81,0,25364,Paul Casey,62.20,622,1000
82,0,23621,Rory Sabbatini,62.08,650,1047
83,0,24361,Pat Perez,62.03,830,1338
84,0,29518,Brendan Steele,61.98,657,1060
85,0,32640,Troy Merritt,61.95,845,1364
86,0,37275,Sam Ryder,61.83,742,1200
87,0,28775,Nate Lashley,61.79,655,1060
88,0,33486,Roger Sloan,61.78,708,1146
89,0,34256,Andrew Putnam,61.59,765,1242
90,0,28679,Fabián Gómez,61.57,463,752
91,0,32102,Rickie Fowler,61.49,669,1088
92,0,28089,Jason Day,61.31,553,902
93,0,21209,Sergio Garcia,61.18,635,1038
94,0,33419,Cameron Tringale,61.17,783,1280
95,0,49766,Hank Lebioda,61.16,614,1004
96,0,40006,Erik van Rooyen,61.12,621,1016
97,0,29908,C.T. Pan,61.11,682,1116
98,0,23623,Bo Van Pelt,60.98,611,1002
99,0,47347,Adam Schenk,60.90,866,1422
99,0,47128,Richy Werenski,60.90,732,1202
101,0,35450,Patrick Cantlay,60.71,663,1092
102,0,21961,Charles Howell III,60.66,592,976
103,0,22405,Justin Rose,60.53,454,750
104,0,46442,Maverick McNealy,60.48,658,1088
105,0,33667,Carlos Ortiz,60.36,775,1284
106,0,30944,Jason Kokrak,60.18,739,1228
107,0,46402,Talor Gooch,60.16,752,1250
108,0,49964,Aaron Wise,60.04,670,1116
109,0,25818,Scott Piercy,60.00,660,1100
109,0,32139,Danny Willett,60.00,393,655
111,0,29268,Bronson Burgoon,59.98,601,1002
111,0,23320,Ryan Palmer,59.98,619,1032
113,0,25804,Bubba Watson,59.92,574,958
114,0,33204,Shane Lowry,59.91,635,1060
115,0,37189,Harold Varner III,59.87,752,1256
116,0,48887,Matt Wallace,59.84,444,742
117,0,19846,Brian Gay,59.67,586,982
118,0,27554,Scott Harrington,59.58,656,1101
119,0,29926,Danny Lee,59.31,484,816
120,0,30692,Scott Stallings,59.26,627,1058
121,0,35230,Nelson Ledesma,59.25,397,670
122,0,35891,Cameron Smith,59.23,680,1148
123,0,45486,Joaquin Niemann,59.20,843,1424
124,0,47504,Sam Burns,58.90,688,1168
125,0,52372,Cameron Champ,58.86,618,1050
126,0,48081,Xander Schauffele,58.83,626,1064
127,0,32662,Michael Gligic,58.78,656,1116
128,0,32254,Xinjun Zhang,58.54,555,948
129,0,26851,Marc Leishman,58.46,622,1064
130,0,39977,Max Homa,58.44,699,1196
131,0,34431,Robert Streb,58.33,672,1152
132,0,40042,Tyler McCumber,58.30,555,952
133,0,27349,Alex Noren,58.26,663,1138
134,0,35506,Mackenzie Hughes,58.05,728,1254
135,0,32757,Patton Kizzire,58.03,824,1420
136,0,30925,Dustin Johnson,57.87,581,1004
137,0,30911,Tommy Fleetwood,57.78,483,836
138,0,26331,Charl Schwartzel,57.76,692,1198
139,0,22371,Aaron Baddeley,57.69,435,754
140,0,32070,Rafael Campos,57.64,483,838
141,0,49960,Sepp Straka,57.61,772,1340
142,0,35658,Kris Ventura,57.60,561,974
143,0,23983,Luke Donald,57.58,448,778
144,0,31420,Anirban Lahiri,57.56,548,952
145,0,35104,Tom Lewis,57.36,639,1114
145,0,28237,Rory McIlroy,57.36,592,1032
147,0,33597,Harry Higgs,57.26,639,1116
148,0,12716,Charley Hoffman,57.11,787,1378
149,0,27556,Ted Potter Jr.,57.08,540,946
150,0,23788,D.J. Trahan,57.05,526,922
151,0,35310,Lanto Griffin,57.02,715,1254
151,0,49771,J.T. Poston,57.02,666,1168
153,0,24924,Bill Haas,56.98,351,616
154,0,27064,Jhonattan Vegas,56.94,697,1224
155,0,34255,Joseph Bramlett,56.89,619,1088
156,0,34466,Peter Malnati,56.71,634,1118
157,0,36689,Brooks Koepka,56.63,521,920
158,0,39546,Keith Mitchell,56.50,661,1170
159,0,51894,Vince Whaley,56.45,630,1116
160,0,27770,Camilo Villegas,56.44,605,1072
161,0,20229,Stewart Cink,56.42,712,1262
162,0,47483,Will Zalatoris,56.40,687,1218
163,0,34563,Chesson Hadley,56.36,567,1006
164,0,29725,Tony Finau,56.29,707,1256
165,0,35461,Beau Hossler,56.28,690,1226
166,0,45157,Cam Davis,56.11,735,1310
167,0,24781,Hunter Mahan,56.05,445,794
168,0,46441,Robby Shelton,55.82,623,1116
169,0,33448,Justin Thomas,55.72,653,1172
170,0,26300,Matt Jones,55.62,792,1424
171,0,29974,Branden Grace,55.50,626,1128
171,0,27974,Sung Kang,55.50,666,1200
173,0,27129,Luke List,55.48,689,1242
174,0,24502,Adam Scott,55.26,557,1008
175,0,56762,Will Gordon,55.13,677,1228
176,0,31323,Gary Woodland,55.01,538,978
177,0,01810,Phil Mickelson,54.47,560,1028
178,0,47959,Bryson DeChambeau,54.18,609,1124
179,0,36699,Patrick Rodgers,54.07,770,1424
180,0,34046,Jordan Spieth,53.92,661,1226
181,0,32618,Rhein Gibson,53.32,417,782
182,0,32333,Kevin Tway,53.24,460,864
183,0,48119,Ben Taylor,53.00,371,700
184,0,33948,Byeong Hun An,51.97,607,1168
185,0,29970,Dylan Frittelli,51.90,520,1002
186,0,34314,Sebastian Cappelen,51.86,391,754
187,0,28420,Ryan Brehm,51.85,420,810
188,0,27095,Nick Watney,51.59,389,754
189,0,56278,Matthew Wolff,51.04,391,766
190,0,34213,Grayson Murray,50.88,347,682
191,0,46550,Brandon Hagy,50.78,524,1032
192,0,35617,Martin Trainer,49.64,408,822
193,0,39975,Michael Kim,49.06,472,962
194,0,25632,Jimmy Walker,47.18,486,1030
195,0,51766,Wyndham Clark,47.05,511,1086
196,0,27141,J.B. Holmes,46.86,313,668
