RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,30925,Dustin Johnson,151.8,694177000,127
2,0,46443,Brian Campbell,153.2,672678000,122
2,0,23497,Tag Ridings,153.2,783082000,142
4,0,25191,Gonzalo Fernandez-Castaño,153.8,664618000,120
5,0,33120,Mark Anderson,154.7,673746000,121
6,0,28093,Miguel Angel Carballo,154.9,808432000,145
7,0,28420,Ryan Brehm,155.0,1099035000,197
7,0,34213,Grayson Murray,155.0,1545247000,277
9,0,25720,Chad Collins,155.1,871222000,156
10,0,32102,Rickie Fowler,155.9,802616000,143
10,0,32333,Kevin Tway,155.9,1217509000,217
12,0,35300,Andrew Loupe,156.2,995291000,177
13,0,34466,Peter Malnati,156.4,1160163000,206
14,0,46440,Smylie Kaufman,156.5,1031062000,183
15,0,35110,Brett Drewitt,156.8,773172000,137
16,0,28089,Jason Day,157.1,967228000,171
17,0,24507,Jason Bohn,157.2,1069649000,189
18,0,33204,Shane Lowry,157.3,605887000,107
19,0,29740,Brad Fritsch,157.5,879008000,155
20,0,26289,Boo Weekley,157.7,1089813000,192
21,0,28132,Tyrone Van Aswegen,157.8,1357820000,239
22,0,28307,Matt Every,158.0,1365048000,240
23,0,27141,J.B. Holmes,158.1,1064324000,187
23,0,37454,Whee Kim,158.1,1081477000,190
23,0,48822,Sebastián Muñoz,158.1,671479000,118
26,0,34099,Harris English,158.3,1168211000,205
27,0,24502,Adam Scott,158.4,695500000,122
28,0,39954,Cody Gribble,158.5,1295665000,227
28,0,46601,Trey Mullinax,158.5,1170048000,205
28,0,34264,Hudson Swafford,158.5,1192641000,209
31,0,20157,Retief Goosen,158.6,708065000,124
31,0,25818,Scott Piercy,158.6,981913000,172
33,0,35506,Mackenzie Hughes,158.7,1622472000,284
33,0,22046,Geoff Ogilvy,158.7,1051344000,184
33,0,32150,Michael Thompson,158.7,816951000,143
36,0,31416,Derek Fathauer,158.8,1223028000,214
36,0,01810,Phil Mickelson,158.8,1085857000,190
36,0,24140,Sean O'Hair,158.8,1131949000,198
39,0,20771,Steven Alker,158.9,829590000,145
39,0,46732,Rick Lamb,158.9,652200000,114
39,0,27214,Kevin Streelman,158.9,1212743000,212
42,0,35545,Blayne Barber,159.0,1093369000,191
42,0,28237,Rory McIlroy,159.0,578208000,101
44,0,46550,Brandon Hagy,159.3,1175784000,205
44,0,36689,Brooks Koepka,159.3,1118120000,195
44,0,26851,Marc Leishman,159.3,1043555000,182
47,0,30852,Ryo Ishikawa,159.5,780876000,136
48,0,26300,Matt Jones,159.6,856043000,149
48,0,25493,Nick Taylor,159.6,1379064000,240
50,0,25274,Steven Bowditch,159.7,1086515000,189
51,0,28500,Martin Flores,159.9,1047507000,182
51,0,46501,Ollie Schniederjans,159.9,1329944000,231
53,0,20472,Alex Cejka,160.1,991400000,172
54,0,06522,Ernie Els,160.2,732248000,127
54,0,34358,Jonathan Randolph,160.2,945844000,164
56,0,33461,Morgan Hoffmann,160.3,1379071000,239
56,0,29289,S.Y. Noh,160.3,1263522000,219
56,0,33419,Cameron Tringale,160.3,1160207000,201
59,0,31420,Anirban Lahiri,160.4,1148977000,199
59,0,32640,Troy Merritt,160.4,1160898000,201
61,0,26499,Rafa Cabrera Bello,160.5,826499000,143
61,0,23621,Rory Sabbatini,160.5,884050000,153
63,0,20229,Stewart Cink,160.6,1271701000,220
63,0,49771,J.T. Poston,160.6,1196945000,207
65,0,29485,Brett Stegmaier,160.7,1191826000,206
66,0,40009,Dominic Bozzelli,160.8,1064957000,184
67,0,35879,Kelly Kraft,160.9,1349322000,233
67,0,26331,Charl Schwartzel,160.9,851651000,147
69,0,20593,Greg Chalmers,161.1,1241318000,214
69,0,27436,Graham DeLaet,161.1,1113471000,192
69,0,30926,Chris Kirk,161.1,1183213000,204
69,0,27936,Martin Laird,161.1,1101837000,190
69,0,37278,Nicholas Lindheim,161.1,858095000,148
74,0,24361,Pat Perez,161.2,1050119000,181
74,0,25345,Carl Pettersson,161.2,1120118000,193
76,0,29720,Andres Gonzales,161.3,905627000,156
77,0,47959,Bryson DeChambeau,161.4,1318607000,227
77,0,24781,Hunter Mahan,161.4,1080662000,186
79,0,33413,Ben Martin,161.5,1162719000,200
80,0,30191,Julián Etulain,161.6,866782000,149
80,0,29420,Billy Horschel,161.6,1343995000,231
80,0,32839,Hideki Matsuyama,161.6,889847000,153
83,0,26758,David Hearn,161.7,1158080000,199
84,0,27095,Nick Watney,161.9,1060781000,182
85,0,27895,Jonas Blixt,162.0,1090407000,187
86,0,23353,J.J. Henry,162.1,1249134000,214
87,0,32366,Kevin Chappell,162.3,1291260000,221
87,0,20104,Ken Duke,162.3,1063170000,182
87,0,25900,Lucas Glover,162.3,1197561000,205
87,0,27129,Luke List,162.3,1507513000,258
91,0,28252,Seamus Power,162.4,1075479000,184
91,0,46970,Jon Rahm,162.4,935353000,160
93,0,24846,Ricky Barnes,162.5,1239901000,212
93,0,32757,Patton Kizzire,162.5,1380926000,236
93,0,30692,Scott Stallings,162.5,1187608000,203
96,0,37455,Si Woo Kim,162.7,1212753000,207
96,0,23320,Ryan Palmer,162.7,855067000,146
96,0,29908,C.T. Pan,162.7,1183384000,202
99,0,39975,Michael Kim,162.8,1388977000,237
99,0,48081,Xander Schauffele,162.8,1107535000,189
99,0,27064,Jhonattan Vegas,162.8,1219146000,208
102,0,24924,Bill Haas,162.9,997102000,170
102,0,27649,Brandt Snedeker,162.9,644894000,110
104,0,35891,Cameron Smith,163.0,1155679000,197
104,0,34046,Jordan Spieth,163.0,862338000,147
106,0,29223,Sam Saunders,163.1,1109824000,189
107,0,24358,Robert Garrigus,163.2,1034081000,176
107,0,21961,Charles Howell III,163.2,1034301000,176
107,0,24024,Zach Johnson,163.2,1057680000,180
110,0,36699,Patrick Rodgers,163.3,1328570000,226
111,0,27958,Ryan Blaum,163.6,1396228000,237
111,0,34409,David Lingmerth,163.6,1201787000,204
111,0,23800,Bryce Molder,163.6,1225059000,208
111,0,25834,Daniel Summerhays,163.6,1384127000,235
115,0,29479,Scott Brown,163.7,1296603000,220
116,0,34021,Bud Cauley,163.8,1309406000,222
116,0,29926,Danny Lee,163.8,1321080000,224
118,0,33448,Justin Thomas,164.0,956574000,162
119,0,19846,Brian Gay,164.2,1046301000,177
120,0,25892,Steve Wheatcroft,164.3,680215000,115
121,0,29725,Tony Finau,164.4,1373220000,232
121,0,27644,Brian Harman,164.4,1272083000,215
121,0,29222,Billy Hurley III,164.4,1207709000,204
121,0,37189,Harold Varner III,164.4,1538935000,260
125,0,39324,J.J. Spaun,164.6,1226880000,207
126,0,33948,Byeong Hun An,164.7,1102866000,186
126,0,29518,Brendan Steele,164.7,1191578000,201
126,0,25632,Jimmy Walker,164.7,942958000,159
129,0,36801,Mark Hubbard,164.8,996785000,168
130,0,31646,Emiliano Grillo,164.9,1157582000,195
131,0,24357,K.J. Choi,165.0,885072000,149
132,0,12716,Charley Hoffman,165.1,1544950000,260
133,0,21209,Sergio Garcia,165.2,737251000,124
134,0,33141,Keegan Bradley,165.4,1494109000,251
135,0,25686,Jason Dufner,165.5,1280756000,215
135,0,31557,Jim Herman,165.5,1119959000,188
135,0,34360,Patrick Reed,165.5,1316584000,221
138,0,33399,Adam Hadwin,165.8,1229647000,206
139,0,34098,Russell Henley,166.0,1368291000,229
139,0,22056,Cameron Percy,166.0,896586000,150
139,0,33418,Shawn Stefani,166.0,985807000,165
139,0,34431,Robert Streb,166.0,1487799000,249
139,0,27770,Camilo Villegas,166.0,1129159000,189
144,0,30944,Jason Kokrak,166.1,1650045000,276
144,0,29461,Jamie Lovemark,166.1,1339235000,224
146,0,12510,Chad Campbell,166.2,1190317000,199
146,0,29974,Branden Grace,166.2,753918000,126
146,0,31202,William McGirt,166.2,1202672000,201
149,0,29476,Kyle Reifers,166.3,1322845000,221
150,0,47128,Richy Werenski,166.6,1013887000,169
151,0,22371,Aaron Baddeley,166.7,816342000,136
151,0,33122,Russell Knox,166.7,1049961000,175
153,0,29221,Webb Simpson,167.2,1203746000,200
154,0,24138,Ian Poulter,167.3,831060000,138
155,0,35532,Tom Hoge,167.4,686954000,114
156,0,32200,Roberto Castro,167.6,983697000,163
157,0,40058,Zac Blair,167.7,1297712000,215
157,0,23108,Matt Kuchar,167.7,1128751000,187
157,0,26329,Louis Oosthuizen,167.7,706489000,117
157,0,23325,Vaughn Taylor,167.7,1183315000,196
161,0,22405,Justin Rose,167.9,815929000,135
161,0,25804,Bubba Watson,167.9,1003271000,166
163,0,27974,Sung Kang,168.0,1475409000,244
164,0,34174,John Huh,168.1,1198536000,198
164,0,29478,Kevin Kisner,168.1,1167765000,193
164,0,26951,Johnson Wagner,168.1,980386000,162
167,0,25349,Tim Wilkinson,168.3,745371000,123
168,0,25240,D.A. Points,168.7,1062917000,175
169,0,22986,Søren Kjeldsen,168.9,711499000,117
169,0,27466,Spencer Levin,168.9,1155287000,190
171,0,48084,Wesley Bryan,169.1,1412048000,232
171,0,31323,Gary Woodland,169.1,1156414000,190
173,0,40026,Daniel Berger,169.2,1120512000,184
174,0,28679,Fabián Gómez,169.4,890354000,146
174,0,26476,Chez Reavie,169.4,1188950000,195
176,0,25364,Paul Casey,169.6,988999000,162
177,0,25396,Kevin Na,170.1,1096076000,179
177,0,20572,Rod Pampling,170.1,1365280000,223
179,0,32448,James Hahn,170.3,1336579000,218
180,0,26596,Ryan Moore,170.4,1165292000,190
181,0,19803,Ryan Armour,170.5,822630000,134
181,0,30110,Kyle Stanley,170.5,1534524000,250
183,0,35450,Patrick Cantlay,170.9,664578000,108
184,0,23983,Luke Donald,171.3,789486000,128
185,0,27963,Chris Stroud,172.1,873420000,141
186,0,23541,Ben Crane,172.4,1241536000,200
187,0,25572,Graeme McDowell,172.5,974902000,157
187,0,31560,Brian Stuard,172.5,1279025000,206
189,0,10809,Jim Furyk,173.4,730183000,117
190,0,25198,Francesco Molinari,176.1,982559000,155
