RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,28500,Martin Flores,155.5,4429368000,791
2,0,28093,Miguel Angel Carballo,155.9,2728476000,486
3,0,35300,Andrew Loupe,156.0,2876087000,512
3,0,30692,Scott Stallings,156.0,4373830000,779
5,0,37278,Nicholas Lindheim,156.1,2713590000,483
6,0,35545,Blayne Barber,156.4,4183244000,743
7,0,46550,Brandon Hagy,156.5,4292315000,762
7,0,46601,Trey Mullinax,156.5,4429623000,786
9,0,46732,Rick Lamb,156.6,2413126000,428
10,0,26300,Matt Jones,156.8,3274602000,580
11,0,23497,Tag Ridings,156.9,3174176000,562
11,0,27095,Nick Watney,156.9,4213270000,746
13,0,35532,Tom Hoge,157.7,2458244000,433
13,0,32333,Kevin Tway,157.7,4718264000,831
15,0,29740,Brad Fritsch,158.0,2559657000,450
16,0,35110,Brett Drewitt,158.2,2790638000,490
17,0,33120,Mark Anderson,158.4,2806456000,492
17,0,34466,Peter Malnati,158.4,4727507000,829
19,0,46443,Brian Campbell,158.6,2608605000,457
19,0,28307,Matt Every,158.6,3522995000,617
19,0,47128,Richy Werenski,158.6,4088356000,716
22,0,40009,Dominic Bozzelli,158.7,3393504000,594
23,0,25274,Steven Bowditch,158.8,2846079000,498
23,0,29720,Andres Gonzales,158.8,3704943000,648
25,0,33461,Morgan Hoffmann,158.9,5274177000,922
26,0,34213,Grayson Murray,159.1,5103954000,891
26,0,29485,Brett Stegmaier,159.1,3654753000,638
28,0,20771,Steven Alker,159.2,3369591000,588
29,0,46440,Smylie Kaufman,159.3,3990184000,696
30,0,30925,Dustin Johnson,159.4,3872950000,675
31,0,20157,Retief Goosen,159.5,2675494000,466
32,0,19803,Ryan Armour,159.6,3327130000,579
33,0,23621,Rory Sabbatini,159.7,3329762000,579
34,0,19846,Brian Gay,159.8,4701267000,817
35,0,24781,Hunter Mahan,160.0,3910714000,679
36,0,22056,Cameron Percy,160.1,3728918000,647
37,0,20593,Greg Chalmers,160.2,4429936000,768
38,0,32200,Roberto Castro,160.3,3692807000,640
39,0,30191,Julián Etulain,160.4,3378822000,585
40,0,46970,Jon Rahm,160.5,4228874000,732
41,0,32150,Michael Thompson,160.7,2938319000,508
42,0,29289,S.Y. Noh,160.8,4874097000,842
42,0,36699,Patrick Rodgers,160.8,4307805000,744
44,0,39324,J.J. Spaun,160.9,4824338000,833
45,0,46501,Ollie Schniederjans,161.0,5228606000,902
46,0,24357,K.J. Choi,161.1,3728053000,643
46,0,25345,Carl Pettersson,161.1,3281778000,566
48,0,23983,Luke Donald,161.3,2943298000,507
48,0,25191,Gonzalo Fernandez-Castaño,161.3,3019739000,520
48,0,22046,Geoff Ogilvy,161.3,4615523000,795
51,0,28420,Ryan Brehm,161.4,4224231000,727
51,0,35506,Mackenzie Hughes,161.4,6242163000,1074
51,0,33418,Shawn Stefani,161.4,4061659000,699
54,0,23320,Ryan Palmer,161.5,3295791000,567
54,0,34264,Hudson Swafford,161.5,5093668000,876
56,0,25686,Jason Dufner,161.7,4611242000,792
56,0,34099,Harris English,161.7,4756150000,817
56,0,21961,Charles Howell III,161.7,4704542000,808
56,0,27214,Kevin Streelman,161.7,5355131000,920
56,0,25632,Jimmy Walker,161.7,3179355000,546
61,0,23353,J.J. Henry,161.8,5277362000,906
61,0,49771,J.T. Poston,161.8,4777012000,820
63,0,23800,Bryce Molder,161.9,4324559000,742
63,0,25892,Steve Wheatcroft,161.9,2734152000,469
65,0,25818,Scott Piercy,162.0,2962634000,508
66,0,26951,Johnson Wagner,162.1,3846700000,659
67,0,06522,Ernie Els,162.2,2428424000,416
67,0,25900,Lucas Glover,162.2,5855535000,1003
67,0,27141,J.B. Holmes,162.2,3835829000,657
67,0,27129,Luke List,162.2,5366892000,919
67,0,37189,Harold Varner III,162.2,5624878000,963
67,0,26289,Boo Weekley,162.2,4029881000,690
73,0,29476,Kyle Reifers,162.3,5140271000,880
73,0,33419,Cameron Tringale,162.3,4299774000,736
75,0,31416,Derek Fathauer,162.5,3989523000,682
75,0,32448,James Hahn,162.5,5558252000,950
75,0,28132,Tyrone Van Aswegen,162.5,5422116000,927
78,0,27644,Brian Harman,162.6,5823338000,995
78,0,12716,Charley Hoffman,162.6,5940462000,1015
78,0,30926,Chris Kirk,162.6,4631286000,791
78,0,34358,Jonathan Randolph,162.6,3335609000,570
82,0,24358,Robert Garrigus,162.7,3818802000,652
82,0,32640,Troy Merritt,162.7,4669109000,797
82,0,28252,Seamus Power,162.7,4552063000,777
85,0,39954,Cody Gribble,162.8,4441262000,758
85,0,25493,Nick Taylor,162.8,5680647000,969
87,0,24846,Ricky Barnes,162.9,5294952000,903
87,0,32366,Kevin Chappell,162.9,4604285000,785
87,0,26758,David Hearn,162.9,4968550000,847
87,0,31420,Anirban Lahiri,162.9,3706419000,632
87,0,27963,Chris Stroud,162.9,3178177000,542
92,0,27895,Jonas Blixt,163.0,3913264000,667
92,0,23325,Vaughn Taylor,163.0,5110661000,871
94,0,27974,Sung Kang,163.1,5325314000,907
94,0,27649,Brandt Snedeker,163.1,2777299000,473
96,0,20229,Stewart Cink,163.2,5322100000,906
96,0,30944,Jason Kokrak,163.2,5298039000,902
96,0,31560,Brian Stuard,163.2,4716668000,803
99,0,29725,Tony Finau,163.3,5908321000,1005
99,0,01810,Phil Mickelson,163.3,4538432000,772
101,0,37454,Whee Kim,163.4,4212794000,716
101,0,33413,Ben Martin,163.4,4682826000,796
101,0,34046,Jordan Spieth,163.4,4458189000,758
104,0,12510,Chad Campbell,163.5,6090780000,1035
104,0,30852,Ryo Ishikawa,163.5,2907209000,494
104,0,32757,Patton Kizzire,163.5,4601721000,782
104,0,27770,Camilo Villegas,163.5,4042676000,687
108,0,24024,Zach Johnson,163.6,4595038000,780
109,0,20104,Ken Duke,163.7,4078056000,692
109,0,28679,Fabián Gómez,163.7,3430573000,582
109,0,29420,Billy Horschel,163.7,5387773000,914
