RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
131,0,49964,Aaron Wise,182.2,2072877.000,316
132,0,34255,Joseph Bramlett,182.5,1616400.000,246
133,0,55708,Hayden Buckley,182.7,1906983.000,290
134,0,36852,Jim Knous,182.8,881892.000,134
135,0,47128,Richy Werenski,182.9,1224752.000,186
136,0,35450,Patrick Cantlay,183.0,1567954.000,238
136,0,26851,Marc Leishman,183.0,1758573.000,267
138,0,46402,Talor Gooch,183.3,1524660.000,231
138,0,28237,Rory McIlroy,183.3,1616901.000,245
140,0,54421,Garrick Higgo,183.4,877915.000,133
140,0,33490,Bo Hoag,183.4,825412.000,125
140,0,25198,Francesco Molinari,183.4,977001.000,148
140,0,48887,Matt Wallace,183.4,1201488.000,182
144,0,39546,Keith Mitchell,183.5,1955380.000,296
145,0,32102,Rickie Fowler,183.6,1262667.000,191
146,0,27129,Luke List,183.8,1634267.000,247
146,0,32839,Hideki Matsuyama,183.8,1647679.000,249
146,0,48081,Xander Schauffele,183.8,1740325.000,263
149,0,45526,Abraham Ancer,183.9,1138447.000,172
149,0,46970,Jon Rahm,183.9,1569013.000,237
151,0,45486,Joaquin Niemann,184.0,1696136.000,256
152,0,29725,Tony Finau,184.2,2009312.000,303
153,0,35310,Lanto Griffin,184.3,1745303.000,263
153,0,27974,Sung Kang,184.3,1579390.000,238
155,0,27936,Martin Laird,184.5,1387969.000,209
155,0,32791,K.H. Lee,184.5,2238959.000,337
155,0,49960,Sepp Straka,184.5,1800420.000,271
158,0,48084,Wesley Bryan,184.7,964216.000,145
159,0,37212,Paul Barjon,184.8,1583768.000,238
159,0,36799,Stephan Jaeger,184.8,1909412.000,287
159,0,46046,Scottie Scheffler,184.8,2061875.000,310
162,0,32662,Michael Gligic,184.9,1464122.000,220
163,0,27895,Jonas Blixt,185.1,946099.000,142
164,0,48822,Sebastián Muñoz,185.2,1793464.000,269
165,0,36699,Patrick Rodgers,185.3,1654305.000,248
166,0,34046,Jordan Spieth,185.4,1721739.000,258
167,0,24925,Jonathan Byrd,185.5,988188.000,148
167,0,51634,Sahith Theegala,185.5,2490563.000,373
169,0,49771,J.T. Poston,185.7,1991971.000,298
170,0,30911,Tommy Fleetwood,185.8,1043583.000,156
170,0,34264,Hudson Swafford,185.8,1311152.000,196
172,0,30944,Jason Kokrak,186.0,1345794.000,201
172,0,29908,C.T. Pan,186.0,1767549.000,264
174,0,45540,Jared Wolfe,186.2,1086038.000,162
175,0,37455,Si Woo Kim,186.7,2157898.000,321
176,0,32448,James Hahn,186.8,1398971.000,208
176,0,35506,Mackenzie Hughes,186.8,1600727.000,238
178,0,28089,Jason Day,186.9,1338774.000,199
179,0,32139,Danny Willett,187.3,971167.000,144
180,0,56278,Matthew Wolff,187.8,973495.000,144
181,0,27139,David Skinns,188.0,1421445.000,210
182,0,33419,Cameron Tringale,188.2,1822331.000,269
183,0,29926,Danny Lee,188.3,942163.000,139
183,0,33667,Carlos Ortiz,188.3,1294566.000,191
185,0,26300,Matt Jones,189.1,1409006.000,207
185,0,31323,Gary Woodland,189.1,1388715.000,204
187,0,36801,Mark Hubbard,189.7,1440690.000,211
187,0,24361,Pat Perez,189.7,1311300.000,192
189,0,29535,Brice Garnett,190.1,1485033.000,217
190,0,27064,Jhonattan Vegas,190.2,1526652.000,223
191,0,36689,Brooks Koepka,193.1,1091508.000,157
192,0,52372,Cameron Champ,194.4,1259676.000,180
193,0,40098,Matt Fitzpatrick,195.8,1247414.000,177
